date,퀀트투자
2023-05-30,1.57426
2023-05-31,1.43737
2023-06-01,1.4906
2023-06-02,1.52863
2023-06-03,1.06471
2023-06-04,1.194
2023-06-05,1.35371
2023-06-06,1.25484
2023-06-07,1.64271
2023-06-08,1.69594
2023-06-09,1.39174
2023-06-10,1.20921
2023-06-11,1.61228
2023-06-12,1.58186
2023-06-13,1.76439
2023-06-14,1.65031
2023-06-15,1.59707
2023-06-16,1.6275
2023-06-17,4.31972
2023-06-18,2.966
2023-06-19,2.79869
2023-06-20,2.25112
2023-06-21,2.34238
2023-06-22,3.20176
2023-06-23,2.50969
2023-06-24,2.30435
2023-06-25,2.31956
2023-06-26,2.55532
2023-06-27,2.34998
2023-06-28,2.50209
2023-06-29,2.30435
2023-06-30,2.36519
2023-07-01,1.96212
2023-07-02,1.99254
2023-07-03,1.7872
2023-07-04,2.50209
2023-07-05,2.2207
2023-07-06,1.65792
2023-07-07,1.58947
2023-07-08,1.7872
2023-07-09,1.61228
2023-07-10,1.96973
2023-07-11,3.23979
2023-07-12,2.66179
2023-07-13,2.15225
2023-07-14,2.13704
2023-07-15,1.55905
2023-07-16,2.01536
2023-07-17,2.76827
2023-07-18,2.92037
2023-07-19,2.19788
2023-07-20,2.2207
2023-07-21,1.79481
2023-07-22,1.71115
2023-07-23,2.06099
2023-07-24,2.38801
2023-07-25,2.09901
2023-07-26,1.66552
2023-07-27,1.55144
2023-07-28,1.75678
2023-07-29,1.31568
2023-07-30,1.68834
2023-07-31,1.88607
2023-08-01,1.74918
2023-08-02,1.65031
2023-08-03,3.20936
2023-08-04,1.59707
2023-08-05,1.46779
2023-08-06,1.25484
2023-08-07,1.44497
2023-08-08,1.72636
2023-08-09,1.84804
2023-08-10,1.69594
2023-08-11,2.17507
2023-08-12,2.19788
2023-08-13,2.26633
2023-08-14,3.08008
2023-08-15,2.97361
2023-08-16,2.49448
2023-08-17,3.23979
2023-08-18,2.2207
2023-08-19,1.45258
2023-08-20,1.70355
2023-08-21,2.09141
2023-08-22,3.4071
2023-08-23,2.73024
2023-08-24,2.36519
2023-08-25,1.9317
2023-08-26,1.66552
2023-08-27,1.98494
2023-08-28,2.0762
2023-08-29,1.75678
2023-08-30,1.87086
2023-08-31,1.66552
2023-09-01,1.30808
2023-09-02,1.23963
2023-09-03,1.42216
2023-09-04,2.91276
2023-09-05,3.95467
2023-09-06,2.43364
2023-09-07,2.25872
2023-09-08,2.32717
2023-09-09,1.9241
2023-09-10,2.12183
2023-09-11,2.15225
2023-09-12,2.10662
2023-09-13,1.90128
2023-09-14,1.4906
2023-09-15,1.71115
2023-09-16,1.45258
2023-09-17,1.66552
2023-09-18,2.06099
2023-09-19,2.70743
2023-09-20,3.35386
2023-09-21,2.54772
2023-09-22,2.35759
2023-09-23,2.14464
2023-09-24,2.61616
2023-09-25,1.91649
2023-09-26,2.00775
2023-09-27,1.67313
2023-09-28,1.47539
2023-09-29,1.45258
2023-09-30,1.69594
2023-10-01,3.03445
2023-10-02,3.54399
2023-10-03,2.48688
2023-10-04,2.32717
2023-10-05,2.3804
2023-10-06,2.0838
2023-10-07,1.24724
2023-10-08,1.58186
2023-10-09,1.87086
2023-10-10,1.93931
2023-10-11,1.55905
2023-10-12,1.58947
2023-10-13,1.3461
2023-10-14,1.20161
2023-10-15,1.29287
2023-10-16,1.46779
2023-10-17,1.39174
2023-10-18,1.75678
2023-10-19,1.58186
2023-10-20,1.42976
2023-10-21,1.0495
2023-10-22,1.22442
2023-10-23,2.13704
2023-10-24,2.49448
2023-10-25,2.53251
2023-10-26,3.22457
2023-10-27,2.60095
2023-10-28,2.26633
2023-10-29,2.09141
2023-10-30,2.16746
2023-10-31,2.38801
2023-11-01,2.30435
2023-11-02,2.00015
2023-11-03,2.16746
2023-11-04,1.56665
2023-11-05,1.60468
2023-11-06,2.06859
2023-11-07,1.55905
2023-11-08,1.76439
2023-11-09,1.25484
2023-11-10,1.27005
2023-11-11,1.0495
2023-11-12,1.13316
2023-11-13,1.42216
2023-11-14,1.22442
2023-11-15,1.28526
2023-11-16,1.6275
2023-11-17,1.46779
2023-11-18,1.07993
2023-11-19,1.26245
2023-11-20,1.30808
2023-11-21,1.55905
2023-11-22,1.83283
2023-11-23,1.90128
2023-11-24,1.83283
2023-11-25,1.68073
2023-11-26,1.64271
2023-11-27,2.18267
2023-11-28,2.17507
2023-11-29,2.04578
2023-11-30,2.09141
2023-12-01,2.29675
2023-12-02,2.01536
2023-12-03,1.77199
2023-12-04,1.75678
2023-12-05,1.96973
2023-12-06,1.97733
2023-12-07,1.80241
2023-12-08,2.06859
2023-12-09,1.65792
2023-12-10,1.74918
2023-12-11,2.29675
2023-12-12,2.04578
2023-12-13,1.96973
2023-12-14,2.32717
2023-12-15,1.58947
2023-12-16,1.55144
2023-12-17,1.35371
2023-12-18,1.71115
2023-12-19,1.54384
2023-12-20,1.75678
2023-12-21,1.89368
2023-12-22,1.39174
2023-12-23,1.26245
2023-12-24,1.11795
2023-12-25,1.46018
2023-12-26,1.70355
2023-12-27,1.71115
2023-12-28,1.71876
2023-12-29,1.90128
2023-12-30,1.61228
2023-12-31,2.11422
2024-01-01,2.00015
2024-01-02,5.95482
2024-01-03,7.3998
2024-01-04,4.06114
2024-01-05,3.01163
2024-01-06,2.38801
2024-01-07,2.50209
2024-01-08,2.65419
2024-01-09,2.5173
2024-01-10,2.79869
2024-01-11,2.42604
2024-01-12,2.25112
2024-01-13,1.7796
2024-01-14,2.25872
2024-01-15,1.90128
2024-01-16,1.93931
2024-01-17,2.01536
2024-01-18,1.69594
2024-01-19,1.74157
2024-01-20,1.61989
2024-01-21,1.73397
2024-01-22,1.88607
2024-01-23,1.67313
2024-01-24,1.71876
2024-01-25,1.52102
2024-01-26,1.42976
2024-01-27,1.32329
2024-01-28,1.80241
2024-01-29,1.82523
2024-01-30,1.77199
2024-01-31,1.39934
2024-02-01,1.23963
2024-02-02,1.60468
2024-02-03,1.16358
2024-02-04,1.25484
2024-02-05,1.58947
2024-02-06,1.29287
2024-02-07,1.54384
2024-02-08,1.6275
2024-02-09,1.16358
2024-02-10,1.39934
2024-02-11,1.30047
2024-02-12,1.71115
2024-02-13,2.32717
2024-02-14,2.09901
2024-02-15,2.38801
2024-02-16,1.83283
2024-02-17,1.50581
2024-02-18,1.52102
2024-02-19,1.65792
2024-02-20,1.85565
2024-02-21,1.9241
2024-02-22,1.75678
2024-02-23,1.41455
2024-02-24,1.38413
2024-02-25,1.53623
2024-02-26,1.90889
2024-02-27,1.97733
2024-02-28,1.52863
2024-02-29,1.37653
2024-03-01,1.39934
2024-03-02,1.38413
2024-03-03,1.30047
2024-03-04,1.86325
2024-03-05,1.67313
2024-03-06,1.9241
2024-03-07,1.76439
2024-03-08,1.66552
2024-03-09,1.3461
2024-03-10,1.483
2024-03-11,1.6351
2024-03-12,1.66552
2024-03-13,1.67313
2024-03-14,1.6275
2024-03-15,1.32329
2024-03-16,1.28526
2024-03-17,1.07232
2024-03-18,1.50581
2024-03-19,1.44497
2024-03-20,1.36132
