date,삼성전자우주가
2023-05-29,3.95035
2023-05-30,29.83764
2023-05-31,23.42004
2023-06-01,20.88635
2023-06-02,21.01172
2023-06-03,2.63398
2023-06-04,1.80781
2023-06-05,16.72788
2023-06-06,2.45721
2023-06-07,15.90421
2023-06-08,13.80053
2023-06-09,20.02131
2023-06-10,2.4196
2023-06-11,1.71879
2023-06-12,15.87663
2023-06-13,17.97906
2023-06-14,15.34006
2023-06-15,15.80643
2023-06-16,15.10938
2023-06-17,1.7539
2023-06-18,1.27374
2023-06-19,14.42612
2023-06-20,13.43822
2023-06-21,11.46116
2023-06-22,13.06713
2023-06-23,12.24346
2023-06-24,1.23237
2023-06-25,0.93399
2023-06-26,15.87036
2023-06-27,13.64132
2023-06-28,13.74663
2023-06-29,14.05252
2023-06-30,13.53601
2023-07-01,1.63856
2023-07-02,1.09697
2023-07-03,15.60709
2023-07-04,13.63129
2023-07-05,12.27731
2023-07-06,11.61787
2023-07-07,11.86234
2023-07-08,1.37278
2023-07-09,0.93273
2023-07-10,12.42148
2023-07-11,14.10016
2023-07-12,13.44323
2023-07-13,13.87074
2023-07-14,15.99949
2023-07-15,1.75014
2023-07-16,1.1258
2023-07-17,12.32119
2023-07-18,11.53889
2023-07-19,11.54892
2023-07-20,10.66257
2023-07-21,11.0838
2023-07-22,1.28502
2023-07-23,1.04682
2023-07-24,12.73741
2023-07-25,11.7633
2023-07-26,14.62044
2023-07-27,16.39816
2023-07-28,13.76167
2023-07-29,1.40161
2023-07-30,1.11201
2023-07-31,12.75246
2023-08-01,13.447
2023-08-02,11.9664
2023-08-03,11.94007
2023-08-04,11.17783
2023-08-05,1.31762
2023-08-06,1.03052
2023-08-07,11.49501
2023-08-08,11.12016
2023-08-09,12.25349
2023-08-10,10.17238
2023-08-11,10.36043
2023-08-12,1.24616
2023-08-13,0.90265
2023-08-14,9.99059
2023-08-15,1.88428
2023-08-16,10.981
2023-08-17,11.22422
2023-08-18,10.131
2023-08-19,1.19475
2023-08-20,1.00921
2023-08-21,10.54848
2023-08-22,10.37422
2023-08-23,9.88403
2023-08-24,12.0855
2023-08-25,9.20453
2023-08-26,1.0556
2023-08-27,0.96533
2023-08-28,9.69222
2023-08-29,9.96803
2023-08-30,10.12098
2023-08-31,9.86146
2023-09-01,18.94439
2023-09-02,3.11916
2023-09-03,1.85545
2023-09-04,18.9983
2023-09-05,13.45326
2023-09-06,10.97473
2023-09-07,11.53764
2023-09-08,10.45445
2023-09-09,1.23989
2023-09-10,0.89011
2023-09-11,10.97348
2023-09-12,10.96094
2023-09-13,11.45615
2023-09-14,12.70356
2023-09-15,12.83269
2023-09-16,1.47934
2023-09-17,1.11953
2023-09-18,10.02319
2023-09-19,10.19244
2023-09-20,9.42267
2023-09-21,8.79082
2023-09-22,9.03654
2023-09-23,1.10198
2023-09-24,0.87757
2023-09-25,9.75866
2023-09-26,8.54259
2023-09-27,8.48492
2023-09-28,1.01924
2023-09-29,0.77853
2023-09-30,0.6657
2023-10-01,0.68074
2023-10-02,1.25869
2023-10-03,1.02425
2023-10-04,10.40807
2023-10-05,10.39177
2023-10-06,9.1757
2023-10-07,1.29881
2023-10-08,0.88133
2023-10-09,1.27624
2023-10-10,10.87945
2023-10-11,13.94721
2023-10-12,12.68852
2023-10-13,9.28602
2023-10-14,1.12204
2023-10-15,0.83996
2023-10-16,8.91243
2023-10-17,11.18159
2023-10-18,11.68306
2023-10-19,9.16316
2023-10-20,9.21206
2023-10-21,1.31762
2023-10-22,0.99291
2023-10-23,9.44649
2023-10-24,9.63079
2023-10-25,9.33742
2023-10-26,9.56434
2023-10-27,9.77371
2023-10-28,1.11327
2023-10-29,0.82366
2023-10-30,9.30232
2023-10-31,9.31486
2023-11-01,12.42148
2023-11-02,13.62
2023-11-03,11.5602
2023-11-04,1.52071
2023-11-05,1.17846
2023-11-06,16.86453
2023-11-07,14.30075
2023-11-08,11.27186
2023-11-09,10.95718
2023-11-10,9.30483
2023-11-11,1.25368
2023-11-12,0.82492
2023-11-13,10.47827
2023-11-14,11.30821
2023-11-15,14.13401
2023-11-16,13.52096
2023-11-17,11.1327
2023-11-18,1.26245
2023-11-19,1.00043
2023-11-20,12.43903
2023-11-21,12.78129
2023-11-22,10.73027
2023-11-23,11.80718
2023-11-24,10.68513
2023-11-25,1.05685
2023-11-26,0.86128
2023-11-27,10.49583
2023-11-28,11.95887
2023-11-29,10.60239
2023-11-30,11.22672
2023-12-01,9.59694
2023-12-02,1.36526
2023-12-03,0.97912
2023-12-04,12.95054
2023-12-05,10.31655
2023-12-06,10.73277
2023-12-07,9.33492
2023-12-08,12.38889
2023-12-09,1.64984
2023-12-10,1.1747
2023-12-11,12.14818
2023-12-12,15.05296
2023-12-13,12.30238
2023-12-14,16.60878
2023-12-15,15.88792
2023-12-16,1.78399
2023-12-17,1.29505
2023-12-18,11.39472
2023-12-19,11.21168
2023-12-20,16.14743
2023-12-21,14.97022
2023-12-22,17.43371
2023-12-23,2.4033
2023-12-24,1.62728
2023-12-25,1.74011
2023-12-26,17.98407
2023-12-27,23.06901
2023-12-28,21.20228
2023-12-29,9.19576
2023-12-30,2.1977
2023-12-31,1.6511
2024-01-01,1.84792
2024-01-02,23.82373
2024-01-03,17.66188
2024-01-04,16.82316
2024-01-05,14.62546
2024-01-06,1.7213
2024-01-07,1.31385
2024-01-08,14.55024
2024-01-09,16.38437
2024-01-10,14.31204
2024-01-11,14.49382
2024-01-12,13.72531
2024-01-13,1.90935
2024-01-14,1.50065
2024-01-15,13.67893
2024-01-16,12.33749
2024-01-17,12.57193
2024-01-18,12.92546
2024-01-19,16.37184
2024-01-20,2.22654
2024-01-21,1.44549
2024-01-22,15.47295
2024-01-23,13.51469
2024-01-24,11.63417
2024-01-25,12.47414
2024-01-26,11.56522
2024-01-27,1.32639
2024-01-28,1.12831
2024-01-29,13.74412
2024-01-30,12.28734
2024-01-31,11.01861
2024-02-01,13.31536
2024-02-02,15.75252
2024-02-03,2.0598
2024-02-04,1.32263
2024-02-05,14.13527
2024-02-06,13.84692
2024-02-07,16.07095
2024-02-08,14.92383
2024-02-09,1.9921
2024-02-10,1.2938
2024-02-11,1.13583
2024-02-12,1.47307
2024-02-13,22.83457
2024-02-14,15.6961
2024-02-15,14.57155
2024-02-16,14.40356
2024-02-17,1.94822
2024-02-18,1.43295
2024-02-19,15.46417
2024-02-20,13.53726
2024-02-21,13.92089
2024-02-22,14.64176
2024-02-23,15.09183
2024-02-24,1.93317
2024-02-25,1.20478
2024-02-26,13.5172
2024-02-27,12.79508
2024-02-28,13.66514
2024-02-29,18.08938
2024-03-01,3.74976
2024-03-02,2.37823
2024-03-03,1.97831
2024-03-04,19.35435
2024-03-05,13.84943
2024-03-06,12.74869
2024-03-07,13.34545
2024-03-08,14.15783
2024-03-09,1.82285
2024-03-10,1.28878
2024-03-11,11.41979
2024-03-12,12.79132
2024-03-13,14.1478
2024-03-14,14.386
2024-03-15,11.91374
2024-03-16,1.40412
2024-03-17,1.20478
2024-03-18,12.28609
2024-03-19,11.76455
2024-03-20,22.9963
