date,니케이지수
2023-05-30,9.47096
2023-05-31,7.02603
2023-06-01,6.65053
2023-06-02,6.31675
2023-06-03,1.73564
2023-06-04,0.95126
2023-06-05,8.13584
2023-06-06,11.06475
2023-06-07,9.43758
2023-06-08,7.92723
2023-06-09,6.90921
2023-06-10,1.70226
2023-06-11,1.22663
2023-06-12,7.21795
2023-06-13,9.77136
2023-06-14,11.4319
2023-06-15,10.42222
2023-06-16,9.7046
2023-06-17,2.1779
2023-06-18,3.34612
2023-06-19,14.16054
2023-06-20,17.03104
2023-06-21,11.92423
2023-06-22,10.12182
2023-06-23,10.28037
2023-06-24,2.06942
2023-06-25,1.502
2023-06-26,8.41121
2023-06-27,7.74365
2023-06-28,8.79506
2023-06-29,8.6532
2023-06-30,6.3251
2023-07-01,1.29339
2023-07-02,1.36014
2023-07-03,7.28471
2023-07-04,7.8271
2023-07-05,7.31809
2023-07-06,8.67823
2023-07-07,7.74365
2023-07-08,1.56041
2023-07-09,0.93457
2023-07-10,8.18591
2023-07-11,7.42656
2023-07-12,7.49332
2023-07-13,7.72696
2023-07-14,6.69225
2023-07-15,1.00133
2023-07-16,0.90954
2023-07-17,5.42389
2023-07-18,5.91622
2023-07-19,6.25834
2023-07-20,6.46695
2023-07-21,6.50033
2023-07-22,1.15987
2023-07-23,0.91789
2023-07-24,6.21662
2023-07-25,6.44192
2023-07-26,6.95927
2023-07-27,5.89118
2023-07-28,8.58644
2023-07-29,1.26835
2023-07-30,0.99299
2023-07-31,6.81742
2023-08-01,6.64218
2023-08-02,8.87016
2023-08-03,8.54472
2023-08-04,7.35146
2023-08-05,0.95126
2023-08-06,1.48531
2023-08-07,7.53504
2023-08-08,6.38351
2023-08-09,6.39185
2023-08-10,5.63251
2023-08-11,5.257
2023-08-12,0.76769
2023-08-13,0.75934
2023-08-14,6.35847
2023-08-15,7.88551
2023-08-16,9.4042
2023-08-17,8.14419
2023-08-18,7.68524
2023-08-19,1.0514
2023-08-20,1.00967
2023-08-21,6.70894
2023-08-22,5.89118
2023-08-23,5.75767
2023-08-24,6.12483
2023-08-25,6.8508
2023-08-26,1.1265
2023-08-27,0.70093
2023-08-28,5.96628
2023-08-29,6.04138
2023-08-30,6.00801
2023-08-31,5.92456
2023-09-01,5.60747
2023-09-02,1.02636
2023-09-03,0.69259
2023-09-04,5.61582
2023-09-05,5.69926
2023-09-06,6.45861
2023-09-07,5.83277
2023-09-08,5.11515
2023-09-09,0.86782
2023-09-10,0.65086
2023-09-11,5.44058
2023-09-12,5.63251
2023-09-13,5.17356
2023-09-14,5.11515
2023-09-15,5.257
2023-09-16,0.94292
2023-09-17,0.6008
2023-09-18,4.34746
2023-09-19,5.73264
2023-09-20,4.93157
2023-09-21,6.09145
2023-09-22,5.50734
2023-09-23,0.85113
2023-09-24,0.59245
2023-09-25,5.56575
2023-09-26,5.5574
2023-09-27,5.34045
2023-09-28,6.81742
2023-09-29,6.18324
2023-09-30,1.41855
2023-10-01,0.55907
2023-10-02,9.90487
2023-10-03,15.43724
2023-10-04,13.251
2023-10-05,9.02036
2023-10-06,6.67556
2023-10-07,0.9763
2023-10-08,0.65921
2023-10-09,17.0811
2023-10-10,11.77403
2023-10-11,7.1512
2023-10-12,6.10814
2023-10-13,6.57543
2023-10-14,1.10981
2023-10-15,0.65921
2023-10-16,7.54339
2023-10-17,5.97463
2023-10-18,6.17489
2023-10-19,8.06909
2023-10-20,9.11214
2023-10-21,1.32676
2023-10-22,0.85113
2023-10-23,7.51001
2023-10-24,7.69359
2023-10-25,7.26802
2023-10-26,10.2303
2023-10-27,7.89385
2023-10-28,1.16822
2023-10-29,0.751
2023-10-30,7.0761
2023-10-31,9.99666
2023-11-01,7.54339
2023-11-02,7.25133
2023-11-03,6.15821
2023-11-04,1.23497
2023-11-05,1.07643
2023-11-06,10.12182
2023-11-07,8.07743
2023-11-08,7.40987
2023-11-09,6.72563
2023-11-10,5.68257
2023-11-11,0.9763
2023-11-12,0.54238
2023-11-13,7.27636
2023-11-14,5.49899
2023-11-15,7.03437
2023-11-16,7.79372
2023-11-17,6.12483
2023-11-18,0.96795
2023-11-19,0.78437
2023-11-20,7.3765
2023-11-21,7.01769
2023-11-22,5.77436
2023-11-23,5.26535
2023-11-24,5.4072
2023-11-25,1.20994
2023-11-26,0.80941
2023-11-27,6.35847
2023-11-28,5.30707
2023-11-29,5.24032
2023-11-30,5.44893
2023-12-01,5.29873
2023-12-02,1.25166
2023-12-03,0.91789
2023-12-04,5.41555
2023-12-05,5.88284
2023-12-06,5.57409
2023-12-07,5.83277
2023-12-08,7.10947
2023-12-09,1.10981
2023-12-10,0.84279
2023-12-11,5.4823
2023-12-12,5.11515
2023-12-13,5.54906
2023-12-14,6.67556
2023-12-15,5.36548
2023-12-16,1.10981
2023-12-17,0.59245
2023-12-18,5.20694
2023-12-19,5.39886
2023-12-20,5.4072
2023-12-21,5.47396
2023-12-22,4.87316
2023-12-23,0.90954
2023-12-24,0.57576
2023-12-25,3.66321
2023-12-26,4.83978
2023-12-27,4.69793
2023-12-28,4.85647
2023-12-29,5.66588
2023-12-30,0.94292
2023-12-31,0.70927
2024-01-01,1.22663
2024-01-02,5.68257
2024-01-03,5.54906
2024-01-04,6.8508
2024-01-05,5.20694
2024-01-06,0.94292
2024-01-07,0.71762
2024-01-08,4.38918
2024-01-09,6.19158
2024-01-10,8.2777
2024-01-11,9.33744
2024-01-12,10.62249
2024-01-13,2.72029
2024-01-14,1.48531
2024-01-15,9.67957
2024-01-16,11.33177
2024-01-17,19.15887
2024-01-18,10.32209
2024-01-19,8.70327
2024-01-20,1.98598
2024-01-21,1.96929
2024-01-22,10.03838
2024-01-23,10.58077
2024-01-24,8.86181
2024-01-25,8.1275
2024-01-26,6.15821
2024-01-27,1.24332
2024-01-28,1.23497
2024-01-29,6.99265
2024-01-30,10.17189
2024-01-31,7.93558
2024-02-01,7.62683
2024-02-02,7.40987
2024-02-03,2.03604
2024-02-04,1.76068
2024-02-05,7.12616
2024-02-06,6.90086
2024-02-07,6.19158
2024-02-08,6.24165
2024-02-09,7.93558
2024-02-10,2.37817
2024-02-11,1.45193
2024-02-12,7.40153
2024-02-13,9.97997
2024-02-14,8.77002
2024-02-15,8.93691
2024-02-16,8.6532
2024-02-17,2.01935
2024-02-18,1.47696
2024-02-19,7.31809
2024-02-20,7.54339
2024-02-21,6.50033
2024-02-22,13.251
2024-02-23,13.52636
2024-02-24,2.72863
2024-02-25,1.9526
2024-02-26,10.10514
2024-02-27,11.39853
2024-02-28,9.0287
2024-02-29,7.20126
2024-03-01,10.22196
2024-03-02,2.76201
2024-03-03,1.86915
2024-03-04,14.66121
2024-03-05,12.12449
2024-03-06,9.254
2024-03-07,9.97162
2024-03-08,9.09546
2024-03-09,2.13618
2024-03-10,1.51869
2024-03-11,13.1759
2024-03-12,10.9062
2024-03-13,8.94526
2024-03-14,8.0524
2024-03-15,7.85213
2024-03-16,1.58544
2024-03-17,1.16822
2024-03-18,8.01068
2024-03-19,14.71962
2024-03-20,7.3014
