date,백화점할인카드
2023-07-02,20.93023
2023-07-03,74.4186
2023-07-04,23.25581
2023-07-05,34.88372
2023-07-06,27.90697
2023-07-07,32.55813
2023-07-08,23.25581
2023-07-09,30.23255
2023-07-10,20.93023
2023-07-11,16.27906
2023-07-12,37.2093
2023-07-13,48.8372
2023-07-15,18.60465
2023-07-16,20.93023
2023-07-17,27.90697
2023-07-18,27.90697
2023-07-19,18.60465
2023-07-20,20.93023
2023-07-21,18.60465
2023-07-22,16.27906
2023-07-23,20.93023
2023-07-24,16.27906
2023-07-25,27.90697
2023-07-26,27.90697
2023-07-27,11.6279
2023-07-28,23.25581
2023-07-29,32.55813
2023-07-30,18.60465
2023-07-31,34.88372
2023-08-01,32.55813
2023-08-02,20.93023
2023-08-03,44.18604
2023-08-04,41.86046
2023-08-05,30.23255
2023-08-06,25.58139
2023-08-07,16.27906
2023-08-08,34.88372
2023-08-09,32.55813
2023-08-10,20.93023
2023-08-11,25.58139
2023-08-12,16.27906
2023-08-13,37.2093
2023-08-15,27.90697
2023-08-16,44.18604
2023-08-17,11.6279
2023-08-18,34.88372
2023-08-19,37.2093
2023-08-20,23.25581
2023-08-21,18.60465
2023-08-22,44.18604
2023-08-23,41.86046
2023-08-24,18.60465
2023-08-25,34.88372
2023-08-26,27.90697
2023-08-27,30.23255
2023-08-28,44.18604
2023-08-29,16.27906
2023-08-30,20.93023
2023-08-31,20.93023
2023-09-01,18.60465
2023-09-02,23.25581
2023-09-03,20.93023
2023-09-04,20.93023
2023-09-05,51.16279
2023-09-06,32.55813
2023-09-07,39.53488
2023-09-08,27.90697
2023-09-09,16.27906
2023-09-10,41.86046
2023-09-11,48.8372
2023-09-12,25.58139
2023-09-13,23.25581
2023-09-14,16.27906
2023-09-15,32.55813
2023-09-16,16.27906
2023-09-17,30.23255
2023-09-18,30.23255
2023-09-19,16.27906
2023-09-20,41.86046
2023-09-21,11.6279
2023-09-23,18.60465
2023-09-24,16.27906
2023-09-25,18.60465
2023-09-26,32.55813
2023-09-27,27.90697
2023-09-28,16.27906
2023-09-30,23.25581
2023-10-01,23.25581
2023-10-02,41.86046
2023-10-03,23.25581
2023-10-04,60.46511
2023-10-05,34.88372
2023-10-06,46.51162
2023-10-07,20.93023
2023-10-08,37.2093
2023-10-09,34.88372
2023-10-10,32.55813
2023-10-11,20.93023
2023-10-12,32.55813
2023-10-13,18.60465
2023-10-14,44.18604
2023-10-15,32.55813
2023-10-16,27.90697
2023-10-17,18.60465
2023-10-18,32.55813
2023-10-19,44.18604
2023-10-21,13.95348
2023-10-22,11.6279
2023-10-23,41.86046
2023-10-24,34.88372
2023-10-25,13.95348
2023-10-26,32.55813
2023-10-27,25.58139
2023-10-28,20.93023
2023-10-29,30.23255
2023-10-30,20.93023
2023-10-31,18.60465
2023-11-01,39.53488
2023-11-02,23.25581
2023-11-03,32.55813
2023-11-04,44.18604
2023-11-05,20.93023
2023-11-06,44.18604
2023-11-07,20.93023
2023-11-08,41.86046
2023-11-09,27.90697
2023-11-10,20.93023
2023-11-11,13.95348
2023-11-12,41.86046
2023-11-14,32.55813
2023-11-15,32.55813
2023-11-16,16.27906
2023-11-17,27.90697
2023-11-18,16.27906
2023-11-19,27.90697
2023-11-20,23.25581
2023-11-21,39.53488
2023-11-22,55.81395
2023-11-23,32.55813
2023-11-24,23.25581
2023-11-25,34.88372
2023-11-26,46.51162
2023-11-27,44.18604
2023-11-28,25.58139
2023-11-29,48.8372
2023-11-30,18.60465
2023-12-01,30.23255
2023-12-02,34.88372
2023-12-03,60.46511
2023-12-04,51.16279
2023-12-05,62.79069
2023-12-06,25.58139
2023-12-09,30.23255
2023-12-10,30.23255
2023-12-11,27.90697
2023-12-12,46.51162
2023-12-13,30.23255
2023-12-14,34.88372
2023-12-15,18.60465
2023-12-16,25.58139
2023-12-17,25.58139
2023-12-18,16.27906
2023-12-19,23.25581
2023-12-20,16.27906
2023-12-21,46.51162
2023-12-22,11.6279
2023-12-23,16.27906
2023-12-24,58.13953
2023-12-25,55.81395
2023-12-26,30.23255
2023-12-27,16.27906
2023-12-28,30.23255
2023-12-29,20.93023
2023-12-30,18.60465
2023-12-31,30.23255
2024-01-01,16.27906
2024-01-02,41.86046
2024-01-03,37.2093
2024-01-04,25.58139
2024-01-05,27.90697
2024-01-06,65.11627
2024-01-07,55.81395
2024-01-08,34.88372
2024-01-09,41.86046
2024-01-10,44.18604
2024-01-11,25.58139
2024-01-12,51.16279
2024-01-13,18.60465
2024-01-14,37.2093
2024-01-15,48.8372
2024-01-16,37.2093
2024-01-17,37.2093
2024-01-18,30.23255
2024-01-19,44.18604
2024-01-20,41.86046
2024-01-21,74.4186
2024-01-22,39.53488
2024-01-23,32.55813
2024-01-24,18.60465
2024-01-25,20.93023
2024-01-26,13.95348
2024-01-27,20.93023
2024-01-28,62.79069
2024-01-29,55.81395
2024-01-30,39.53488
2024-01-31,25.58139
2024-02-01,23.25581
2024-02-02,37.2093
2024-02-03,41.86046
2024-02-04,18.60465
2024-02-05,62.79069
2024-02-06,39.53488
2024-02-07,23.25581
2024-02-08,34.88372
2024-02-09,34.88372
2024-02-10,32.55813
2024-02-11,53.48837
2024-02-12,53.48837
2024-02-13,53.48837
2024-02-14,37.2093
2024-02-15,32.55813
2024-02-16,41.86046
2024-02-17,48.8372
2024-02-18,34.88372
2024-02-19,58.13953
2024-02-20,25.58139
2024-02-21,44.18604
2024-02-22,27.90697
2024-02-23,27.90697
2024-02-24,30.23255
2024-02-25,41.86046
2024-02-26,44.18604
2024-02-27,37.2093
2024-02-28,32.55813
2024-02-29,53.48837
2024-03-01,30.23255
2024-03-02,23.25581
2024-03-03,44.18604
2024-03-04,65.11627
2024-03-05,30.23255
2024-03-06,30.23255
2024-03-07,34.88372
2024-03-08,30.23255
2024-03-09,34.88372
2024-03-10,46.51162
2024-03-11,32.55813
2024-03-12,39.53488
2024-03-13,55.81395
2024-03-14,46.51162
2024-03-15,41.86046
2024-03-16,16.27906
2024-03-17,60.46511
2024-03-18,30.23255
2024-03-19,20.93023
2024-03-20,39.53488
