date,거래
2023-05-30,0.49711
2023-05-31,0.40673
2023-06-01,0.45837
2023-06-02,0.47129
2023-06-03,0.34001
2023-06-04,0.37229
2023-06-05,0.44331
2023-06-06,0.42825
2023-06-07,0.46698
2023-06-08,0.55522
2023-06-09,0.45192
2023-06-10,0.30989
2023-06-11,0.40242
2023-06-12,0.4842
2023-06-13,0.51863
2023-06-14,0.49066
2023-06-15,0.4842
2023-06-16,0.44977
2023-06-17,0.32925
2023-06-18,0.35293
2023-06-19,0.43901
2023-06-20,0.50787
2023-06-21,0.47129
2023-06-22,0.47344
2023-06-23,0.58319
2023-06-24,0.49926
2023-06-25,0.35508
2023-06-26,0.42825
2023-06-27,0.43255
2023-06-28,0.41533
2023-06-29,0.30989
2023-06-30,0.44331
2023-07-01,0.30989
2023-07-02,0.31419
2023-07-03,0.3766
2023-07-04,0.43901
2023-07-05,0.44977
2023-07-06,0.36153
2023-07-07,0.32495
2023-07-08,0.23457
2023-07-09,0.25609
2023-07-10,0.47344
2023-07-11,0.36584
2023-07-12,0.37229
2023-07-13,0.37445
2023-07-14,0.37229
2023-07-15,0.21304
2023-07-16,0.25609
2023-07-17,0.37875
2023-07-18,0.40673
2023-07-19,0.41318
2023-07-20,0.39166
2023-07-21,0.38736
2023-07-22,0.25393
2023-07-23,0.20659
2023-07-24,0.35077
2023-07-25,0.73383
2023-07-26,0.37229
2023-07-27,0.38736
2023-07-28,0.33571
2023-07-29,0.24963
2023-07-30,0.24963
2023-07-31,0.40457
2023-08-01,0.36153
2023-08-02,0.39381
2023-08-03,0.35293
2023-08-04,0.36369
2023-08-05,0.26039
2023-08-06,0.40888
2023-08-07,0.3809
2023-08-08,0.36153
2023-08-09,0.35723
2023-08-10,0.46914
2023-08-11,0.36369
2023-08-12,0.27545
2023-08-13,0.29913
2023-08-14,0.3271
2023-08-15,0.29267
2023-08-16,0.35077
2023-08-17,0.67573
2023-08-18,0.71877
2023-08-19,0.49926
2023-08-20,0.35077
2023-08-21,0.45192
2023-08-22,0.45622
2023-08-23,0.38305
2023-08-24,1.19221
2023-08-25,0.97056
2023-08-26,0.58104
2023-08-27,0.38305
2023-08-28,0.50142
2023-08-29,0.71016
2023-08-30,0.74675
2023-08-31,1.02005
2023-09-01,0.67788
2023-09-02,0.46914
2023-09-03,0.45837
2023-09-04,0.53154
2023-09-05,0.67573
2023-09-06,0.67358
2023-09-07,0.6951
2023-09-08,2.89446
2023-09-09,2.80408
2023-09-10,2.44038
2023-09-11,1.80123
2023-09-12,4.67203
2023-09-13,1.84427
2023-09-14,1.65275
2023-09-15,3.34208
2023-09-16,3.53146
2023-09-17,5.19927
2023-09-18,4.43961
2023-09-19,3.36575
2023-09-20,3.36145
2023-09-21,3.43892
2023-09-22,4.2739
2023-09-23,3.31195
2023-09-24,9.05784
2023-09-25,10.3964
2023-09-26,8.29818
2023-09-27,8.08082
2023-09-28,12.18042
2023-09-29,15.44503
2023-09-30,10.61805
2023-10-01,7.57725
2023-10-02,9.9703
2023-10-03,9.32469
2023-10-04,7.31686
2023-10-05,12.93793
2023-10-06,54.81406
2023-10-07,91.29293
2023-10-08,100.0
2023-10-09,75.5875
2023-10-10,49.61909
2023-10-11,40.08134
2023-10-12,39.78651
2023-10-13,40.78505
2023-10-14,52.39519
2023-10-15,37.13953
2023-10-16,30.53283
2023-10-17,29.58379
2023-10-18,29.00275
2023-10-19,30.98691
2023-10-20,32.37496
2023-10-21,34.1762
2023-10-22,32.35129
2023-10-23,27.3543
2023-10-24,24.27692
2023-10-25,19.67805
2023-10-26,18.32013
2023-10-27,31.79607
2023-10-28,35.41792
2023-10-29,29.41594
2023-10-30,21.99578
2023-10-31,17.26779
2023-11-01,15.17603
2023-11-02,12.75286
2023-11-03,12.46664
2023-11-04,15.96152
2023-11-05,14.67461
2023-11-06,10.56856
2023-11-07,7.74296
2023-11-08,9.05139
2023-11-09,7.49548
2023-11-10,5.60816
2023-11-11,5.28535
2023-11-12,5.49195
2023-11-13,4.70216
2023-11-14,4.5343
2023-11-15,4.5924
2023-11-16,4.52354
2023-11-17,3.57019
2023-11-18,3.47335
2023-11-19,3.87363
2023-11-20,3.47551
2023-11-21,2.93965
2023-11-22,2.70939
2023-11-23,3.00421
2023-11-24,2.79547
2023-11-25,2.91598
2023-11-26,3.37006
2023-11-27,2.99991
2023-11-28,2.54368
2023-11-29,2.39304
2023-11-30,2.23379
2023-12-01,2.10037
2023-12-02,2.24455
2023-12-03,6.04286
2023-12-04,3.46259
2023-12-05,3.25815
2023-12-06,2.81053
2023-12-07,2.52646
2023-12-08,2.10252
2023-12-09,2.52862
2023-12-10,3.12903
2023-12-11,2.28544
2023-12-12,2.0315
2023-12-13,2.01859
2023-12-14,2.63191
2023-12-15,1.84643
2023-12-16,1.88732
2023-12-17,1.92605
2023-12-18,1.71085
2023-12-19,1.7087
2023-12-20,1.53223
2023-12-21,1.55375
2023-12-22,1.46982
2023-12-23,1.45476
2023-12-24,1.65705
2023-12-25,1.94542
2023-12-26,1.63553
2023-12-27,1.63123
2023-12-28,1.62477
2023-12-29,1.48919
2023-12-30,1.87225
2023-12-31,1.99276
2024-01-01,1.99922
2024-01-02,1.57312
2024-01-03,1.60755
2024-01-04,1.30197
2024-01-05,1.25032
2024-01-06,1.56666
2024-01-07,1.51932
2024-01-08,1.38374
2024-01-09,1.4483
2024-01-10,2.15417
2024-01-11,1.31703
2024-01-12,1.29981
2024-01-13,1.43754
2024-01-14,1.46982
2024-01-15,1.23525
2024-01-16,1.41818
2024-01-17,1.40957
2024-01-18,1.42033
2024-01-19,1.53008
2024-01-20,1.31918
2024-01-21,1.54299
2024-01-22,1.38805
2024-01-23,1.18361
2024-01-24,1.1793
2024-01-25,1.13841
2024-01-26,1.19006
2024-01-27,1.11044
2024-01-28,1.32349
2024-01-29,1.17069
2024-01-30,1.27829
2024-01-31,1.11904
2024-02-01,1.22449
2024-02-02,1.17069
2024-02-03,1.19006
2024-02-04,1.28045
2024-02-05,1.25247
2024-02-06,1.14272
2024-02-07,1.09322
2024-02-08,1.1298
2024-02-09,1.04803
2024-02-10,0.83498
2024-02-11,1.0222
2024-02-12,1.31057
2024-02-13,1.11259
2024-02-14,1.02436
2024-02-15,0.90599
2024-02-16,0.84359
2024-02-17,0.97701
2024-02-18,1.03296
2024-02-19,1.0717
2024-02-20,1.01575
2024-02-21,0.97486
2024-02-22,0.95549
2024-02-23,0.94473
2024-02-24,0.98992
2024-02-25,1.06524
2024-02-26,0.87802
2024-02-27,1.00929
2024-02-28,1.11904
2024-02-29,1.00499
2024-03-01,0.89093
2024-03-02,0.98132
2024-03-03,1.03081
2024-03-04,0.86941
2024-03-05,0.86941
2024-03-06,1.04372
2024-03-07,1.08676
2024-03-08,1.03512
2024-03-09,1.1298
2024-03-10,1.32564
2024-03-11,1.07385
2024-03-12,1.03081
2024-03-13,0.97916
2024-03-14,0.90815
2024-03-15,0.92752
2024-03-16,0.87156
2024-03-17,0.86511
2024-03-18,1.01144
2024-03-19,1.27829
2024-03-20,1.51932
