date,SK텔레콤주가
2023-05-30,14.88948
2023-05-31,13.87395
2023-06-01,14.12783
2023-06-02,15.00896
2023-06-03,3.01672
2023-06-04,2.90471
2023-06-05,13.64994
2023-06-06,3.58422
2023-06-07,13.94115
2023-06-08,12.55227
2023-06-09,14.07556
2023-06-10,3.21833
2023-06-11,2.64336
2023-06-12,13.74701
2023-06-13,14.74761
2023-06-14,14.38172
2023-06-15,13.94862
2023-06-16,18.8396
2023-06-17,4.09946
2023-06-18,3.33781
2023-06-19,17.7494
2023-06-20,15.56152
2023-06-21,15.6586
2023-06-22,15.07616
2023-06-23,14.29211
2023-06-24,2.90471
2023-06-25,2.29241
2023-06-26,14.74761
2023-06-27,13.62007
2023-06-28,13.73207
2023-06-29,18.27956
2023-06-30,16.30824
2023-07-01,2.85244
2023-07-02,2.51642
2023-07-03,16.18876
2023-07-04,18.16756
2023-07-05,22.14008
2023-07-06,26.1126
2023-07-07,24.17861
2023-07-08,4.8163
2023-07-09,4.53255
2023-07-10,19.21296
2023-07-11,17.82407
2023-07-12,17.82407
2023-07-13,17.08482
2023-07-14,17.09976
2023-07-15,3.33781
2023-07-16,2.66577
2023-07-17,17.06989
2023-07-18,15.33751
2023-07-19,16.03942
2023-07-20,15.03136
2023-07-21,14.16517
2023-07-22,2.96445
2023-07-23,2.66577
2023-07-24,14.48626
2023-07-25,15.01642
2023-07-26,17.15949
2023-07-27,20.75866
2023-07-28,16.36798
2023-07-29,3.32287
2023-07-30,2.7031
2023-07-31,16.86827
2023-08-01,18.59318
2023-08-02,15.84528
2023-08-03,14.5908
2023-08-04,14.31451
2023-08-05,3.18847
2023-08-06,2.7031
2023-08-07,16.85334
2023-08-08,17.35364
2023-08-09,16.11409
2023-08-10,15.28524
2023-08-11,15.91995
2023-08-12,4.27867
2023-08-13,3.66636
2023-08-14,17.2939
2023-08-15,4.7715
2023-08-16,17.63739
2023-08-17,18.45878
2023-08-18,16.17383
2023-08-19,3.05406
2023-08-20,2.6807
2023-08-21,16.47998
2023-08-22,15.30764
2023-08-23,15.07616
2023-08-24,17.32377
2023-08-25,14.15023
2023-08-26,3.2258
2023-08-27,3.12126
2023-08-28,15.58393
2023-08-29,16.47998
2023-08-30,19.44444
2023-08-31,16.50238
2023-09-01,16.80107
2023-09-02,3.2706
2023-09-03,2.55376
2023-09-04,16.42771
2023-09-05,15.89755
2023-09-06,14.38918
2023-09-07,14.29958
2023-09-08,15.48685
2023-09-09,3.23327
2023-09-10,2.24761
2023-09-11,16.28584
2023-09-12,17.93608
2023-09-13,22.92413
2023-09-14,20.87813
2023-09-15,21.89366
2023-09-16,3.27807
2023-09-17,2.7031
2023-09-18,21.03494
2023-09-19,17.80913
2023-09-20,16.43518
2023-09-21,15.82287
2023-09-22,17.07735
2023-09-23,2.94952
2023-09-24,2.56869
2023-09-25,17.26403
2023-09-26,17.99581
2023-09-27,16.75627
2023-09-28,2.74044
2023-09-29,1.86678
2023-09-30,2.30734
2023-10-01,1.76224
2023-10-02,2.29988
2023-10-03,2.58363
2023-10-04,19.22043
2023-10-05,22.34916
2023-10-06,16.96535
2023-10-07,2.7255
2023-10-08,2.36708
2023-10-09,2.69563
2023-10-10,18.55585
2023-10-11,16.45011
2023-10-12,16.37544
2023-10-13,14.29211
2023-10-14,2.59109
2023-10-15,1.91158
2023-10-16,14.90442
2023-10-17,15.03136
2023-10-18,15.34498
2023-10-19,14.65053
2023-10-20,13.36618
2023-10-21,2.46415
2023-10-22,2.21027
2023-10-23,13.30645
2023-10-24,12.90322
2023-10-25,13.52299
2023-10-26,12.96296
2023-10-27,12.45519
2023-10-28,1.97132
2023-10-29,2.09826
2023-10-30,12.41039
2023-10-31,11.51433
2023-11-01,11.80555
2023-11-02,12.53733
2023-11-03,12.10424
2023-11-04,2.12813
2023-11-05,2.07586
2023-11-06,16.82347
2023-11-07,14.05316
2023-11-08,15.28524
2023-11-09,14.30704
2023-11-10,12.76881
2023-11-11,2.09826
2023-11-12,2.05346
2023-11-13,13.1123
2023-11-14,16.62933
2023-11-15,17.57765
2023-11-16,15.51672
2023-11-17,14.658
2023-11-18,2.25507
2023-11-19,2.16547
2023-11-20,15.47939
2023-11-21,16.00209
2023-11-22,13.82168
2023-11-23,12.80615
2023-11-24,10.96923
2023-11-25,1.97879
2023-11-26,1.6129
2023-11-27,11.77568
2023-11-28,13.38859
2023-11-29,13.09737
2023-11-30,14.7028
2023-12-01,13.47819
2023-12-02,2.64336
2023-12-03,2.38201
2023-12-04,13.46326
2023-12-05,11.58154
2023-12-06,13.18697
2023-12-07,13.44086
2023-12-08,13.49313
2023-12-09,3.00925
2023-12-10,1.91905
2023-12-11,13.94862
2023-12-12,13.88142
2023-12-13,12.82108
2023-12-14,15.53912
2023-12-15,14.69534
2023-12-16,2.37455
2023-12-17,2.32974
2023-12-18,12.95549
2023-12-19,12.08183
2023-12-20,14.1801
2023-12-21,13.37365
2023-12-22,12.38799
2023-12-23,2.29241
2023-12-24,1.96385
2023-12-25,2.25507
2023-12-26,14.41158
2023-12-27,15.46445
2023-12-28,15.12096
2023-12-29,5.21206
2023-12-30,2.04599
2023-12-31,2.00119
2024-01-01,2.34468
2024-01-02,13.94115
2024-01-03,12.90322
2024-01-04,12.41786
2024-01-05,11.26045
2024-01-06,1.85185
2024-01-07,2.53136
2024-01-08,11.70848
2024-01-09,12.28345
2024-01-10,12.26105
2024-01-11,11.92502
2024-01-12,10.61081
2024-01-13,2.01612
2024-01-14,1.74731
2024-01-15,11.00657
2024-01-16,10.31959
2024-01-17,10.71535
2024-01-18,11.12604
2024-01-19,9.87156
2024-01-20,1.93399
2024-01-21,2.0908
2024-01-22,11.40979
2024-01-23,11.95489
2024-01-24,10.71535
2024-01-25,10.0433
2024-01-26,10.46146
2024-01-27,1.60543
2024-01-28,1.37395
2024-01-29,10.38679
2024-01-30,10.31959
2024-01-31,10.35692
2024-02-01,13.00029
2024-02-02,14.78494
2024-02-03,2.80764
2024-02-04,2.29241
2024-02-05,17.8614
2024-02-06,14.41158
2024-02-07,16.2485
2024-02-08,13.67234
2024-02-09,2.6359
2024-02-10,2.90471
2024-02-11,2.6135
2024-02-12,3.71117
2024-02-13,16.62186
2024-02-14,12.79868
2024-02-15,13.39605
2024-02-16,13.5678
2024-02-17,3.36768
2024-02-18,3.14366
2024-02-19,18.95161
2024-02-20,19.20549
2024-02-21,15.52419
2024-02-22,15.36738
2024-02-23,14.20997
2024-02-24,3.34528
2024-02-25,3.95011
2024-02-26,14.41158
2024-02-27,14.39665
2024-02-28,14.1353
2024-02-29,12.88082
2024-03-01,3.74103
2024-03-02,2.56869
2024-03-03,2.62096
2024-03-04,14.53853
2024-03-05,12.67921
2024-03-06,12.64187
2024-03-07,12.16397
2024-03-08,13.48566
2024-03-09,3.05406
2024-03-10,2.44922
2024-03-11,11.0439
2024-03-12,12.30585
2024-03-13,13.26911
2024-03-14,17.70459
2024-03-15,12.35812
2024-03-16,2.83004
2024-03-17,2.32974
2024-03-18,12.77628
2024-03-19,11.44713
2024-03-20,12.60454
