date,채권펀드
2023-06-14,5.36585
2023-06-15,7.80487
2023-06-16,10.7317
2023-06-17,2.43902
2023-06-18,8.29268
2023-06-19,6.82926
2023-06-20,10.7317
2023-06-21,6.82926
2023-06-22,5.36585
2023-06-23,10.2439
2023-06-24,3.90243
2023-06-25,2.43902
2023-06-26,7.31707
2023-06-27,7.80487
2023-06-28,6.82926
2023-06-29,4.39024
2023-07-02,2.92682
2023-07-03,7.80487
2023-07-04,8.29268
2023-07-05,6.34146
2023-07-06,5.85365
2023-07-07,4.39024
2023-07-08,2.92682
2023-07-10,7.31707
2023-07-11,6.34146
2023-07-12,3.90243
2023-07-13,11.21951
2023-07-14,9.26829
2023-07-15,2.43902
2023-07-17,2.92682
2023-07-18,3.90243
2023-07-19,6.34146
2023-07-20,7.80487
2023-07-21,8.29268
2023-07-22,3.90243
2023-07-24,11.70731
2023-07-25,6.82926
2023-07-26,11.70731
2023-07-27,6.34146
2023-07-28,7.31707
2023-07-30,2.43902
2023-07-31,9.26829
2023-08-01,7.31707
2023-08-02,9.26829
2023-08-03,3.90243
2023-08-04,2.92682
2023-08-05,3.41463
2023-08-06,3.90243
2023-08-07,9.75609
2023-08-08,2.43902
2023-08-09,6.34146
2023-08-10,6.34146
2023-08-11,6.34146
2023-08-13,2.92682
2023-08-14,3.41463
2023-08-15,4.87804
2023-08-16,10.2439
2023-08-17,8.78048
2023-08-18,7.80487
2023-08-19,7.80487
2023-08-21,2.92682
2023-08-22,6.34146
2023-08-23,8.29268
2023-08-24,10.2439
2023-08-25,4.39024
2023-08-26,3.90243
2023-08-27,2.43902
2023-08-28,7.31707
2023-08-29,10.2439
2023-08-30,6.34146
2023-08-31,5.85365
2023-09-01,5.36585
2023-09-02,3.41463
2023-09-03,3.41463
2023-09-04,3.90243
2023-09-05,8.29268
2023-09-06,6.82926
2023-09-07,4.87804
2023-09-08,6.34146
2023-09-10,2.43902
2023-09-11,4.39024
2023-09-12,2.92682
2023-09-13,2.92682
2023-09-14,5.85365
2023-09-15,9.26829
2023-09-17,3.41463
2023-09-18,7.31707
2023-09-19,6.34146
2023-09-20,6.82926
2023-09-21,5.85365
2023-09-22,6.34146
2023-09-23,5.36585
2023-09-24,4.39024
2023-09-25,3.90243
2023-09-26,7.80487
2023-09-27,10.2439
2023-09-28,2.43902
2023-09-29,5.36585
2023-09-30,3.41463
2023-10-03,4.39024
2023-10-04,11.21951
2023-10-05,9.75609
2023-10-06,5.36585
2023-10-07,2.43902
2023-10-08,2.43902
2023-10-09,3.41463
2023-10-10,5.85365
2023-10-11,7.80487
2023-10-12,6.82926
2023-10-13,2.43902
2023-10-14,6.34146
2023-10-16,11.70731
2023-10-17,8.78048
2023-10-18,13.65853
2023-10-19,9.75609
2023-10-20,13.65853
2023-10-21,7.31707
2023-10-22,5.85365
2023-10-23,9.26829
2023-10-24,9.75609
2023-10-25,6.34146
2023-10-26,10.2439
2023-10-27,7.80487
2023-10-28,3.41463
2023-10-29,4.39024
2023-10-30,7.31707
2023-10-31,10.2439
2023-11-01,10.2439
2023-11-02,7.80487
2023-11-03,9.26829
2023-11-04,6.82926
2023-11-06,11.21951
2023-11-07,5.85365
2023-11-08,7.80487
2023-11-09,3.90243
2023-11-10,8.29268
2023-11-11,3.41463
2023-11-12,3.90243
2023-11-13,3.41463
2023-11-14,10.2439
2023-11-15,11.70731
2023-11-16,9.26829
2023-11-17,6.34146
2023-11-19,5.36585
2023-11-20,6.34146
2023-11-21,7.31707
2023-11-22,8.29268
2023-11-23,8.29268
2023-11-24,12.68292
2023-11-25,2.92682
2023-11-27,4.39024
2023-11-28,3.90243
2023-11-29,9.26829
2023-11-30,11.21951
2023-12-01,13.65853
2023-12-02,5.85365
2023-12-03,3.90243
2023-12-04,9.75609
2023-12-05,5.36585
2023-12-06,5.85365
2023-12-07,8.29268
2023-12-08,10.7317
2023-12-09,8.78048
2023-12-10,5.85365
2023-12-11,6.34146
2023-12-12,4.39024
2023-12-13,9.75609
2023-12-14,15.60975
2023-12-15,12.19512
2023-12-16,7.80487
2023-12-17,8.78048
2023-12-18,14.63414
2023-12-19,15.12195
2023-12-20,18.04878
2023-12-21,7.80487
2023-12-22,10.7317
2023-12-23,5.36585
2023-12-24,5.85365
2023-12-25,5.85365
2023-12-26,13.65853
2023-12-27,13.17073
2023-12-28,12.68292
2023-12-29,10.2439
2023-12-30,12.68292
2023-12-31,4.87804
2024-01-01,15.60975
2024-01-02,17.07317
2024-01-03,16.58536
2024-01-04,17.07317
2024-01-05,16.09756
2024-01-06,8.29268
2024-01-07,8.29268
2024-01-08,16.09756
2024-01-09,12.68292
2024-01-10,12.19512
2024-01-11,10.7317
2024-01-12,10.7317
2024-01-13,6.34146
2024-01-14,3.41463
2024-01-15,8.29268
2024-01-16,11.70731
2024-01-17,5.36585
2024-01-18,4.87804
2024-01-19,10.7317
2024-01-20,4.39024
2024-01-21,7.31707
2024-01-22,10.2439
2024-01-23,9.75609
2024-01-24,8.29268
2024-01-25,4.87804
2024-01-26,13.65853
2024-01-27,2.43902
2024-01-28,6.34146
2024-01-29,13.65853
2024-01-30,10.7317
2024-01-31,14.14634
2024-02-01,10.7317
2024-02-02,9.75609
2024-02-03,4.39024
2024-02-04,7.80487
2024-02-05,8.78048
2024-02-06,10.7317
2024-02-07,12.68292
2024-02-08,12.68292
2024-02-09,3.41463
2024-02-11,2.92682
2024-02-12,7.31707
2024-02-13,5.36585
2024-02-14,13.17073
2024-02-15,15.60975
2024-02-16,8.29268
2024-02-17,5.36585
2024-02-18,2.92682
2024-02-19,7.31707
2024-02-20,24.87804
2024-02-21,9.75609
2024-02-22,10.2439
2024-02-23,8.78048
2024-02-24,2.43902
2024-02-25,5.85365
2024-02-26,10.7317
2024-02-27,13.65853
2024-02-28,8.29268
2024-02-29,12.68292
2024-03-01,5.85365
2024-03-02,8.29268
2024-03-03,4.87804
2024-03-04,2.92682
2024-03-05,10.2439
2024-03-06,4.39024
2024-03-07,4.39024
2024-03-08,18.53658
2024-03-09,9.26829
2024-03-10,7.31707
2024-03-11,11.21951
2024-03-12,10.2439
2024-03-13,10.2439
2024-03-14,7.80487
2024-03-15,6.34146
2024-03-16,6.34146
2024-03-17,3.90243
2024-03-18,5.85365
2024-03-19,8.29268
2024-03-20,7.31707
