date,KODEX은행
2023-05-29,5.86797
2023-05-30,26.52811
2023-05-31,22.49388
2023-06-01,22.24938
2023-06-02,21.88264
2023-06-03,5.01222
2023-06-04,3.05623
2023-06-05,24.32762
2023-06-06,3.54523
2023-06-07,22.49388
2023-06-08,18.5819
2023-06-09,22.86063
2023-06-10,3.42298
2023-06-11,2.32273
2023-06-12,17.60391
2023-06-13,22.12713
2023-06-14,22.86063
2023-06-15,18.45965
2023-06-16,21.14914
2023-06-17,2.93398
2023-06-18,3.91198
2023-06-19,17.23716
2023-06-20,14.42542
2023-06-21,18.70415
2023-06-22,18.70415
2023-06-23,20.04889
2023-06-24,3.05623
2023-06-25,3.42298
2023-06-26,22.61613
2023-06-27,17.48166
2023-06-28,18.0929
2023-06-29,17.23716
2023-06-30,22.49388
2023-07-01,3.05623
2023-07-02,4.03422
2023-07-03,22.37163
2023-07-04,21.51589
2023-07-05,22.61613
2023-07-06,27.38386
2023-07-07,24.32762
2023-07-08,4.15647
2023-07-09,3.05623
2023-07-10,17.23716
2023-07-11,18.3374
2023-07-12,17.72616
2023-07-13,20.41564
2023-07-14,24.44987
2023-07-15,2.44498
2023-07-16,3.42298
2023-07-17,19.8044
2023-07-18,20.41564
2023-07-19,18.3374
2023-07-20,18.70415
2023-07-21,15.77017
2023-07-22,2.68948
2023-07-23,2.44498
2023-07-24,18.0929
2023-07-25,20.53789
2023-07-26,21.88264
2023-07-27,43.39853
2023-07-28,26.65036
2023-07-29,6.11246
2023-07-30,2.81173
2023-07-31,20.41564
2023-08-01,33.49633
2023-08-02,29.2176
2023-08-03,20.78239
2023-08-04,19.92665
2023-08-05,2.56723
2023-08-06,5.37897
2023-08-07,25.18337
2023-08-08,20.78239
2023-08-09,22.37163
2023-08-10,19.5599
2023-08-11,22.00488
2023-08-12,4.64547
2023-08-13,3.05623
2023-08-14,16.13691
2023-08-15,4.52322
2023-08-16,17.97066
2023-08-17,21.02689
2023-08-18,13.69193
2023-08-19,2.44498
2023-08-20,1.95599
2023-08-21,16.13691
2023-08-22,15.77017
2023-08-23,16.25916
2023-08-24,18.5819
2023-08-25,13.69193
2023-08-26,1.22249
2023-08-27,2.32273
2023-08-28,21.27139
2023-08-29,21.02689
2023-08-30,19.92665
2023-08-31,22.24938
2023-09-01,21.02689
2023-09-02,2.44498
2023-09-03,1.83374
2023-09-04,22.37163
2023-09-05,19.68215
2023-09-06,22.24938
2023-09-07,15.89242
2023-09-08,18.94865
2023-09-09,1.95599
2023-09-10,2.44498
2023-09-11,23.96088
2023-09-12,20.29339
2023-09-13,24.32762
2023-09-14,22.98288
2023-09-15,34.71882
2023-09-16,5.25672
2023-09-17,3.05623
2023-09-18,22.98288
2023-09-19,19.92665
2023-09-20,23.47188
2023-09-21,17.23716
2023-09-22,12.10268
2023-09-23,2.93398
2023-09-24,1.83374
2023-09-25,14.79217
2023-09-26,14.30317
2023-09-27,12.83618
2023-09-28,1.22249
2023-09-29,1.46699
2023-09-30,3.05623
2023-10-01,1.34474
2023-10-02,0.61124
2023-10-03,2.32273
2023-10-04,13.56968
2023-10-05,11.12469
2023-10-06,16.01466
2023-10-07,1.22249
2023-10-08,1.10024
2023-10-09,3.30073
2023-10-10,19.8044
2023-10-11,20.41564
2023-10-12,17.48166
2023-10-13,15.15892
2023-10-14,1.83374
2023-10-15,3.54523
2023-10-16,18.70415
2023-10-17,17.35941
2023-10-18,19.8044
2023-10-19,18.21515
2023-10-20,10.88019
2023-10-21,2.93398
2023-10-22,2.20048
2023-10-23,16.50366
2023-10-24,13.20293
2023-10-25,12.59168
2023-10-26,11.24694
2023-10-27,15.52567
2023-10-28,2.32273
2023-10-29,2.44498
2023-10-30,22.12713
2023-10-31,14.05867
2023-11-01,15.15892
2023-11-02,17.11491
2023-11-03,13.93643
2023-11-04,2.93398
2023-11-05,1.95599
2023-11-06,24.08312
2023-11-07,17.23716
2023-11-08,17.23716
2023-11-09,19.43765
2023-11-10,11.36919
2023-11-11,1.58924
2023-11-12,1.58924
2023-11-13,13.69193
2023-11-14,17.11491
2023-11-15,22.00488
2023-11-16,20.29339
2023-11-17,15.15892
2023-11-18,1.22249
2023-11-19,1.10024
2023-11-20,18.5819
2023-11-21,20.78239
2023-11-22,21.02689
2023-11-23,18.3374
2023-11-24,12.34718
2023-11-25,0.97799
2023-11-26,2.68948
2023-11-27,17.35941
2023-11-28,12.34718
2023-11-29,12.22493
2023-11-30,17.11491
2023-12-01,13.69193
2023-12-02,2.20048
2023-12-03,3.05623
2023-12-04,14.91442
2023-12-05,13.81418
2023-12-06,15.15892
2023-12-07,12.95843
2023-12-08,13.32518
2023-12-09,3.30073
2023-12-10,1.58924
2023-12-11,15.03667
2023-12-12,13.44743
2023-12-13,13.69193
2023-12-14,18.0929
2023-12-15,20.66014
2023-12-16,1.58924
2023-12-17,2.56723
2023-12-18,19.19315
2023-12-19,17.23716
2023-12-20,22.49388
2023-12-21,15.89242
2023-12-22,20.17114
2023-12-23,3.17848
2023-12-24,3.17848
2023-12-25,1.58924
2023-12-26,15.77017
2023-12-27,15.89242
2023-12-28,15.40342
2023-12-29,6.47921
2023-12-30,4.15647
2023-12-31,1.58924
2024-01-01,2.93398
2024-01-02,14.42542
2024-01-03,15.64792
2024-01-04,15.77017
2024-01-05,14.91442
2024-01-06,4.03422
2024-01-07,2.20048
2024-01-08,13.69193
2024-01-09,13.32518
2024-01-10,12.22493
2024-01-11,14.79217
2024-01-12,10.51344
2024-01-13,1.46699
2024-01-14,1.83374
2024-01-15,16.50366
2024-01-16,11.36919
2024-01-17,11.12469
2024-01-18,10.14669
2024-01-19,13.93643
2024-01-20,2.20048
2024-01-21,2.56723
2024-01-22,11.73594
2024-01-23,13.69193
2024-01-24,24.08312
2024-01-25,18.8264
2024-01-26,26.52811
2024-01-27,2.93398
2024-01-28,2.93398
2024-01-29,27.01711
2024-01-30,26.89486
2024-01-31,25.91687
2024-02-01,50.12224
2024-02-02,62.22493
2024-02-03,10.88019
2024-02-04,12.46943
2024-02-05,55.86797
2024-02-06,37.28606
2024-02-07,39.24205
2024-02-08,36.43031
2024-02-09,4.52322
2024-02-10,4.52322
2024-02-11,4.40097
2024-02-12,5.74572
2024-02-13,39.1198
2024-02-14,27.38386
2024-02-15,32.39608
2024-02-16,27.62836
2024-02-17,6.96821
2024-02-18,5.50122
2024-02-19,47.18826
2024-02-20,37.65281
2024-02-21,23.22738
2024-02-22,26.77261
2024-02-23,28.11735
2024-02-24,4.15647
2024-02-25,5.62347
2024-02-26,34.59657
2024-02-27,27.99511
2024-02-28,27.87286
2024-02-29,31.05134
2024-03-01,4.15647
2024-03-02,4.27872
2024-03-03,4.88997
2024-03-04,36.06356
2024-03-05,38.50855
2024-03-06,33.98533
2024-03-07,35.33007
2024-03-08,30.92909
2024-03-09,3.42298
2024-03-10,4.27872
2024-03-11,32.02933
2024-03-12,28.11735
2024-03-13,34.22982
2024-03-14,40.34229
2024-03-15,35.45232
2024-03-16,4.76772
2024-03-17,4.64547
2024-03-18,35.20782
2024-03-19,24.93887
2024-03-20,25.18337
