date,상속포기신고
2023-05-30,42.34693
2023-05-31,44.38775
2023-06-01,46.93877
2023-06-02,33.67346
2023-06-03,16.83673
2023-06-04,15.30612
2023-06-05,35.20408
2023-06-06,20.40816
2023-06-07,53.06122
2023-06-08,33.16326
2023-06-09,34.69387
2023-06-10,14.28571
2023-06-11,15.30612
2023-06-12,39.28571
2023-06-13,31.12244
2023-06-14,34.69387
2023-06-15,50.0
2023-06-16,33.16326
2023-06-17,19.89795
2023-06-18,16.83673
2023-06-19,53.06122
2023-06-20,48.46938
2023-06-21,38.77551
2023-06-22,44.38775
2023-06-23,44.89795
2023-06-24,20.91836
2023-06-25,17.85714
2023-06-26,43.87755
2023-06-27,45.40816
2023-06-28,39.28571
2023-06-29,36.73469
2023-06-30,43.87755
2023-07-01,11.22448
2023-07-02,17.85714
2023-07-03,43.87755
2023-07-04,38.2653
2023-07-05,35.20408
2023-07-06,45.91836
2023-07-07,44.38775
2023-07-08,21.93877
2023-07-09,13.77551
2023-07-10,38.77551
2023-07-11,44.38775
2023-07-12,42.85714
2023-07-13,53.06122
2023-07-14,35.71428
2023-07-15,12.24489
2023-07-16,20.91836
2023-07-17,28.57142
2023-07-18,40.30612
2023-07-19,39.79591
2023-07-20,36.73469
2023-07-21,39.79591
2023-07-22,18.87755
2023-07-23,10.20408
2023-07-24,42.85714
2023-07-25,42.85714
2023-07-26,31.12244
2023-07-27,31.63265
2023-07-28,30.10204
2023-07-29,17.34693
2023-07-30,24.48979
2023-07-31,44.89795
2023-08-01,33.16326
2023-08-02,31.12244
2023-08-03,50.5102
2023-08-04,29.08163
2023-08-05,13.77551
2023-08-06,20.91836
2023-08-07,49.48979
2023-08-08,45.91836
2023-08-09,40.81632
2023-08-10,33.16326
2023-08-11,34.69387
2023-08-12,21.42857
2023-08-13,19.89795
2023-08-14,35.71428
2023-08-15,14.79591
2023-08-16,51.0204
2023-08-17,45.40816
2023-08-18,42.34693
2023-08-19,22.44897
2023-08-20,18.36734
2023-08-21,38.2653
2023-08-22,43.36734
2023-08-23,42.34693
2023-08-24,47.44897
2023-08-25,44.89795
2023-08-26,13.77551
2023-08-27,17.34693
2023-08-28,42.34693
2023-08-29,44.89795
2023-08-30,43.36734
2023-08-31,29.59183
2023-09-01,33.67346
2023-09-02,18.36734
2023-09-03,15.81632
2023-09-04,41.83673
2023-09-05,51.53061
2023-09-06,41.32653
2023-09-07,47.95918
2023-09-08,38.2653
2023-09-09,22.44897
2023-09-10,17.85714
2023-09-11,44.38775
2023-09-12,49.48979
2023-09-13,38.2653
2023-09-14,48.97959
2023-09-15,35.20408
2023-09-16,13.77551
2023-09-17,27.55102
2023-09-18,59.18367
2023-09-19,40.30612
2023-09-20,35.20408
2023-09-21,41.83673
2023-09-22,28.06122
2023-09-23,17.34693
2023-09-24,19.38775
2023-09-25,32.65306
2023-09-26,26.53061
2023-09-27,30.10204
2023-09-28,20.40816
2023-09-29,21.93877
2023-09-30,20.91836
2023-10-01,16.32653
2023-10-02,19.89795
2023-10-03,23.97959
2023-10-04,51.0204
2023-10-05,41.83673
2023-10-06,37.7551
2023-10-07,14.28571
2023-10-08,13.2653
2023-10-09,22.44897
2023-10-10,51.0204
2023-10-11,44.38775
2023-10-12,46.93877
2023-10-13,47.95918
2023-10-14,20.91836
2023-10-15,16.32653
2023-10-16,67.34693
2023-10-17,100.0
2023-10-18,54.59183
2023-10-19,45.40816
2023-10-20,37.24489
2023-10-21,16.32653
2023-10-22,20.91836
2023-10-23,40.30612
2023-10-24,41.83673
2023-10-25,41.32653
2023-10-26,42.34693
2023-10-27,36.22448
2023-10-28,22.44897
2023-10-29,26.53061
2023-10-30,43.36734
2023-10-31,38.77551
2023-11-01,36.73469
2023-11-02,42.34693
2023-11-03,31.63265
2023-11-04,18.36734
2023-11-05,23.97959
2023-11-06,52.04081
2023-11-07,41.32653
2023-11-08,41.83673
2023-11-09,41.83673
2023-11-10,34.18367
2023-11-11,13.77551
2023-11-12,12.7551
2023-11-13,41.32653
2023-11-14,49.48979
2023-11-15,39.79591
2023-11-16,43.87755
2023-11-17,30.61224
2023-11-18,16.32653
2023-11-19,16.83673
2023-11-20,43.87755
2023-11-21,35.71428
2023-11-22,40.81632
2023-11-23,45.91836
2023-11-24,36.73469
2023-11-25,13.77551
2023-11-26,30.10204
2023-11-27,34.69387
2023-11-28,42.34693
2023-11-29,44.38775
2023-11-30,51.53061
2023-12-01,28.06122
2023-12-02,17.34693
2023-12-03,21.42857
2023-12-04,36.73469
2023-12-05,33.67346
2023-12-06,44.89795
2023-12-07,46.93877
2023-12-08,47.95918
2023-12-09,12.7551
2023-12-10,21.93877
2023-12-11,46.42857
2023-12-12,35.20408
2023-12-13,34.18367
2023-12-14,40.81632
2023-12-15,32.65306
2023-12-16,18.36734
2023-12-17,20.40816
2023-12-18,44.89795
2023-12-19,48.97959
2023-12-20,41.83673
2023-12-21,27.55102
2023-12-22,34.18367
2023-12-23,11.73469
2023-12-24,12.24489
2023-12-25,17.34693
2023-12-26,41.83673
2023-12-27,36.73469
2023-12-28,44.38775
2023-12-29,33.16326
2023-12-30,16.32653
2023-12-31,13.77551
2024-01-01,13.2653
2024-01-02,52.04081
2024-01-03,34.18367
2024-01-04,42.85714
2024-01-05,37.7551
2024-01-06,17.85714
2024-01-07,20.91836
2024-01-08,44.89795
2024-01-09,36.73469
2024-01-10,51.0204
2024-01-11,45.40816
2024-01-12,38.77551
2024-01-13,15.30612
2024-01-14,18.36734
2024-01-15,45.40816
2024-01-16,47.44897
2024-01-17,37.7551
2024-01-18,35.71428
2024-01-19,43.36734
2024-01-20,28.06122
2024-01-21,19.38775
2024-01-22,39.79591
2024-01-23,37.7551
2024-01-24,33.67346
2024-01-25,34.18367
2024-01-26,33.67346
2024-01-27,17.34693
2024-01-28,17.34693
2024-01-29,44.38775
2024-01-30,47.44897
2024-01-31,37.7551
2024-02-01,31.63265
2024-02-02,36.22448
2024-02-03,19.89795
2024-02-04,14.28571
2024-02-05,51.53061
2024-02-06,45.91836
2024-02-07,43.36734
2024-02-08,34.18367
2024-02-09,21.42857
2024-02-10,20.91836
2024-02-11,18.36734
2024-02-12,26.0204
2024-02-13,49.48979
2024-02-14,45.40816
2024-02-15,45.91836
2024-02-16,41.32653
2024-02-17,19.38775
2024-02-18,25.0
2024-02-19,45.91836
2024-02-20,49.48979
2024-02-21,38.2653
2024-02-22,36.22448
2024-02-23,44.89795
2024-02-24,17.85714
2024-02-25,18.36734
2024-02-26,41.32653
2024-02-27,34.69387
2024-02-28,47.95918
2024-02-29,37.24489
2024-03-01,19.38775
2024-03-02,17.85714
2024-03-03,20.91836
2024-03-04,53.06122
2024-03-05,39.79591
2024-03-06,43.36734
2024-03-07,39.28571
2024-03-08,33.67346
2024-03-09,15.81632
2024-03-10,27.55102
2024-03-11,44.38775
2024-03-12,39.28571
2024-03-13,44.38775
2024-03-14,43.36734
2024-03-15,38.77551
2024-03-16,17.85714
2024-03-17,21.93877
2024-03-18,48.97959
2024-03-19,45.40816
2024-03-20,41.32653
