date,배우자증여
2023-06-01,24.35897
2023-06-02,21.47435
2023-06-03,16.02564
2023-06-04,12.82051
2023-06-05,17.94871
2023-06-06,20.51282
2023-06-07,28.52564
2023-06-08,25.0
2023-06-09,24.03846
2023-06-10,12.17948
2023-06-11,12.5
2023-06-12,20.83333
2023-06-13,27.5641
2023-06-14,25.0
2023-06-15,27.5641
2023-06-16,18.26923
2023-06-17,17.94871
2023-06-18,12.5
2023-06-19,21.79487
2023-06-20,17.6282
2023-06-21,22.75641
2023-06-22,25.96153
2023-06-23,20.83333
2023-06-24,16.02564
2023-06-25,6.08974
2023-06-26,25.0
2023-06-27,22.43589
2023-06-28,21.15384
2023-06-29,23.71794
2023-06-30,18.91025
2023-07-01,14.42307
2023-07-02,10.89743
2023-07-03,25.32051
2023-07-04,23.07692
2023-07-05,25.0
2023-07-06,18.91025
2023-07-07,20.83333
2023-07-08,13.14102
2023-07-09,17.6282
2023-07-10,27.5641
2023-07-11,16.66666
2023-07-12,22.75641
2023-07-13,20.83333
2023-07-14,20.51282
2023-07-15,13.14102
2023-07-16,12.82051
2023-07-17,22.43589
2023-07-18,23.07692
2023-07-19,20.83333
2023-07-20,27.88461
2023-07-21,16.34615
2023-07-22,13.14102
2023-07-23,10.89743
2023-07-24,25.0
2023-07-25,21.47435
2023-07-26,22.75641
2023-07-27,27.5641
2023-07-28,21.15384
2023-07-29,12.82051
2023-07-30,10.89743
2023-07-31,27.5641
2023-08-01,17.94871
2023-08-02,22.43589
2023-08-03,16.98717
2023-08-04,22.75641
2023-08-05,14.10256
2023-08-06,8.33333
2023-08-07,34.29487
2023-08-08,20.51282
2023-08-09,18.91025
2023-08-10,11.85897
2023-08-11,20.83333
2023-08-12,14.10256
2023-08-13,18.26923
2023-08-14,26.60256
2023-08-15,14.10256
2023-08-16,26.28205
2023-08-17,33.65384
2023-08-18,31.08974
2023-08-19,14.42307
2023-08-20,9.93589
2023-08-21,27.24358
2023-08-22,22.75641
2023-08-23,20.1923
2023-08-24,25.96153
2023-08-25,20.51282
2023-08-26,12.5
2023-08-27,17.30769
2023-08-28,22.43589
2023-08-29,20.83333
2023-08-30,21.47435
2023-08-31,22.11538
2023-09-01,23.39743
2023-09-02,13.46153
2023-09-03,14.42307
2023-09-04,15.70512
2023-09-05,24.67948
2023-09-06,22.75641
2023-09-07,23.39743
2023-09-08,20.1923
2023-09-09,17.94871
2023-09-10,14.42307
2023-09-11,24.67948
2023-09-12,29.48717
2023-09-13,12.82051
2023-09-14,16.34615
2023-09-15,22.75641
2023-09-16,13.14102
2023-09-17,13.78205
2023-09-18,21.47435
2023-09-19,23.39743
2023-09-20,16.66666
2023-09-21,18.58974
2023-09-22,14.10256
2023-09-23,10.89743
2023-09-24,11.21794
2023-09-25,21.79487
2023-09-26,17.94871
2023-09-27,14.42307
2023-09-28,11.21794
2023-09-29,8.97435
2023-09-30,7.37179
2023-10-01,8.33333
2023-10-02,10.57692
2023-10-03,11.85897
2023-10-04,23.71794
2023-10-05,20.83333
2023-10-06,16.34615
2023-10-07,12.17948
2023-10-08,11.85897
2023-10-09,14.74358
2023-10-10,16.98717
2023-10-11,19.55128
2023-10-12,19.23076
2023-10-13,13.46153
2023-10-14,10.25641
2023-10-15,13.14102
2023-10-16,18.58974
2023-10-17,20.51282
2023-10-18,22.43589
2023-10-19,18.58974
2023-10-20,19.55128
2023-10-21,8.65384
2023-10-22,7.05128
2023-10-23,22.11538
2023-10-24,22.43589
2023-10-25,19.87179
2023-10-26,18.91025
2023-10-27,16.66666
2023-10-28,9.93589
2023-10-29,10.25641
2023-10-30,20.51282
2023-10-31,17.6282
2023-11-01,20.83333
2023-11-02,23.71794
2023-11-03,16.02564
2023-11-04,10.89743
2023-11-05,11.85897
2023-11-06,16.98717
2023-11-07,21.15384
2023-11-08,20.83333
2023-11-09,19.87179
2023-11-10,18.26923
2023-11-11,14.42307
2023-11-12,8.33333
2023-11-13,21.47435
2023-11-14,16.98717
2023-11-15,18.26923
2023-11-16,17.6282
2023-11-17,11.85897
2023-11-18,11.21794
2023-11-19,14.42307
2023-11-20,27.88461
2023-11-21,21.47435
2023-11-22,19.55128
2023-11-23,17.30769
2023-11-24,18.58974
2023-11-25,11.85897
2023-11-26,12.82051
2023-11-27,20.83333
2023-11-28,22.75641
2023-11-29,24.03846
2023-11-30,22.11538
2023-12-01,15.0641
2023-12-02,17.6282
2023-12-03,19.23076
2023-12-04,19.87179
2023-12-05,29.16666
2023-12-06,17.30769
2023-12-07,24.03846
2023-12-08,20.51282
2023-12-09,14.10256
2023-12-10,12.17948
2023-12-11,18.58974
2023-12-12,16.98717
2023-12-13,21.79487
2023-12-14,20.1923
2023-12-15,18.58974
2023-12-16,11.53846
2023-12-17,14.10256
2023-12-18,28.52564
2023-12-19,20.1923
2023-12-20,24.03846
2023-12-21,24.67948
2023-12-22,23.07692
2023-12-23,14.42307
2023-12-24,13.78205
2023-12-25,13.46153
2023-12-26,27.88461
2023-12-27,22.75641
2023-12-28,25.32051
2023-12-29,19.23076
2023-12-30,13.78205
2023-12-31,11.21794
2024-01-01,10.25641
2024-01-02,27.5641
2024-01-03,28.52564
2024-01-04,26.28205
2024-01-05,18.91025
2024-01-06,13.78205
2024-01-07,12.17948
2024-01-08,22.43589
2024-01-09,25.32051
2024-01-10,29.48717
2024-01-11,24.67948
2024-01-12,22.43589
2024-01-13,21.47435
2024-01-14,20.83333
2024-01-15,28.84615
2024-01-16,28.20512
2024-01-17,39.74358
2024-01-18,29.16666
2024-01-19,26.60256
2024-01-20,11.21794
2024-01-21,15.70512
2024-01-22,26.28205
2024-01-23,22.43589
2024-01-24,20.1923
2024-01-25,23.07692
2024-01-26,22.43589
2024-01-27,16.34615
2024-01-28,14.74358
2024-01-29,25.0
2024-01-30,29.16666
2024-01-31,28.52564
2024-02-01,24.67948
2024-02-02,23.07692
2024-02-03,15.38461
2024-02-04,14.10256
2024-02-05,25.32051
2024-02-06,26.92307
2024-02-07,18.26923
2024-02-08,17.6282
2024-02-09,15.38461
2024-02-10,17.6282
2024-02-11,22.75641
2024-02-12,18.58974
2024-02-13,28.20512
2024-02-14,29.16666
2024-02-15,30.44871
2024-02-16,22.75641
2024-02-17,15.0641
2024-02-18,20.51282
2024-02-19,40.38461
2024-02-20,33.65384
2024-02-21,32.37179
2024-02-22,31.73076
2024-02-23,28.52564
2024-02-24,22.11538
2024-02-25,19.23076
2024-02-26,37.82051
2024-02-27,37.17948
2024-02-28,31.41025
2024-02-29,22.43589
2024-03-01,13.14102
2024-03-02,17.6282
2024-03-03,18.58974
2024-03-04,27.5641
2024-03-05,35.89743
2024-03-06,30.44871
2024-03-07,29.80769
2024-03-08,33.65384
2024-03-09,16.66666
2024-03-10,21.47435
2024-03-11,23.71794
2024-03-12,27.88461
2024-03-13,28.52564
2024-03-14,25.32051
2024-03-15,28.20512
2024-03-16,17.94871
2024-03-17,16.02564
2024-03-18,38.14102
2024-03-19,27.88461
2024-03-20,21.47435
