date,계약
2023-05-31,67.60925
2023-06-01,72.2365
2023-06-02,66.83804
2023-06-03,48.32904
2023-06-04,49.35732
2023-06-05,67.60925
2023-06-06,47.81491
2023-06-07,83.54755
2023-06-08,77.37789
2023-06-09,72.75064
2023-06-10,54.49871
2023-06-11,39.33161
2023-06-12,73.52185
2023-06-13,73.52185
2023-06-14,80.71979
2023-06-15,66.06683
2023-06-16,66.06683
2023-06-17,36.24678
2023-06-18,41.64524
2023-06-19,74.29305
2023-06-20,74.55012
2023-06-21,77.12082
2023-06-22,63.75321
2023-06-23,65.29562
2023-06-24,48.32904
2023-06-25,39.33161
2023-06-26,60.92544
2023-06-27,66.3239
2023-06-28,65.80976
2023-06-29,62.72493
2023-06-30,68.38046
2023-07-01,40.35989
2023-07-02,30.59125
2023-07-03,59.89717
2023-07-04,51.15681
2023-07-05,60.66838
2023-07-06,65.29562
2023-07-07,52.69922
2023-07-08,35.2185
2023-07-09,27.76349
2023-07-10,52.95629
2023-07-11,71.46529
2023-07-12,61.69665
2023-07-13,62.982
2023-07-14,57.0694
2023-07-15,30.33419
2023-07-16,33.93316
2023-07-17,59.6401
2023-07-18,69.15167
2023-07-19,59.6401
2023-07-20,63.75321
2023-07-21,52.18508
2023-07-22,32.90488
2023-07-23,29.82005
2023-07-24,56.55526
2023-07-25,63.23907
2023-07-26,60.66838
2023-07-27,56.81233
2023-07-28,56.04113
2023-07-29,32.13367
2023-07-30,31.61953
2023-07-31,57.32647
2023-08-01,55.01285
2023-08-02,49.10025
2023-08-03,53.21336
2023-08-04,47.81491
2023-08-05,29.30591
2023-08-06,25.1928
2023-08-07,57.84061
2023-08-08,62.21079
2023-08-09,54.24164
2023-08-10,56.04113
2023-08-11,52.95629
2023-08-12,26.47814
2023-08-13,31.8766
2023-08-14,53.98457
2023-08-15,36.76092
2023-08-16,56.81233
2023-08-17,56.2982
2023-08-18,56.04113
2023-08-19,38.81748
2023-08-20,33.16195
2023-08-21,56.2982
2023-08-22,62.21079
2023-08-23,57.32647
2023-08-24,59.38303
2023-08-25,56.2982
2023-08-26,33.41902
2023-08-27,31.36246
2023-08-28,62.982
2023-08-29,69.15167
2023-08-30,58.61182
2023-08-31,59.38303
2023-09-01,60.41131
2023-09-02,28.02056
2023-09-03,34.19023
2023-09-04,71.20822
2023-09-05,64.01028
2023-09-06,56.81233
2023-09-07,63.49614
2023-09-08,57.84061
2023-09-09,28.27763
2023-09-10,26.73521
2023-09-11,71.46529
2023-09-12,62.21079
2023-09-13,55.26992
2023-09-14,59.89717
2023-09-15,53.7275
2023-09-16,36.50385
2023-09-17,33.16195
2023-09-18,70.43701
2023-09-19,66.06683
2023-09-20,66.3239
2023-09-21,59.38303
2023-09-22,57.32647
2023-09-23,32.90488
2023-09-24,35.73264
2023-09-25,61.18251
2023-09-26,57.58354
2023-09-27,50.64267
2023-09-28,28.27763
2023-09-29,22.36503
2023-09-30,23.65038
2023-10-01,23.90745
2023-10-02,29.30591
2023-10-03,38.30334
2023-10-04,60.66838
2023-10-05,66.58097
2023-10-06,61.43958
2023-10-07,33.41902
2023-10-08,32.39074
2023-10-09,34.4473
2023-10-10,65.03856
2023-10-11,60.15424
2023-10-12,58.09768
2023-10-13,59.38303
2023-10-14,34.96143
2023-10-15,30.33419
2023-10-16,66.3239
2023-10-17,64.78149
2023-10-18,60.15424
2023-10-19,59.89717
2023-10-20,57.84061
2023-10-21,41.38817
2023-10-22,39.33161
2023-10-23,65.80976
2023-10-24,59.89717
2023-10-25,73.52185
2023-10-26,72.49357
2023-10-27,64.52442
2023-10-28,40.35989
2023-10-29,37.01799
2023-10-30,60.41131
2023-10-31,64.01028
2023-11-01,59.38303
2023-11-02,60.15424
2023-11-03,53.21336
2023-11-04,33.67609
2023-11-05,33.16195
2023-11-06,57.84061
2023-11-07,58.61182
2023-11-08,67.09511
2023-11-09,62.72493
2023-11-10,62.46786
2023-11-11,37.01799
2023-11-12,34.70437
2023-11-13,64.01028
2023-11-14,64.52442
2023-11-15,65.03856
2023-11-16,61.95372
2023-11-17,61.95372
2023-11-18,40.10282
2023-11-19,39.84575
2023-11-20,79.43444
2023-11-21,64.01028
2023-11-22,73.00771
2023-11-23,68.8946
2023-11-24,61.18251
2023-11-25,55.78406
2023-11-26,48.07197
2023-11-27,65.80976
2023-11-28,68.38046
2023-11-29,66.06683
2023-11-30,64.26735
2023-12-01,56.81233
2023-12-02,51.92802
2023-12-03,43.70179
2023-12-04,63.75321
2023-12-05,65.80976
2023-12-06,67.35218
2023-12-07,68.8946
2023-12-08,66.83804
2023-12-09,49.87146
2023-12-10,47.81491
2023-12-11,69.40874
2023-12-12,74.29305
2023-12-13,63.49614
2023-12-14,54.49871
2023-12-15,70.69408
2023-12-16,48.58611
2023-12-17,43.95886
2023-12-18,56.04113
2023-12-19,62.46786
2023-12-20,69.40874
2023-12-21,62.21079
2023-12-22,56.2982
2023-12-23,47.0437
2023-12-24,30.59125
2023-12-25,32.64781
2023-12-26,58.86889
2023-12-27,60.92544
2023-12-28,63.49614
2023-12-29,48.32904
2023-12-30,41.1311
2023-12-31,30.33419
2024-01-01,33.41902
2024-01-02,58.61182
2024-01-03,58.09768
2024-01-04,68.63753
2024-01-05,65.29562
2024-01-06,49.35732
2024-01-07,38.56041
2024-01-08,60.15424
2024-01-09,68.38046
2024-01-10,65.03856
2024-01-11,66.83804
2024-01-12,57.0694
2024-01-13,37.7892
2024-01-14,41.64524
2024-01-15,67.60925
2024-01-16,67.09511
2024-01-17,70.17994
2024-01-18,68.8946
2024-01-19,60.15424
2024-01-20,36.76092
2024-01-21,36.76092
2024-01-22,58.61182
2024-01-23,61.43958
2024-01-24,56.55526
2024-01-25,62.982
2024-01-26,59.89717
2024-01-27,35.2185
2024-01-28,43.18766
2024-01-29,60.66838
2024-01-30,67.60925
2024-01-31,60.41131
2024-02-01,63.23907
2024-02-02,62.72493
2024-02-03,34.96143
2024-02-04,37.01799
2024-02-05,52.69922
2024-02-06,65.55269
2024-02-07,68.63753
2024-02-08,51.67095
2024-02-09,28.79177
2024-02-10,25.44987
2024-02-11,33.16195
2024-02-12,34.96143
2024-02-13,71.97943
2024-02-14,65.03856
2024-02-15,67.35218
2024-02-16,50.12853
2024-02-17,47.81491
2024-02-18,48.32904
2024-02-19,67.86632
2024-02-20,72.49357
2024-02-21,61.43958
2024-02-22,62.72493
2024-02-23,60.41131
2024-02-24,38.81748
2024-02-25,35.73264
2024-02-26,64.78149
2024-02-27,71.72236
2024-02-28,63.75321
2024-02-29,63.49614
2024-03-01,41.90231
2024-03-02,47.55784
2024-03-03,44.473
2024-03-04,66.58097
2024-03-05,66.83804
2024-03-06,67.86632
2024-03-07,62.46786
2024-03-08,56.2982
2024-03-09,36.24678
2024-03-10,44.73007
2024-03-11,67.60925
2024-03-12,62.982
2024-03-13,73.26478
2024-03-14,66.58097
2024-03-15,54.49871
2024-03-16,31.36246
2024-03-17,36.24678
2024-03-18,61.18251
2024-03-19,66.3239
2024-03-20,66.3239
