date,그림액자
2023-05-30,47.38955
2023-05-31,41.36546
2023-06-01,44.31057
2023-06-02,45.24765
2023-06-03,44.71218
2023-06-04,45.24765
2023-06-05,39.8929
2023-06-06,41.49933
2023-06-07,43.37349
2023-06-08,42.16867
2023-06-09,41.09772
2023-06-10,32.66398
2023-06-11,40.02677
2023-06-12,40.02677
2023-06-13,38.95582
2023-06-14,40.69611
2023-06-15,43.37349
2023-06-16,32.53012
2023-06-17,33.8688
2023-06-18,35.47523
2023-06-19,36.54618
2023-06-20,32.39625
2023-06-21,36.81392
2023-06-22,40.96385
2023-06-23,36.41231
2023-06-24,31.99464
2023-06-25,34.40428
2023-06-26,39.22356
2023-06-27,32.79785
2023-06-28,39.75903
2023-06-29,31.7269
2023-06-30,30.25435
2023-07-01,31.86077
2023-07-02,37.34939
2023-07-03,37.08165
2023-07-04,41.76706
2023-07-05,45.51539
2023-07-06,41.23159
2023-07-07,33.4672
2023-07-08,33.8688
2023-07-09,41.36546
2023-07-10,33.06559
2023-07-11,34.13654
2023-07-12,41.49933
2023-07-13,34.00267
2023-07-14,40.96385
2023-07-15,38.95582
2023-07-16,40.42838
2023-07-17,36.41231
2023-07-18,37.08165
2023-07-19,41.63319
2023-07-20,33.06559
2023-07-21,33.19946
2023-07-22,36.81392
2023-07-23,44.71218
2023-07-24,40.69611
2023-07-25,35.20749
2023-07-26,42.97188
2023-07-27,38.95582
2023-07-28,35.34136
2023-07-29,35.20749
2023-07-30,34.40428
2023-07-31,34.27041
2023-08-01,36.27844
2023-08-02,36.41231
2023-08-03,29.585
2023-08-04,29.85274
2023-08-05,31.7269
2023-08-06,38.42034
2023-08-07,42.43641
2023-08-08,34.67202
2023-08-09,38.68808
2023-08-10,36.41231
2023-08-11,36.94779
2023-08-12,35.74297
2023-08-13,42.97188
2023-08-14,40.29451
2023-08-15,42.30254
2023-08-16,34.53815
2023-08-17,39.35742
2023-08-18,40.02677
2023-08-19,38.82195
2023-08-20,44.04283
2023-08-21,41.90093
2023-08-22,36.94779
2023-08-23,38.55421
2023-08-24,35.74297
2023-08-25,39.22356
2023-08-26,38.82195
2023-08-27,36.81392
2023-08-28,38.68808
2023-08-29,41.36546
2023-08-30,39.8929
2023-08-31,41.23159
2023-09-01,41.63319
2023-09-02,41.09772
2023-09-03,41.49933
2023-09-04,41.76706
2023-09-05,40.82998
2023-09-06,42.97188
2023-09-07,38.42034
2023-09-08,36.68005
2023-09-09,39.22356
2023-09-10,37.751
2023-09-11,39.62516
2023-09-12,43.90896
2023-09-13,43.23962
2023-09-14,39.22356
2023-09-15,41.76706
2023-09-16,29.31726
2023-09-17,42.43641
2023-09-18,39.62516
2023-09-19,36.14457
2023-09-20,44.97991
2023-09-21,36.94779
2023-09-22,34.67202
2023-09-23,32.12851
2023-09-24,34.80589
2023-09-25,31.86077
2023-09-26,44.84605
2023-09-27,52.87817
2023-09-28,48.4605
2023-09-29,46.05087
2023-09-30,51.80722
2023-10-01,59.03614
2023-10-02,66.13119
2023-10-03,72.28915
2023-10-04,66.26506
2023-10-05,53.54752
2023-10-06,35.47523
2023-10-07,41.09772
2023-10-08,42.16867
2023-10-09,48.0589
2023-10-10,44.44444
2023-10-11,41.63319
2023-10-12,47.65729
2023-10-13,46.45247
2023-10-14,42.83801
2023-10-15,42.97188
2023-10-16,43.7751
2023-10-17,45.24765
2023-10-18,41.09772
2023-10-19,38.28647
2023-10-20,43.23962
2023-10-21,39.62516
2023-10-22,43.37349
2023-10-23,39.22356
2023-10-24,40.96385
2023-10-25,44.84605
2023-10-26,47.52342
2023-10-27,42.16867
2023-10-28,38.28647
2023-10-29,39.08969
2023-10-30,52.47657
2023-10-31,39.8929
2023-11-01,43.23962
2023-11-02,43.37349
2023-11-03,44.1767
2023-11-04,44.97991
2023-11-05,49.93306
2023-11-06,48.59437
2023-11-07,46.05087
2023-11-08,41.09772
2023-11-09,46.05087
2023-11-10,45.24765
2023-11-11,43.10575
2023-11-12,45.38152
2023-11-13,50.46854
2023-11-14,50.06693
2023-11-15,44.57831
2023-11-16,39.08969
2023-11-17,41.23159
2023-11-18,46.05087
2023-11-19,41.09772
2023-11-20,39.22356
2023-11-21,45.38152
2023-11-22,36.94779
2023-11-23,41.76706
2023-11-24,38.15261
2023-11-25,38.15261
2023-11-26,43.23962
2023-11-27,43.64123
2023-11-28,38.15261
2023-11-29,46.05087
2023-11-30,37.21552
2023-12-01,41.76706
2023-12-02,36.94779
2023-12-03,43.90896
2023-12-04,48.86211
2023-12-05,51.13788
2023-12-06,56.76037
2023-12-07,48.72824
2023-12-08,41.09772
2023-12-09,44.31057
2023-12-10,42.97188
2023-12-11,47.79116
2023-12-12,44.71218
2023-12-13,48.4605
2023-12-14,53.54752
2023-12-15,40.02677
2023-12-16,44.71218
2023-12-17,48.59437
2023-12-18,43.37349
2023-12-19,39.8929
2023-12-20,37.34939
2023-12-21,35.6091
2023-12-22,29.45113
2023-12-23,34.80589
2023-12-24,38.28647
2023-12-25,47.38955
2023-12-26,41.09772
2023-12-27,38.55421
2023-12-28,38.95582
2023-12-29,37.61713
2023-12-30,37.61713
2023-12-31,35.74297
2024-01-01,48.0589
2024-01-02,43.50736
2024-01-03,48.0589
2024-01-04,45.64926
2024-01-05,46.98795
2024-01-06,50.33467
2024-01-07,45.64926
2024-01-08,44.84605
2024-01-09,45.11378
2024-01-10,42.97188
2024-01-11,47.38955
2024-01-12,43.50736
2024-01-13,42.57028
2024-01-14,51.00401
2024-01-15,53.68139
2024-01-16,43.37349
2024-01-17,45.64926
2024-01-18,48.0589
2024-01-19,45.78313
2024-01-20,42.43641
2024-01-21,52.61044
2024-01-22,57.96519
2024-01-23,50.6024
2024-01-24,47.79116
2024-01-25,44.84605
2024-01-26,48.86211
2024-01-27,44.31057
2024-01-28,55.82329
2024-01-29,57.83132
2024-01-30,54.61847
2024-01-31,50.87014
2024-02-01,47.65729
2024-02-02,48.72824
2024-02-03,48.59437
2024-02-04,47.52342
2024-02-05,60.9103
2024-02-06,53.81526
2024-02-07,50.2008
2024-02-08,48.0589
2024-02-09,46.3186
2024-02-10,33.73493
2024-02-11,36.68005
2024-02-12,47.25568
2024-02-13,56.89424
2024-02-14,51.80722
2024-02-15,56.22489
2024-02-16,46.98795
2024-02-17,44.84605
2024-02-18,50.87014
2024-02-19,55.42168
2024-02-20,51.80722
2024-02-21,54.75234
2024-02-22,51.27175
2024-02-23,44.97991
2024-02-24,39.49129
2024-02-25,47.52342
2024-02-26,51.27175
2024-02-27,47.38955
2024-02-28,49.12985
2024-02-29,38.55421
2024-03-01,48.86211
2024-03-02,48.86211
2024-03-03,55.82329
2024-03-04,50.2008
2024-03-05,46.05087
2024-03-06,45.51539
2024-03-07,47.92503
2024-03-08,49.39759
2024-03-09,47.25568
2024-03-10,51.00401
2024-03-11,41.49933
2024-03-12,47.12182
2024-03-13,48.99598
2024-03-14,49.53145
2024-03-15,42.57028
2024-03-16,41.36546
2024-03-17,48.19277
2024-03-18,42.43641
2024-03-19,47.52342
2024-03-20,40.56224
