date,여행어플
2023-05-30,63.72881
2023-05-31,50.16949
2023-06-01,55.25423
2023-06-02,49.15254
2023-06-03,45.08474
2023-06-04,51.52542
2023-06-05,55.59322
2023-06-06,51.18644
2023-06-07,51.8644
2023-06-08,52.54237
2023-06-09,53.55932
2023-06-10,45.08474
2023-06-11,51.18644
2023-06-12,65.42372
2023-06-13,64.40677
2023-06-14,54.23728
2023-06-15,55.25423
2023-06-16,40.33898
2023-06-17,40.67796
2023-06-18,55.59322
2023-06-19,56.94915
2023-06-20,56.94915
2023-06-21,57.28813
2023-06-22,54.57627
2023-06-23,50.84745
2023-06-24,38.30508
2023-06-25,56.27118
2023-06-26,60.67796
2023-06-27,64.40677
2023-06-28,59.66101
2023-06-29,43.72881
2023-06-30,38.64406
2023-07-01,44.40677
2023-07-02,53.22033
2023-07-03,61.01694
2023-07-04,57.9661
2023-07-05,64.74576
2023-07-06,54.91525
2023-07-07,47.45762
2023-07-08,58.30508
2023-07-09,57.62711
2023-07-10,63.05084
2023-07-11,58.98305
2023-07-12,55.59322
2023-07-13,52.88135
2023-07-14,51.52542
2023-07-15,48.13559
2023-07-16,63.05084
2023-07-17,64.06779
2023-07-18,63.05084
2023-07-19,53.8983
2023-07-20,53.55932
2023-07-21,48.47457
2023-07-22,41.01694
2023-07-23,57.28813
2023-07-24,65.08474
2023-07-25,67.11864
2023-07-26,56.61016
2023-07-27,59.32203
2023-07-28,49.8305
2023-07-29,49.15254
2023-07-30,57.62711
2023-07-31,58.64406
2023-08-01,67.79661
2023-08-02,60.67796
2023-08-03,48.47457
2023-08-04,50.16949
2023-08-05,50.84745
2023-08-06,59.32203
2023-08-07,61.69491
2023-08-08,58.30508
2023-08-09,52.54237
2023-08-10,38.64406
2023-08-11,58.98305
2023-08-12,59.32203
2023-08-13,59.32203
2023-08-14,55.25423
2023-08-15,56.94915
2023-08-16,52.88135
2023-08-17,55.9322
2023-08-18,35.25423
2023-08-19,44.74576
2023-08-20,42.37288
2023-08-21,50.84745
2023-08-22,49.15254
2023-08-23,58.64406
2023-08-24,49.15254
2023-08-25,43.72881
2023-08-26,43.72881
2023-08-27,47.11864
2023-08-28,53.8983
2023-08-29,50.16949
2023-08-30,41.35593
2023-08-31,48.81355
2023-09-01,38.98305
2023-09-02,38.64406
2023-09-03,45.76271
2023-09-04,55.25423
2023-09-05,51.52542
2023-09-06,41.35593
2023-09-07,51.52542
2023-09-08,42.37288
2023-09-09,38.30508
2023-09-10,48.13559
2023-09-11,41.01694
2023-09-12,51.18644
2023-09-13,49.15254
2023-09-14,42.37288
2023-09-15,35.59322
2023-09-16,38.64406
2023-09-17,49.49152
2023-09-18,45.42372
2023-09-19,47.79661
2023-09-20,48.13559
2023-09-21,40.33898
2023-09-22,40.0
2023-09-23,33.55932
2023-09-24,38.98305
2023-09-25,38.64406
2023-09-26,46.10169
2023-09-27,43.38983
2023-09-28,31.18644
2023-09-29,29.15254
2023-09-30,30.16949
2023-10-01,39.66101
2023-10-02,42.37288
2023-10-03,51.8644
2023-10-04,41.69491
2023-10-05,42.03389
2023-10-06,46.44067
2023-10-07,34.57627
2023-10-08,36.94915
2023-10-09,48.13559
2023-10-10,51.18644
2023-10-11,44.74576
2023-10-12,41.01694
2023-10-13,33.55932
2023-10-14,36.94915
2023-10-15,42.37288
2023-10-16,50.16949
2023-10-17,48.13559
2023-10-18,35.59322
2023-10-19,37.9661
2023-10-20,33.8983
2023-10-21,29.49152
2023-10-22,38.64406
2023-10-23,38.30508
2023-10-24,42.37288
2023-10-25,39.32203
2023-10-26,38.30508
2023-10-27,34.91525
2023-10-28,30.84745
2023-10-29,45.42372
2023-10-30,50.16949
2023-10-31,49.8305
2023-11-01,41.01694
2023-11-02,33.22033
2023-11-03,41.01694
2023-11-04,34.91525
2023-11-05,44.74576
2023-11-06,50.50847
2023-11-07,45.42372
2023-11-08,45.42372
2023-11-09,43.38983
2023-11-10,32.20338
2023-11-11,37.28813
2023-11-12,33.8983
2023-11-13,38.64406
2023-11-14,41.69491
2023-11-15,40.33898
2023-11-16,35.25423
2023-11-17,32.54237
2023-11-18,38.64406
2023-11-19,44.06779
2023-11-20,41.69491
2023-11-21,49.49152
2023-11-22,41.69491
2023-11-23,43.05084
2023-11-24,35.25423
2023-11-25,28.47457
2023-11-26,34.57627
2023-11-27,54.57627
2023-11-28,39.32203
2023-11-29,43.72881
2023-11-30,40.67796
2023-12-01,33.55932
2023-12-02,40.0
2023-12-03,51.18644
2023-12-04,52.54237
2023-12-05,41.69491
2023-12-06,48.13559
2023-12-07,46.77966
2023-12-08,46.44067
2023-12-09,45.76271
2023-12-10,49.15254
2023-12-11,54.57627
2023-12-12,40.67796
2023-12-13,41.01694
2023-12-14,39.66101
2023-12-15,38.98305
2023-12-16,36.94915
2023-12-17,49.15254
2023-12-18,45.08474
2023-12-19,32.54237
2023-12-20,40.0
2023-12-21,34.91525
2023-12-22,38.64406
2023-12-23,37.28813
2023-12-24,35.25423
2023-12-25,42.71186
2023-12-26,48.47457
2023-12-27,35.9322
2023-12-28,39.66101
2023-12-29,39.66101
2023-12-30,29.15254
2023-12-31,35.25423
2024-01-01,41.35593
2024-01-02,48.47457
2024-01-03,48.47457
2024-01-04,44.06779
2024-01-05,34.23728
2024-01-06,41.69491
2024-01-07,39.32203
2024-01-08,42.03389
2024-01-09,46.44067
2024-01-10,40.0
2024-01-11,53.22033
2024-01-12,43.38983
2024-01-13,41.69491
2024-01-14,51.18644
2024-01-15,51.18644
2024-01-16,45.08474
2024-01-17,47.11864
2024-01-18,49.15254
2024-01-19,41.35593
2024-01-20,34.57627
2024-01-21,42.71186
2024-01-22,52.54237
2024-01-23,40.33898
2024-01-24,46.44067
2024-01-25,34.91525
2024-01-26,40.67796
2024-01-27,36.94915
2024-01-28,45.08474
2024-01-29,42.03389
2024-01-30,38.64406
2024-01-31,39.66101
2024-02-01,39.32203
2024-02-02,39.32203
2024-02-03,34.57627
2024-02-04,41.35593
2024-02-05,43.72881
2024-02-06,42.71186
2024-02-07,43.38983
2024-02-08,32.88135
2024-02-09,28.13559
2024-02-10,29.49152
2024-02-11,41.69491
2024-02-12,43.38983
2024-02-13,48.47457
2024-02-14,54.23728
2024-02-15,40.33898
2024-02-16,39.32203
2024-02-17,35.25423
2024-02-18,46.44067
2024-02-19,43.72881
2024-02-20,47.45762
2024-02-21,46.77966
2024-02-22,50.84745
2024-02-23,33.22033
2024-02-24,36.94915
2024-02-25,43.05084
2024-02-26,42.71186
2024-02-27,42.71186
2024-02-28,48.13559
2024-02-29,40.0
2024-03-01,36.94915
2024-03-02,28.81355
2024-03-03,43.72881
2024-03-04,42.37288
2024-03-05,33.55932
2024-03-06,38.30508
2024-03-07,44.40677
2024-03-08,32.20338
2024-03-09,30.16949
2024-03-10,34.23728
2024-03-11,41.35593
2024-03-12,44.06779
2024-03-13,46.77966
2024-03-14,36.94915
2024-03-15,38.98305
2024-03-16,41.01694
2024-03-17,45.76271
2024-03-18,55.25423
2024-03-19,44.74576
2024-03-20,39.32203
