date,자바스크립트
2023-05-30,22.7649
2023-05-31,22.84768
2023-06-01,19.78476
2023-06-02,21.10927
2023-06-03,12.83112
2023-06-04,10.84437
2023-06-05,20.03311
2023-06-06,14.90066
2023-06-07,22.43377
2023-06-08,23.59271
2023-06-09,22.59933
2023-06-10,13.16225
2023-06-11,13.65894
2023-06-12,25.4139
2023-06-13,21.60596
2023-06-14,19.78476
2023-06-15,20.11589
2023-06-16,22.68211
2023-06-17,14.32119
2023-06-18,14.90066
2023-06-19,21.35761
2023-06-20,22.51655
2023-06-21,21.77152
2023-06-22,21.93708
2023-06-23,18.21192
2023-06-24,12.33443
2023-06-25,10.43046
2023-06-26,21.19205
2023-06-27,22.26821
2023-06-28,23.26158
2023-06-29,18.87417
2023-06-30,20.03311
2023-07-01,13.65894
2023-07-02,12.16887
2023-07-03,21.8543
2023-07-04,27.23509
2023-07-05,20.9437
2023-07-06,20.9437
2023-07-07,19.03973
2023-07-08,11.17549
2023-07-09,12.25165
2023-07-10,19.28807
2023-07-11,20.77814
2023-07-12,24.42052
2023-07-13,20.61258
2023-07-14,20.36423
2023-07-15,12.74834
2023-07-16,14.15562
2023-07-17,23.42715
2023-07-18,22.7649
2023-07-19,23.01324
2023-07-20,20.5298
2023-07-21,20.86092
2023-07-22,10.92715
2023-07-23,12.66556
2023-07-24,19.86754
2023-07-25,18.12913
2023-07-26,20.77814
2023-07-27,17.96357
2023-07-28,19.95033
2023-07-29,9.85099
2023-07-30,10.34768
2023-07-31,17.3841
2023-08-01,18.54304
2023-08-02,20.69536
2023-08-03,19.70198
2023-08-04,17.88079
2023-08-05,9.93377
2023-08-06,11.75496
2023-08-07,21.19205
2023-08-08,23.84105
2023-08-09,19.70198
2023-08-10,22.01986
2023-08-11,19.37086
2023-08-12,10.92715
2023-08-13,12.83112
2023-08-14,17.96357
2023-08-15,12.16887
2023-08-16,20.77814
2023-08-17,21.44039
2023-08-18,18.7086
2023-08-19,9.85099
2023-08-20,11.92052
2023-08-21,20.36423
2023-08-22,18.46026
2023-08-23,23.1788
2023-08-24,20.86092
2023-08-25,17.46688
2023-08-26,10.84437
2023-08-27,14.56953
2023-08-28,17.96357
2023-08-29,23.01324
2023-08-30,19.95033
2023-08-31,20.11589
2023-09-01,19.37086
2023-09-02,11.67218
2023-09-03,11.92052
2023-09-04,23.1788
2023-09-05,22.68211
2023-09-06,23.1788
2023-09-07,22.84768
2023-09-08,19.78476
2023-09-09,12.33443
2023-09-10,14.98344
2023-09-11,21.52317
2023-09-12,24.0894
2023-09-13,23.34437
2023-09-14,21.02649
2023-09-15,19.28807
2023-09-16,13.74172
2023-09-17,11.67218
2023-09-18,21.93708
2023-09-19,22.01986
2023-09-20,19.86754
2023-09-21,19.03973
2023-09-22,17.3841
2023-09-23,11.67218
2023-09-24,12.74834
2023-09-25,19.6192
2023-09-26,21.27483
2023-09-27,16.0596
2023-09-28,10.34768
2023-09-29,8.19536
2023-09-30,8.85761
2023-10-01,9.85099
2023-10-02,10.92715
2023-10-03,10.84437
2023-10-04,17.88079
2023-10-05,19.45364
2023-10-06,16.88741
2023-10-07,8.60927
2023-10-08,9.51986
2023-10-09,9.27152
2023-10-10,19.03973
2023-10-11,20.11589
2023-10-12,17.88079
2023-10-13,18.79139
2023-10-14,10.76158
2023-10-15,12.25165
2023-10-16,18.79139
2023-10-17,20.5298
2023-10-18,20.03311
2023-10-19,18.12913
2023-10-20,17.96357
2023-10-21,10.43046
2023-10-22,12.33443
2023-10-23,19.53642
2023-10-24,21.77152
2023-10-25,22.93046
2023-10-26,22.7649
2023-10-27,22.18543
2023-10-28,9.43708
2023-10-29,12.25165
2023-10-30,17.88079
2023-10-31,18.37748
2023-11-01,23.01324
2023-11-02,20.69536
2023-11-03,19.12251
2023-11-04,10.76158
2023-11-05,12.83112
2023-11-06,19.37086
2023-11-07,20.03311
2023-11-08,20.19867
2023-11-09,19.86754
2023-11-10,17.30132
2023-11-11,11.34105
2023-11-12,13.41059
2023-11-13,17.79801
2023-11-14,20.19867
2023-11-15,15.64569
2023-11-16,17.88079
2023-11-17,13.99006
2023-11-18,12.66556
2023-11-19,8.85761
2023-11-20,22.01986
2023-11-21,21.19205
2023-11-22,19.45364
2023-11-23,19.6192
2023-11-24,17.54966
2023-11-25,11.00993
2023-11-26,11.17549
2023-11-27,22.51655
2023-11-28,16.39072
2023-11-29,18.87417
2023-11-30,19.03973
2023-12-01,16.55629
2023-12-02,11.75496
2023-12-03,11.42384
2023-12-04,18.46026
2023-12-05,19.86754
2023-12-06,35.6788
2023-12-07,25.57947
2023-12-08,18.7086
2023-12-09,10.43046
2023-12-10,11.5894
2023-12-11,17.88079
2023-12-12,19.03973
2023-12-13,15.64569
2023-12-14,20.19867
2023-12-15,16.30794
2023-12-16,10.51324
2023-12-17,12.99668
2023-12-18,18.12913
2023-12-19,18.37748
2023-12-20,15.48013
2023-12-21,18.46026
2023-12-22,13.41059
2023-12-23,8.4437
2023-12-24,10.34768
2023-12-25,11.25827
2023-12-26,18.2947
2023-12-27,18.2947
2023-12-28,15.06622
2023-12-29,15.06622
2023-12-30,12.16887
2023-12-31,9.93377
2024-01-01,12.25165
2024-01-02,19.45364
2024-01-03,21.52317
2024-01-04,17.46688
2024-01-05,13.90728
2024-01-06,11.50662
2024-01-07,11.83774
2024-01-08,18.21192
2024-01-09,21.19205
2024-01-10,19.12251
2024-01-11,18.21192
2024-01-12,16.72185
2024-01-13,11.42384
2024-01-14,10.76158
2024-01-15,19.6192
2024-01-16,19.45364
2024-01-17,16.0596
2024-01-18,18.62582
2024-01-19,17.05298
2024-01-20,10.09933
2024-01-21,10.2649
2024-01-22,19.28807
2024-01-23,16.97019
2024-01-24,19.53642
2024-01-25,19.37086
2024-01-26,16.63907
2024-01-27,9.60264
2024-01-28,10.09933
2024-01-29,17.05298
2024-01-30,19.28807
2024-01-31,21.52317
2024-02-01,78.31125
2024-02-02,76.57284
2024-02-03,79.05629
2024-02-04,78.64238
2024-02-05,100.0
2024-02-06,83.60927
2024-02-07,82.69867
2024-02-08,87.08609
2024-02-09,72.43377
2024-02-10,55.54635
2024-02-11,38.74172
2024-02-12,62.58278
2024-02-13,80.96026
2024-02-14,74.58609
2024-02-15,65.06622
2024-02-16,26.40728
2024-02-17,18.46026
2024-02-18,14.56953
2024-02-19,23.84105
2024-02-20,23.09602
2024-02-21,25.4139
2024-02-22,22.84768
2024-02-23,22.10264
2024-02-24,14.90066
2024-02-25,17.88079
2024-02-26,23.1788
2024-02-27,21.44039
2024-02-28,22.59933
2024-02-29,22.51655
2024-03-01,15.39735
2024-03-02,15.39735
2024-03-03,14.15562
2024-03-04,24.66887
2024-03-05,25.91059
2024-03-06,29.96688
2024-03-07,25.82781
2024-03-08,23.59271
2024-03-09,18.95695
2024-03-10,19.03973
2024-03-11,26.82119
2024-03-12,25.08278
2024-03-13,28.72516
2024-03-14,28.06291
2024-03-15,24.42052
2024-03-16,16.72185
2024-03-17,17.30132
2024-03-18,26.3245
2024-03-19,24.75165
2024-03-20,26.82119
