date,우미린
2023-05-31,13.29966
2023-06-01,17.02441
2023-06-02,14.14141
2023-06-03,12.60521
2023-06-04,11.23737
2023-06-05,16.51936
2023-06-06,13.57323
2023-06-07,24.8106
2023-06-08,37.56313
2023-06-09,14.43602
2023-06-10,10.77441
2023-06-11,10.18518
2023-06-12,14.89898
2023-06-13,13.67845
2023-06-14,16.47727
2023-06-15,14.64646
2023-06-16,14.64646
2023-06-17,11.38468
2023-06-18,9.4276
2023-06-19,13.27861
2023-06-20,12.62626
2023-06-21,12.66835
2023-06-22,14.64646
2023-06-23,12.41582
2023-06-24,9.4276
2023-06-25,9.02777
2023-06-26,12.60521
2023-06-27,13.3207
2023-06-28,13.23653
2023-06-29,15.82491
2023-06-30,14.41498
2023-07-01,13.95202
2023-07-02,11.65824
2023-07-03,18.51851
2023-07-04,18.93939
2023-07-05,21.54882
2023-07-06,21.27525
2023-07-07,14.75168
2023-07-08,10.73232
2023-07-09,9.86952
2023-07-10,15.82491
2023-07-11,15.57239
2023-07-12,23.21127
2023-07-13,14.03619
2023-07-14,14.30976
2023-07-15,11.48989
2023-07-16,9.57491
2023-07-17,15.76178
2023-07-18,15.02525
2023-07-19,14.5202
2023-07-20,24.70538
2023-07-21,23.33754
2023-07-22,14.64646
2023-07-23,13.78367
2023-07-24,17.73989
2023-07-25,17.44528
2023-07-26,17.48737
2023-07-27,12.96296
2023-07-28,14.41498
2023-07-29,10.05892
2023-07-30,10.98484
2023-07-31,20.66498
2023-08-01,22.2643
2023-08-02,19.25505
2023-08-03,17.76094
2023-08-04,15.04629
2023-08-05,10.50084
2023-08-06,9.91161
2023-08-07,15.5303
2023-08-08,25.0
2023-08-09,16.51936
2023-08-10,14.54124
2023-08-11,14.43602
2023-08-12,10.24831
2023-08-13,10.07996
2023-08-14,13.46801
2023-08-15,10.43771
2023-08-16,14.60437
2023-08-17,20.20202
2023-08-18,14.07828
2023-08-19,10.24831
2023-08-20,9.78535
2023-08-21,16.43518
2023-08-22,15.76178
2023-08-23,13.44696
2023-08-24,12.07912
2023-08-25,13.08922
2023-08-26,11.48989
2023-08-27,9.93265
2023-08-28,14.41498
2023-08-29,12.8367
2023-08-30,11.55303
2023-08-31,11.11111
2023-09-01,14.12037
2023-09-02,10.9638
2023-09-03,9.86952
2023-09-04,16.79292
2023-09-05,17.23484
2023-09-06,16.18265
2023-09-07,12.85774
2023-09-08,14.26767
2023-09-09,11.09006
2023-09-10,11.59511
2023-09-11,14.94107
2023-09-12,14.56228
2023-09-13,12.28956
2023-09-14,11.09006
2023-09-15,11.32154
2023-09-16,9.2803
2023-09-17,8.71212
2023-09-18,12.14225
2023-09-19,14.07828
2023-09-20,14.54124
2023-09-21,11.67929
2023-09-22,14.83585
2023-09-23,9.11195
2023-09-24,8.54377
2023-09-25,11.84764
2023-09-26,11.44781
2023-09-27,9.2803
2023-09-28,6.75505
2023-09-29,7.61784
2023-09-30,7.04966
2023-10-01,7.44949
2023-10-02,9.4276
2023-10-03,8.6069
2023-10-04,13.06818
2023-10-05,13.08922
2023-10-06,13.00505
2023-10-07,10.05892
2023-10-08,8.35437
2023-10-09,10.47979
2023-10-10,13.21548
2023-10-11,15.99326
2023-10-12,13.61531
2023-10-13,13.5101
2023-10-14,9.11195
2023-10-15,9.25925
2023-10-16,12.10016
2023-10-17,11.88973
2023-10-18,12.10016
2023-10-19,11.6372
2023-10-20,14.01515
2023-10-21,8.73316
2023-10-22,8.9436
2023-10-23,13.04713
2023-10-24,11.72138
2023-10-25,13.06818
2023-10-26,12.01599
2023-10-27,12.41582
2023-10-28,10.73232
2023-10-29,11.6372
2023-10-30,15.21464
2023-10-31,14.41498
2023-11-01,17.57154
2023-11-02,27.60942
2023-11-03,35.60606
2023-11-04,17.27693
2023-11-05,14.39393
2023-11-06,18.32912
2023-11-07,16.77188
2023-11-08,16.43518
2023-11-09,21.42255
2023-11-10,15.97222
2023-11-11,12.89983
2023-11-12,12.75252
2023-11-13,21.63299
2023-11-14,29.56649
2023-11-15,15.84595
2023-11-16,13.72053
2023-11-17,12.14225
2023-11-18,10.18518
2023-11-19,8.88047
2023-11-20,13.76262
2023-11-21,20.32828
2023-11-22,16.45622
2023-11-23,13.59427
2023-11-24,11.42676
2023-11-25,10.90067
2023-11-26,9.70117
2023-11-27,14.47811
2023-11-28,13.88888
2023-11-29,13.97306
2023-11-30,16.5404
2023-12-01,20.70707
2023-12-02,12.62626
2023-12-03,13.27861
2023-12-04,18.62373
2023-12-05,15.61447
2023-12-06,14.83585
2023-12-07,17.57154
2023-12-08,22.81144
2023-12-09,14.30976
2023-12-10,13.59427
2023-12-11,17.34006
2023-12-12,18.93939
2023-12-13,16.26683
2023-12-14,14.56228
2023-12-15,15.65656
2023-12-16,12.26851
2023-12-17,11.44781
2023-12-18,15.71969
2023-12-19,24.26346
2023-12-20,15.17255
2023-12-21,12.94191
2023-12-22,12.03703
2023-12-23,10.83754
2023-12-24,9.97474
2023-12-25,10.05892
2023-12-26,14.05723
2023-12-27,18.41329
2023-12-28,23.25336
2023-12-29,15.82491
2023-12-30,12.14225
2023-12-31,10.87962
2024-01-01,12.14225
2024-01-02,17.73989
2024-01-03,19.04461
2024-01-04,50.71548
2024-01-05,18.91835
2024-01-06,13.53114
2024-01-07,13.38383
2024-01-08,16.39309
2024-01-09,14.49915
2024-01-10,13.57323
2024-01-11,13.80471
2024-01-12,13.44696
2024-01-13,11.88973
2024-01-14,12.28956
2024-01-15,14.83585
2024-01-16,13.72053
2024-01-17,13.27861
2024-01-18,12.54208
2024-01-19,26.47306
2024-01-20,15.99326
2024-01-21,14.58333
2024-01-22,22.70622
2024-01-23,17.04545
2024-01-24,15.90909
2024-01-25,16.68771
2024-01-26,13.67845
2024-01-27,12.35269
2024-01-28,12.26851
2024-01-29,14.47811
2024-01-30,15.71969
2024-01-31,13.15235
2024-02-01,12.8367
2024-02-02,13.34175
2024-02-03,10.33249
2024-02-04,11.09006
2024-02-05,16.24579
2024-02-06,18.64478
2024-02-07,11.55303
2024-02-08,10.10101
2024-02-09,7.55471
2024-02-10,8.62794
2024-02-11,7.9335
2024-02-12,9.0909
2024-02-13,13.82575
2024-02-14,12.96296
2024-02-15,12.03703
2024-02-16,11.61616
2024-02-17,8.90151
2024-02-18,9.44865
2024-02-19,13.44696
2024-02-20,11.44781
2024-02-21,12.6473
2024-02-22,11.55303
2024-02-23,11.09006
2024-02-24,8.9436
2024-02-25,10.41666
2024-02-26,13.97306
2024-02-27,19.92845
2024-02-28,22.05387
2024-02-29,15.21464
2024-03-01,11.51094
2024-03-02,11.09006
2024-03-03,12.54208
2024-03-04,25.58922
2024-03-05,59.23821
2024-03-06,18.58164
2024-03-07,18.30808
2024-03-08,35.58501
2024-03-09,12.52104
2024-03-10,11.23737
2024-03-11,14.60437
2024-03-12,13.59427
2024-03-13,13.8468
2024-03-14,14.79377
2024-03-15,15.17255
2024-03-16,10.60606
2024-03-17,11.11111
2024-03-18,17.46632
2024-03-19,14.09932
2024-03-20,16.56144
