date,진원생명과학주가
2023-05-29,0.35465
2023-05-30,2.53837
2023-05-31,2.23952
2023-06-01,2.49001
2023-06-02,2.34369
2023-06-03,0.22568
2023-06-04,0.15996
2023-06-05,2.16264
2023-06-06,0.28521
2023-06-07,2.28912
2023-06-08,2.07708
2023-06-09,2.53217
2023-06-10,0.23808
2023-06-11,0.19344
2023-06-12,2.33625
2023-06-13,2.28912
2023-06-14,2.1366
2023-06-15,2.0436
2023-06-16,1.97787
2023-06-17,0.23932
2023-06-18,0.16864
2023-06-19,1.87867
2023-06-20,2.02003
2023-06-21,1.89355
2023-06-22,1.92331
2023-06-23,1.73234
2023-06-24,0.20088
2023-06-25,0.13268
2023-06-26,2.0498
2023-06-27,1.90719
2023-06-28,1.92579
2023-06-29,1.82907
2023-06-30,1.84023
2023-07-01,0.1736
2023-07-02,0.17732
2023-07-03,2.13412
2023-07-04,1.88239
2023-07-05,1.89851
2023-07-06,1.62322
2023-07-07,1.5947
2023-07-08,0.17856
2023-07-09,0.12772
2023-07-10,1.99399
2023-07-11,2.07584
2023-07-12,1.96919
2023-07-13,4.10952
2023-07-14,2.55698
2023-07-15,0.19344
2023-07-16,0.13888
2023-07-17,2.08948
2023-07-18,1.86255
2023-07-19,1.82659
2023-07-20,2.0994
2023-07-21,3.41385
2023-07-22,0.36705
2023-07-23,0.22072
2023-07-24,2.88311
2023-07-25,2.39081
2023-07-26,2.27548
2023-07-27,3.65566
2023-07-28,2.73182
2023-07-29,0.2232
2023-07-30,0.18352
2023-07-31,3.06664
2023-08-01,3.37417
2023-08-02,2.53837
2023-08-03,3.93715
2023-08-04,3.61846
2023-08-05,0.34845
2023-08-06,0.23188
2023-08-07,3.92475
2023-08-08,2.92527
2023-08-09,3.21792
2023-08-10,2.90915
2023-08-11,2.42801
2023-08-12,0.2108
2023-08-13,0.17112
2023-08-14,2.02995
2023-08-15,0.28025
2023-08-16,2.08328
2023-08-17,2.02375
2023-08-18,2.64998
2023-08-19,0.2542
2023-08-20,0.18724
2023-08-21,2.44165
2023-08-22,2.12172
2023-08-23,1.99771
2023-08-24,2.16016
2023-08-25,1.98779
2023-08-26,0.13392
2023-08-27,0.12648
2023-08-28,1.94191
2023-08-29,2.01879
2023-08-30,1.96175
2023-08-31,2.16512
2023-09-01,1.77822
2023-09-02,0.1612
2023-09-03,0.15748
2023-09-04,1.97911
2023-09-05,1.68398
2023-09-06,1.77202
2023-09-07,1.80303
2023-09-08,1.81915
2023-09-09,0.1612
2023-09-10,0.1116
2023-09-11,2.03987
2023-09-12,1.73358
2023-09-13,1.5947
2023-09-14,1.7001
2023-09-15,1.64554
2023-09-16,0.15376
2023-09-17,0.11284
2023-09-18,1.6443
2023-09-19,1.49797
2023-09-20,1.47317
2023-09-21,1.33801
2023-09-22,1.35413
2023-09-23,0.09176
2023-09-24,0.08308
2023-09-25,1.26236
2023-09-26,1.19292
2023-09-27,1.24872
2023-09-28,0.11284
2023-09-29,0.05828
2023-09-30,0.06572
2023-10-01,0.0496
2023-10-02,0.10044
2023-10-03,0.08804
2023-10-04,1.31445
2023-10-05,1.32065
2023-10-06,1.37769
2023-10-07,0.11036
2023-10-08,0.06076
2023-10-09,0.10912
2023-10-10,1.45705
2023-10-11,1.60834
2023-10-12,1.46449
2023-10-13,1.30081
2023-10-14,0.1054
2023-10-15,0.0806
2023-10-16,1.43225
2023-10-17,1.51409
2023-10-18,1.35165
2023-10-19,1.53766
2023-10-20,1.32933
2023-10-21,0.13144
2023-10-22,0.10292
2023-10-23,1.43845
2023-10-24,1.43473
2023-10-25,1.32933
2023-10-26,1.26608
2023-10-27,1.2636
2023-10-28,0.12028
2023-10-29,0.07068
2023-10-30,1.34297
2023-10-31,1.2202
2023-11-01,1.34421
2023-11-02,1.45705
2023-11-03,1.32189
2023-11-04,0.13144
2023-11-05,0.09176
2023-11-06,2.1304
2023-11-07,1.77822
2023-11-08,1.90843
2023-11-09,1.46697
2023-11-10,1.31569
2023-11-11,0.08432
2023-11-12,0.0868
2023-11-13,1.27973
2023-11-14,1.36653
2023-11-15,1.58974
2023-11-16,1.43721
2023-11-17,3.80818
2023-11-18,0.30009
2023-11-19,0.23684
2023-11-20,1.88487
2023-11-21,1.6195
2023-11-22,1.30081
2023-11-23,1.45457
2023-11-24,1.24872
2023-11-25,0.11036
2023-11-26,0.10168
2023-11-27,1.28469
2023-11-28,1.5699
2023-11-29,1.44961
2023-11-30,1.41117
2023-12-01,1.25988
2023-12-02,0.11904
2023-12-03,0.09548
2023-12-04,1.33305
2023-12-05,1.32065
2023-12-06,1.39629
2023-12-07,1.32685
2023-12-08,1.2512
2023-12-09,0.13764
2023-12-10,0.09796
2023-12-11,1.31445
2023-12-12,1.25988
2023-12-13,1.18548
2023-12-14,1.34669
2023-12-15,1.40497
2023-12-16,0.11284
2023-12-17,0.13516
2023-12-18,1.35041
2023-12-19,1.36157
2023-12-20,1.44341
2023-12-21,1.33925
2023-12-22,1.2698
2023-12-23,0.14756
2023-12-24,0.09424
2023-12-25,0.12896
2023-12-26,1.31197
2023-12-27,1.34421
2023-12-28,1.43349
2023-12-29,0.57538
2023-12-30,0.10416
2023-12-31,0.06448
2024-01-01,0.08432
2024-01-02,1.36901
2024-01-03,1.39381
2024-01-04,1.21276
2024-01-05,1.16564
2024-01-06,0.10788
2024-01-07,0.08184
2024-01-08,1.28717
2024-01-09,1.31941
2024-01-10,1.1334
2024-01-11,1.24996
2024-01-12,1.03916
2024-01-13,0.11036
2024-01-14,0.07936
2024-01-15,1.1396
2024-01-16,1.02552
2024-01-17,1.04908
2024-01-18,5.26524
2024-01-19,1.83899
2024-01-20,0.20088
2024-01-21,0.15004
2024-01-22,1.42357
2024-01-23,1.47813
2024-01-24,1.22144
2024-01-25,1.08876
2024-01-26,1.12968
2024-01-27,0.12028
2024-01-28,0.0682
2024-01-29,1.29709
2024-01-30,1.10116
2024-01-31,1.06148
2024-02-01,1.24872
2024-02-02,1.31693
2024-02-03,0.15252
2024-02-04,0.0992
2024-02-05,1.24872
2024-02-06,1.12968
2024-02-07,1.18424
2024-02-08,1.01931
2024-02-09,0.07812
2024-02-10,0.0744
2024-02-11,0.07068
2024-02-12,0.07936
2024-02-13,1.28345
2024-02-14,1.08256
2024-02-15,1.13712
2024-02-16,1.19912
2024-02-17,0.11036
2024-02-18,0.09672
2024-02-19,1.21648
2024-02-20,1.14208
2024-02-21,1.11232
2024-02-22,1.0714
2024-02-23,1.02924
2024-02-24,0.11284
2024-02-25,0.0682
2024-02-26,1.09248
2024-02-27,0.95359
2024-02-28,0.99079
2024-02-29,1.06148
2024-03-01,0.14012
2024-03-02,0.0992
2024-03-03,0.06324
2024-03-04,1.028
2024-03-05,0.97963
2024-03-06,1.01683
2024-03-07,1.01807
2024-03-08,1.03544
2024-03-09,0.10292
2024-03-10,0.08928
2024-03-11,1.0962
2024-03-12,1.10612
2024-03-13,1.19292
2024-03-14,1.10364
2024-03-15,0.97467
2024-03-16,0.10912
2024-03-17,0.11656
2024-03-18,1.22392
2024-03-19,1.10736
2024-03-20,1.34049
