date,SK바이오팜주가
2023-05-29,0.12809
2023-05-30,0.98597
2023-05-31,0.92992
2023-06-01,0.99951
2023-06-02,1.08265
2023-06-03,0.14903
2023-06-04,0.10407
2023-06-05,0.88066
2023-06-06,0.13733
2023-06-07,1.0069
2023-06-08,0.84309
2023-06-09,0.94594
2023-06-10,0.1053
2023-06-11,0.09853
2023-06-12,1.31976
2023-06-13,1.9627
2023-06-14,1.35855
2023-06-15,1.33022
2023-06-16,2.11481
2023-06-17,0.22724
2023-06-18,0.19214
2023-06-19,1.44231
2023-06-20,1.29081
2023-06-21,1.57287
2023-06-22,1.30436
2023-06-23,1.0494
2023-06-24,0.10161
2023-06-25,0.09668
2023-06-26,1.15902
2023-06-27,1.06479
2023-06-28,0.96749
2023-06-29,1.07342
2023-06-30,0.98227
2023-07-01,0.10962
2023-07-02,0.07513
2023-07-03,1.05802
2023-07-04,1.01676
2023-07-05,1.13993
2023-07-06,0.91022
2023-07-07,0.73716
2023-07-08,0.09176
2023-07-09,0.06527
2023-07-10,0.79998
2023-07-11,0.94347
2023-07-12,0.91576
2023-07-13,1.10482
2023-07-14,1.03031
2023-07-15,0.16012
2023-07-16,0.12193
2023-07-17,0.87573
2023-07-18,1.00321
2023-07-19,1.64123
2023-07-20,1.81428
2023-07-21,1.36779
2023-07-22,0.20322
2023-07-23,0.18044
2023-07-24,1.21137
2023-07-25,1.0223
2023-07-26,1.1738
2023-07-27,1.19227
2023-07-28,0.9872
2023-07-29,0.11146
2023-07-30,0.0739
2023-07-31,0.99212
2023-08-01,2.153
2023-08-02,2.02305
2023-08-03,2.30511
2023-08-04,2.09387
2023-08-05,0.26235
2023-08-06,0.20938
2023-08-07,1.59873
2023-08-08,1.42506
2023-08-09,2.50218
2023-08-10,2.48679
2023-08-11,1.88449
2023-08-12,0.2334
2023-08-13,0.19768
2023-08-14,1.56117
2023-08-15,0.28821
2023-08-16,1.36841
2023-08-17,1.38011
2023-08-18,1.32037
2023-08-19,0.17058
2023-08-20,0.13487
2023-08-21,1.2514
2023-08-22,1.0574
2023-08-23,1.07588
2023-08-24,1.0845
2023-08-25,0.84309
2023-08-26,0.10407
2023-08-27,0.07513
2023-08-28,0.97488
2023-08-29,0.9872
2023-08-30,1.06479
2023-08-31,0.97919
2023-09-01,1.0069
2023-09-02,0.16997
2023-09-03,0.14041
2023-09-04,1.00998
2023-09-05,0.89728
2023-09-06,0.95209
2023-09-07,0.84678
2023-09-08,0.96934
2023-09-09,0.12809
2023-09-10,0.14718
2023-09-11,1.45278
2023-09-12,1.29019
2023-09-13,1.09867
2023-09-14,2.06123
2023-09-15,1.28588
2023-09-16,0.13856
2023-09-17,0.10223
2023-09-18,1.16641
2023-09-19,0.97981
2023-09-20,0.87635
2023-09-21,0.82769
2023-09-22,0.7698
2023-09-23,0.12563
2023-09-24,0.0739
2023-09-25,0.79505
2023-09-26,0.7347
2023-09-27,0.80244
2023-09-28,0.08375
2023-09-29,0.0468
2023-09-30,0.07513
2023-10-01,0.05357
2023-10-02,0.08868
2023-10-03,0.09484
2023-10-04,0.77042
2023-10-05,0.80429
2023-10-06,0.89174
2023-10-07,0.10407
2023-10-08,0.12624
2023-10-09,0.13117
2023-10-10,0.82215
2023-10-11,0.79936
2023-10-12,0.85294
2023-10-13,0.77165
2023-10-14,0.10223
2023-10-15,0.10407
2023-10-16,0.73101
2023-10-17,0.76303
2023-10-18,0.86218
2023-10-19,0.70637
2023-10-20,0.70883
2023-10-21,0.21061
2023-10-22,0.09052
2023-10-23,0.75749
2023-10-24,0.77843
2023-10-25,0.69775
2023-10-26,0.71807
2023-10-27,0.7384
2023-10-28,0.09176
2023-10-29,0.05788
2023-10-30,0.75071
2023-10-31,0.6688
2023-11-01,0.69837
2023-11-02,0.75194
2023-11-03,0.77227
2023-11-04,0.0819
2023-11-05,0.07944
2023-11-06,1.20952
2023-11-07,1.21814
2023-11-08,1.02784
2023-11-09,0.90591
2023-11-10,0.96811
2023-11-11,0.13425
2023-11-12,0.0856
2023-11-13,0.78089
2023-11-14,0.76796
2023-11-15,0.89913
2023-11-16,0.85541
2023-11-17,0.68974
2023-11-18,0.08745
2023-11-19,0.07266
2023-11-20,0.88004
2023-11-21,0.90529
2023-11-22,1.02969
2023-11-23,0.98473
2023-11-24,0.8086
2023-11-25,0.07513
2023-11-26,0.06527
2023-11-27,0.74271
2023-11-28,0.86957
2023-11-29,0.76857
2023-11-30,0.76734
2023-12-01,0.68913
2023-12-02,0.08806
2023-12-03,0.04742
2023-12-04,0.81045
2023-12-05,1.26063
2023-12-06,1.03339
2023-12-07,1.17749
2023-12-08,0.92253
2023-12-09,0.11393
2023-12-10,0.11393
2023-12-11,0.86218
2023-12-12,0.95086
2023-12-13,0.82646
2023-12-14,1.08881
2023-12-15,0.95579
2023-12-16,0.10223
2023-12-17,0.10284
2023-12-18,0.86464
2023-12-19,0.86033
2023-12-20,1.03954
2023-12-21,0.87019
2023-12-22,1.02169
2023-12-23,0.17613
2023-12-24,0.12686
2023-12-25,0.13363
2023-12-26,1.54208
2023-12-27,1.58888
2023-12-28,1.81613
2023-12-29,0.66203
2023-12-30,0.22539
2023-12-31,0.18413
2024-01-01,0.34364
2024-01-02,2.01074
2024-01-03,1.76378
2024-01-04,1.84507
2024-01-05,1.45955
2024-01-06,0.27282
2024-01-07,0.19214
2024-01-08,1.17934
2024-01-09,1.26864
2024-01-10,1.40721
2024-01-11,1.32776
2024-01-12,1.10914
2024-01-13,0.15888
2024-01-14,0.14349
2024-01-15,1.1701
2024-01-16,1.07465
2024-01-17,1.06911
2024-01-18,1.0223
2024-01-19,1.00136
2024-01-20,0.1946
2024-01-21,0.13856
2024-01-22,1.15963
2024-01-23,1.06664
2024-01-24,0.97796
2024-01-25,0.93485
2024-01-26,0.94286
2024-01-27,0.1558
2024-01-28,0.13671
2024-01-29,1.69481
2024-01-30,1.42014
2024-01-31,1.17688
2024-02-01,1.22307
2024-02-02,1.35547
2024-02-03,0.17428
2024-02-04,0.13548
2024-02-05,1.05925
2024-02-06,0.99089
2024-02-07,1.09805
2024-02-08,0.99274
2024-02-09,0.13302
2024-02-10,0.11824
2024-02-11,0.10592
2024-02-12,0.11085
2024-02-13,1.07157
2024-02-14,0.95333
2024-02-15,0.91514
2024-02-16,0.92253
2024-02-17,0.12624
2024-02-18,0.0973
2024-02-19,1.02784
2024-02-20,1.05864
2024-02-21,1.2009
2024-02-22,1.23662
2024-02-23,1.26002
2024-02-24,0.19152
2024-02-25,0.16812
2024-02-26,1.26864
2024-02-27,1.29512
2024-02-28,1.09867
2024-02-29,1.36594
2024-03-01,0.27589
2024-03-02,0.20384
2024-03-03,0.1829
2024-03-04,1.23169
2024-03-05,1.11591
2024-03-06,1.15224
2024-03-07,1.06972
2024-03-08,1.17565
2024-03-09,0.22971
2024-03-10,0.16504
2024-03-11,1.22676
2024-03-12,1.3099
2024-03-13,1.16087
2024-03-14,1.49219
2024-03-15,1.00875
2024-03-16,0.14595
2024-03-17,0.09915
2024-03-18,1.2631
2024-03-19,1.0494
2024-03-20,1.16025
