date,달러투자
2023-05-31,5.09193
2023-06-01,3.58321
2023-06-02,5.04479
2023-06-03,3.48892
2023-06-04,4.29042
2023-06-05,5.42197
2023-06-06,5.6577
2023-06-07,6.03488
2023-06-08,5.98774
2023-06-09,7.07213
2023-06-10,4.14898
2023-06-11,5.46911
2023-06-12,8.06223
2023-06-13,13.20132
2023-06-14,13.81423
2023-06-15,9.94813
2023-06-16,10.08958
2023-06-17,5.56341
2023-06-18,5.61056
2023-06-19,11.31541
2023-06-20,8.29797
2023-06-21,5.51626
2023-06-22,6.27062
2023-06-23,4.95049
2023-06-24,3.15888
2023-06-25,4.57331
2023-06-26,4.6676
2023-06-27,7.77934
2023-06-28,5.752
2023-06-29,4.99764
2023-06-30,4.24328
2023-07-01,3.91324
2023-07-02,3.48892
2023-07-03,5.09193
2023-07-04,5.32767
2023-07-05,4.7619
2023-07-06,4.19613
2023-07-07,3.20603
2023-07-08,2.26308
2023-07-09,3.53606
2023-07-10,4.05469
2023-07-11,4.29042
2023-07-12,4.52616
2023-07-13,10.04243
2023-07-14,10.56105
2023-07-15,5.51626
2023-07-16,5.61056
2023-07-17,7.87364
2023-07-18,9.24092
2023-07-19,5.6577
2023-07-20,6.03488
2023-07-21,4.47901
2023-07-22,3.06459
2023-07-23,4.38472
2023-07-24,5.98774
2023-07-25,5.61056
2023-07-26,5.84629
2023-07-27,7.6379
2023-07-28,6.17633
2023-07-29,4.71475
2023-07-30,4.57331
2023-07-31,7.11928
2023-08-01,7.16643
2023-08-02,6.60066
2023-08-03,7.96793
2023-08-04,5.37482
2023-08-05,4.24328
2023-08-06,5.6577
2023-08-07,5.56341
2023-08-08,5.70485
2023-08-09,6.27062
2023-08-10,6.6478
2023-08-11,5.94059
2023-08-12,4.43187
2023-08-13,5.23338
2023-08-14,7.77934
2023-08-15,7.26072
2023-08-16,9.05233
2023-08-17,11.504
2023-08-18,9.71239
2023-08-19,7.30787
2023-08-20,6.97784
2023-08-21,8.10938
2023-08-22,7.35502
2023-08-23,8.95803
2023-08-24,8.95803
2023-08-25,6.60066
2023-08-26,6.60066
2023-08-27,5.98774
2023-08-28,6.7421
2023-08-29,8.10938
2023-08-30,9.99528
2023-08-31,7.7322
2023-09-01,6.60066
2023-09-02,6.03488
2023-09-03,9.05233
2023-09-04,11.40971
2023-09-05,9.85384
2023-09-06,10.89108
2023-09-07,9.28807
2023-09-08,10.13672
2023-09-09,6.27062
2023-09-10,8.20367
2023-09-11,10.27817
2023-09-12,9.09948
2023-09-13,10.41961
2023-09-14,9.99528
2023-09-15,8.29797
2023-09-16,4.71475
2023-09-17,6.83639
2023-09-18,8.95803
2023-09-19,9.33521
2023-09-20,8.01508
2023-09-21,9.75954
2023-09-22,7.07213
2023-09-23,19.00047
2023-09-24,10.6082
2023-09-25,11.5983
2023-09-26,11.55115
2023-09-27,13.29561
2023-09-28,9.5238
2023-09-29,6.36492
2023-09-30,8.43941
2023-10-01,6.69495
2023-10-02,10.04243
2023-10-03,12.5884
2023-10-04,14.66289
2023-10-05,13.5785
2023-10-06,9.85384
2023-10-07,7.6379
2023-10-08,7.35502
2023-10-09,12.91843
2023-10-10,14.23856
2023-10-11,14.89863
2023-10-12,12.02263
2023-10-13,10.08958
2023-10-14,9.75954
2023-10-15,14.28571
2023-10-16,16.54879
2023-10-17,18.05752
2023-10-18,20.74493
2023-10-19,18.05752
2023-10-20,18.05752
2023-10-21,14.19141
2023-10-22,12.5884
2023-10-23,20.08486
2023-10-24,17.39745
2023-10-25,15.22866
2023-10-26,17.63319
2023-10-27,15.98302
2023-10-28,9.71239
2023-10-29,11.69259
2023-10-30,16.12446
2023-10-31,17.11456
2023-11-01,15.84158
2023-11-02,17.72748
2023-11-03,17.02027
2023-11-04,13.53135
2023-11-05,13.71994
2023-11-06,22.96086
2023-11-07,19.04761
2023-11-08,15.3701
2023-11-09,13.95568
2023-11-10,13.01272
2023-11-11,9.33521
2023-11-12,9.09948
2023-11-13,14.42715
2023-11-14,13.53135
2023-11-15,19.75483
2023-11-16,16.3602
2023-11-17,14.33286
2023-11-18,11.12682
2023-11-19,11.45685
2023-11-20,16.17161
2023-11-21,16.03017
2023-11-22,14.71004
2023-11-23,12.68269
2023-11-24,9.71239
2023-11-25,6.93069
2023-11-26,10.27817
2023-11-27,12.54125
2023-11-28,12.02263
2023-11-29,14.33286
2023-11-30,13.53135
2023-12-01,11.83404
2023-12-02,7.87364
2023-12-03,9.75954
2023-12-04,11.40971
2023-12-05,12.87128
2023-12-06,11.12682
2023-12-07,9.38236
2023-12-08,13.10702
2023-12-09,17.96322
2023-12-10,13.38991
2023-12-11,14.09712
2023-12-12,12.39981
2023-12-13,11.73974
2023-12-14,14.80433
2023-12-15,12.91843
2023-12-16,9.09948
2023-12-17,8.76944
2023-12-18,10.98538
2023-12-19,12.82413
2023-12-20,11.26826
2023-12-21,8.29797
2023-12-22,7.68505
2023-12-23,5.42197
2023-12-24,6.7421
2023-12-25,6.7421
2023-12-26,10.79679
2023-12-27,11.88118
2023-12-28,14.94578
2023-12-29,12.54125
2023-12-30,9.94813
2023-12-31,9.42951
2024-01-01,10.74964
2024-01-02,14.28571
2024-01-03,13.10702
2024-01-04,14.00282
2024-01-05,10.65535
2024-01-06,10.5139
2024-01-07,13.20132
2024-01-08,11.45685
2024-01-09,11.78689
2024-01-10,12.35266
2024-01-11,10.65535
2024-01-12,10.56105
2024-01-13,9.99528
2024-01-14,9.90099
2024-01-15,12.16407
2024-01-16,12.91843
2024-01-17,15.79443
2024-01-18,12.5884
2024-01-19,12.21122
2024-01-20,9.14662
2024-01-21,9.85384
2024-01-22,11.26826
2024-01-23,10.41961
2024-01-24,10.46676
2024-01-25,10.56105
2024-01-26,10.74964
2024-01-27,8.67515
2024-01-28,8.95803
2024-01-29,10.84394
2024-01-30,11.40971
2024-01-31,10.46676
2024-02-01,11.40971
2024-02-02,9.75954
2024-02-03,9.24092
2024-02-04,8.58085
2024-02-05,9.57095
2024-02-06,14.80433
2024-02-07,12.30551
2024-02-08,12.68269
2024-02-09,9.47666
2024-02-10,9.14662
2024-02-11,8.76944
2024-02-12,12.06977
2024-02-13,15.55869
2024-02-14,12.72984
2024-02-15,12.44695
2024-02-16,10.70249
2024-02-17,7.54361
2024-02-18,9.57095
2024-02-19,10.84394
2024-02-20,10.6082
2024-02-21,10.79679
2024-02-22,10.98538
2024-02-23,7.96793
2024-02-24,5.23338
2024-02-25,8.43941
2024-02-26,9.42951
2024-02-27,7.68505
2024-02-28,7.6379
2024-02-29,8.43941
2024-03-01,4.99764
2024-03-02,6.93069
2024-03-03,6.17633
2024-03-04,6.93069
2024-03-05,9.38236
2024-03-06,8.43941
2024-03-07,8.39226
2024-03-08,7.96793
2024-03-09,6.17633
2024-03-10,7.26072
2024-03-11,9.38236
2024-03-12,10.46676
2024-03-13,9.99528
2024-03-14,7.40216
2024-03-15,7.44931
2024-03-16,5.37482
2024-03-17,6.03488
2024-03-18,6.60066
2024-03-19,11.5983
2024-03-20,9.80669
