date,삼천당제약주가
2023-05-30,10.9134
2023-05-31,10.54058
2023-06-01,13.29435
2023-06-02,11.64209
2023-06-03,1.38959
2023-06-04,1.12692
2023-06-05,9.73563
2023-06-06,1.28791
2023-06-07,9.8712
2023-06-08,9.40518
2023-06-09,10.89645
2023-06-10,1.61836
2023-06-11,1.45738
2023-06-12,15.41264
2023-06-13,14.5738
2023-06-14,11.88781
2023-06-15,11.73529
2023-06-16,10.84561
2023-06-17,1.17776
2023-06-18,0.76258
2023-06-19,10.61684
2023-06-20,9.18488
2023-06-21,13.22657
2023-06-22,11.5743
2023-06-23,12.12506
2023-06-24,1.11845
2023-06-25,1.07608
2023-06-26,11.43873
2023-06-27,15.66683
2023-06-28,13.91289
2023-06-29,27.29198
2023-06-30,17.86137
2023-07-01,2.07591
2023-07-02,1.91492
2023-07-03,22.26741
2023-07-04,29.39332
2023-07-05,17.44619
2023-07-06,14.72631
2023-07-07,13.54007
2023-07-08,1.63531
2023-07-09,0.94051
2023-07-10,12.75207
2023-07-11,15.18386
2023-07-12,12.53177
2023-07-13,13.12489
2023-07-14,12.76054
2023-07-15,1.48279
2023-07-16,1.12692
2023-07-17,12.1759
2023-07-18,12.81138
2023-07-19,20.74224
2023-07-20,18.56465
2023-07-21,21.33536
2023-07-22,2.73682
2023-07-23,2.41484
2023-07-24,14.61616
2023-07-25,13.51465
2023-07-26,12.69276
2023-07-27,13.46381
2023-07-28,14.61616
2023-07-29,1.81325
2023-07-30,1.19471
2023-07-31,12.31994
2023-08-01,14.55685
2023-08-02,11.1337
2023-08-03,13.9722
2023-08-04,15.12455
2023-08-05,1.97424
2023-08-06,1.06761
2023-08-07,10.58295
2023-08-08,9.41365
2023-08-09,10.52364
2023-08-10,10.71004
2023-08-11,9.56617
2023-08-12,2.364
2023-08-13,1.86409
2023-08-14,10.61684
2023-08-15,1.4489
2023-08-16,9.18488
2023-08-17,8.31215
2023-08-18,8.27825
2023-08-19,1.1015
2023-08-20,0.62701
2023-08-21,9.3374
2023-08-22,8.50703
2023-08-23,10.87103
2023-08-24,39.87459
2023-08-25,39.80681
2023-08-26,5.33807
2023-08-27,3.7197
2023-08-28,30.41857
2023-08-29,35.49398
2023-08-30,26.98695
2023-08-31,27.07168
2023-09-01,23.67395
2023-09-02,2.89781
2023-09-03,2.78766
2023-09-04,26.47856
2023-09-05,24.60599
2023-09-06,25.67361
2023-09-07,24.14844
2023-09-08,23.27571
2023-09-09,2.71987
2023-09-10,2.364
2023-09-11,20.14065
2023-09-12,20.77613
2023-09-13,19.47974
2023-09-14,16.75139
2023-09-15,15.94644
2023-09-16,2.31316
2023-09-17,1.98271
2023-09-18,19.9034
2023-09-19,17.1581
2023-09-20,17.83596
2023-09-21,17.36993
2023-09-22,13.67564
2023-09-23,1.69462
2023-09-24,1.36417
2023-09-25,13.1842
2023-09-26,12.47246
2023-09-27,11.52347
2023-09-28,1.3218
2023-09-29,0.94051
2023-09-30,0.99983
2023-10-01,0.93204
2023-10-02,1.17776
2023-10-03,1.34722
2023-10-04,11.05744
2023-10-05,10.25249
2023-10-06,10.51516
2023-10-07,1.76241
2023-10-08,0.90662
2023-10-09,0.77952
2023-10-10,9.63396
2023-10-11,8.54092
2023-10-12,10.07456
2023-10-13,8.77817
2023-10-14,1.05066
2023-10-15,0.90662
2023-10-16,7.89696
2023-10-17,8.81206
2023-10-18,9.47297
2023-10-19,9.49839
2023-10-20,8.94763
2023-10-21,0.94899
2023-10-22,0.66937
2023-10-23,7.90543
2023-10-24,8.60871
2023-10-25,7.59193
2023-10-26,7.80376
2023-10-27,7.80376
2023-10-28,0.84731
2023-10-29,0.74563
2023-10-30,7.30384
2023-10-31,7.0327
2023-11-01,7.82918
2023-11-02,11.08286
2023-11-03,9.38823
2023-11-04,1.03372
2023-11-05,1.0083
2023-11-06,13.59938
2023-11-07,11.18454
2023-11-08,10.37959
2023-11-09,9.64243
2023-11-10,8.35451
2023-11-11,1.05914
2023-11-12,0.72021
2023-11-13,7.75292
2023-11-14,9.00694
2023-11-15,9.15946
2023-11-16,7.90543
2023-11-17,9.2103
2023-11-18,1.14387
2023-11-19,1.16082
2023-11-20,13.44687
2023-11-21,44.45856
2023-11-22,21.08964
2023-11-23,18.41213
2023-11-24,14.41281
2023-11-25,1.97424
2023-11-26,1.72852
2023-11-27,13.4045
2023-11-28,16.59888
2023-11-29,17.04795
2023-11-30,14.03999
2023-12-01,15.39569
2023-12-02,2.94017
2023-12-03,2.24538
2023-12-04,14.76021
2023-12-05,13.4384
2023-12-06,11.33706
2023-12-07,12.15048
2023-12-08,11.90476
2023-12-09,1.11845
2023-12-10,1.03372
2023-12-11,11.54889
2023-12-12,13.12489
2023-12-13,9.78647
2023-12-14,11.88781
2023-12-15,9.79495
2023-12-16,1.08456
2023-12-17,0.86426
2023-12-18,9.54075
2023-12-19,10.67615
2023-12-20,10.88798
2023-12-21,13.25199
2023-12-22,11.48957
2023-12-23,1.47432
2023-12-24,1.04219
2023-12-25,2.45721
2023-12-26,16.57346
2023-12-27,20.80155
2023-12-28,20.17454
2023-12-29,6.93102
2023-12-30,3.76207
2023-12-31,2.77918
2024-01-01,3.56719
2024-01-02,23.64853
2024-01-03,20.16607
2024-01-04,17.43772
2024-01-05,14.7941
2024-01-06,3.02491
2024-01-07,2.87239
2024-01-08,18.51381
2024-01-09,18.36976
2024-01-10,17.71733
2024-01-11,15.37874
2024-01-12,13.92136
2024-01-13,1.94034
2024-01-14,1.74546
2024-01-15,13.85358
2024-01-16,12.37078
2024-01-17,11.55736
2024-01-18,13.33672
2024-01-19,11.45568
2024-01-20,1.53363
2024-01-21,1.22013
2024-01-22,10.97271
2024-01-23,12.45551
2024-01-24,10.21013
2024-01-25,10.54058
2024-01-26,10.15929
2024-01-27,1.38959
2024-01-28,1.11845
2024-01-29,10.97271
2024-01-30,11.04897
2024-01-31,10.85409
2024-02-01,11.34553
2024-02-02,10.20166
2024-02-03,1.38112
2024-02-04,1.31333
2024-02-05,9.42213
2024-02-06,9.42213
2024-02-07,8.84595
2024-02-08,9.65937
2024-02-09,1.43196
2024-02-10,1.06761
2024-02-11,0.94051
2024-02-12,1.1354
2024-02-13,12.88764
2024-02-14,12.8368
2024-02-15,11.91323
2024-02-16,10.2186
2024-02-17,2.21148
2024-02-18,1.56753
2024-02-19,10.09998
2024-02-20,10.85409
2024-02-21,9.91357
2024-02-22,12.79444
2024-02-23,18.78495
2024-02-24,3.56719
2024-02-25,3.70276
2024-02-26,14.28571
2024-02-27,12.48093
2024-02-28,21.36925
2024-02-29,16.26842
2024-03-01,2.4911
2024-03-02,3.1859
2024-03-03,2.42331
2024-03-04,17.00559
2024-03-05,15.97186
2024-03-06,20.35248
2024-03-07,18.2935
2024-03-08,21.61498
2024-03-09,5.4567
2024-03-10,4.27893
2024-03-11,17.03101
2024-03-12,15.22623
2024-03-13,16.83612
2024-03-14,15.87866
2024-03-15,12.27758
2024-03-16,2.94017
2024-03-17,2.39789
2024-03-18,24.61447
2024-03-19,22.15726
2024-03-20,18.75953
