date,5호선연장
2023-05-29,2.05118
2023-05-30,3.19477
2023-05-31,2.68651
2023-06-01,2.3162
2023-06-02,2.22181
2023-06-03,1.38319
2023-06-04,1.41949
2023-06-05,2.07297
2023-06-06,1.47758
2023-06-07,2.28716
2023-06-08,2.39244
2023-06-09,2.06934
2023-06-10,1.23071
2023-06-11,1.4086
2023-06-12,2.13105
2023-06-13,2.29805
2023-06-14,2.08023
2023-06-15,1.83699
2023-06-16,1.80068
2023-06-17,1.22708
2023-06-18,1.08912
2023-06-19,1.78616
2023-06-20,1.66636
2023-06-21,1.62279
2023-06-22,1.64095
2023-06-23,1.60464
2023-06-24,1.16173
2023-06-25,0.98384
2023-06-26,1.72445
2023-06-27,1.8261
2023-06-28,1.77164
2023-06-29,1.72445
2023-06-30,1.67362
2023-07-01,1.25975
2023-07-02,1.31784
2023-07-03,2.0294
2023-07-04,1.91323
2023-07-05,2.18551
2023-07-06,2.60301
2023-07-07,2.12379
2023-07-08,1.21982
2023-07-09,1.33236
2023-07-10,2.62842
2023-07-11,3.8555
2023-07-12,2.94064
2023-07-13,2.73007
2023-07-14,2.47957
2023-07-15,1.57923
2023-07-16,2.46868
2023-07-17,3.44164
2023-07-18,3.20566
2023-07-19,2.9842
2023-07-20,3.07859
2023-07-21,2.5776
2023-07-22,1.70266
2023-07-23,1.64458
2023-07-24,3.14757
2023-07-25,3.03866
2023-07-26,3.14394
2023-07-27,3.11127
2023-07-28,2.67199
2023-07-29,1.63732
2023-07-30,1.7789
2023-07-31,2.97331
2023-08-01,2.71555
2023-08-02,2.61027
2023-08-03,2.54129
2023-08-04,2.12016
2023-08-05,1.41223
2023-08-06,1.60101
2023-08-07,2.91886
2023-08-08,4.31657
2023-08-09,6.55654
2023-08-10,4.65057
2023-08-11,3.939
2023-08-12,2.44327
2023-08-13,2.26175
2023-08-14,3.50698
2023-08-15,3.03503
2023-08-16,5.04991
2023-08-17,5.275
2023-08-18,4.76674
2023-08-19,3.10764
2023-08-20,2.91522
2023-08-21,7.10473
2023-08-22,9.67144
2023-08-23,9.5117
2023-08-24,8.74568
2023-08-25,7.51497
2023-08-26,4.21855
2023-08-27,4.12779
2023-08-28,9.13414
2023-08-29,12.78998
2023-08-30,13.85369
2023-08-31,18.18478
2023-09-01,12.387
2023-09-02,5.95389
2023-09-03,4.92648
2023-09-04,8.98166
2023-09-05,8.73116
2023-09-06,7.74369
2023-09-07,7.17371
2023-09-08,7.63477
2023-09-09,4.89017
2023-09-10,4.50535
2023-09-11,13.47249
2023-09-12,11.69722
2023-09-13,13.43982
2023-09-14,13.63223
2023-09-15,13.18569
2023-09-16,6.08095
2023-09-17,5.07896
2023-09-18,11.04737
2023-09-19,8.49155
2023-09-20,8.73479
2023-09-21,6.04465
2023-09-22,5.00998
2023-09-23,3.28553
2023-09-24,3.08585
2023-09-25,4.22944
2023-09-26,4.16046
2023-09-27,3.21655
2023-09-28,2.00762
2023-09-29,2.23271
2023-09-30,1.7426
2023-10-01,1.73534
2023-10-02,2.10564
2023-10-03,2.39244
2023-10-04,3.24559
2023-10-05,3.53966
2023-10-06,3.03866
2023-10-07,1.95316
2023-10-08,1.55382
2023-10-09,1.86966
2023-10-10,2.97331
2023-10-11,2.93338
2023-10-12,3.28553
2023-10-13,2.85351
2023-10-14,1.85151
2023-10-15,1.76438
2023-10-16,2.82083
2023-10-17,2.71918
2023-10-18,2.89707
2023-10-19,2.74096
2023-10-20,2.66836
2023-10-21,1.57197
2023-10-22,1.53203
2023-10-23,3.09312
2023-10-24,2.6974
2023-10-25,2.86803
2023-10-26,2.55581
2023-10-27,2.49047
2023-10-28,1.53566
2023-10-29,1.55019
2023-10-30,3.43801
2023-10-31,3.4017
2023-11-01,3.42348
2023-11-02,5.0608
2023-11-03,4.17135
2023-11-04,2.01851
2023-11-05,1.85151
2023-11-06,3.17298
2023-11-07,3.57959
2023-11-08,3.10038
2023-11-09,2.88981
2023-11-10,2.26175
2023-11-11,1.32873
2023-11-12,1.35051
2023-11-13,2.25086
2023-11-14,2.2436
2023-11-15,2.37792
2023-11-16,2.33436
2023-11-17,2.63205
2023-11-18,1.5284
2023-11-19,1.47032
2023-11-20,2.4941
2023-11-21,2.49047
2023-11-22,2.25449
2023-11-23,3.00962
2023-11-24,3.49246
2023-11-25,1.93501
2023-11-26,1.71719
2023-11-27,2.95516
2023-11-28,4.98457
2023-11-29,4.28026
2023-11-30,3.48157
2023-12-01,3.39807
2023-12-02,2.7337
2023-12-03,3.1512
2023-12-04,4.64694
2023-12-05,5.56906
2023-12-06,4.77037
2023-12-07,4.70139
2023-12-08,4.54528
2023-12-09,3.08222
2023-12-10,2.64657
2023-12-11,4.28752
2023-12-12,4.38918
2023-12-13,4.11326
2023-12-14,4.33835
2023-12-15,5.62352
2023-12-16,3.44164
2023-12-17,3.82646
2023-12-18,6.67271
2023-12-19,19.12143
2023-12-20,30.50281
2023-12-21,15.74151
2023-12-22,11.57378
2023-12-23,5.6925
2023-12-24,4.273
2023-12-25,4.66872
2023-12-26,12.32528
2023-12-27,13.33454
2023-12-28,11.17444
2023-12-29,10.0599
2023-12-30,4.83935
2023-12-31,4.8575
2024-01-01,4.36013
2024-01-02,5.67072
2024-01-03,5.11526
2024-01-04,7.07932
2024-01-05,6.19713
2024-01-06,3.49246
2024-01-07,3.72481
2024-01-08,5.68161
2024-01-09,6.68723
2024-01-10,5.93937
2024-01-11,6.71991
2024-01-12,6.28426
2024-01-13,3.75748
2024-01-14,3.60864
2024-01-15,11.82065
2024-01-16,8.81103
2024-01-17,14.3329
2024-01-18,18.06861
2024-01-19,100.0
2024-01-20,31.38863
2024-01-21,12.03848
2024-01-22,13.88999
2024-01-23,9.99092
2024-01-24,7.84897
2024-01-25,10.48103
2024-01-26,6.66545
2024-01-27,5.80867
2024-01-28,4.90833
2024-01-29,6.3133
2024-01-30,4.78126
2024-01-31,3.38718
2024-02-01,4.35287
2024-02-02,3.58685
2024-02-03,2.90796
2024-02-04,2.54129
2024-02-05,3.08222
2024-02-06,2.86077
2024-02-07,2.67562
2024-02-08,2.13105
2024-02-09,1.77527
2024-02-10,2.04392
2024-02-11,1.98584
2024-02-12,1.95316
2024-02-13,2.63568
2024-02-14,2.46505
2024-02-15,2.46868
2024-02-16,2.3634
2024-02-17,1.81521
2024-02-18,1.81158
2024-02-19,2.41423
2024-02-20,2.18188
2024-02-21,1.73534
2024-02-22,3.72118
2024-02-23,2.57033
2024-02-24,1.64095
2024-02-25,1.60464
2024-02-26,2.13468
2024-02-27,1.91686
2024-02-28,1.78616
2024-02-29,1.63732
2024-03-01,1.35414
2024-03-02,1.25249
2024-03-03,1.21619
2024-03-04,1.51388
2024-03-05,1.56834
2024-03-06,1.52477
2024-03-07,1.8261
2024-03-08,1.56834
2024-03-09,1.0383
2024-03-10,1.13269
2024-03-11,1.61916
2024-03-12,1.66999
2024-03-13,1.67362
2024-03-14,1.54656
2024-03-15,1.52477
2024-03-16,0.99473
2024-03-17,1.11453
2024-03-18,1.4449
2024-03-19,1.64095
2024-03-20,1.48847
