date,코넥스상장
2023-05-31,25.39682
2023-06-01,30.15873
2023-06-02,27.51322
2023-06-03,11.11111
2023-06-04,4.7619
2023-06-05,21.16402
2023-06-06,13.22751
2023-06-07,28.04232
2023-06-08,23.28042
2023-06-09,29.10052
2023-06-10,14.81481
2023-06-11,7.9365
2023-06-12,32.27513
2023-06-13,30.15873
2023-06-14,28.57142
2023-06-15,26.45502
2023-06-16,34.92063
2023-06-17,15.87301
2023-06-18,14.81481
2023-06-19,59.25925
2023-06-20,49.73544
2023-06-21,50.26455
2023-06-22,37.03703
2023-06-23,29.62962
2023-06-24,13.22751
2023-06-25,14.81481
2023-06-26,36.50793
2023-06-27,46.56084
2023-06-28,50.26455
2023-06-29,86.77248
2023-06-30,53.96825
2023-07-01,12.16931
2023-07-02,19.04761
2023-07-03,48.67724
2023-07-04,50.79365
2023-07-05,49.73544
2023-07-06,26.98412
2023-07-07,25.39682
2023-07-08,14.28571
2023-07-09,16.93121
2023-07-10,21.69312
2023-07-11,30.15873
2023-07-12,40.74074
2023-07-13,28.57142
2023-07-14,38.62433
2023-07-15,21.16402
2023-07-16,21.16402
2023-07-17,40.21164
2023-07-18,40.21164
2023-07-19,41.79894
2023-07-20,38.09523
2023-07-21,31.21693
2023-07-22,11.64021
2023-07-23,16.93121
2023-07-24,47.08994
2023-07-25,30.68783
2023-07-26,32.80423
2023-07-27,44.44444
2023-07-28,20.63492
2023-07-29,14.81481
2023-07-30,13.75661
2023-07-31,34.39153
2023-08-01,22.75132
2023-08-02,26.98412
2023-08-03,30.15873
2023-08-04,28.57142
2023-08-05,15.87301
2023-08-06,11.11111
2023-08-07,25.39682
2023-08-08,24.86772
2023-08-09,30.15873
2023-08-10,29.10052
2023-08-11,20.10582
2023-08-12,13.22751
2023-08-13,6.3492
2023-08-14,30.68783
2023-08-15,7.4074
2023-08-16,21.16402
2023-08-17,38.62433
2023-08-18,26.45502
2023-08-19,7.9365
2023-08-20,7.9365
2023-08-21,24.86772
2023-08-22,19.57671
2023-08-23,29.10052
2023-08-24,34.92063
2023-08-25,34.39153
2023-08-26,14.81481
2023-08-27,8.4656
2023-08-28,24.86772
2023-08-29,20.10582
2023-08-30,53.43915
2023-08-31,48.14814
2023-09-01,28.57142
2023-09-02,12.16931
2023-09-03,7.4074
2023-09-04,26.98412
2023-09-05,32.80423
2023-09-06,32.27513
2023-09-07,22.75132
2023-09-08,26.45502
2023-09-09,10.58201
2023-09-10,8.4656
2023-09-11,29.62962
2023-09-12,23.80952
2023-09-13,27.51322
2023-09-14,15.87301
2023-09-15,16.40211
2023-09-16,12.69841
2023-09-17,5.8201
2023-09-18,19.57671
2023-09-19,28.57142
2023-09-20,25.39682
2023-09-21,33.33333
2023-09-22,17.98941
2023-09-23,7.9365
2023-09-24,11.11111
2023-09-25,21.16402
2023-09-26,20.63492
2023-09-27,11.11111
2023-09-28,6.3492
2023-09-29,8.9947
2023-09-30,3.7037
2023-10-01,6.3492
2023-10-02,2.6455
2023-10-03,5.8201
2023-10-04,18.51851
2023-10-05,21.69312
2023-10-06,21.16402
2023-10-07,11.11111
2023-10-08,6.8783
2023-10-09,5.8201
2023-10-10,18.51851
2023-10-11,22.75132
2023-10-12,17.98941
2023-10-13,24.33862
2023-10-14,7.4074
2023-10-15,10.05291
2023-10-16,16.93121
2023-10-17,22.22222
2023-10-18,17.46031
2023-10-19,16.93121
2023-10-20,25.92592
2023-10-21,10.05291
2023-10-22,9.5238
2023-10-23,17.98941
2023-10-24,18.51851
2023-10-25,21.69312
2023-10-26,15.87301
2023-10-27,28.04232
2023-10-28,13.22751
2023-10-29,10.05291
2023-10-30,20.63492
2023-10-31,20.63492
2023-11-01,14.28571
2023-11-02,33.33333
2023-11-03,22.75132
2023-11-04,7.4074
2023-11-05,12.16931
2023-11-06,22.22222
2023-11-07,20.10582
2023-11-08,26.45502
2023-11-09,20.10582
2023-11-10,10.05291
2023-11-11,5.8201
2023-11-12,3.7037
2023-11-13,19.04761
2023-11-14,19.04761
2023-11-15,24.33862
2023-11-16,15.87301
2023-11-17,17.46031
2023-11-18,4.7619
2023-11-20,19.57671
2023-11-21,34.92063
2023-11-22,17.46031
2023-11-23,22.75132
2023-11-24,19.57671
2023-11-25,10.58201
2023-11-26,5.8201
2023-11-27,14.28571
2023-11-28,21.16402
2023-11-29,24.33862
2023-11-30,15.87301
2023-12-01,15.34391
2023-12-02,5.8201
2023-12-03,8.4656
2023-12-04,19.57671
2023-12-05,13.22751
2023-12-06,19.04761
2023-12-07,15.87301
2023-12-08,15.87301
2023-12-09,5.291
2023-12-10,10.05291
2023-12-11,20.63492
2023-12-12,12.69841
2023-12-13,19.04761
2023-12-14,23.80952
2023-12-15,15.34391
2023-12-16,5.291
2023-12-17,8.4656
2023-12-18,19.57671
2023-12-19,20.10582
2023-12-20,17.46031
2023-12-21,20.63492
2023-12-22,16.40211
2023-12-23,12.16931
2023-12-24,6.3492
2023-12-25,4.2328
2023-12-26,22.22222
2023-12-27,20.63492
2023-12-28,20.10582
2023-12-29,11.64021
2023-12-30,6.8783
2023-12-31,12.69841
2024-01-01,7.9365
2024-01-02,23.80952
2024-01-03,23.80952
2024-01-04,15.34391
2024-01-05,17.98941
2024-01-06,5.291
2024-01-07,4.7619
2024-01-08,19.04761
2024-01-09,21.69312
2024-01-10,18.51851
2024-01-11,22.22222
2024-01-12,19.04761
2024-01-13,16.40211
2024-01-14,10.05291
2024-01-15,28.57142
2024-01-16,32.27513
2024-01-17,35.44973
2024-01-18,17.98941
2024-01-19,17.46031
2024-01-20,9.5238
2024-01-21,3.7037
2024-01-22,20.10582
2024-01-23,18.51851
2024-01-24,27.51322
2024-01-25,13.75661
2024-01-26,23.28042
2024-01-27,9.5238
2024-01-28,7.9365
2024-01-29,16.93121
2024-01-30,24.33862
2024-01-31,21.16402
2024-02-01,19.04761
2024-02-02,17.98941
2024-02-03,5.8201
2024-02-04,6.8783
2024-02-05,15.87301
2024-02-06,16.40211
2024-02-07,20.10582
2024-02-08,12.69841
2024-02-09,6.8783
2024-02-10,5.8201
2024-02-11,6.3492
2024-02-12,4.2328
2024-02-13,22.22222
2024-02-14,21.69312
2024-02-15,12.69841
2024-02-16,18.51851
2024-02-17,8.4656
2024-02-18,5.291
2024-02-19,22.22222
2024-02-20,25.92592
2024-02-21,13.22751
2024-02-22,19.57671
2024-02-23,21.69312
2024-02-24,7.4074
2024-02-25,8.4656
2024-02-26,20.63492
2024-02-27,19.57671
2024-02-28,25.39682
2024-02-29,20.10582
2024-03-01,10.58201
2024-03-02,7.4074
2024-03-03,6.8783
2024-03-04,13.75661
2024-03-05,24.86772
2024-03-06,19.57671
2024-03-07,16.40211
2024-03-08,12.69841
2024-03-09,5.8201
2024-03-10,8.4656
2024-03-11,14.81481
2024-03-12,14.28571
2024-03-13,21.16402
2024-03-14,14.81481
2024-03-15,16.40211
2024-03-16,10.05291
2024-03-17,11.11111
2024-03-18,17.46031
2024-03-19,14.28571
2024-03-20,13.75661
