date,스마트스토어개설
2023-05-30,73.06122
2023-05-31,71.83673
2023-06-01,65.71428
2023-06-02,52.85714
2023-06-03,35.91836
2023-06-04,32.24489
2023-06-05,64.28571
2023-06-06,45.71428
2023-06-07,79.79591
2023-06-08,63.2653
2023-06-09,63.87755
2023-06-10,34.48979
2023-06-11,39.59183
2023-06-12,80.40816
2023-06-13,79.59183
2023-06-14,71.63265
2023-06-15,68.36734
2023-06-16,61.83673
2023-06-17,32.44897
2023-06-18,37.34693
2023-06-19,80.40816
2023-06-20,76.32653
2023-06-21,68.97959
2023-06-22,71.22448
2023-06-23,66.32653
2023-06-24,36.73469
2023-06-25,41.42857
2023-06-26,76.93877
2023-06-27,79.38775
2023-06-28,81.42857
2023-06-29,66.32653
2023-06-30,56.53061
2023-07-01,32.44897
2023-07-02,41.22448
2023-07-03,74.28571
2023-07-04,68.36734
2023-07-05,65.71428
2023-07-06,70.20408
2023-07-07,61.42857
2023-07-08,32.65306
2023-07-09,35.5102
2023-07-10,71.83673
2023-07-11,66.93877
2023-07-12,70.61224
2023-07-13,61.83673
2023-07-14,61.63265
2023-07-15,33.2653
2023-07-16,40.61224
2023-07-17,72.85714
2023-07-18,72.65306
2023-07-19,67.55102
2023-07-20,62.65306
2023-07-21,55.71428
2023-07-22,38.36734
2023-07-23,36.32653
2023-07-24,72.04081
2023-07-25,71.63265
2023-07-26,67.95918
2023-07-27,61.22448
2023-07-28,52.24489
2023-07-29,32.04081
2023-07-30,37.95918
2023-07-31,69.79591
2023-08-01,59.18367
2023-08-02,62.85714
2023-08-03,52.65306
2023-08-04,52.04081
2023-08-05,36.73469
2023-08-06,40.61224
2023-08-07,66.93877
2023-08-08,62.85714
2023-08-09,66.53061
2023-08-10,67.95918
2023-08-11,66.93877
2023-08-12,33.2653
2023-08-13,37.14285
2023-08-14,67.14285
2023-08-15,49.18367
2023-08-16,78.36734
2023-08-17,73.46938
2023-08-18,69.18367
2023-08-19,40.40816
2023-08-20,41.63265
2023-08-21,81.83673
2023-08-22,76.93877
2023-08-23,73.87755
2023-08-24,74.89795
2023-08-25,62.24489
2023-08-26,41.22448
2023-08-27,44.69387
2023-08-28,79.18367
2023-08-29,85.10204
2023-08-30,78.36734
2023-08-31,76.32653
2023-09-01,55.10204
2023-09-02,40.40816
2023-09-03,39.18367
2023-09-04,77.14285
2023-09-05,81.83673
2023-09-06,83.87755
2023-09-07,77.14285
2023-09-08,60.61224
2023-09-09,33.87755
2023-09-10,39.79591
2023-09-11,76.53061
2023-09-12,76.12244
2023-09-13,78.77551
2023-09-14,65.71428
2023-09-15,57.34693
2023-09-16,35.71428
2023-09-17,37.14285
2023-09-18,71.42857
2023-09-19,70.20408
2023-09-20,68.16326
2023-09-21,66.53061
2023-09-22,48.36734
2023-09-23,29.38775
2023-09-24,32.44897
2023-09-25,51.42857
2023-09-26,54.69387
2023-09-27,41.42857
2023-09-28,24.08163
2023-09-29,20.61224
2023-09-30,23.2653
2023-10-01,28.57142
2023-10-02,34.08163
2023-10-03,44.69387
2023-10-04,74.08163
2023-10-05,73.87755
2023-10-06,64.28571
2023-10-07,29.38775
2023-10-08,28.77551
2023-10-09,43.67346
2023-10-10,79.79591
2023-10-11,66.93877
2023-10-12,64.48979
2023-10-13,60.0
2023-10-14,33.67346
2023-10-15,39.79591
2023-10-16,76.93877
2023-10-17,79.38775
2023-10-18,63.06122
2023-10-19,69.38775
2023-10-20,54.48979
2023-10-21,32.44897
2023-10-22,39.38775
2023-10-23,72.04081
2023-10-24,71.22448
2023-10-25,66.93877
2023-10-26,64.69387
2023-10-27,59.59183
2023-10-28,31.63265
2023-10-29,37.7551
2023-10-30,77.7551
2023-10-31,71.83673
2023-11-01,69.38775
2023-11-02,66.32653
2023-11-03,57.14285
2023-11-04,35.30612
2023-11-05,41.63265
2023-11-06,80.40816
2023-11-07,75.30612
2023-11-08,69.59183
2023-11-09,69.59183
2023-11-10,56.73469
2023-11-11,31.42857
2023-11-12,37.7551
2023-11-13,76.12244
2023-11-14,70.0
2023-11-15,66.12244
2023-11-16,72.65306
2023-11-17,57.34693
2023-11-18,34.48979
2023-11-19,46.32653
2023-11-20,75.71428
2023-11-21,70.61224
2023-11-22,77.14285
2023-11-23,75.5102
2023-11-24,62.44897
2023-11-25,37.95918
2023-11-26,43.06122
2023-11-27,77.7551
2023-11-28,72.24489
2023-11-29,75.30612
2023-11-30,64.89795
2023-12-01,64.69387
2023-12-02,37.95918
2023-12-03,48.36734
2023-12-04,77.95918
2023-12-05,77.14285
2023-12-06,66.53061
2023-12-07,73.2653
2023-12-08,63.87755
2023-12-09,33.2653
2023-12-10,43.87755
2023-12-11,77.34693
2023-12-12,70.0
2023-12-13,64.89795
2023-12-14,65.71428
2023-12-15,60.0
2023-12-16,38.77551
2023-12-17,37.55102
2023-12-18,66.12244
2023-12-19,71.63265
2023-12-20,58.36734
2023-12-21,57.7551
2023-12-22,43.46938
2023-12-23,26.12244
2023-12-24,23.46938
2023-12-25,34.48979
2023-12-26,64.89795
2023-12-27,68.36734
2023-12-28,64.69387
2023-12-29,50.20408
2023-12-30,32.65306
2023-12-31,34.89795
2024-01-01,55.30612
2024-01-02,90.61224
2024-01-03,94.69387
2024-01-04,83.46938
2024-01-05,80.81632
2024-01-06,51.83673
2024-01-07,58.57142
2024-01-08,88.57142
2024-01-09,92.44897
2024-01-10,100.0
2024-01-11,89.79591
2024-01-12,72.44897
2024-01-13,45.30612
2024-01-14,57.14285
2024-01-15,92.04081
2024-01-16,91.0204
2024-01-17,80.40816
2024-01-18,79.18367
2024-01-19,71.42857
2024-01-20,43.87755
2024-01-21,51.0204
2024-01-22,81.83673
2024-01-23,89.38775
2024-01-24,87.34693
2024-01-25,87.55102
2024-01-26,72.24489
2024-01-27,47.34693
2024-01-28,59.18367
2024-01-29,92.24489
2024-01-30,81.63265
2024-01-31,70.81632
2024-02-01,69.79591
2024-02-02,59.79591
2024-02-03,35.5102
2024-02-04,45.5102
2024-02-05,75.5102
2024-02-06,76.12244
2024-02-07,63.87755
2024-02-08,40.61224
2024-02-09,34.28571
2024-02-10,31.63265
2024-02-11,39.59183
2024-02-12,46.32653
2024-02-13,83.87755
2024-02-14,86.73469
2024-02-15,90.40816
2024-02-16,65.10204
2024-02-17,36.53061
2024-02-18,49.79591
2024-02-19,85.91836
2024-02-20,74.08163
2024-02-21,81.83673
2024-02-22,73.46938
2024-02-23,57.7551
2024-02-24,35.10204
2024-02-25,45.91836
2024-02-26,68.77551
2024-02-27,72.04081
2024-02-28,70.0
2024-02-29,56.93877
2024-03-01,35.91836
2024-03-02,36.53061
2024-03-03,46.93877
2024-03-04,76.53061
2024-03-05,84.28571
2024-03-06,68.97959
2024-03-07,75.5102
2024-03-08,59.59183
2024-03-09,36.32653
2024-03-10,45.10204
2024-03-11,70.20408
2024-03-12,66.32653
2024-03-13,77.14285
2024-03-14,67.7551
2024-03-15,56.32653
2024-03-16,31.42857
2024-03-17,31.83673
2024-03-18,68.36734
2024-03-19,65.5102
2024-03-20,66.73469
