date,상해종합지수
2023-05-30,13.02889
2023-05-31,12.4226
2023-06-01,11.2874
2023-06-02,12.1517
2023-06-03,1.58668
2023-06-04,0.90299
2023-06-05,12.2291
2023-06-06,10.69401
2023-06-07,13.82868
2023-06-08,12.2549
2023-06-09,11.9711
2023-06-10,1.50928
2023-06-11,0.77399
2023-06-12,11.4293
2023-06-13,12.3194
2023-06-14,11.726
2023-06-15,12.3452
2023-06-16,12.51289
2023-06-17,1.25128
2023-06-18,0.92879
2023-06-19,11.19711
2023-06-20,11.7776
2023-06-21,10.11351
2023-06-22,8.37203
2023-06-23,7.18524
2023-06-24,0.99329
2023-06-25,0.56759
2023-06-26,11.6228
2023-06-27,11.3132
2023-06-28,11.22291
2023-06-29,11.11971
2023-06-30,10.57791
2023-07-01,1.21259
2023-07-02,0.79979
2023-07-03,11.8292
2023-07-04,11.21001
2023-07-05,10.44891
2023-07-06,11.13261
2023-07-07,10.26831
2023-07-08,1.04489
2023-07-09,0.70949
2023-07-10,11.3519
2023-07-11,12.1259
2023-07-12,12.3968
2023-07-13,11.5712
2023-07-14,12.242
2023-07-15,1.05779
2023-07-16,0.70949
2023-07-17,11.11971
2023-07-18,11.18421
2023-07-19,11.02941
2023-07-20,10.52631
2023-07-21,10.46181
2023-07-22,0.94169
2023-07-23,0.78689
2023-07-24,10.88751
2023-07-25,13.73839
2023-07-26,13.26109
2023-07-27,12.84829
2023-07-28,14.11248
2023-07-29,1.67698
2023-07-30,0.89009
2023-07-31,13.84158
2023-08-01,14.17698
2023-08-02,12.70639
2023-08-03,13.40299
2023-08-04,13.22239
2023-08-05,1.61248
2023-08-06,0.82559
2023-08-07,10.44891
2023-08-08,11.23581
2023-08-09,10.53921
2023-08-10,10.88751
2023-08-11,11.5583
2023-08-12,1.38028
2023-08-13,0.94169
2023-08-14,12.60319
2023-08-15,11.6615
2023-08-16,17.95665
2023-08-17,19.06604
2023-08-18,20.78173
2023-08-19,2.68317
2023-08-20,1.57378
2023-08-21,18.60165
2023-08-22,17.40196
2023-08-23,17.18266
2023-08-24,15.15737
2023-08-25,13.15789
2023-08-26,1.70278
2023-08-27,1.12229
2023-08-28,21.41382
2023-08-29,16.70536
2023-08-30,14.46078
2023-08-31,13.85448
2023-09-01,13.33849
2023-09-02,1.58668
2023-09-03,0.70949
2023-09-04,14.07378
2023-09-05,12.88699
2023-09-06,12.62899
2023-09-07,12.0227
2023-09-08,12.2291
2023-09-09,1.26418
2023-09-10,0.68369
2023-09-11,11.8808
2023-09-12,12.99019
2023-09-13,10.74561
2023-09-14,11.5712
2023-09-15,12.0743
2023-09-16,1.28998
2023-09-17,0.76109
2023-09-18,10.39731
2023-09-19,10.56501
2023-09-20,10.20381
2023-09-21,11.01651
2023-09-22,11.02941
2023-09-23,1.21259
2023-09-24,0.76109
2023-09-25,10.48761
2023-09-26,10.33281
2023-09-27,9.55882
2023-09-28,5.35345
2023-09-29,3.19917
2023-09-30,1.30288
2023-10-01,0.46439
2023-10-02,2.69607
2023-10-03,4.23116
2023-10-04,7.46904
2023-10-05,5.54695
2023-10-06,4.92776
2023-10-07,0.85139
2023-10-08,0.43859
2023-10-09,12.2936
2023-10-10,12.2807
2023-10-11,10.92621
2023-10-12,10.25541
2023-10-13,9.48142
2023-10-14,0.85139
2023-10-15,0.49019
2023-10-16,9.53302
2023-10-17,9.42982
2023-10-18,9.32662
2023-10-19,9.13312
2023-10-20,10.52631
2023-10-21,1.32868
2023-10-22,0.69659
2023-10-23,11.18421
2023-10-24,11.4035
2023-10-25,10.77141
2023-10-26,12.2162
2023-10-27,11.5325
2023-10-28,1.08359
2023-10-29,0.69659
2023-10-30,10.95201
2023-10-31,11.4551
2023-11-01,11.3519
2023-11-02,11.7518
2023-11-03,11.08101
2023-11-04,1.16099
2023-11-05,0.55469
2023-11-06,13.32559
2023-11-07,11.19711
2023-11-08,10.44891
2023-11-09,10.04901
2023-11-10,8.59133
2023-11-11,0.83849
2023-11-12,0.60629
2023-11-13,9.24922
2023-11-14,8.69453
2023-11-15,11.3132
2023-11-16,9.85552
2023-11-17,8.93962
2023-11-18,0.99329
2023-11-19,0.61919
2023-11-20,10.24251
2023-11-21,9.95872
2023-11-22,9.05572
2023-11-23,9.30082
2023-11-24,8.59133
2023-11-25,0.99329
2023-11-26,0.73529
2023-11-27,9.84262
2023-11-28,10.10061
2023-11-29,9.40402
2023-11-30,8.84932
2023-12-01,8.34623
2023-12-02,1.10939
2023-12-03,0.64499
2023-12-04,9.44272
2023-12-05,9.92002
2023-12-06,10.55211
2023-12-07,10.19091
2023-12-08,10.01031
2023-12-09,1.19969
2023-12-10,0.78689
2023-12-11,11.726
2023-12-12,11.6099
2023-12-13,10.29411
2023-12-14,12.113
2023-12-15,11.6615
2023-12-16,1.17389
2023-12-17,0.76109
2023-12-18,10.22961
2023-12-19,10.31991
2023-12-20,11.4551
2023-12-21,10.68111
2023-12-22,11.339
2023-12-23,1.10939
2023-12-24,0.72239
2023-12-25,4.57946
2023-12-26,11.7131
2023-12-27,11.22291
2023-12-28,12.0098
2023-12-29,10.28121
2023-12-30,1.72858
2023-12-31,0.73529
2024-01-01,1.35448
2024-01-02,11.5712
2024-01-03,10.92621
2024-01-04,10.81011
2024-01-05,10.29411
2024-01-06,0.92879
2024-01-07,0.49019
2024-01-08,11.05521
2024-01-09,11.7905
2024-01-10,11.09391
2024-01-11,10.37151
2024-01-12,10.75851
2024-01-13,1.13519
2024-01-14,0.91589
2024-01-15,11.3003
2024-01-16,11.9066
2024-01-17,13.95768
2024-01-18,16.26676
2024-01-19,13.60939
2024-01-20,1.26418
2024-01-21,1.00619
2024-01-22,16.24097
2024-01-23,17.27296
2024-01-24,19.31114
2024-01-25,18.88544
2024-01-26,17.45356
2024-01-27,2.03818
2024-01-28,1.05779
2024-01-29,16.87306
2024-01-30,16.46026
2024-01-31,15.28637
2024-02-01,15.09287
2024-02-02,18.42105
2024-02-03,2.41228
2024-02-04,1.66408
2024-02-05,20.22703
2024-02-06,20.74303
2024-02-07,20.09803
2024-02-08,15.93137
2024-02-09,5.79205
2024-02-10,2.14138
2024-02-11,1.39318
2024-02-12,3.77966
2024-02-13,9.86842
2024-02-14,8.72033
2024-02-15,8.57843
2024-02-16,7.84313
2024-02-17,1.62538
2024-02-18,1.04489
2024-02-19,17.38906
2024-02-20,17.31166
2024-02-21,17.35036
2024-02-22,18.03405
2024-02-23,18.69195
2024-02-24,1.85758
2024-02-25,1.34158
2024-02-26,16.06037
2024-02-27,16.18937
2024-02-28,16.33126
2024-02-29,16.18937
2024-03-01,11.3519
2024-03-02,2.36068
2024-03-03,1.18679
2024-03-04,16.80856
2024-03-05,17.98245
2024-03-06,16.64086
2024-03-07,16.24097
2024-03-08,15.22187
2024-03-09,1.98658
2024-03-10,1.09649
2024-03-11,15.37667
2024-03-12,15.40247
2024-03-13,15.26057
2024-03-14,14.34468
2024-03-15,14.06088
2024-03-16,1.57378
2024-03-17,0.81269
2024-03-18,16.16357
2024-03-19,14.91228
2024-03-20,14.16408
