date,재무제표
2023-05-30,35.16074
2023-05-31,36.07445
2023-06-01,35.70219
2023-06-02,33.23181
2023-06-03,12.21658
2023-06-04,12.38578
2023-06-05,26.93739
2023-06-06,16.75126
2023-06-07,39.45854
2023-06-08,37.46192
2023-06-09,32.69035
2023-06-10,11.5736
2023-06-11,13.84094
2023-06-12,38.00338
2023-06-13,38.57868
2023-06-14,36.4467
2023-06-15,33.43485
2023-06-16,31.47208
2023-06-17,11.09983
2023-06-18,11.67512
2023-06-19,37.05583
2023-06-20,36.51438
2023-06-21,35.93908
2023-06-22,34.61928
2023-06-23,30.9983
2023-06-24,10.11844
2023-06-25,10.45685
2023-06-26,35.19458
2023-06-27,31.16751
2023-06-28,32.92724
2023-06-29,29.44162
2023-06-30,26.66666
2023-07-01,9.91539
2023-07-02,9.98307
2023-07-03,31.13367
2023-07-04,36.00676
2023-07-05,35.49915
2023-07-06,31.47208
2023-07-07,28.46023
2023-07-08,12.11505
2023-07-09,12.69035
2023-07-10,35.2961
2023-07-11,34.17935
2023-07-12,34.34856
2023-07-13,33.23181
2023-07-14,29.10321
2023-07-15,10.11844
2023-07-16,10.9983
2023-07-17,34.21319
2023-07-18,32.3181
2023-07-19,34.85617
2023-07-20,31.16751
2023-07-21,27.2758
2023-07-22,9.17089
2023-07-23,10.2538
2023-07-24,31.53976
2023-07-25,31.67512
2023-07-26,33.43485
2023-07-27,30.0846
2023-07-28,27.24196
2023-07-29,10.15228
2023-07-30,10.72758
2023-07-31,28.93401
2023-08-01,28.05414
2023-08-02,27.03891
2023-08-03,26.56514
2023-08-04,21.79357
2023-08-05,9.81387
2023-08-06,8.66328
2023-08-07,27.30964
2023-08-08,30.72758
2023-08-09,28.69712
2023-08-10,27.78341
2023-08-11,26.83587
2023-08-12,9.81387
2023-08-13,10.0846
2023-08-14,22.26734
2023-08-15,12.52115
2023-08-16,33.53637
2023-08-17,31.37055
2023-08-18,27.34348
2023-08-19,9.88155
2023-08-20,11.47208
2023-08-21,28.5956
2023-08-22,31.84433
2023-08-23,28.52791
2023-08-24,29.88155
2023-08-25,25.68527
2023-08-26,8.39255
2023-08-27,10.45685
2023-08-28,28.25719
2023-08-29,29.23857
2023-08-30,30.79526
2023-08-31,27.34348
2023-09-01,24.19627
2023-09-02,9.54314
2023-09-03,9.84771
2023-09-04,30.21996
2023-09-05,32.8934
2023-09-06,31.43824
2023-09-07,34.21319
2023-09-08,26.36209
2023-09-09,9.23857
2023-09-10,11.16751
2023-09-11,33.33333
2023-09-12,35.26226
2023-09-13,32.01353
2023-09-14,30.35532
2023-09-15,27.64805
2023-09-16,9.78003
2023-09-17,12.85956
2023-09-18,35.39763
2023-09-19,34.92385
2023-09-20,30.9983
2023-09-21,27.37732
2023-09-22,25.34686
2023-09-23,10.2538
2023-09-24,11.50592
2023-09-25,26.39593
2023-09-26,27.03891
2023-09-27,19.89847
2023-09-28,9.13705
2023-09-29,6.42978
2023-09-30,7.54653
2023-10-01,7.37732
2023-10-02,9.98307
2023-10-03,12.4873
2023-10-04,28.96785
2023-10-05,30.38917
2023-10-06,27.71573
2023-10-07,10.01692
2023-10-08,10.52453
2023-10-09,11.87817
2023-10-10,31.13367
2023-10-11,31.43824
2023-10-12,33.26565
2023-10-13,24.80541
2023-10-14,11.37055
2023-10-15,12.28426
2023-10-16,33.26565
2023-10-17,34.89001
2023-10-18,34.41624
2023-10-19,30.01692
2023-10-20,27.24196
2023-10-21,11.81049
2023-10-22,11.47208
2023-10-23,33.70558
2023-10-24,33.77326
2023-10-25,30.05076
2023-10-26,29.67851
2023-10-27,24.39932
2023-10-28,10.32148
2023-10-29,11.5736
2023-10-30,28.56175
2023-10-31,28.5956
2023-11-01,30.49069
2023-11-02,27.07275
2023-11-03,23.38409
2023-11-04,12.21658
2023-11-05,11.40439
2023-11-06,30.52453
2023-11-07,31.47208
2023-11-08,31.43824
2023-11-09,28.79864
2023-11-10,26.56514
2023-11-11,10.55837
2023-11-12,11.37055
2023-11-13,30.49069
2023-11-14,35.49915
2023-11-15,33.02876
2023-11-16,30.42301
2023-11-17,26.7005
2023-11-18,10.72758
2023-11-19,10.65989
2023-11-20,29.54314
2023-11-21,33.40101
2023-11-22,32.99492
2023-11-23,29.64467
2023-11-24,27.2758
2023-11-25,11.43824
2023-11-26,12.41962
2023-11-27,33.29949
2023-11-28,31.53976
2023-11-29,34.99153
2023-11-30,30.42301
2023-12-01,27.34348
2023-12-02,13.0626
2023-12-03,12.75803
2023-12-04,30.0846
2023-12-05,32.28426
2023-12-06,31.50592
2023-12-07,32.79187
2023-12-08,28.90016
2023-12-09,12.45346
2023-12-10,13.60406
2023-12-11,30.9983
2023-12-12,32.58883
2023-12-13,31.30287
2023-12-14,32.25042
2023-12-15,26.73434
2023-12-16,10.69373
2023-12-17,11.40439
2023-12-18,26.59898
2023-12-19,30.35532
2023-12-20,30.65989
2023-12-21,24.77157
2023-12-22,22.74111
2023-12-23,9.37394
2023-12-24,7.20812
2023-12-25,9.64467
2023-12-26,26.73434
2023-12-27,30.0846
2023-12-28,27.20812
2023-12-29,17.96954
2023-12-30,10.55837
2023-12-31,9.74619
2024-01-01,10.2538
2024-01-02,30.45685
2024-01-03,31.09983
2024-01-04,34.01015
2024-01-05,30.65989
2024-01-06,10.28764
2024-01-07,11.97969
2024-01-08,28.7648
2024-01-09,40.3384
2024-01-10,33.87478
2024-01-11,34.99153
2024-01-12,30.59221
2024-01-13,10.96446
2024-01-14,11.87817
2024-01-15,33.6379
2024-01-16,37.1912
2024-01-17,33.36717
2024-01-18,33.97631
2024-01-19,32.18274
2024-01-20,11.81049
2024-01-21,10.9983
2024-01-22,35.90524
2024-01-23,39.18781
2024-01-24,37.73265
2024-01-25,36.88663
2024-01-26,32.08121
2024-01-27,11.5736
2024-01-28,12.04737
2024-01-29,37.9357
2024-01-30,39.25549
2024-01-31,34.58544
2024-02-01,36.24365
2024-02-02,35.49915
2024-02-03,11.26903
2024-02-04,13.84094
2024-02-05,38.03722
2024-02-06,38.44331
2024-02-07,33.84094
2024-02-08,23.31641
2024-02-09,8.86632
2024-02-10,8.22335
2024-02-11,8.62944
2024-02-12,12.96108
2024-02-13,44.23011
2024-02-14,42.33502
2024-02-15,40.84602
2024-02-16,34.99153
2024-02-17,11.16751
2024-02-18,13.26565
2024-02-19,41.79357
2024-02-20,41.99661
2024-02-21,41.25211
2024-02-22,37.83417
2024-02-23,34.41624
2024-02-24,12.55499
2024-02-25,12.62267
2024-02-26,37.96954
2024-02-27,40.3384
2024-02-28,37.59729
2024-02-29,30.59221
2024-03-01,11.47208
2024-03-02,10.62605
2024-03-03,12.08121
2024-03-04,42.26734
2024-03-05,47.34348
2024-03-06,43.99323
2024-03-07,45.92216
2024-03-08,40.43993
2024-03-09,12.85956
2024-03-10,15.02538
2024-03-11,51.26903
2024-03-12,54.31472
2024-03-13,50.96446
2024-03-14,51.40439
2024-03-15,44.06091
2024-03-16,13.73942
2024-03-17,12.35194
2024-03-18,52.8934
2024-03-19,49.78003
2024-03-20,53.94247
