date,애플주식
2023-05-30,10.57721
2023-05-31,10.74668
2023-06-01,10.07875
2023-06-02,12.64081
2023-06-03,7.71608
2023-06-04,4.8051
2023-06-05,17.49576
2023-06-06,25.66045
2023-06-07,20.74568
2023-06-08,16.2895
2023-06-09,16.42906
2023-06-10,9.22141
2023-06-11,6.17087
2023-06-12,11.8034
2023-06-13,22.48031
2023-06-14,17.64529
2023-06-15,14.60472
2023-06-16,12.7405
2023-06-17,7.63632
2023-06-18,5.91167
2023-06-19,8.41391
2023-06-20,11.13548
2023-06-21,10.63702
2023-06-22,9.28122
2023-06-23,10.86631
2023-06-24,6.22071
2023-06-25,4.49606
2023-06-26,7.95533
2023-06-27,9.8694
2023-06-28,11.11554
2023-06-29,13.09939
2023-06-30,13.30874
2023-07-01,16.37922
2023-07-02,8.0949
2023-07-03,15.13308
2023-07-04,16.48888
2023-07-05,12.39158
2023-07-06,12.07257
2023-07-07,10.90619
2023-07-08,6.31043
2023-07-09,4.86491
2023-07-10,9.02203
2023-07-11,9.63014
2023-07-12,11.15541
2023-07-13,10.24823
2023-07-14,10.11863
2023-07-15,6.78895
2023-07-16,4.49606
2023-07-17,8.44382
2023-07-18,10.34792
2023-07-19,9.64011
2023-07-20,10.2881
2023-07-21,10.22829
2023-07-22,6.06121
2023-07-23,5.0643
2023-07-24,8.45379
2023-07-25,9.90928
2023-07-26,12.89004
2023-07-27,13.25889
2023-07-28,10.45758
2023-07-29,8.56345
2023-07-30,6.10108
2023-07-31,8.94227
2023-08-01,10.17844
2023-08-02,9.83949
2023-08-03,9.85943
2023-08-04,12.11245
2023-08-05,12.76044
2023-08-06,7.6762
2023-08-07,12.66075
2023-08-08,17.20665
2023-08-09,12.51121
2023-08-10,11.26507
2023-08-11,10.86631
2023-08-12,6.83879
2023-08-13,4.94467
2023-08-14,7.82574
2023-08-15,9.28122
2023-08-16,11.2551
2023-08-17,10.58717
2023-08-18,12.05263
2023-08-19,6.78895
2023-08-20,5.33346
2023-08-21,9.07187
2023-08-22,10.50742
2023-08-23,8.94227
2023-08-24,10.71677
2023-08-25,9.60023
2023-08-26,5.56275
2023-08-27,4.75525
2023-08-28,8.03509
2023-08-29,9.09181
2023-08-30,10.56724
2023-08-31,10.29807
2023-09-01,9.1915
2023-09-02,6.26059
2023-09-03,4.97457
2023-09-04,7.24753
2023-09-05,10.02891
2023-09-06,9.14166
2023-09-07,14.0963
2023-09-08,28.73093
2023-09-09,12.10248
2023-09-10,7.20765
2023-09-11,12.25201
2023-09-12,14.58478
2023-09-13,21.59306
2023-09-14,14.70441
2023-09-15,12.09251
2023-09-16,8.04506
2023-09-17,6.05124
2023-09-18,10.35789
2023-09-19,10.76662
2023-09-20,9.10178
2023-09-21,9.56036
2023-09-22,9.41082
2023-09-23,5.14405
2023-09-24,5.01445
2023-09-25,7.16777
2023-09-26,8.46376
2023-09-27,8.08493
2023-09-28,6.84876
2023-09-29,6.34034
2023-09-30,5.84189
2023-10-01,4.59575
2023-10-02,5.56275
2023-10-03,6.44003
2023-10-04,9.25132
2023-10-05,9.08184
2023-10-06,8.2245
2023-10-07,8.66314
2023-10-08,4.29668
2023-10-09,5.72226
2023-10-10,8.05502
2023-10-11,9.032
2023-10-12,8.0949
2023-10-13,7.37713
2023-10-14,5.21383
2023-10-15,3.82813
2023-10-16,6.9983
2023-10-17,7.77589
2023-10-18,7.75595
2023-10-19,7.53663
2023-10-20,8.73292
2023-10-21,5.97148
2023-10-22,4.02751
2023-10-23,7.08802
2023-10-24,7.66623
2023-10-25,7.45688
2023-10-26,9.80959
2023-10-27,8.95224
2023-10-28,5.67241
2023-10-29,4.65556
2023-10-30,7.44691
2023-10-31,8.87249
2023-11-01,7.50672
2023-11-02,8.69305
2023-11-03,10.29807
2023-11-04,6.78895
2023-11-05,4.76522
2023-11-06,7.94536
2023-11-07,8.59336
2023-11-08,7.94536
2023-11-09,7.26747
2023-11-10,7.02821
2023-11-11,5.45309
2023-11-12,4.19698
2023-11-13,6.37025
2023-11-14,7.95533
2023-11-15,8.76283
2023-11-16,8.34413
2023-11-17,8.18462
2023-11-18,4.70541
2023-11-19,4.11723
2023-11-20,7.23756
2023-11-21,8.23447
2023-11-22,7.44691
2023-11-23,6.90858
2023-11-24,6.02133
2023-11-25,4.37643
2023-11-26,3.868
2023-11-27,5.97148
2023-11-28,6.95842
2023-11-29,6.71917
2023-11-30,6.89861
2023-12-01,6.26059
2023-12-02,4.56584
2023-12-03,3.85804
2023-12-04,6.00139
2023-12-05,7.2874
2023-12-06,10.94606
2023-12-07,8.02512
2023-12-08,8.81268
2023-12-09,6.30046
2023-12-10,4.89482
2023-12-11,7.72604
2023-12-12,8.41391
2023-12-13,8.4837
2023-12-14,14.49506
2023-12-15,10.43764
2023-12-16,5.94158
2023-12-17,5.67241
2023-12-18,7.8357
2023-12-19,8.74289
2023-12-20,9.84946
2023-12-21,10.13857
2023-12-22,10.66693
2023-12-23,6.5796
2023-12-24,4.74528
2023-12-25,5.25371
2023-12-26,7.95533
2023-12-27,11.33486
2023-12-28,9.92921
2023-12-29,7.82574
2023-12-30,5.6126
2023-12-31,4.58578
2024-01-01,5.86182
2024-01-02,10.61708
2024-01-03,17.35619
2024-01-04,13.1592
2024-01-05,12.71059
2024-01-06,8.14475
2024-01-07,5.6126
2024-01-08,8.25441
2024-01-09,12.05263
2024-01-10,9.24135
2024-01-11,10.29807
2024-01-12,9.3211
2024-01-13,6.5796
2024-01-14,5.55278
2024-01-15,7.02821
2024-01-16,8.4837
2024-01-17,10.14853
2024-01-18,8.7728
2024-01-19,10.82643
2024-01-20,7.98524
2024-01-21,5.43315
2024-01-22,8.52357
2024-01-23,11.48439
2024-01-24,9.96909
2024-01-25,11.41461
2024-01-26,10.13857
2024-01-27,6.3204
2024-01-28,5.13408
2024-01-29,8.2245
2024-01-30,9.83949
2024-01-31,10.2881
2024-02-01,11.28501
2024-02-02,14.91376
2024-02-03,9.23138
2024-02-04,7.82574
2024-02-05,11.59405
2024-02-06,13.31871
2024-02-07,10.62705
2024-02-08,12.15232
2024-02-09,10.27813
2024-02-10,11.66384
2024-02-11,9.91925
2024-02-12,10.77659
2024-02-13,15.83092
2024-02-14,13.29877
2024-02-15,17.40604
2024-02-16,13.13926
2024-02-17,8.16468
2024-02-18,6.18083
2024-02-19,8.61329
2024-02-20,10.08872
2024-02-21,10.05881
2024-02-22,9.75974
2024-02-23,10.77659
2024-02-24,7.2575
2024-02-25,5.23377
2024-02-26,8.97218
2024-02-27,10.69683
2024-02-28,14.69444
2024-02-29,11.933
2024-03-01,9.032
2024-03-02,8.65317
2024-03-03,5.89173
2024-03-04,11.50433
2024-03-05,19.15063
2024-03-06,17.84468
2024-03-07,17.70511
2024-03-08,19.08084
2024-03-09,10.61708
2024-03-10,7.00827
2024-03-11,11.46446
2024-03-12,13.37852
2024-03-13,13.88695
2024-03-14,12.23208
2024-03-15,10.51739
2024-03-16,6.45
2024-03-17,5.75216
2024-03-18,9.20147
2024-03-19,11.13548
2024-03-20,10.10866
