date,거래량상위종목
2023-05-30,11.38717
2023-05-31,10.81381
2023-06-01,9.10604
2023-06-02,8.75462
2023-06-03,2.24414
2023-06-04,1.91738
2023-06-05,10.02466
2023-06-06,2.9963
2023-06-07,9.87669
2023-06-08,10.14796
2023-06-09,10.14796
2023-06-10,2.81134
2023-06-11,2.42909
2023-06-12,11.31935
2023-06-13,12.02836
2023-06-14,13.55733
2023-06-15,12.05302
2023-06-16,10.1233
2023-06-17,2.58939
2023-06-18,2.1085
2023-06-19,10.90012
2023-06-20,11.05425
2023-06-21,10.60419
2023-06-22,9.60542
2023-06-23,8.78545
2023-06-24,2.33662
2023-06-25,1.96054
2023-06-26,8.61282
2023-06-27,9.46362
2023-06-28,9.67324
2023-06-29,10.22194
2023-06-30,8.61282
2023-07-01,2.50308
2023-07-02,1.91122
2023-07-03,9.31565
2023-07-04,9.71639
2023-07-05,9.42046
2023-07-06,10.29593
2023-07-07,9.97533
2023-07-08,2.40443
2023-07-09,2.00986
2023-07-10,9.8212
2023-07-11,10.18495
2023-07-12,11.12823
2023-07-13,11.51664
2023-07-14,10.81381
2023-07-15,2.49075
2023-07-16,2.2503
2023-07-17,11.18372
2023-07-18,12.09617
2023-07-19,10.34525
2023-07-20,10.65967
2023-07-21,9.94451
2023-07-22,2.89765
2023-07-23,2.16399
2023-07-24,12.4106
2023-07-25,12.6942
2023-07-26,17.56473
2023-07-27,14.47595
2023-07-28,12.34278
2023-07-29,2.39827
2023-07-30,2.07151
2023-07-31,11.5598
2023-08-01,12.03452
2023-08-02,13.60665
2023-08-03,12.84217
2023-08-04,11.97903
2023-08-05,2.63871
2023-08-06,2.10234
2023-08-07,12.45992
2023-08-08,11.15906
2023-08-09,11.5413
2023-08-10,11.32552
2023-08-11,10.31442
2023-08-12,2.31812
2023-08-13,1.91122
2023-08-14,10.49321
2023-08-15,3.80394
2023-08-16,12.17632
2023-08-17,12.05302
2023-08-18,11.40567
2023-08-19,2.66954
2023-08-20,2.37977
2023-08-21,10.67817
2023-08-22,11.34401
2023-08-23,11.23921
2023-08-24,10.79531
2023-08-25,10.61652
2023-08-26,2.8175
2023-08-27,2.00369
2023-08-28,10.63501
2023-08-29,11.53514
2023-08-30,10.35141
2023-08-31,10.65351
2023-09-01,9.63625
2023-09-02,2.54007
2023-09-03,2.17632
2023-09-04,10.06781
2023-09-05,9.83353
2023-09-06,9.88286
2023-09-07,10.709
2023-09-08,9.34032
2023-09-09,2.62638
2023-09-10,2.47225
2023-09-11,10.22194
2023-09-12,11.44882
2023-09-13,10.46855
2023-09-14,10.20961
2023-09-15,10.1233
2023-09-16,2.34895
2023-09-17,2.08384
2023-09-18,9.61159
2023-09-19,9.34032
2023-09-20,8.545
2023-09-21,9.91368
2023-09-22,8.62515
2023-09-23,2.20715
2023-09-24,1.80641
2023-09-25,9.26633
2023-09-26,9.38964
2023-09-27,7.87299
2023-09-28,1.57829
2023-09-29,1.39334
2023-09-30,1.47965
2023-10-01,1.47965
2023-10-02,2.03452
2023-10-03,1.88655
2023-10-04,12.76202
2023-10-05,9.43279
2023-10-06,8.21824
2023-10-07,1.92971
2023-10-08,1.45499
2023-10-09,1.63378
2023-10-10,10.25277
2023-10-11,9.74106
2023-10-12,8.78545
2023-10-13,9.01356
2023-10-14,2.18249
2023-10-15,1.94204
2023-10-16,9.16152
2023-10-17,8.66214
2023-10-18,9.16152
2023-10-19,10.65967
2023-10-20,11.72009
2023-10-21,2.82983
2023-10-22,2.31196
2023-10-23,9.85819
2023-10-24,9.77805
2023-10-25,10.19728
2023-10-26,14.11837
2023-10-27,10.91861
2023-10-28,2.20098
2023-10-29,1.9852
2023-10-30,8.79778
2023-10-31,10.52404
2023-11-01,9.40813
2023-11-02,10.2836
2023-11-03,9.83353
2023-11-04,2.6757
2023-11-05,2.45992
2023-11-06,21.91738
2023-11-07,17.75585
2023-11-08,12.13316
2023-11-09,11.09741
2023-11-10,10.90012
2023-11-11,2.18249
2023-11-12,1.73242
2023-11-13,10.91245
2023-11-14,9.77188
2023-11-15,10.8323
2023-11-16,13.53884
2023-11-17,11.51664
2023-11-18,2.10234
2023-11-19,1.6831
2023-11-20,11.23304
2023-11-21,11.26387
2023-11-22,10.32059
2023-11-23,10.49321
2023-11-24,9.50678
2023-11-25,2.29963
2023-11-26,1.86806
2023-11-27,10.43773
2023-11-28,11.18372
2023-11-29,10.98643
2023-11-30,11.39334
2023-12-01,10.25893
2023-12-02,2.29346
2023-12-03,1.80641
2023-12-04,9.6794
2023-12-05,9.64858
2023-12-06,9.48212
2023-12-07,9.74106
2023-12-08,8.62515
2023-12-09,1.84956
2023-12-10,1.72009
2023-12-11,9.79654
2023-12-12,9.06905
2023-12-13,9.05055
2023-12-14,10.37607
2023-12-15,9.93834
2023-12-16,2.05302
2023-12-17,1.63378
2023-12-18,9.16152
2023-12-19,9.81504
2023-12-20,10.38224
2023-12-21,10.74599
2023-12-22,8.63748
2023-12-23,2.05302
2023-12-24,1.50431
2023-12-25,1.57829
2023-12-26,9.37731
2023-12-27,9.5561
2023-12-28,9.66707
2023-12-29,6.31319
2023-12-30,1.69543
2023-12-31,1.38717
2024-01-01,1.6831
2024-01-02,11.9667
2024-01-03,11.38101
2024-01-04,10.48088
2024-01-05,9.5376
2024-01-06,2.05302
2024-01-07,1.75092
2024-01-08,8.84093
2024-01-09,10.20961
2024-01-10,9.45745
2024-01-11,9.93834
2024-01-12,8.81011
2024-01-13,2.18865
2024-01-14,2.06535
2024-01-15,9.254
2024-01-16,9.74106
2024-01-17,12.52157
2024-01-18,9.93218
2024-01-19,8.74229
2024-01-20,2.2503
2024-01-21,1.72626
2024-01-22,9.50678
2024-01-23,9.6979
2024-01-24,9.8212
2024-01-25,8.71146
2024-01-26,8.02712
2024-01-27,2.2688
2024-01-28,2.18249
2024-01-29,9.61775
2024-01-30,9.22934
2024-01-31,9.19852
2024-02-01,9.254
2024-02-02,10.1233
2024-02-03,2.5709
2024-02-04,2.01602
2024-02-05,10.13563
2024-02-06,8.85943
2024-02-07,8.05178
2024-02-08,8.15659
2024-02-09,2.25647
2024-02-10,1.76325
2024-02-11,1.68927
2024-02-12,2.18249
2024-02-13,10.25893
2024-02-14,10.2466
2024-02-15,10.1418
2024-02-16,9.87669
2024-02-17,2.30579
2024-02-18,2.13933
2024-02-19,10.54254
2024-02-20,10.01233
2024-02-21,10.62885
2024-02-22,10.13563
2024-02-23,10.05548
2024-02-24,2.74969
2024-02-25,2.36128
2024-02-26,9.59309
2024-02-27,10.32675
2024-02-28,8.76078
2024-02-29,9.33415
2024-03-01,2.50924
2024-03-02,2.21331
2024-03-03,2.02836
2024-03-04,9.65474
2024-03-05,10.09247
2024-03-06,10.37607
2024-03-07,9.26017
2024-03-08,9.30332
2024-03-09,2.15782
2024-03-10,1.75709
2024-03-11,9.83353
2024-03-12,9.42663
2024-03-13,9.90135
2024-03-14,9.79654
2024-03-15,8.82244
2024-03-16,1.97287
2024-03-17,1.92355
2024-03-18,8.48335
2024-03-19,8.61898
2024-03-20,9.12453
