date,아시아증시
2023-05-29,30.72879
2023-05-30,32.16152
2023-05-31,27.36456
2023-06-01,26.44756
2023-06-02,24.36205
2023-06-03,5.83265
2023-06-04,1.9753
2023-06-05,21.46974
2023-06-06,27.88312
2023-06-07,27.67541
2023-06-08,26.16638
2023-06-09,23.93251
2023-06-10,5.71396
2023-06-11,2.08409
2023-06-12,22.65379
2023-06-13,25.58425
2023-06-14,29.78636
2023-06-15,27.96789
2023-06-16,25.19145
2023-06-17,5.52321
2023-06-18,1.9428
2023-06-19,23.43798
2023-06-20,27.37728
2023-06-21,26.22431
2023-06-22,23.52417
2023-06-23,22.49272
2023-06-24,5.28725
2023-06-25,1.75629
2023-06-26,21.28323
2023-06-27,24.87071
2023-06-28,26.97176
2023-06-29,24.41433
2023-06-30,21.49094
2023-07-01,4.90151
2023-07-02,1.60228
2023-07-03,21.4542
2023-07-04,25.11232
2023-07-05,24.30977
2023-07-06,27.39282
2023-07-07,25.83999
2023-07-08,4.97781
2023-07-09,1.80998
2023-07-10,22.07449
2023-07-11,23.83078
2023-07-12,24.58388
2023-07-13,24.84528
2023-07-14,23.51287
2023-07-15,4.85489
2023-07-16,1.76759
2023-07-17,20.64317
2023-07-18,23.90143
2023-07-19,23.83502
2023-07-20,23.30516
2023-07-21,22.37544
2023-07-22,4.36742
2023-07-23,1.5175
2023-07-24,19.85192
2023-07-25,24.10207
2023-07-26,29.53485
2023-07-27,26.13812
2023-07-28,24.9682
2023-07-29,5.12335
2023-07-30,1.83683
2023-07-31,23.85056
2023-08-01,27.65281
2023-08-02,30.84183
2023-08-03,33.217
2023-08-04,26.36278
2023-08-05,5.56419
2023-08-06,1.9541
2023-08-07,23.48885
2023-08-08,26.86155
2023-08-09,25.91347
2023-08-10,25.08972
2023-08-11,23.08757
2023-08-12,4.79413
2023-08-13,1.62065
2023-08-14,22.04905
2023-08-15,28.14734
2023-08-16,35.89312
2023-08-17,35.49608
2023-08-18,33.54904
2023-08-19,6.54053
2023-08-20,2.26636
2023-08-21,27.61466
2023-08-22,29.89798
2023-08-23,29.28193
2023-08-24,27.54401
2023-08-25,26.86014
2023-08-26,5.47093
2023-08-27,1.87922
2023-08-28,24.9131
2023-08-29,28.37058
2023-08-30,28.41438
2023-08-31,27.58498
2023-09-01,22.05753
2023-09-02,4.79695
2023-09-03,1.73792
2023-09-04,23.14409
2023-09-05,26.83895
2023-09-06,26.3204
2023-09-07,27.07491
2023-09-08,22.83324
2023-09-09,4.71924
2023-09-10,1.63336
2023-09-11,20.87207
2023-09-12,26.13106
2023-09-13,24.20239
2023-09-14,23.62025
2023-09-15,22.69901
2023-09-16,5.24486
2023-09-17,1.87074
2023-09-18,21.81026
2023-09-19,24.37759
2023-09-20,22.65945
2023-09-21,26.91807
2023-09-22,26.34159
2023-09-23,5.28018
2023-09-24,1.66869
2023-09-25,21.89504
2023-09-26,26.12823
2023-09-27,22.57326
2023-09-28,17.82575
2023-09-29,18.08997
2023-09-30,6.83725
2023-10-01,2.53765
2023-10-02,17.58696
2023-10-03,29.70441
2023-10-04,34.96905
2023-10-05,28.55285
2023-10-06,23.49309
2023-10-07,5.32257
2023-10-08,2.20561
2023-10-09,43.50608
2023-10-10,36.5459
2023-10-11,30.80368
2023-10-12,27.73758
2023-10-13,26.42354
2023-10-14,5.72244
2023-10-15,2.13779
2023-10-16,24.85234
2023-10-17,26.00248
2023-10-18,25.42176
2023-10-19,30.21731
2023-10-20,30.29926
2023-10-21,6.90931
2023-10-22,2.13072
2023-10-23,24.24336
2023-10-24,29.03326
2023-10-25,30.75564
2023-10-26,37.02065
2023-10-27,31.39994
2023-10-28,5.70548
2023-10-29,1.92726
2023-10-30,23.95088
2023-10-31,32.39042
2023-11-01,27.10599
2023-11-02,27.81671
2023-11-03,26.9534
2023-11-04,5.92873
2023-11-05,1.98095
2023-11-06,32.93299
2023-11-07,32.53595
2023-11-08,28.03571
2023-11-09,25.91629
2023-11-10,23.02116
2023-11-11,5.13465
2023-11-12,1.6588
2023-11-13,24.40444
2023-11-14,25.58001
2023-11-15,28.33243
2023-11-16,29.99265
2023-11-17,25.24232
2023-11-18,4.96086
2023-11-19,1.67858
2023-11-20,22.64532
2023-11-21,27.30663
2023-11-22,24.74213
2023-11-23,25.58849
2023-11-24,22.83889
2023-11-25,4.78989
2023-11-26,1.78172
2023-11-27,22.28501
2023-11-28,24.79724
2023-11-29,24.10913
2023-11-30,23.80393
2023-12-01,22.75694
2023-12-02,5.03857
2023-12-03,1.66869
2023-12-04,21.25074
2023-12-05,25.91205
2023-12-06,25.52914
2023-12-07,25.79902
2023-12-08,24.33096
2023-12-09,5.34942
2023-12-10,1.69553
2023-12-11,22.07307
2023-12-12,24.62203
2023-12-13,25.13352
2023-12-14,27.8704
2023-12-15,25.93042
2023-12-16,5.29431
2023-12-17,1.71108
2023-12-18,21.43866
2023-12-19,23.56373
2023-12-20,25.24655
2023-12-21,26.37974
2023-12-22,24.29988
2023-12-23,5.05552
2023-12-24,1.50055
2023-12-25,8.71365
2023-12-26,21.58137
2023-12-27,24.02435
2023-12-28,24.88484
2023-12-29,23.05931
2023-12-30,5.0315
2023-12-31,1.62347
2024-01-01,4.78565
2024-01-02,25.53621
2024-01-03,29.27911
2024-01-04,29.80755
2024-01-05,25.23808
2024-01-06,5.413
2024-01-07,1.75205
2024-01-08,19.87876
2024-01-09,27.15969
2024-01-10,26.65385
2024-01-11,25.4048
2024-01-12,26.39246
2024-01-13,5.16997
2024-01-14,1.80574
2024-01-15,23.00844
2024-01-16,28.75632
2024-01-17,37.12097
2024-01-18,33.41198
2024-01-19,27.62737
2024-01-20,6.0135
2024-01-21,1.99508
2024-01-22,28.09506
2024-01-23,34.069
2024-01-24,35.18241
2024-01-25,36.30994
2024-01-26,29.60267
2024-01-27,5.74222
2024-01-28,2.05301
2024-01-29,29.96721
2024-01-30,30.56489
2024-01-31,29.79625
2024-02-01,29.78636
2024-02-02,30.05623
2024-02-03,6.49532
2024-02-04,1.87639
2024-02-05,27.69237
2024-02-06,31.65851
2024-02-07,30.1834
2024-02-08,25.54469
2024-02-09,15.80382
2024-02-10,5.78319
2024-02-11,2.39918
2024-02-12,14.54912
2024-02-13,23.41679
2024-02-14,29.24096
2024-02-15,27.41543
2024-02-16,25.86825
2024-02-17,6.39076
2024-02-18,2.27343
2024-02-19,25.6224
2024-02-20,30.49707
2024-02-21,31.72492
2024-02-22,30.89976
2024-02-23,31.91991
2024-02-24,5.78743
2024-02-25,2.16887
2024-02-26,24.6079
2024-02-27,30.03504
2024-02-28,28.48503
2024-02-29,27.3462
2024-03-01,22.38675
2024-03-02,6.16751
2024-03-03,2.11659
2024-03-04,25.22112
2024-03-05,29.80896
2024-03-06,29.7906
2024-03-07,28.03854
2024-03-08,26.20736
2024-03-09,5.66027
2024-03-10,2.01345
2024-03-11,25.43589
2024-03-12,30.21165
2024-03-13,29.7256
2024-03-14,27.25153
2024-03-15,25.96292
2024-03-16,5.43702
2024-03-17,1.84389
2024-03-18,22.829
2024-03-19,26.86862
2024-03-20,24.56127
