date,CMA통장
2023-05-30,5.45095
2023-05-31,5.71455
2023-06-01,6.11937
2023-06-02,5.0273
2023-06-03,2.74901
2023-06-04,3.37036
2023-06-05,5.30973
2023-06-06,3.71869
2023-06-07,4.9614
2023-06-08,4.68838
2023-06-09,5.4227
2023-06-10,3.58689
2023-06-11,4.01995
2023-06-12,5.39446
2023-06-13,5.70514
2023-06-14,5.28149
2023-06-15,5.89342
2023-06-16,6.19469
2023-06-17,3.53982
2023-06-18,3.54923
2023-06-19,5.63923
2023-06-20,6.08171
2023-06-21,5.98757
2023-06-22,5.93108
2023-06-23,5.49802
2023-06-24,3.75635
2023-06-25,3.57748
2023-06-26,5.90284
2023-06-27,6.56185
2023-06-28,7.55978
2023-06-29,7.69158
2023-06-30,7.47505
2023-07-01,5.34739
2023-07-02,6.87252
2023-07-03,8.08698
2023-07-04,10.21464
2023-07-05,10.43118
2023-07-06,9.73451
2023-07-07,7.50329
2023-07-08,5.39446
2023-07-09,6.0064
2023-07-10,8.51063
2023-07-11,8.44473
2023-07-12,8.36942
2023-07-13,9.06608
2023-07-14,8.18113
2023-07-15,6.55243
2023-07-16,7.85162
2023-07-17,11.77744
2023-07-18,12.08811
2023-07-19,8.19996
2023-07-20,8.36942
2023-07-21,7.33383
2023-07-22,5.10261
2023-07-23,5.45095
2023-07-24,7.49388
2023-07-25,8.31293
2023-07-26,7.40915
2023-07-27,9.86631
2023-07-28,6.18527
2023-07-29,4.49067
2023-07-30,4.9614
2023-07-31,9.1414
2023-08-01,8.35059
2023-08-02,7.20203
2023-08-03,6.10054
2023-08-04,6.04405
2023-08-05,4.19883
2023-08-06,4.92374
2023-08-07,6.59009
2023-08-08,6.75014
2023-08-09,6.63716
2023-08-10,7.72924
2023-08-11,6.76897
2023-08-12,4.34946
2023-08-13,5.37563
2023-08-14,6.84428
2023-08-15,5.41329
2023-08-16,7.59743
2023-08-17,6.63716
2023-08-18,6.87252
2023-08-19,4.02937
2023-08-20,4.09527
2023-08-21,6.73131
2023-08-22,6.56185
2023-08-23,6.9196
2023-08-24,6.67482
2023-08-25,7.56919
2023-08-26,5.01788
2023-08-27,5.68631
2023-08-28,8.35059
2023-08-29,9.81924
2023-08-30,9.31086
2023-08-31,8.57653
2023-09-01,7.87987
2023-09-02,5.44153
2023-09-03,6.57126
2023-09-04,8.52005
2023-09-05,9.42383
2023-09-06,10.93955
2023-09-07,8.91545
2023-09-08,8.01167
2023-09-09,6.18527
2023-09-10,5.81811
2023-09-11,8.79307
2023-09-12,7.59743
2023-09-13,7.41856
2023-09-14,8.14347
2023-09-15,7.84221
2023-09-16,5.07437
2023-09-17,6.30766
2023-09-18,8.03991
2023-09-19,8.2941
2023-09-20,8.71775
2023-09-21,8.24703
2023-09-22,7.47505
2023-09-23,5.0273
2023-09-24,5.73338
2023-09-25,7.81397
2023-09-26,8.81189
2023-09-27,8.14347
2023-09-28,5.82752
2023-09-29,4.69779
2023-09-30,5.32856
2023-10-01,6.65599
2023-10-02,8.47298
2023-10-03,9.72509
2023-10-04,10.36527
2023-10-05,10.26172
2023-10-06,9.10374
2023-10-07,6.03464
2023-10-08,6.69365
2023-10-09,8.0964
2023-10-10,11.0337
2023-10-11,10.66654
2023-10-12,9.0096
2023-10-13,9.13199
2023-10-14,6.28883
2023-10-15,7.10788
2023-10-16,10.26172
2023-10-17,10.19581
2023-10-18,9.83807
2023-10-19,9.64978
2023-10-20,9.42383
2023-10-21,6.38297
2023-10-22,7.07023
2023-10-23,10.61005
2023-10-24,11.60798
2023-10-25,11.74919
2023-10-26,9.93221
2023-10-27,8.66126
2023-10-28,5.69572
2023-10-29,6.15703
2023-10-30,9.66861
2023-10-31,9.15081
2023-11-01,9.21672
2023-11-02,8.30352
2023-11-03,7.32442
2023-11-04,5.04613
2023-11-05,5.71455
2023-11-06,8.21879
2023-11-07,7.87987
2023-11-08,7.45622
2023-11-09,7.00433
2023-11-10,6.68424
2023-11-11,18.29222
2023-11-12,32.47975
2023-11-13,23.97853
2023-11-14,18.0192
2023-11-15,15.89154
2023-11-16,13.78271
2023-11-17,11.28789
2023-11-18,8.30352
2023-11-19,8.27527
2023-11-20,12.18226
2023-11-21,12.87893
2023-11-22,11.78685
2023-11-23,10.28054
2023-11-24,10.20523
2023-11-25,7.60685
2023-11-26,7.82338
2023-11-27,11.3632
2023-11-28,11.43852
2023-11-29,9.93221
2023-11-30,10.70419
2023-12-01,9.04726
2023-12-02,7.99284
2023-12-03,9.79099
2023-12-04,11.62681
2023-12-05,12.17284
2023-12-06,11.76802
2023-12-07,11.07136
2023-12-08,10.53473
2023-12-09,6.63716
2023-12-10,9.57446
2023-12-11,13.13311
2023-12-12,13.0578
2023-12-13,12.32347
2023-12-14,12.58708
2023-12-15,12.19167
2023-12-16,8.0305
2023-12-17,9.38617
2023-12-18,10.78892
2023-12-19,12.67181
2023-12-20,12.30465
2023-12-21,11.25023
2023-12-22,11.89983
2023-12-23,8.11523
2023-12-24,7.59743
2023-12-25,9.0096
2023-12-26,14.48879
2023-12-27,15.84447
2023-12-28,14.96893
2023-12-29,13.3214
2023-12-30,10.41235
2023-12-31,10.10167
2024-01-01,12.66239
2024-01-02,19.15835
2024-01-03,16.79533
2024-01-04,16.2587
2024-01-05,13.46262
2024-01-06,9.86631
2024-01-07,10.64771
2024-01-08,13.27433
2024-01-09,13.55676
2024-01-10,14.1687
2024-01-11,13.50969
2024-01-12,11.64564
2024-01-13,9.24496
2024-01-14,9.32027
2024-01-15,12.98248
2024-01-16,14.63942
2024-01-17,13.85803
2024-01-18,12.64356
2024-01-19,13.50028
2024-01-20,9.9887
2024-01-21,10.89248
2024-01-22,14.15929
2024-01-23,13.57559
2024-01-24,15.06307
2024-01-25,19.69497
2024-01-26,15.1478
2024-01-27,11.01487
2024-01-28,12.22933
2024-01-29,15.91037
2024-01-30,16.3246
2024-01-31,16.62587
2024-02-01,16.31519
2024-02-02,14.69591
2024-02-03,9.89455
2024-02-04,11.75861
2024-02-05,15.59969
2024-02-06,15.2137
2024-02-07,13.02014
2024-02-08,13.79212
2024-02-09,9.70627
2024-02-10,11.86217
2024-02-11,14.01807
2024-02-12,15.80681
2024-02-13,21.672
2024-02-14,18.6688
2024-02-15,17.08717
2024-02-16,15.53379
2024-02-17,10.74185
2024-02-18,12.58708
2024-02-19,17.92506
2024-02-20,18.74411
2024-02-21,21.28601
2024-02-22,22.1333
2024-02-23,23.98794
2024-02-24,15.43023
2024-02-25,16.52231
2024-02-26,24.29862
2024-02-27,21.46488
2024-02-28,22.64168
2024-02-29,20.70231
2024-03-01,15.00659
2024-03-02,13.40613
2024-03-03,13.88627
2024-03-04,19.09244
2024-03-05,19.61965
2024-03-06,17.8874
2024-03-07,15.69384
2024-03-08,15.03483
2024-03-09,11.13726
2024-03-10,11.0337
2024-03-11,14.93127
2024-03-12,15.11014
2024-03-13,13.98041
2024-03-14,13.11429
2024-03-15,11.881
2024-03-16,9.0096
2024-03-17,11.05253
2024-03-18,12.2105
2024-03-19,13.42496
2024-03-20,14.24402
