date,인텔주가
2023-05-30,17.48457
2023-05-31,20.69095
2023-06-01,24.25861
2023-06-02,15.33192
2023-06-03,8.40734
2023-06-04,4.23754
2023-06-05,8.43745
2023-06-06,12.99111
2023-06-07,15.04591
2023-06-08,11.58362
2023-06-09,11.53093
2023-06-10,6.51061
2023-06-11,3.10853
2023-06-12,8.42239
2023-06-13,18.98991
2023-06-14,17.57489
2023-06-15,21.54899
2023-06-16,17.92864
2023-06-17,10.80084
2023-06-18,4.33539
2023-06-19,8.46755
2023-06-20,18.01896
2023-06-21,18.38024
2023-06-22,20.34472
2023-06-23,18.30498
2023-06-24,8.20412
2023-06-25,4.72678
2023-06-26,9.17507
2023-06-27,13.40508
2023-06-28,13.34487
2023-06-29,13.16423
2023-06-30,20.45762
2023-07-01,9.05464
2023-07-02,3.15369
2023-07-03,8.06111
2023-07-04,9.46108
2023-07-05,8.30949
2023-07-06,10.94385
2023-07-07,8.81378
2023-07-08,6.17943
2023-07-09,2.6494
2023-07-10,6.84931
2023-07-11,11.11696
2023-07-12,11.6363
2023-07-13,13.48035
2023-07-14,12.71262
2023-07-15,7.62456
2023-07-16,3.98163
2023-07-17,8.06111
2023-07-18,14.30076
2023-07-19,12.47177
2023-07-20,11.87716
2023-07-21,11.30513
2023-07-22,6.49555
2023-07-23,2.49134
2023-07-24,7.21812
2023-07-25,10.88363
2023-07-26,11.46319
2023-07-27,12.32876
2023-07-28,37.13683
2023-07-29,14.72979
2023-07-30,5.11816
2023-07-31,11.69652
2023-08-01,14.09754
2023-08-02,12.38145
2023-08-03,10.90621
2023-08-04,11.01911
2023-08-05,6.63856
2023-08-06,2.63435
2023-08-07,6.57835
2023-08-08,9.89763
2023-08-09,9.02453
2023-08-10,9.03959
2023-08-11,14.55667
2023-08-12,7.34607
2023-08-13,2.43865
2023-08-14,4.83215
2023-08-15,9.03206
2023-08-16,9.43097
2023-08-17,9.92021
2023-08-18,8.12133
2023-08-19,5.05795
2023-08-20,2.0849
2023-08-21,5.39665
2023-08-22,10.48472
2023-08-23,8.59551
2023-08-24,13.12659
2023-08-25,9.40839
2023-08-26,5.6074
2023-08-27,2.25048
2023-08-28,5.45687
2023-08-29,8.55035
2023-08-30,9.51377
2023-08-31,8.81378
2023-09-01,9.46861
2023-09-02,8.00842
2023-09-03,3.33433
2023-09-04,6.13427
2023-09-05,8.46003
2023-09-06,9.37076
2023-09-07,10.07827
2023-09-08,14.78247
2023-09-09,7.03748
2023-09-10,3.00316
2023-09-11,9.82236
2023-09-12,14.30076
2023-09-13,11.00406
2023-09-14,10.44708
2023-09-15,9.15249
2023-09-16,5.35149
2023-09-17,2.13006
2023-09-18,5.68267
2023-09-19,8.80626
2023-09-20,11.27502
2023-09-21,11.6363
2023-09-22,8.67078
2023-09-23,6.14933
2023-09-24,2.52145
2023-09-25,6.90952
2023-09-26,8.00842
2023-09-27,6.44287
2023-09-28,6.07406
2023-09-29,5.89342
2023-09-30,4.26012
2023-10-01,1.99458
2023-10-02,3.78594
2023-10-03,7.00737
2023-10-04,11.17717
2023-10-05,7.95574
2023-10-06,6.39771
2023-10-07,5.11816
2023-10-08,1.6634
2023-10-09,4.51603
2023-10-10,7.33855
2023-10-11,7.79768
2023-10-12,8.94174
2023-10-13,10.28149
2023-10-14,4.01926
2023-10-15,1.58813
2023-10-16,4.2827
2023-10-17,7.99337
2023-10-18,7.68478
2023-10-19,7.9181
2023-10-20,6.65362
2023-10-21,4.32786
2023-10-22,1.31717
2023-10-23,3.49239
2023-10-24,8.03853
2023-10-25,8.05359
2023-10-26,9.16754
2023-10-27,21.63931
2023-10-28,12.06533
2023-10-29,3.41713
2023-10-30,7.96326
2023-10-31,10.13096
2023-11-01,9.22775
2023-11-02,10.49224
2023-11-03,9.34818
2023-11-04,6.32997
2023-11-05,1.93436
2023-11-06,5.4945
2023-11-07,8.39981
2023-11-08,10.45461
2023-11-09,8.31702
2023-11-10,7.36865
2023-11-11,6.95468
2023-11-12,2.00963
2023-11-13,4.087
2023-11-14,8.12885
2023-11-15,11.05675
2023-11-16,15.00827
2023-11-17,21.66189
2023-11-18,10.0858
2023-11-19,3.59024
2023-11-20,8.10627
2023-11-21,17.15339
2023-11-22,12.41908
2023-11-23,10.22881
2023-11-24,6.39771
2023-11-25,5.916
2023-11-26,2.60424
2023-11-27,5.81062
2023-11-28,9.46108
2023-11-29,9.94279
2023-11-30,10.86858
2023-12-01,9.31055
2023-12-02,6.93963
2023-12-03,2.40102
2023-12-04,6.24717
2023-12-05,10.07827
2023-12-06,8.85894
2023-12-07,8.19659
2023-12-08,9.14496
2023-12-09,5.62998
2023-12-10,2.5365
2023-12-11,5.55471
2023-12-12,14.89537
2023-12-13,10.67288
2023-12-14,13.17175
2023-12-15,18.70389
2023-12-16,12.84811
2023-12-17,4.69667
2023-12-18,9.70194
2023-12-19,14.15776
2023-12-20,14.72979
2023-12-21,12.83305
2023-12-22,13.08896
2023-12-23,12.04275
2023-12-24,5.32891
2023-12-25,4.99774
2023-12-26,12.6223
2023-12-27,36.70028
2023-12-28,23.0167
2023-12-29,15.79105
2023-12-30,11.36534
2023-12-31,4.85473
2024-01-01,5.22354
2024-01-02,12.3664
2024-01-03,20.81138
2024-01-04,20.28451
2024-01-05,17.31898
2024-01-06,10.37934
2024-01-07,4.55366
2024-01-08,8.83636
2024-01-09,20.72105
2024-01-10,16.40072
2024-01-11,15.57278
2024-01-12,13.81905
2024-01-13,8.36218
2024-01-14,3.37197
2024-01-15,6.22459
2024-01-16,8.86647
2024-01-17,18.30498
2024-01-18,15.31687
2024-01-19,16.3405
2024-01-20,14.54914
2024-01-21,6.62351
2024-01-22,14.0298
2024-01-23,18.35014
2024-01-24,19.50925
2024-01-25,24.60484
2024-01-26,76.87791
2024-01-27,50.18816
2024-01-28,16.55878
2024-01-29,31.7477
2024-01-30,32.50037
2024-01-31,24.40162
2024-02-01,20.50278
2024-02-02,20.73611
2024-02-03,15.13623
2024-02-04,5.7203
2024-02-05,12.818
2024-02-06,21.48125
2024-02-07,16.67921
2024-02-08,15.13623
2024-02-09,13.75884
2024-02-10,12.6223
2024-02-11,6.36007
2024-02-12,10.56751
2024-02-13,24.28119
2024-02-14,18.45551
2024-02-15,19.84043
2024-02-16,19.23829
2024-02-17,12.53951
2024-02-18,13.57067
2024-02-19,13.18681
2024-02-20,20.8189
2024-02-21,28.14993
2024-02-22,52.70209
2024-02-23,58.97937
2024-02-24,24.25109
2024-02-25,17.68779
2024-02-26,28.26283
2024-02-27,31.89071
2024-02-28,28.01445
2024-02-29,25.42525
2024-03-01,25.76396
2024-03-02,22.06081
2024-03-03,12.42661
2024-03-04,26.12524
2024-03-05,47.01941
2024-03-06,35.67665
2024-03-07,38.0852
2024-03-08,45.93557
2024-03-09,26.71985
2024-03-10,12.96853
2024-03-11,25.38762
2024-03-12,35.0143
2024-03-13,31.95845
2024-03-14,29.7757
2024-03-15,26.33599
2024-03-16,15.87385
2024-03-17,7.59446
2024-03-18,17.33403
2024-03-19,24.75538
2024-03-20,38.37874
