date,서울아파트분양
2023-05-30,27.0229
2023-05-31,25.83969
2023-06-01,23.70229
2023-06-02,20.38167
2023-06-03,17.63358
2023-06-04,19.50381
2023-06-05,28.39694
2023-06-06,22.1374
2023-06-07,31.94656
2023-06-08,32.2519
2023-06-09,25.76335
2023-06-10,21.25954
2023-06-11,25.41984
2023-06-12,30.19083
2023-06-13,25.229
2023-06-14,26.37404
2023-06-15,25.99236
2023-06-16,20.26717
2023-06-17,17.59541
2023-06-18,19.38931
2023-06-19,28.74045
2023-06-20,26.03053
2023-06-21,22.36641
2023-06-22,23.58778
2023-06-23,22.93893
2023-06-24,17.32824
2023-06-25,18.12977
2023-06-26,31.52671
2023-06-27,27.59541
2023-06-28,23.58778
2023-06-29,23.51145
2023-06-30,23.2061
2023-07-01,17.0229
2023-07-02,19.65648
2023-07-03,24.54198
2023-07-04,25.87786
2023-07-05,25.229
2023-07-06,22.82442
2023-07-07,18.96946
2023-07-08,14.23664
2023-07-09,19.08396
2023-07-10,23.70229
2023-07-11,22.21374
2023-07-12,22.29007
2023-07-13,22.29007
2023-07-14,20.49618
2023-07-15,14.38931
2023-07-16,16.90839
2023-07-17,24.38931
2023-07-18,21.52671
2023-07-19,19.35114
2023-07-20,19.00763
2023-07-21,18.93129
2023-07-22,17.17557
2023-07-23,19.35114
2023-07-24,23.54961
2023-07-25,23.66412
2023-07-26,21.33587
2023-07-27,18.54961
2023-07-28,20.99236
2023-07-29,15.68702
2023-07-30,16.67938
2023-07-31,22.51908
2023-08-01,23.62595
2023-08-02,21.2977
2023-08-03,20.53435
2023-08-04,22.0229
2023-08-05,15.95419
2023-08-06,16.75572
2023-08-07,20.76335
2023-08-08,21.90839
2023-08-09,23.89312
2023-08-10,20.03816
2023-08-11,19.2748
2023-08-12,15.45801
2023-08-13,17.36641
2023-08-14,23.35877
2023-08-15,21.03053
2023-08-16,27.86259
2023-08-17,24.2748
2023-08-18,16.71755
2023-08-19,14.77099
2023-08-20,16.0687
2023-08-21,22.82442
2023-08-22,21.10687
2023-08-23,24.61832
2023-08-24,22.0229
2023-08-25,20.91603
2023-08-26,15.57251
2023-08-27,14.77099
2023-08-28,23.16793
2023-08-29,21.67938
2023-08-30,22.97709
2023-08-31,19.88549
2023-09-01,18.43511
2023-09-02,13.81679
2023-09-03,17.55725
2023-09-04,21.10687
2023-09-05,22.82442
2023-09-06,19.88549
2023-09-07,17.32824
2023-09-08,16.87022
2023-09-09,11.45038
2023-09-10,15.83969
2023-09-11,20.26717
2023-09-12,19.00763
2023-09-13,17.93893
2023-09-14,18.81679
2023-09-15,16.79389
2023-09-16,15.07633
2023-09-17,14.35114
2023-09-18,17.90076
2023-09-19,15.95419
2023-09-20,15.76335
2023-09-21,14.61832
2023-09-22,14.38931
2023-09-23,14.23664
2023-09-24,13.66412
2023-09-25,16.33587
2023-09-26,15.64885
2023-09-27,12.97709
2023-09-28,10.76335
2023-09-29,12.1374
2023-09-30,12.09923
2023-10-01,13.85496
2023-10-02,15.53435
2023-10-03,16.52671
2023-10-04,18.74045
2023-10-05,18.96946
2023-10-06,17.90076
2023-10-07,13.01526
2023-10-08,11.67938
2023-10-09,14.92366
2023-10-10,16.45038
2023-10-11,18.39694
2023-10-12,18.35877
2023-10-13,18.89312
2023-10-14,13.43511
2023-10-15,14.08396
2023-10-16,18.89312
2023-10-17,17.51908
2023-10-18,16.79389
2023-10-19,16.98473
2023-10-20,18.32061
2023-10-21,12.70992
2023-10-22,13.81679
2023-10-23,17.78625
2023-10-24,20.26717
2023-10-25,16.2977
2023-10-26,14.23664
2023-10-27,13.89312
2023-10-28,12.21374
2023-10-29,12.97709
2023-10-30,17.70992
2023-10-31,15.87786
2023-11-01,14.50381
2023-11-02,15.38167
2023-11-03,17.21374
2023-11-04,11.64122
2023-11-05,14.54198
2023-11-06,17.82442
2023-11-07,17.06106
2023-11-08,18.85496
2023-11-09,17.44274
2023-11-10,14.19847
2023-11-11,12.40458
2023-11-12,15.03816
2023-11-13,18.93129
2023-11-14,18.05343
2023-11-15,15.49618
2023-11-16,16.48854
2023-11-17,12.82442
2023-11-18,9.61832
2023-11-19,12.82442
2023-11-20,14.92366
2023-11-21,16.56488
2023-11-22,14.92366
2023-11-23,15.1145
2023-11-24,14.61832
2023-11-25,11.33587
2023-11-26,12.2519
2023-11-27,16.33587
2023-11-28,15.07633
2023-11-29,13.62595
2023-11-30,13.2061
2023-12-01,13.77862
2023-12-02,11.22137
2023-12-03,12.51908
2023-12-04,13.58778
2023-12-05,15.57251
2023-12-06,13.81679
2023-12-07,12.63358
2023-12-08,12.44274
2023-12-09,10.07633
2023-12-10,11.87022
2023-12-11,14.92366
2023-12-12,16.37404
2023-12-13,14.65648
2023-12-14,12.63358
2023-12-15,11.0687
2023-12-16,10.38167
2023-12-17,11.52671
2023-12-18,14.69465
2023-12-19,11.90839
2023-12-20,13.35877
2023-12-21,11.0687
2023-12-22,9.65648
2023-12-23,8.16793
2023-12-24,11.14503
2023-12-25,12.2519
2023-12-26,12.51908
2023-12-27,12.48091
2023-12-28,12.0229
2023-12-29,10.64885
2023-12-30,9.84732
2023-12-31,9.00763
2024-01-01,9.96183
2024-01-02,14.23664
2024-01-03,17.1374
2024-01-04,14.08396
2024-01-05,14.12213
2024-01-06,13.2061
2024-01-07,14.50381
2024-01-08,15.38167
2024-01-09,15.41984
2024-01-10,13.39694
2024-01-11,12.48091
2024-01-12,14.0458
2024-01-13,10.03816
2024-01-14,13.43511
2024-01-15,16.98473
2024-01-16,14.69465
2024-01-17,14.50381
2024-01-18,15.07633
2024-01-19,11.90839
2024-01-20,11.33587
2024-01-21,11.64122
2024-01-22,15.68702
2024-01-23,16.25954
2024-01-24,16.64122
2024-01-25,15.19083
2024-01-26,15.0
2024-01-27,15.0
2024-01-28,15.03816
2024-01-29,16.64122
2024-01-30,14.65648
2024-01-31,14.31297
2024-02-01,13.74045
2024-02-02,15.1145
2024-02-03,10.80152
2024-02-04,13.35877
2024-02-05,16.90839
2024-02-06,15.49618
2024-02-07,13.39694
2024-02-08,10.26717
2024-02-09,9.65648
2024-02-10,10.64885
2024-02-11,11.90839
2024-02-12,15.76335
2024-02-13,15.34351
2024-02-14,14.80916
2024-02-15,12.74809
2024-02-16,12.55725
2024-02-17,11.41221
2024-02-18,11.22137
2024-02-19,13.28244
2024-02-20,15.34351
2024-02-21,15.91603
2024-02-22,14.80916
2024-02-23,11.45038
2024-02-24,11.83206
2024-02-25,13.85496
2024-02-26,23.43511
2024-02-27,18.66412
2024-02-28,15.99236
2024-02-29,16.37404
2024-03-01,11.71755
2024-03-02,11.10687
2024-03-03,13.74045
2024-03-04,12.63358
2024-03-05,13.81679
2024-03-06,12.29007
2024-03-07,11.87022
2024-03-08,11.22137
2024-03-09,9.58015
2024-03-10,12.1374
2024-03-11,13.77862
2024-03-12,14.2748
2024-03-13,12.29007
2024-03-14,11.79389
2024-03-15,11.03053
2024-03-16,11.87022
2024-03-17,11.60305
2024-03-18,13.47328
2024-03-19,13.77862
2024-03-20,10.80152
