date,공매도금지
2023-05-30,0.05848
2023-05-31,0.06956
2023-06-01,0.07694
2023-06-02,0.04924
2023-06-03,0.01723
2023-06-04,0.02031
2023-06-05,0.03508
2023-06-06,0.01723
2023-06-07,0.04124
2023-06-08,0.05909
2023-06-09,0.05355
2023-06-10,0.01908
2023-06-11,0.02893
2023-06-12,0.05109
2023-06-13,0.05417
2023-06-14,0.09664
2023-06-15,0.11142
2023-06-16,0.08987
2023-06-17,0.02708
2023-06-18,0.02339
2023-06-19,0.04863
2023-06-20,0.05417
2023-06-21,0.08556
2023-06-22,0.05971
2023-06-23,0.14528
2023-06-24,0.03385
2023-06-25,0.01846
2023-06-26,0.07818
2023-06-27,0.0671
2023-06-28,0.09295
2023-06-29,0.11142
2023-06-30,0.04493
2023-07-01,0.01969
2023-07-02,0.01662
2023-07-03,0.04309
2023-07-04,0.06648
2023-07-05,0.05478
2023-07-06,0.1145
2023-07-07,0.09233
2023-07-08,0.02093
2023-07-09,0.02154
2023-07-10,0.05725
2023-07-11,0.04124
2023-07-12,0.0634
2023-07-13,0.07202
2023-07-14,0.0634
2023-07-15,0.02954
2023-07-16,0.02831
2023-07-17,0.05478
2023-07-18,0.08679
2023-07-19,0.14589
2023-07-20,0.12865
2023-07-21,0.06032
2023-07-22,0.01292
2023-07-23,0.01908
2023-07-24,0.07079
2023-07-25,0.07387
2023-07-26,1.58269
2023-07-27,1.84617
2023-07-28,0.50232
2023-07-29,0.08187
2023-07-30,0.10403
2023-07-31,0.15205
2023-08-01,0.08926
2023-08-02,0.11019
2023-08-03,0.08002
2023-08-04,0.07017
2023-08-05,0.04062
2023-08-06,0.02093
2023-08-07,0.09541
2023-08-08,0.11019
2023-08-09,0.04863
2023-08-10,0.10218
2023-08-11,0.05971
2023-08-12,0.01969
2023-08-13,0.02093
2023-08-14,0.05355
2023-08-15,0.01908
2023-08-16,0.07879
2023-08-17,0.09664
2023-08-18,0.12681
2023-08-19,0.04309
2023-08-20,0.02831
2023-08-21,0.07325
2023-08-22,0.05725
2023-08-23,0.08064
2023-08-24,0.04432
2023-08-25,0.05601
2023-08-26,0.03385
2023-08-27,0.02893
2023-08-28,0.06094
2023-08-29,0.04186
2023-08-30,0.04309
2023-08-31,0.07387
2023-09-01,0.08556
2023-09-02,0.01846
2023-09-03,0.01538
2023-09-04,0.07387
2023-09-05,0.0634
2023-09-06,0.12188
2023-09-07,0.12065
2023-09-08,0.05294
2023-09-09,0.03077
2023-09-10,0.01969
2023-09-11,0.04001
2023-09-12,0.11511
2023-09-13,0.11573
2023-09-14,0.05047
2023-09-15,0.06155
2023-09-16,0.02031
2023-09-17,0.02093
2023-09-18,0.0474
2023-09-19,0.04432
2023-09-20,0.04678
2023-09-21,0.12004
2023-09-22,0.0831
2023-09-23,0.01723
2023-09-24,0.02339
2023-09-25,0.07448
2023-09-26,0.10711
2023-09-27,0.04986
2023-09-28,0.016
2023-09-29,0.00923
2023-09-30,0.00861
2023-10-01,0.01908
2023-10-02,0.01231
2023-10-03,0.01354
2023-10-04,0.18344
2023-10-05,0.14897
2023-10-06,0.08125
2023-10-07,0.01415
2023-10-08,0.00923
2023-10-09,0.03139
2023-10-10,0.11819
2023-10-11,0.08433
2023-10-12,0.06956
2023-10-13,0.10095
2023-10-14,0.03508
2023-10-15,0.06279
2023-10-16,0.14281
2023-10-17,0.08926
2023-10-18,0.09541
2023-10-19,0.16374
2023-10-20,0.23146
2023-10-21,0.08556
2023-10-22,0.06155
2023-10-23,0.19514
2023-10-24,0.17729
2023-10-25,0.22099
2023-10-26,0.51894
2023-10-27,1.55253
2023-10-28,2.49378
2023-10-29,2.6366
2023-10-30,5.11253
2023-10-31,6.13257
2023-11-01,5.24426
2023-11-02,5.17593
2023-11-03,12.50092
2023-11-04,10.86712
2023-11-05,49.0372
2023-11-06,100.0
2023-11-07,22.95868
2023-11-08,7.28805
2023-11-09,4.76471
2023-11-10,3.69358
2023-11-11,1.78584
2023-11-12,2.08625
2023-11-13,2.88776
2023-11-14,5.67026
2023-11-15,3.89303
2023-11-16,3.82716
2023-11-17,1.67011
2023-11-18,0.74364
2023-11-19,0.66176
2023-11-20,1.07852
2023-11-21,1.25889
2023-11-22,0.92647
2023-11-23,0.83413
2023-11-24,0.77257
2023-11-25,0.41799
2023-11-26,0.45677
2023-11-27,1.0342
2023-11-28,1.44049
2023-11-29,1.37278
2023-11-30,1.23119
2023-12-01,1.00773
2023-12-02,0.48078
2023-12-03,0.49063
2023-12-04,0.87722
2023-12-05,0.95355
2023-12-06,1.25704
2023-12-07,1.03789
2023-12-08,0.7184
2023-12-09,0.5171
2023-12-10,0.66853
2023-12-11,0.671
2023-12-12,0.60143
2023-12-13,0.68823
2023-12-14,0.67407
2023-12-15,0.67715
2023-12-16,0.29487
2023-12-17,0.32995
2023-12-18,0.53249
2023-12-19,0.56634
2023-12-20,0.6082
2023-12-21,0.50355
2023-12-22,0.37736
2023-12-23,0.17359
2023-12-24,0.18591
2023-12-25,0.28563
2023-12-26,0.40136
2023-12-27,0.45184
2023-12-28,0.54664
2023-12-29,0.37982
2023-12-30,0.17667
2023-12-31,0.16621
2024-01-01,0.20376
2024-01-02,0.53187
2024-01-03,0.46169
2024-01-04,1.26382
2024-01-05,0.78673
2024-01-06,0.25116
2024-01-07,0.17236
2024-01-08,0.23762
2024-01-09,0.24254
2024-01-10,0.28686
2024-01-11,0.26778
2024-01-12,0.24685
2024-01-13,0.10957
2024-01-14,0.14774
2024-01-15,0.30902
2024-01-16,0.28502
2024-01-17,0.50109
2024-01-18,0.27517
2024-01-19,0.23762
2024-01-20,0.10403
2024-01-21,0.10157
2024-01-22,0.237
2024-01-23,0.21607
2024-01-24,0.21299
2024-01-25,0.25362
2024-01-26,0.20499
2024-01-27,0.10034
2024-01-28,0.10157
2024-01-29,0.27024
2024-01-30,0.25485
2024-01-31,0.22223
2024-02-01,0.19945
2024-02-02,0.20499
2024-02-03,0.07879
2024-02-04,0.10342
2024-02-05,0.15882
2024-02-06,0.16313
2024-02-07,0.15513
2024-02-08,0.12927
2024-02-09,0.07017
2024-02-10,0.05478
2024-02-11,0.04186
2024-02-12,0.05478
2024-02-13,0.18652
2024-02-14,0.15266
2024-02-15,0.12742
2024-02-16,0.1305
2024-02-17,0.05232
2024-02-18,0.05417
2024-02-19,0.12004
2024-02-20,0.13974
2024-02-21,0.12681
2024-02-22,0.10896
2024-02-23,0.12065
2024-02-24,0.06586
2024-02-25,0.04924
2024-02-26,0.12065
2024-02-27,0.14404
2024-02-28,0.12681
2024-02-29,0.11326
2024-03-01,0.05232
2024-03-02,0.06155
2024-03-03,0.06032
2024-03-04,0.10896
2024-03-05,0.10526
2024-03-06,0.10957
2024-03-07,0.10526
2024-03-08,0.10218
2024-03-09,0.05417
2024-03-10,0.05417
2024-03-11,0.12619
2024-03-12,0.10834
2024-03-13,0.17236
2024-03-14,0.15082
2024-03-15,0.08864
2024-03-16,0.0474
2024-03-17,0.05047
2024-03-18,0.0831
2024-03-19,0.0948
2024-03-20,0.08125
