date,실시간국제금시세
2023-05-30,32.78061
2023-05-31,35.84183
2023-06-01,34.18367
2023-06-02,36.22448
2023-06-03,13.09523
2023-06-04,5.22959
2023-06-05,27.80612
2023-06-06,24.23469
2023-06-07,32.05782
2023-06-08,31.42006
2023-06-09,33.16326
2023-06-10,13.77551
2023-06-11,5.10204
2023-06-12,23.97959
2023-06-13,30.05952
2023-06-14,30.39965
2023-06-15,34.05612
2023-06-16,30.05952
2023-06-17,12.71258
2023-06-18,4.59183
2023-06-19,24.61734
2023-06-20,27.12585
2023-06-21,28.99659
2023-06-22,27.16836
2023-06-23,29.29421
2023-06-24,11.0119
2023-06-25,4.88945
2023-06-26,25.29761
2023-06-27,28.99659
2023-06-28,26.44557
2023-06-29,26.27551
2023-06-30,24.82993
2023-07-01,10.41666
2023-07-02,3.65646
2023-07-03,19.0051
2023-07-04,24.91496
2023-07-05,24.61734
2023-07-06,26.53061
2023-07-07,24.40476
2023-07-08,11.69217
2023-07-09,4.12414
2023-07-10,21.17346
2023-07-11,23.85204
2023-07-12,26.70068
2023-07-13,30.48469
2023-07-14,23.0017
2023-07-15,10.45918
2023-07-16,3.35884
2023-07-17,17.0068
2023-07-18,22.32142
2023-07-19,28.48639
2023-07-20,28.95408
2023-07-21,28.06122
2023-07-22,10.5017
2023-07-23,3.48639
2023-07-24,19.47278
2023-07-25,22.44897
2023-07-26,26.44557
2023-07-27,26.57312
2023-07-28,22.36394
2023-07-29,9.43877
2023-07-30,3.10374
2023-07-31,19.72789
2023-08-01,24.06462
2023-08-02,27.12585
2023-08-03,24.48979
2023-08-04,22.44897
2023-08-05,10.20408
2023-08-06,3.74149
2023-08-07,19.85544
2023-08-08,22.44897
2023-08-09,21.72619
2023-08-10,20.74829
2023-08-11,19.94047
2023-08-12,9.22619
2023-08-13,3.48639
2023-08-14,17.85714
2023-08-15,14.28571
2023-08-16,20.02551
2023-08-17,19.47278
2023-08-18,19.38775
2023-08-19,9.39625
2023-08-20,3.57142
2023-08-21,17.04931
2023-08-22,19.72789
2023-08-23,22.06632
2023-08-24,26.14795
2023-08-25,19.13265
2023-08-26,7.78061
2023-08-27,3.40136
2023-08-28,17.94217
2023-08-29,20.79081
2023-08-30,24.23469
2023-08-31,25.42517
2023-09-01,21.21598
2023-09-02,8.46088
2023-09-03,3.2738
2023-09-04,16.83673
2023-09-05,19.72789
2023-09-06,20.49319
2023-09-07,18.49489
2023-09-08,18.11224
2023-09-09,7.2704
2023-09-10,2.59353
2023-09-11,15.17857
2023-09-12,17.47448
2023-09-13,19.43027
2023-09-14,20.11054
2023-09-15,16.07142
2023-09-16,8.20578
2023-09-17,2.97619
2023-09-18,16.92176
2023-09-19,19.13265
2023-09-20,17.7721
2023-09-21,22.70408
2023-09-22,19.47278
2023-09-23,8.20578
2023-09-24,2.5085
2023-09-25,16.62414
2023-09-26,17.98469
2023-09-27,16.70918
2023-09-28,12.96768
2023-09-29,10.37414
2023-09-30,8.41836
2023-10-01,4.46428
2023-10-02,13.60544
2023-10-03,17.09183
2023-10-04,23.55442
2023-10-05,22.61904
2023-10-06,18.53741
2023-10-07,10.45918
2023-10-08,4.54931
2023-10-09,20.15306
2023-10-10,29.54931
2023-10-11,26.53061
2023-10-12,26.23299
2023-10-13,34.2687
2023-10-14,21.72619
2023-10-15,9.56632
2023-10-16,39.41326
2023-10-17,36.35204
2023-10-18,41.62414
2023-10-19,43.28231
2023-10-20,48.46938
2023-10-21,22.32142
2023-10-22,8.67346
2023-10-23,37.5
2023-10-24,36.69217
2023-10-25,36.81972
2023-10-26,47.27891
2023-10-27,38.5204
2023-10-28,20.19557
2023-10-29,8.97108
2023-10-30,39.88095
2023-10-31,44.47278
2023-11-01,41.58163
2023-11-02,39.07312
2023-11-03,36.18197
2023-11-04,16.70918
2023-11-05,5.48469
2023-11-06,31.7602
2023-11-07,28.86904
2023-11-08,24.74489
2023-11-09,26.0204
2023-11-10,25.72278
2023-11-11,11.73469
2023-11-12,4.29421
2023-11-13,23.38435
2023-11-14,24.0221
2023-11-15,27.63605
2023-11-16,25.0
2023-11-17,28.78401
2023-11-18,11.60714
2023-11-19,5.017
2023-11-20,22.40646
2023-11-21,28.2738
2023-11-22,34.82142
2023-11-23,29.59183
2023-11-24,26.48809
2023-11-25,12.37244
2023-11-26,5.39965
2023-11-27,29.63435
2023-11-28,35.33163
2023-11-29,43.28231
2023-11-30,34.69387
2023-12-01,38.30782
2023-12-02,21.89625
2023-12-03,8.54591
2023-12-04,48.38435
2023-12-05,47.57653
2023-12-06,37.45748
2023-12-07,35.71428
2023-12-08,28.06122
2023-12-09,15.60374
2023-12-10,5.2721
2023-12-11,25.12755
2023-12-12,31.80272
2023-12-13,29.63435
2023-12-14,36.60714
2023-12-15,36.267
2023-12-16,15.09353
2023-12-17,5.10204
2023-12-18,27.7636
2023-12-19,28.74149
2023-12-20,30.48469
2023-12-21,30.2721
2023-12-22,35.84183
2023-12-23,17.98469
2023-12-24,5.56972
2023-12-25,7.18537
2023-12-26,28.40136
2023-12-27,31.63265
2023-12-28,34.31122
2023-12-29,28.78401
2023-12-30,14.66836
2023-12-31,5.39965
2024-01-01,6.63265
2024-01-02,29.71938
2024-01-03,35.11904
2024-01-04,31.7602
2024-01-05,30.78231
2024-01-06,14.37074
2024-01-07,4.54931
2024-01-08,24.48979
2024-01-09,27.42346
2024-01-10,27.89115
2024-01-11,30.14455
2024-01-12,33.24829
2024-01-13,16.11394
2024-01-14,5.14455
2024-01-15,34.65136
2024-01-16,36.73469
2024-01-17,42.0068
2024-01-18,35.7568
2024-01-19,33.41836
2024-01-20,15.47619
2024-01-21,5.05952
2024-01-22,25.7653
2024-01-23,29.5068
2024-01-24,28.78401
2024-01-25,27.84863
2024-01-26,26.10544
2024-01-27,12.15986
2024-01-28,4.33673
2024-01-29,24.40476
2024-01-30,27.42346
2024-01-31,26.57312
2024-02-01,29.63435
2024-02-02,31.20748
2024-02-03,15.30612
2024-02-04,4.63435
2024-02-05,23.21428
2024-02-06,23.89455
2024-02-07,25.0
2024-02-08,21.2585
2024-02-09,15.47619
2024-02-10,8.97108
2024-02-11,4.2517
2024-02-12,16.15646
2024-02-13,25.5102
2024-02-14,29.33673
2024-02-15,23.46938
2024-02-16,22.78911
2024-02-17,13.60544
2024-02-18,5.18707
2024-02-19,20.36564
2024-02-20,24.0221
2024-02-21,23.46938
2024-02-22,19.85544
2024-02-23,20.70578
2024-02-24,10.67176
2024-02-25,4.08163
2024-02-26,17.7721
2024-02-27,19.72789
2024-02-28,20.23809
2024-02-29,21.34353
2024-03-01,21.93877
2024-03-02,16.58163
2024-03-03,6.63265
2024-03-04,35.67176
2024-03-05,59.5238
2024-03-06,49.10714
2024-03-07,58.84353
2024-03-08,51.44557
2024-03-09,23.93707
2024-03-10,8.16326
2024-03-11,45.23809
2024-03-12,50.59523
2024-03-13,45.23809
2024-03-14,46.81122
2024-03-15,43.87755
2024-03-16,18.40986
2024-03-17,7.39795
2024-03-18,33.92857
2024-03-19,41.45408
2024-03-20,38.60544
