date,펄어비스주가
2023-05-31,12.11595
2023-06-01,9.00377
2023-06-02,8.37805
2023-06-03,1.47172
2023-06-04,1.10848
2023-06-05,6.00407
2023-06-06,1.12957
2023-06-07,6.56652
2023-06-08,6.05563
2023-06-09,6.54308
2023-06-10,1.04051
2023-06-11,0.80382
2023-06-12,7.17583
2023-06-13,8.49288
2023-06-14,7.27191
2023-06-15,6.38372
2023-06-16,5.7955
2023-06-17,0.921
2023-06-18,0.82257
2023-06-19,5.16744
2023-06-20,6.18687
2023-06-21,5.00105
2023-06-22,5.20259
2023-06-23,4.90965
2023-06-24,0.82257
2023-06-25,0.614
2023-06-26,5.18619
2023-06-27,10.92076
2023-06-28,7.37971
2023-06-29,5.61974
2023-06-30,5.40648
2023-07-01,1.12957
2023-07-02,0.8999
2023-07-03,5.75332
2023-07-04,7.32581
2023-07-05,6.40481
2023-07-06,5.45569
2023-07-07,5.46272
2023-07-08,1.27721
2023-07-09,1.06161
2023-07-10,5.144
2023-07-11,6.47278
2023-07-12,5.99001
2023-07-13,6.50324
2023-07-14,6.39075
2023-07-15,1.36626
2023-07-16,1.04051
2023-07-17,8.10855
2023-07-18,10.86217
2023-07-19,7.39378
2023-07-20,7.7828
2023-07-21,6.07907
2023-07-22,1.0991
2023-07-23,1.00536
2023-07-24,5.83065
2023-07-25,5.73926
2023-07-26,6.08141
2023-07-27,6.30873
2023-07-28,5.31508
2023-07-29,1.13425
2023-07-30,0.81554
2023-07-31,5.18384
2023-08-01,5.35726
2023-08-02,4.71045
2023-08-03,4.51594
2023-08-04,4.12223
2023-08-05,0.93506
2023-08-06,0.66555
2023-08-07,4.67764
2023-08-08,4.04255
2023-08-09,5.9033
2023-08-10,6.87352
2023-08-11,7.24145
2023-08-12,1.52796
2023-08-13,1.47875
2023-08-14,5.14869
2023-08-15,1.33814
2023-08-16,4.64015
2023-08-17,4.88153
2023-08-18,5.22837
2023-08-19,1.0991
2023-08-20,0.98661
2023-08-21,6.54308
2023-08-22,6.29232
2023-08-23,25.5724
2023-08-24,11.11527
2023-08-25,7.82498
2023-08-26,1.70373
2023-08-27,1.30064
2023-08-28,8.05933
2023-08-29,6.17046
2023-08-30,5.83534
2023-08-31,5.30102
2023-09-01,5.23774
2023-09-02,1.04051
2023-09-03,0.97958
2023-09-04,4.94012
2023-09-05,4.53235
2023-09-06,3.96522
2023-09-07,4.23238
2023-09-08,4.48313
2023-09-09,1.10145
2023-09-10,0.7921
2023-09-11,3.98631
2023-09-12,4.82763
2023-09-13,4.16207
2023-09-14,5.31508
2023-09-15,4.50423
2023-09-16,0.94443
2023-09-17,0.69836
2023-09-18,4.08005
2023-09-19,3.72852
2023-09-20,3.8082
2023-09-21,3.95116
2023-09-22,3.36293
2023-09-23,0.72883
2023-09-24,0.67727
2023-09-25,3.10749
2023-09-26,3.1778
2023-09-27,2.55442
2023-09-28,0.54603
2023-09-29,0.44058
2023-09-30,0.47338
2023-10-01,0.53666
2023-10-02,0.64212
2023-10-03,0.59525
2023-10-04,4.02849
2023-10-05,3.35122
2023-10-06,3.29732
2023-10-07,0.70071
2023-10-08,0.52025
2023-10-09,0.64915
2023-10-10,3.55042
2023-10-11,3.21295
2023-10-12,3.00672
2023-10-13,2.69503
2023-10-14,0.58119
2023-10-15,0.52963
2023-10-16,2.80987
2023-10-17,4.42689
2023-10-18,3.8457
2023-10-19,3.45902
2023-10-20,4.15504
2023-10-21,1.12722
2023-10-22,0.94209
2023-10-23,3.90429
2023-10-24,3.56682
2023-10-25,3.71681
2023-10-26,3.96053
2023-10-27,3.29497
2023-10-28,0.83429
2023-10-29,0.614
2023-10-30,3.80351
2023-10-31,3.45433
2023-11-01,3.49651
2023-11-02,4.23706
2023-11-03,4.11286
2023-11-04,0.98427
2023-11-05,0.81788
2023-11-06,6.5548
2023-11-07,5.37601
2023-11-08,8.83269
2023-11-09,12.01284
2023-11-10,8.28431
2023-11-11,1.64983
2023-11-12,1.27487
2023-11-13,7.86248
2023-11-14,6.04391
2023-11-15,5.61036
2023-11-16,6.10016
2023-11-17,5.02214
2023-11-18,1.0827
2023-11-19,0.93506
2023-11-20,4.59328
2023-11-21,5.3971
2023-11-22,4.50188
2023-11-23,4.26284
2023-11-24,3.95819
2023-11-25,0.96552
2023-11-26,0.81554
2023-11-27,7.39612
2023-11-28,5.44163
2023-11-29,4.84403
2023-11-30,5.03855
2023-12-01,5.18384
2023-12-02,1.08504
2023-12-03,1.10613
2023-12-04,5.29165
2023-12-05,4.66358
2023-12-06,4.71045
2023-12-07,4.837
2023-12-08,6.16812
2023-12-09,1.44829
2023-12-10,1.04051
2023-12-11,4.89325
2023-12-12,4.61671
2023-12-13,4.33081
2023-12-14,4.33784
2023-12-15,3.88788
2023-12-16,0.99599
2023-12-17,0.9538
2023-12-18,3.73087
2023-12-19,3.86679
2023-12-20,4.13161
2023-12-21,3.59729
2023-12-22,4.30737
2023-12-23,1.37564
2023-12-24,0.88584
2023-12-25,0.81554
2023-12-26,3.78711
2023-12-27,3.66993
2023-12-28,3.44261
2023-12-29,1.59827
2023-12-30,0.73586
2023-12-31,0.58587
2024-01-01,0.63274
2024-01-02,3.80117
2024-01-03,3.75664
2024-01-04,5.00574
2024-01-05,3.81758
2024-01-06,0.95849
2024-01-07,0.78273
2024-01-08,3.49651
2024-01-09,3.72852
2024-01-10,3.57151
2024-01-11,3.52229
2024-01-12,3.76368
2024-01-13,0.87647
2024-01-14,1.05458
2024-01-15,5.03152
2024-01-16,5.29633
2024-01-17,6.38138
2024-01-18,6.0486
2024-01-19,4.50657
2024-01-20,1.34048
2024-01-21,1.74122
2024-01-22,5.27055
2024-01-23,4.97058
2024-01-24,5.13229
2024-01-25,4.34487
2024-01-26,3.68165
2024-01-27,1.09676
2024-01-28,0.8999
2024-01-29,3.99803
2024-01-30,4.80654
2024-01-31,4.4058
2024-02-01,4.0449
2024-02-02,4.20191
2024-02-03,1.25377
2024-02-04,1.08035
2024-02-05,3.78945
2024-02-06,3.80586
2024-02-07,3.26685
2024-02-08,3.30435
2024-02-09,1.10145
2024-02-10,0.76867
2024-02-11,0.7921
2024-02-12,1.00067
2024-02-13,4.16207
2024-02-14,4.05193
2024-02-15,6.43528
2024-02-16,3.90897
2024-02-17,0.76632
2024-02-18,0.66555
2024-02-19,3.18248
2024-02-20,2.87314
2024-02-21,2.91064
2024-02-22,3.29732
2024-02-23,2.98094
2024-02-24,0.75695
2024-02-25,0.65852
2024-02-26,2.99735
2024-02-27,3.00672
2024-02-28,3.0489
2024-02-29,4.37064
2024-03-01,1.29361
2024-03-02,0.89756
2024-03-03,0.75461
2024-03-04,6.47043
2024-03-05,4.4058
2024-03-06,4.37064
2024-03-07,4.10114
2024-03-08,4.12223
2024-03-09,1.07801
2024-03-10,0.94677
2024-03-11,4.24175
2024-03-12,4.33784
2024-03-13,4.26753
2024-03-14,4.30268
2024-03-15,3.61603
2024-03-16,0.9374
2024-03-17,0.85303
2024-03-18,3.78945
2024-03-19,3.80586
2024-03-20,4.62609
