date,에이다코인
2023-05-29,0.66695
2023-05-30,0.79744
2023-05-31,0.81194
2023-06-01,0.82644
2023-06-02,0.59446
2023-06-03,0.37697
2023-06-04,0.52196
2023-06-05,0.65245
2023-06-06,0.81194
2023-06-07,1.81238
2023-06-08,2.49383
2023-06-09,3.08829
2023-06-10,17.44236
2023-06-11,5.53863
2023-06-12,4.74119
2023-06-13,2.75482
2023-06-14,2.02986
2023-06-15,2.27635
2023-06-16,1.73988
2023-06-17,1.60939
2023-06-18,1.08742
2023-06-19,1.27591
2023-06-20,1.66739
2023-06-21,1.4354
2023-06-22,1.81238
2023-06-23,1.29041
2023-06-24,1.73988
2023-06-25,2.21835
2023-06-26,1.4789
2023-06-27,1.4934
2023-06-28,1.88487
2023-06-29,1.58039
2023-06-30,1.81238
2023-07-01,1.62389
2023-07-02,1.18892
2023-07-03,1.89937
2023-07-04,1.69638
2023-07-05,1.81238
2023-07-06,2.04436
2023-07-07,1.17442
2023-07-08,0.92793
2023-07-09,1.15992
2023-07-10,1.66739
2023-07-11,1.5079
2023-07-12,1.4934
2023-07-13,1.37741
2023-07-14,10.35232
2023-07-15,2.59533
2023-07-16,2.45034
2023-07-17,3.37828
2023-07-18,3.10279
2023-07-19,4.30622
2023-07-20,7.13353
2023-07-21,3.26228
2023-07-22,2.05886
2023-07-23,1.84138
2023-07-24,2.01536
2023-07-25,2.74032
2023-07-26,2.60983
2023-07-27,2.33434
2023-07-28,2.42134
2023-07-29,1.4934
2023-07-30,2.04436
2023-07-31,2.07336
2023-08-01,1.87037
2023-08-02,1.87037
2023-08-03,2.17485
2023-08-04,2.52283
2023-08-05,1.76888
2023-08-06,2.05886
2023-08-07,2.11686
2023-08-08,1.88487
2023-08-09,2.47933
2023-08-10,1.88487
2023-08-11,1.5224
2023-08-12,1.5369
2023-08-13,2.00086
2023-08-14,2.07336
2023-08-15,1.79788
2023-08-16,1.92837
2023-08-17,1.31941
2023-08-18,2.14586
2023-08-19,1.5224
2023-08-20,1.15992
2023-08-21,1.4934
2023-08-22,1.66739
2023-08-23,1.88487
2023-08-24,1.68189
2023-08-25,1.58039
2023-08-26,1.36291
2023-08-27,1.30491
2023-08-28,1.91387
2023-08-29,1.73988
2023-08-30,2.42134
2023-08-31,1.85587
2023-09-01,1.63839
2023-09-02,1.13092
2023-09-03,1.07293
2023-09-04,1.20342
2023-09-05,1.29041
2023-09-06,1.14542
2023-09-07,1.01493
2023-09-08,0.98593
2023-09-09,0.69595
2023-09-10,0.98593
2023-09-11,1.62389
2023-09-12,1.37741
2023-09-13,1.37741
2023-09-14,1.4789
2023-09-15,1.26141
2023-09-16,1.56589
2023-09-17,1.21792
2023-09-18,1.23241
2023-09-19,1.75438
2023-09-20,1.21792
2023-09-21,1.27591
2023-09-22,1.5224
2023-09-23,1.4644
2023-09-24,1.30491
2023-09-25,1.23241
2023-09-26,1.24691
2023-09-27,1.13092
2023-09-28,0.62345
2023-09-29,1.18892
2023-09-30,0.98593
2023-10-01,1.4644
2023-10-02,1.4354
2023-10-03,1.26141
2023-10-04,1.36291
2023-10-05,1.10192
2023-10-06,1.24691
2023-10-07,1.23241
2023-10-08,1.15992
2023-10-09,1.13092
2023-10-10,1.15992
2023-10-11,1.37741
2023-10-12,1.23241
2023-10-13,1.65289
2023-10-14,1.14542
2023-10-15,1.60939
2023-10-16,1.56589
2023-10-17,2.07336
2023-10-18,2.11686
2023-10-19,2.04436
2023-10-20,2.27635
2023-10-21,2.07336
2023-10-22,2.55183
2023-10-23,2.9723
2023-10-24,5.82862
2023-10-25,4.92967
2023-10-26,5.52414
2023-10-27,3.17529
2023-10-28,2.9868
2023-10-29,2.10236
2023-10-30,2.85631
2023-10-31,3.47977
2023-11-01,4.66869
2023-11-02,6.0316
2023-11-03,6.0461
2023-11-04,4.42221
2023-11-05,5.78512
2023-11-06,7.40901
2023-11-07,6.94504
2023-11-08,5.66913
2023-11-09,6.72756
2023-11-10,6.95954
2023-11-11,5.16166
2023-11-12,4.45121
2023-11-13,5.03117
2023-11-14,5.43714
2023-11-15,4.29172
2023-11-16,8.23546
2023-11-17,6.17659
2023-11-18,4.34971
2023-11-19,3.62476
2023-11-20,5.71262
2023-11-21,4.77018
2023-11-22,3.65376
2023-11-23,4.4657
2023-11-24,4.04523
2023-11-25,2.9288
2023-11-26,3.62476
2023-11-27,3.45077
2023-11-28,3.45077
2023-11-29,3.11729
2023-11-30,3.72625
2023-12-01,3.10279
2023-12-02,3.49427
2023-12-03,4.11773
2023-12-04,8.52544
2023-12-05,7.19153
2023-12-06,10.04784
2023-12-07,9.1924
2023-12-08,17.00739
2023-12-09,44.93257
2023-12-10,22.76352
2023-12-11,14.91953
2023-12-12,13.51312
2023-12-13,13.07814
2023-12-14,25.37335
2023-12-15,12.04871
2023-12-16,8.68493
2023-12-17,7.641
2023-12-18,8.10497
2023-12-19,10.00434
2023-12-20,9.54037
2023-12-21,7.94548
2023-12-22,10.83079
2023-12-23,7.43801
2023-12-24,7.84399
2023-12-25,6.42308
2023-12-26,9.61287
2023-12-27,7.78599
2023-12-28,12.38219
2023-12-29,6.85805
2023-12-30,5.43714
2023-12-31,4.85718
2024-01-01,6.81455
2024-01-02,8.24996
2024-01-03,8.55444
2024-01-04,8.09047
2024-01-05,6.78555
2024-01-06,5.61113
2024-01-07,4.69769
2024-01-08,9.32289
2024-01-09,8.22096
2024-01-10,6.19109
2024-01-11,14.12208
2024-01-12,8.75743
2024-01-13,4.94417
2024-01-14,4.04523
2024-01-15,4.84268
2024-01-16,5.62563
2024-01-17,4.5527
2024-01-18,4.45121
2024-01-19,4.21922
2024-01-20,3.23328
2024-01-21,3.16079
2024-01-22,4.04523
2024-01-23,4.33521
2024-01-24,4.78468
2024-01-25,3.40727
2024-01-26,3.88574
2024-01-27,2.9288
2024-01-28,4.4802
2024-01-29,4.82818
2024-01-30,7.13353
2024-01-31,4.45121
2024-02-01,3.46527
2024-02-02,4.5672
2024-02-03,4.07423
2024-02-04,2.66782
2024-02-05,3.74075
2024-02-06,4.21922
2024-02-07,5.26315
2024-02-08,5.77062
2024-02-09,3.24778
2024-02-10,3.56676
2024-02-11,3.82775
2024-02-12,3.43627
2024-02-13,6.82905
2024-02-14,6.62606
2024-02-15,9.80136
2024-02-16,10.39582
2024-02-17,5.85761
2024-02-18,10.03334
2024-02-19,10.90329
2024-02-20,9.98985
2024-02-21,9.01841
2024-02-22,6.48107
2024-02-23,4.81368
2024-02-24,4.11773
2024-02-25,3.43627
2024-02-26,5.01667
2024-02-27,8.67043
2024-02-28,10.59881
2024-02-29,20.37117
2024-03-01,13.36813
2024-03-02,19.28374
2024-03-03,13.44062
2024-03-04,22.64752
2024-03-05,20.51616
2024-03-06,13.96259
2024-03-07,12.77366
2024-03-08,12.1937
2024-03-09,10.29433
2024-03-10,9.65637
2024-03-11,14.55705
2024-03-12,15.44149
2024-03-13,13.91909
2024-03-14,17.51486
2024-03-15,13.89009
2024-03-16,11.57024
2024-03-17,10.7583
2024-03-18,12.36769
2024-03-19,11.64274
2024-03-20,11.91822
