date,차트
2023-06-01,20.67567
2023-06-02,22.56756
2023-06-03,14.05405
2023-06-04,17.02702
2023-06-05,17.7027
2023-06-06,18.51351
2023-06-07,23.91891
2023-06-08,25.13513
2023-06-09,20.67567
2023-06-10,13.24324
2023-06-11,15.4054
2023-06-12,21.21621
2023-06-13,24.32432
2023-06-14,23.24324
2023-06-15,19.59459
2023-06-16,21.48648
2023-06-17,12.16216
2023-06-18,15.81081
2023-06-19,18.24324
2023-06-20,25.13513
2023-06-21,22.97297
2023-06-22,19.32432
2023-06-23,20.67567
2023-06-24,12.83783
2023-06-25,13.64864
2023-06-26,20.67567
2023-06-27,22.56756
2023-06-28,22.02702
2023-06-29,20.13513
2023-06-30,20.13513
2023-07-01,15.13513
2023-07-02,13.24324
2023-07-03,16.21621
2023-07-04,23.1081
2023-07-05,18.91891
2023-07-06,19.86486
2023-07-07,19.86486
2023-07-08,13.91891
2023-07-09,15.27027
2023-07-10,22.29729
2023-07-11,25.0
2023-07-12,23.1081
2023-07-13,23.51351
2023-07-14,22.7027
2023-07-15,14.45945
2023-07-16,14.72972
2023-07-17,18.78378
2023-07-18,20.81081
2023-07-19,18.51351
2023-07-20,18.37837
2023-07-21,18.91891
2023-07-22,12.7027
2023-07-23,12.29729
2023-07-24,21.48648
2023-07-25,19.59459
2023-07-26,17.97297
2023-07-27,18.1081
2023-07-28,17.97297
2023-07-29,19.59459
2023-07-30,13.24324
2023-07-31,17.29729
2023-08-01,17.56756
2023-08-02,21.08108
2023-08-03,20.54054
2023-08-04,17.7027
2023-08-05,13.78378
2023-08-06,14.32432
2023-08-07,19.86486
2023-08-08,22.97297
2023-08-09,21.21621
2023-08-10,18.1081
2023-08-11,17.7027
2023-08-12,14.59459
2023-08-13,13.24324
2023-08-14,19.05405
2023-08-15,16.89189
2023-08-16,23.51351
2023-08-17,21.21621
2023-08-18,20.67567
2023-08-19,13.51351
2023-08-20,12.7027
2023-08-21,18.24324
2023-08-22,21.89189
2023-08-23,20.4054
2023-08-24,19.32432
2023-08-25,20.67567
2023-08-26,12.83783
2023-08-27,11.21621
2023-08-28,20.54054
2023-08-29,18.37837
2023-08-30,20.67567
2023-08-31,21.21621
2023-09-01,15.4054
2023-09-02,13.64864
2023-09-03,11.35135
2023-09-04,18.64864
2023-09-05,22.43243
2023-09-06,19.05405
2023-09-07,21.75675
2023-09-08,17.83783
2023-09-09,13.37837
2023-09-10,14.05405
2023-09-11,20.67567
2023-09-12,21.75675
2023-09-13,18.91891
2023-09-14,19.59459
2023-09-15,19.05405
2023-09-16,13.64864
2023-09-17,12.83783
2023-09-18,19.18918
2023-09-19,21.62162
2023-09-20,19.59459
2023-09-21,18.78378
2023-09-22,17.7027
2023-09-23,12.43243
2023-09-24,12.29729
2023-09-25,19.05405
2023-09-26,17.97297
2023-09-27,17.02702
2023-09-28,8.91891
2023-09-29,10.81081
2023-09-30,9.32432
2023-10-01,10.67567
2023-10-02,11.48648
2023-10-03,11.48648
2023-10-04,17.29729
2023-10-05,17.7027
2023-10-06,18.24324
2023-10-07,12.02702
2023-10-08,11.89189
2023-10-09,13.78378
2023-10-10,20.94594
2023-10-11,20.4054
2023-10-12,19.18918
2023-10-13,17.16216
2023-10-14,14.32432
2023-10-15,14.18918
2023-10-16,19.72972
2023-10-17,23.78378
2023-10-18,19.32432
2023-10-19,21.08108
2023-10-20,22.02702
2023-10-21,14.72972
2023-10-22,13.78378
2023-10-23,37.02702
2023-10-24,24.32432
2023-10-25,23.1081
2023-10-26,22.29729
2023-10-27,17.16216
2023-10-28,10.27027
2023-10-29,13.78378
2023-10-30,17.29729
2023-10-31,21.62162
2023-11-01,18.37837
2023-11-02,20.94594
2023-11-03,19.86486
2023-11-04,16.08108
2023-11-05,16.48648
2023-11-06,20.4054
2023-11-07,22.43243
2023-11-08,23.1081
2023-11-09,23.37837
2023-11-10,17.97297
2023-11-11,14.72972
2023-11-12,12.29729
2023-11-13,22.97297
2023-11-14,23.1081
2023-11-15,22.83783
2023-11-16,21.48648
2023-11-17,15.94594
2023-11-18,11.08108
2023-11-19,16.35135
2023-11-20,22.56756
2023-11-21,21.48648
2023-11-22,21.35135
2023-11-23,20.13513
2023-11-24,19.18918
2023-11-25,12.56756
2023-11-26,13.51351
2023-11-27,23.24324
2023-11-28,25.67567
2023-11-29,20.13513
2023-11-30,20.54054
2023-12-01,17.16216
2023-12-02,14.32432
2023-12-03,15.13513
2023-12-04,20.0
2023-12-05,20.13513
2023-12-06,21.35135
2023-12-07,21.62162
2023-12-08,19.18918
2023-12-09,14.72972
2023-12-10,14.45945
2023-12-11,23.78378
2023-12-12,27.83783
2023-12-13,20.13513
2023-12-14,25.4054
2023-12-15,19.32432
2023-12-16,16.35135
2023-12-17,12.7027
2023-12-18,16.89189
2023-12-19,17.02702
2023-12-20,17.02702
2023-12-21,17.43243
2023-12-22,15.67567
2023-12-23,13.51351
2023-12-24,8.64864
2023-12-25,9.32432
2023-12-26,16.08108
2023-12-27,13.51351
2023-12-28,16.48648
2023-12-29,15.54054
2023-12-30,10.67567
2023-12-31,11.48648
2024-01-01,12.7027
2024-01-02,17.7027
2024-01-03,21.62162
2024-01-04,21.35135
2024-01-05,21.62162
2024-01-06,14.05405
2024-01-07,12.43243
2024-01-08,15.67567
2024-01-09,18.37837
2024-01-10,21.89189
2024-01-11,19.86486
2024-01-12,21.62162
2024-01-13,13.24324
2024-01-14,15.13513
2024-01-15,22.56756
2024-01-16,20.27027
2024-01-17,20.13513
2024-01-18,22.16216
2024-01-19,21.48648
2024-01-20,13.1081
2024-01-21,12.97297
2024-01-22,20.13513
2024-01-23,20.67567
2024-01-24,22.02702
2024-01-25,17.83783
2024-01-26,16.62162
2024-01-27,14.18918
2024-01-28,14.59459
2024-01-29,18.24324
2024-01-30,21.48648
2024-01-31,19.05405
2024-02-01,18.1081
2024-02-02,18.24324
2024-02-03,12.02702
2024-02-04,13.78378
2024-02-05,20.0
2024-02-06,19.59459
2024-02-07,17.83783
2024-02-08,15.94594
2024-02-09,10.13513
2024-02-10,9.05405
2024-02-11,11.89189
2024-02-12,10.94594
2024-02-13,18.37837
2024-02-14,20.4054
2024-02-15,19.05405
2024-02-16,20.94594
2024-02-17,13.37837
2024-02-18,14.72972
2024-02-19,18.78378
2024-02-20,26.48648
2024-02-21,22.29729
2024-02-22,21.08108
2024-02-23,19.05405
2024-02-24,18.64864
2024-02-25,13.51351
2024-02-26,19.59459
2024-02-27,20.13513
2024-02-28,20.27027
2024-02-29,18.24324
2024-03-01,15.0
2024-03-02,13.91891
2024-03-03,14.32432
2024-03-04,17.7027
2024-03-05,22.29729
2024-03-06,24.18918
2024-03-07,24.05405
2024-03-08,21.35135
2024-03-09,15.27027
2024-03-10,16.62162
2024-03-11,21.08108
2024-03-12,27.56756
2024-03-13,23.24324
2024-03-14,25.54054
2024-03-15,22.43243
2024-03-16,16.48648
2024-03-17,18.1081
2024-03-18,22.02702
2024-03-19,27.56756
2024-03-20,19.86486
