date,한양이엔지주가
2023-07-24,4.74925
2023-07-25,3.98538
2023-07-26,4.05181
2023-07-27,4.01859
2023-07-28,2.98904
2023-07-29,0.89671
2023-07-30,0.33211
2023-07-31,5.01494
2023-08-01,5.71238
2023-08-02,36.46629
2023-08-03,42.44437
2023-08-04,21.65393
2023-08-05,3.88575
2023-08-06,4.84888
2023-08-07,31.28528
2023-08-08,25.67253
2023-08-09,15.8087
2023-08-10,13.64995
2023-08-11,21.35503
2023-08-12,6.40983
2023-08-13,5.64596
2023-08-14,37.06409
2023-08-15,7.43938
2023-08-16,66.72201
2023-08-17,51.67718
2023-08-18,50.61441
2023-08-19,5.77881
2023-08-20,6.57588
2023-08-21,30.1893
2023-08-22,23.51378
2023-08-23,24.87545
2023-08-24,19.16306
2023-08-25,17.46927
2023-08-26,3.28794
2023-08-27,3.22152
2023-08-28,17.40285
2023-08-29,16.24045
2023-08-30,14.9452
2023-08-31,15.94154
2023-09-01,15.41016
2023-09-02,2.15875
2023-09-03,2.22517
2023-09-04,11.7901
2023-09-05,13.61673
2023-09-06,10.49485
2023-09-07,11.12587
2023-09-08,10.69412
2023-09-09,2.22517
2023-09-10,2.19196
2023-09-11,11.05944
2023-09-12,11.82331
2023-09-13,9.26602
2023-09-14,11.45798
2023-09-15,11.65725
2023-09-16,2.35802
2023-09-17,1.89305
2023-09-18,10.362
2023-09-19,8.635
2023-09-20,6.24377
2023-09-21,5.57954
2023-09-22,5.91165
2023-09-23,1.1624
2023-09-24,1.02955
2023-09-25,5.41348
2023-09-26,5.71238
2023-09-27,6.50946
2023-09-28,1.02955
2023-09-29,0.89671
2023-09-30,0.79707
2023-10-01,0.46496
2023-10-02,1.02955
2023-10-03,0.63101
2023-10-04,5.01494
2023-10-05,5.97808
2023-10-06,6.11092
2023-10-07,1.02955
2023-10-08,0.56459
2023-10-09,0.66423
2023-10-10,6.14413
2023-10-11,6.24377
2023-10-12,5.97808
2023-10-13,5.4799
2023-10-14,0.92992
2023-10-15,0.43175
2023-10-16,6.0445
2023-10-17,7.60544
2023-10-18,6.97442
2023-10-19,5.67917
2023-10-20,6.0445
2023-10-21,0.49817
2023-10-22,0.53138
2023-10-23,5.97808
2023-10-24,7.4726
2023-10-25,5.41348
2023-10-26,4.84888
2023-10-27,5.54633
2023-10-28,0.53138
2023-10-29,0.69744
2023-10-30,4.38392
2023-10-31,4.38392
2023-11-01,5.61275
2023-11-02,5.51311
2023-11-03,5.64596
2023-11-04,0.66423
2023-11-05,0.76386
2023-11-06,8.23646
2023-11-07,7.33975
2023-11-08,5.77881
2023-11-09,6.44304
2023-11-10,4.94852
2023-11-11,0.69744
2023-11-12,0.66423
2023-11-13,5.74559
2023-11-14,7.17369
2023-11-15,7.10727
2023-11-16,6.74194
2023-11-17,5.21421
2023-11-18,0.53138
2023-11-19,0.63101
2023-11-20,6.11092
2023-11-21,5.28063
2023-11-22,5.181
2023-11-23,5.44669
2023-11-24,4.91531
2023-11-25,0.73065
2023-11-26,0.56459
2023-11-27,5.57954
2023-11-28,5.04815
2023-11-29,5.24742
2023-11-30,5.87844
2023-12-01,5.28063
2023-12-02,0.73065
2023-12-03,0.49817
2023-12-04,4.68282
2023-12-05,5.11457
2023-12-06,5.81202
2023-12-07,5.87844
2023-12-08,5.44669
2023-12-09,1.19561
2023-12-10,0.63101
2023-12-11,5.91165
2023-12-12,7.50581
2023-12-13,7.73829
2023-12-14,6.17734
2023-12-15,8.23646
2023-12-16,0.96313
2023-12-17,0.73065
2023-12-18,7.2069
2023-12-19,9.7974
2023-12-20,8.56858
2023-12-21,8.0704
2023-12-22,7.50581
2023-12-23,1.09598
2023-12-24,0.43175
2023-12-25,0.43175
2023-12-26,6.54267
2023-12-27,7.40617
2023-12-28,7.97077
2023-12-29,1.62736
2023-12-30,0.36532
2023-12-31,0.76386
2024-01-01,0.69744
2024-01-02,6.908
2024-01-03,6.07771
2024-01-04,7.97077
2024-01-05,7.04085
2024-01-06,1.62736
2024-01-07,0.69744
2024-01-08,10.09631
2024-01-09,9.39887
2024-01-10,7.30654
2024-01-11,8.53537
2024-01-12,6.3434
2024-01-13,0.79707
2024-01-14,0.69744
2024-01-15,5.14779
2024-01-16,5.31384
2024-01-17,4.64961
2024-01-18,5.4799
2024-01-19,5.74559
2024-01-20,1.62736
2024-01-21,0.92992
2024-01-22,10.19594
2024-01-23,7.7715
2024-01-24,8.23646
2024-01-25,12.28827
2024-01-26,9.23281
2024-01-27,1.82663
2024-01-28,1.22882
2024-01-29,10.69412
2024-01-30,13.18498
2024-01-31,16.17402
2024-02-01,12.35469
2024-02-02,11.88973
2024-02-03,2.09232
2024-02-04,1.59415
2024-02-05,13.68316
2024-02-06,10.32879
2024-02-07,11.92294
2024-02-08,13.64995
2024-02-09,1.32846
2024-02-10,0.8635
2024-02-11,0.96313
2024-02-12,1.39488
2024-02-13,14.44702
2024-02-14,14.51345
2024-02-15,21.2886
2024-02-16,15.31052
2024-02-17,2.39123
2024-02-18,1.79342
2024-02-19,12.81966
2024-02-20,10.82696
2024-02-21,13.5171
2024-02-22,11.49119
2024-02-23,11.42477
2024-02-24,1.39488
2024-02-25,0.83028
2024-02-26,10.12952
2024-02-27,9.26602
2024-02-28,11.32514
2024-02-29,10.29558
2024-03-01,1.89305
2024-03-02,1.12919
2024-03-03,1.12919
2024-03-04,10.32879
2024-03-05,9.26602
2024-03-06,11.25871
2024-03-07,9.96346
2024-03-08,8.80106
2024-03-09,1.22882
2024-03-10,1.1624
2024-03-11,7.24011
2024-03-12,7.10727
2024-03-13,10.82696
2024-03-14,14.04848
2024-03-15,10.52806
2024-03-16,1.52773
2024-03-17,0.96313
2024-03-18,11.72367
2024-03-19,13.816
2024-03-20,14.34739
