date,엔달러환율
2023-05-30,18.83941
2023-05-31,17.32822
2023-06-01,14.64839
2023-06-02,16.34092
2023-06-03,6.18577
2023-06-04,4.63429
2023-06-05,18.73866
2023-06-06,8.9865
2023-06-07,19.90731
2023-06-08,16.40137
2023-06-09,20.1491
2023-06-10,6.32681
2023-06-11,4.3522
2023-06-12,19.02075
2023-06-13,30.46544
2023-06-14,33.26616
2023-06-15,29.29679
2023-06-16,28.47068
2023-06-17,10.59842
2023-06-18,9.47007
2023-06-19,32.74229
2023-06-20,30.00201
2023-06-21,27.46322
2023-06-22,26.21398
2023-06-23,28.0274
2023-06-24,8.92605
2023-06-25,6.42756
2023-06-26,25.06548
2023-06-27,24.86399
2023-06-28,24.31996
2023-06-29,26.93935
2023-06-30,25.93189
2023-07-01,7.85815
2023-07-02,5.5007
2023-07-03,23.77594
2023-07-04,26.47592
2023-07-05,28.34978
2023-07-06,25.54906
2023-07-07,22.99012
2023-07-08,11.54543
2023-07-09,6.32681
2023-07-10,24.07817
2023-07-11,24.56175
2023-07-12,27.20128
2023-07-13,25.60951
2023-07-14,22.92967
2023-07-15,6.18577
2023-07-16,4.4731
2023-07-17,18.23493
2023-07-18,19.64537
2023-07-19,19.22224
2023-07-20,20.29014
2023-07-21,22.22446
2023-07-22,6.85069
2023-07-23,4.69474
2023-07-24,18.55732
2023-07-25,17.8924
2023-07-26,18.83941
2023-07-27,18.47672
2023-07-28,26.11323
2023-07-29,9.47007
2023-07-30,5.31936
2023-07-31,25.44831
2023-08-01,26.45577
2023-08-02,26.51622
2023-08-03,23.73564
2023-08-04,22.84908
2023-08-05,7.99919
2023-08-06,6.22607
2023-08-07,20.79387
2023-08-08,22.10356
2023-08-09,22.46625
2023-08-10,20.49163
2023-08-11,21.70058
2023-08-12,7.49546
2023-08-13,4.67459
2023-08-14,21.01551
2023-08-15,14.82974
2023-08-16,27.60427
2023-08-17,26.05279
2023-08-18,23.97743
2023-08-19,8.24098
2023-08-20,6.5686
2023-08-21,23.33266
2023-08-22,23.05057
2023-08-23,20.08865
2023-08-24,22.54684
2023-08-25,18.75881
2023-08-26,6.30666
2023-08-27,3.84847
2023-08-28,19.26254
2023-08-29,24.94458
2023-08-30,22.90953
2023-08-31,22.16401
2023-09-01,19.50433
2023-09-02,6.6089
2023-09-03,4.07011
2023-09-04,19.12149
2023-09-05,20.53193
2023-09-06,25.32742
2023-09-07,25.6498
2023-09-08,23.95728
2023-09-09,7.09248
2023-09-10,5.15817
2023-09-11,23.33266
2023-09-12,22.64759
2023-09-13,23.41325
2023-09-14,21.72073
2023-09-15,21.39834
2023-09-16,6.16562
2023-09-17,4.04996
2023-09-18,20.16925
2023-09-19,26.01249
2023-09-20,20.69312
2023-09-21,26.81845
2023-09-22,24.7028
2023-09-23,7.51561
2023-09-24,4.25146
2023-09-25,19.48418
2023-09-26,25.44831
2023-09-27,25.91174
2023-09-28,13.27825
2023-09-29,10.29619
2023-09-30,9.63127
2023-10-01,6.70965
2023-10-02,14.5275
2023-10-03,20.1491
2023-10-04,43.84444
2023-10-05,29.1759
2023-10-06,23.49385
2023-10-07,9.49022
2023-10-08,5.4201
2023-10-09,11.44469
2023-10-10,24.34011
2023-10-11,22.14386
2023-10-12,22.60729
2023-10-13,23.29236
2023-10-14,8.42232
2023-10-15,5.09772
2023-10-16,19.12149
2023-10-17,20.69312
2023-10-18,19.70582
2023-10-19,21.64013
2023-10-20,21.49909
2023-10-21,7.47531
2023-10-22,5.39995
2023-10-23,21.80132
2023-10-24,24.80354
2023-10-25,21.94237
2023-10-26,30.08261
2023-10-27,23.97743
2023-10-28,9.77231
2023-10-29,6.38726
2023-10-30,20.79387
2023-10-31,30.80797
2023-11-01,35.52286
2023-11-02,34.47511
2023-11-03,46.38323
2023-11-04,15.13197
2023-11-05,8.96635
2023-11-06,45.47652
2023-11-07,38.52508
2023-11-08,36.40942
2023-11-09,31.15051
2023-11-10,27.60427
2023-11-11,10.86036
2023-11-12,7.43501
2023-11-13,28.87366
2023-11-14,34.61615
2023-11-15,41.80938
2023-11-16,44.8519
2023-11-17,36.77211
2023-11-18,12.67378
2023-11-19,9.00664
2023-11-20,31.57364
2023-11-21,35.11988
2023-11-22,31.97662
2023-11-23,25.91174
2023-11-24,23.91698
2023-11-25,9.28873
2023-11-26,6.91114
2023-11-27,24.42071
2023-11-28,23.75579
2023-11-29,24.88414
2023-11-30,24.80354
2023-12-01,25.6901
2023-12-02,10.21559
2023-12-03,6.6492
2023-12-04,26.67741
2023-12-05,28.22889
2023-12-06,25.79085
2023-12-07,35.50272
2023-12-08,40.90267
2023-12-09,12.55289
2023-12-10,8.66411
2023-12-11,29.59903
2023-12-12,26.71771
2023-12-13,23.5946
2023-12-14,37.63852
2023-12-15,30.14305
2023-12-16,11.46483
2023-12-17,8.44247
2023-12-18,26.9595
2023-12-19,30.78782
2023-12-20,27.04009
2023-12-21,23.61474
2023-12-22,21.70058
2023-12-23,7.65665
2023-12-24,5.23876
2023-12-25,6.22607
2023-12-26,18.98045
2023-12-27,19.60507
2023-12-28,23.05057
2023-12-29,17.24763
2023-12-30,9.57082
2023-12-31,5.21861
2024-01-01,6.44771
2024-01-02,24.40056
2024-01-03,24.60205
2024-01-04,22.96997
2024-01-05,22.62744
2024-01-06,8.8253
2024-01-07,5.17831
2024-01-08,17.83195
2024-01-09,21.45879
2024-01-10,21.45879
2024-01-11,21.01551
2024-01-12,20.22969
2024-01-13,7.73725
2024-01-14,4.63429
2024-01-15,18.69836
2024-01-16,21.31775
2024-01-17,26.47592
2024-01-18,22.78863
2024-01-19,22.60729
2024-01-20,7.29397
2024-01-21,5.74249
2024-01-22,22.06326
2024-01-23,22.60729
2024-01-24,21.74088
2024-01-25,19.48418
2024-01-26,18.23493
2024-01-27,6.44771
2024-01-28,5.27906
2024-01-29,18.47672
2024-01-30,18.09389
2024-01-31,17.50957
2024-02-01,21.07596
2024-02-02,18.03344
2024-02-03,8.28128
2024-02-04,5.09772
2024-02-05,19.32299
2024-02-06,20.1088
2024-02-07,17.87225
2024-02-08,18.41628
2024-02-09,12.2708
2024-02-10,6.79024
2024-02-11,5.56115
2024-02-12,9.69171
2024-02-13,25.00503
2024-02-14,33.649
2024-02-15,29.23634
2024-02-16,20.85432
2024-02-17,9.51037
2024-02-18,5.62159
2024-02-19,18.92
2024-02-20,19.24239
2024-02-21,17.52971
2024-02-22,21.2976
2024-02-23,18.73866
2024-02-24,8.16038
2024-02-25,5.60145
2024-02-26,17.75136
2024-02-27,18.23493
2024-02-28,16.42151
2024-02-29,18.51702
2024-03-01,10.73947
2024-03-02,6.40741
2024-03-03,3.62683
2024-03-04,17.71106
2024-03-05,18.35583
2024-03-06,19.16179
2024-03-07,22.64759
2024-03-08,20.93491
2024-03-09,8.09993
2024-03-10,6.28652
2024-03-11,21.57968
2024-03-12,21.51924
2024-03-13,18.79911
2024-03-14,18.25508
2024-03-15,20.43119
2024-03-16,6.77009
2024-03-17,5.35966
2024-03-18,21.3379
2024-03-19,39.29075
2024-03-20,34.31392
