date,미국증시
2023-05-31,47.21767
2023-06-01,46.60382
2023-06-02,42.48934
2023-06-03,25.27425
2023-06-04,5.1781
2023-06-05,14.48393
2023-06-06,36.16693
2023-06-07,41.09998
2023-06-08,44.91582
2023-06-09,39.47099
2023-06-10,24.18414
2023-06-11,5.13475
2023-06-12,17.55948
2023-06-13,43.76851
2023-06-14,44.41758
2023-06-15,45.96981
2023-06-16,39.39362
2023-06-17,22.91069
2023-06-18,4.6362
2023-06-19,17.34212
2023-06-20,32.81803
2023-06-21,41.51333
2023-06-22,44.12767
2023-06-23,38.09909
2023-06-24,21.13629
2023-06-25,4.21051
2023-06-26,16.17765
2023-06-27,40.82933
2023-06-28,41.64428
2023-06-29,39.59713
2023-06-30,35.42123
2023-07-01,21.06705
2023-07-02,4.11719
2023-07-03,16.43114
2023-07-04,37.68424
2023-07-05,28.92391
2023-07-06,39.93009
2023-07-07,38.35047
2023-07-08,22.71982
2023-07-09,4.5492
2023-07-10,16.28061
2023-07-11,38.78699
2023-07-12,41.04097
2023-07-13,41.03736
2023-07-14,36.98941
2023-07-15,23.00944
2023-07-16,4.4631
2023-07-17,16.7349
2023-07-18,38.73792
2023-07-19,39.02392
2023-07-20,40.06496
2023-07-21,39.51133
2023-07-22,21.05892
2023-07-23,4.38663
2023-07-24,15.81488
2023-07-25,35.56935
2023-07-26,38.0446
2023-07-27,40.54153
2023-07-28,36.90903
2023-07-29,20.0534
2023-07-30,3.78724
2023-07-31,14.31775
2023-08-01,35.80266
2023-08-02,41.69335
2023-08-03,46.19228
2023-08-04,38.68343
2023-08-05,22.66022
2023-08-06,4.15091
2023-08-07,16.23395
2023-08-08,39.37585
2023-08-09,38.82854
2023-08-10,41.08523
2023-08-11,37.0436
2023-08-12,20.57031
2023-08-13,3.85588
2023-08-14,12.95458
2023-08-15,31.4663
2023-08-16,38.79362
2023-08-17,45.12415
2023-08-18,42.69646
2023-08-19,24.90306
2023-08-20,4.88036
2023-08-21,16.53741
2023-08-22,38.66958
2023-08-23,38.86346
2023-08-24,42.38337
2023-08-25,45.77442
2023-08-26,27.32864
2023-08-27,4.44022
2023-08-28,16.03736
2023-08-29,38.51876
2023-08-30,41.37635
2023-08-31,39.418
2023-09-01,35.50492
2023-09-02,20.93067
2023-09-03,4.27915
2023-09-04,17.7645
2023-09-05,31.11016
2023-09-06,37.40456
2023-09-07,40.15889
2023-09-08,35.28034
2023-09-09,20.18014
2023-09-10,4.12773
2023-09-11,15.12337
2023-09-12,35.91676
2023-09-13,37.47742
2023-09-14,37.96512
2023-09-15,33.89941
2023-09-16,23.37461
2023-09-17,4.22858
2023-09-18,16.45853
2023-09-19,37.95428
2023-09-20,37.91003
2023-09-21,46.20764
2023-09-22,38.78037
2023-09-23,23.19278
2023-09-24,4.14157
2023-09-25,16.48202
2023-09-26,38.14666
2023-09-27,34.04301
2023-09-28,23.87737
2023-09-29,21.89825
2023-09-30,18.44157
2023-10-01,6.02074
2023-10-02,11.4418
2023-10-03,30.22115
2023-10-04,44.06956
2023-10-05,44.82039
2023-10-06,39.44389
2023-10-07,24.88981
2023-10-08,4.56907
2023-10-09,21.23052
2023-10-10,42.74162
2023-10-11,43.90428
2023-10-12,44.44076
2023-10-13,42.74222
2023-10-14,24.86211
2023-10-15,4.95201
2023-10-16,18.17002
2023-10-17,42.18829
2023-10-18,43.52767
2023-10-19,47.90467
2023-10-20,46.82239
2023-10-21,27.8338
2023-10-22,4.90715
2023-10-23,20.36168
2023-10-24,44.64758
2023-10-25,44.84116
2023-10-26,55.59024
2023-10-27,49.45027
2023-10-28,27.1742
2023-10-29,5.13836
2023-10-30,18.32897
2023-10-31,44.2818
2023-11-01,43.49275
2023-11-02,46.77903
2023-11-03,42.89636
2023-11-04,25.77791
2023-11-05,4.77138
2023-11-06,26.00852
2023-11-07,48.73678
2023-11-08,43.37323
2023-11-09,41.95196
2023-11-10,40.41599
2023-11-11,26.83852
2023-11-12,4.69792
2023-11-13,15.21157
2023-11-14,41.1042
2023-11-15,45.98697
2023-11-16,46.67126
2023-11-17,40.82361
2023-11-18,24.35454
2023-11-19,4.59225
2023-11-20,14.49176
2023-11-21,40.80856
2023-11-22,41.60936
2023-11-23,41.93992
2023-11-24,28.35733
2023-11-25,17.94122
2023-11-26,4.13977
2023-11-27,13.27159
2023-11-28,35.90562
2023-11-29,37.39613
2023-11-30,39.71484
2023-12-01,36.69588
2023-12-02,23.13618
2023-12-03,4.19125
2023-12-04,12.95127
2023-12-05,38.6178
2023-12-06,38.86436
2023-12-07,38.54796
2023-12-08,36.42614
2023-12-09,24.21154
2023-12-10,4.39145
2023-12-11,13.18188
2023-12-12,39.87229
2023-12-13,40.01288
2023-12-14,44.21497
2023-12-15,39.72116
2023-12-16,24.34009
2023-12-17,4.43119
2023-12-18,12.52197
2023-12-19,35.98359
2023-12-20,36.57034
2023-12-21,46.69926
2023-12-22,37.47982
2023-12-23,22.55154
2023-12-24,3.60961
2023-12-25,5.89129
2023-12-26,16.07319
2023-12-27,33.89579
2023-12-28,33.67001
2023-12-29,25.45549
2023-12-30,12.66949
2023-12-31,2.64534
2024-01-01,5.13595
2024-01-02,17.30539
2024-01-03,45.78917
2024-01-04,47.38656
2024-01-05,43.00354
2024-01-06,25.27455
2024-01-07,4.29571
2024-01-08,12.59844
2024-01-09,40.8757
2024-01-10,39.79703
2024-01-11,39.85995
2024-01-12,40.00475
2024-01-13,23.04436
2024-01-14,4.07685
2024-01-15,14.24821
2024-01-16,29.70514
2024-01-17,41.45071
2024-01-18,41.20475
2024-01-19,38.63647
2024-01-20,26.17922
2024-01-21,4.29812
2024-01-22,13.25594
2024-01-23,37.85403
2024-01-24,37.75348
2024-01-25,39.14796
2024-01-26,35.47602
2024-01-27,22.22399
2024-01-28,4.15121
2024-01-29,12.63637
2024-01-30,36.0128
2024-01-31,39.34936
2024-02-01,39.23677
2024-02-02,35.77466
2024-02-03,25.85318
2024-02-04,4.1476
2024-02-05,11.82714
2024-02-06,35.56363
2024-02-07,37.63095
2024-02-08,30.60318
2024-02-09,22.42901
2024-02-10,15.66797
2024-02-11,4.40951
2024-02-12,10.64491
2024-02-13,34.35881
2024-02-14,44.7969
2024-02-15,39.53481
2024-02-16,36.31264
2024-02-17,24.01917
2024-02-18,4.72562
2024-02-19,15.2748
2024-02-20,30.59987
2024-02-21,39.5035
2024-02-22,41.19361
2024-02-23,36.89157
2024-02-24,21.20252
2024-02-25,4.09702
2024-02-26,11.29729
2024-02-27,32.79695
2024-02-28,32.69279
2024-02-29,31.60388
2024-03-01,24.745
2024-03-02,17.8801
2024-03-03,3.68969
2024-03-04,11.68234
2024-03-05,36.04802
2024-03-06,38.41068
2024-03-07,36.98218
2024-03-08,33.50503
2024-03-09,25.0578
2024-03-10,4.50615
2024-03-11,14.55739
2024-03-12,37.41058
2024-03-13,36.34425
2024-03-14,36.16814
2024-03-15,34.52228
2024-03-16,21.0532
2024-03-17,4.1497
2024-03-18,14.08985
2024-03-19,35.47692
2024-03-20,34.95249
