date,두나무주가
2024-02-03,1.98897
2024-02-04,2.13275
2024-02-05,2.89959
2024-02-06,3.69039
2024-02-07,3.8102
2024-02-08,3.25904
2024-02-09,2.34843
2024-02-10,2.68392
2024-02-11,2.70788
2024-02-12,2.51617
2024-02-13,7.30889
2024-02-14,6.42223
2024-02-15,14.71363
2024-02-16,10.61586
2024-02-17,5.67936
2024-02-18,6.58998
2024-02-19,8.91445
2024-02-20,8.19554
2024-02-21,7.9559
2024-02-22,6.61394
2024-02-23,5.919
2024-02-24,4.64893
2024-02-25,2.70788
2024-02-26,4.76875
2024-02-27,12.58087
2024-02-28,15.36065
2024-02-29,26.67145
2024-03-01,10.85549
2024-03-02,8.60292
2024-03-03,6.4462
2024-03-04,19.57824
2024-03-05,33.26144
2024-03-06,16.07955
2024-03-07,12.79654
2024-03-08,26.62353
2024-03-09,9.05823
2024-03-10,12.91636
2024-03-11,18.71555
2024-03-12,23.81979
2024-03-13,18.90726
2024-03-14,17.66115
2024-03-15,12.8924
2024-03-16,8.00383
2024-03-17,5.34387
2024-03-18,12.82051
2024-03-19,9.15408
2024-03-20,7.62041
