date,IPO일정
2023-07-20,22.06223
2023-07-21,20.20436
2023-07-22,7.89595
2023-07-23,11.37947
2023-07-24,26.42823
2023-07-25,23.59498
2023-07-26,21.78355
2023-07-27,21.69066
2023-07-28,15.55968
2023-07-29,5.85229
2023-07-30,5.85229
2023-07-31,16.30283
2023-08-01,13.7947
2023-08-02,12.86576
2023-08-03,12.21551
2023-08-04,10.03251
2023-08-05,3.29772
2023-08-06,4.45889
2023-08-07,13.56247
2023-08-08,9.84672
2023-08-09,10.26474
2023-08-10,14.53785
2023-08-11,9.93961
2023-08-12,2.92614
2023-08-13,3.39061
2023-08-14,8.732
2023-08-15,5.66651
2023-08-16,11.05434
2023-08-17,9.75383
2023-08-18,6.549
2023-08-19,2.32234
2023-08-20,2.8797
2023-08-21,10.54342
2023-08-22,10.07895
2023-08-23,8.87134
2023-08-24,10.35764
2023-08-25,6.4561
2023-08-26,3.29772
2023-08-27,3.62285
2023-08-28,9.56804
2023-08-29,8.59266
2023-08-30,8.77844
2023-08-31,6.78123
2023-09-01,8.59266
2023-09-02,3.39061
2023-09-03,4.08732
2023-09-04,11.28657
2023-09-05,9.66093
2023-09-06,8.03529
2023-09-07,8.54621
2023-09-08,5.85229
2023-09-09,3.34417
2023-09-10,3.62285
2023-09-11,18.39294
2023-09-12,11.33302
2023-09-13,11.10078
2023-09-14,10.40408
2023-09-15,12.16906
2023-09-16,4.13376
2023-09-17,7.10636
2023-09-18,19.46121
2023-09-19,19.87923
2023-09-20,17.69623
2023-09-21,14.25917
2023-09-22,14.90942
2023-09-23,5.10915
2023-09-24,5.7594
2023-09-25,19.32187
2023-09-26,13.19089
2023-09-27,13.14444
2023-09-28,3.94797
2023-09-29,4.41244
2023-09-30,4.18021
2023-10-01,3.43706
2023-10-02,3.76219
2023-10-03,8.45332
2023-10-04,15.09521
2023-10-05,24.013
2023-10-06,18.81096
2023-10-07,5.15559
2023-10-08,6.4561
2023-10-09,7.01346
2023-10-10,18.43938
2023-10-11,18.62517
2023-10-12,15.46679
2023-10-13,11.14723
2023-10-14,5.29493
2023-10-15,6.4561
2023-10-16,15.79191
2023-10-17,13.56247
2023-10-18,16.07059
2023-10-19,14.39851
2023-10-20,9.61449
2023-10-21,3.29772
2023-10-22,4.73757
2023-10-23,14.86298
2023-10-24,11.79749
2023-10-25,11.47236
2023-10-26,9.38225
2023-10-27,9.93961
2023-10-28,2.0901
2023-10-29,4.87691
2023-10-30,13.74825
2023-10-31,12.35485
2023-11-01,11.70459
2023-11-02,13.98049
2023-11-03,8.732
2023-11-04,3.29772
2023-11-05,3.90153
2023-11-06,14.25917
2023-11-07,13.74825
2023-11-08,12.3084
2023-11-09,12.81932
2023-11-10,7.47793
2023-11-11,2.46168
2023-11-12,3.15838
2023-11-13,9.66093
2023-11-14,9.33581
2023-11-15,8.08174
2023-11-16,7.84951
2023-11-17,12.16906
2023-11-18,5.89874
2023-11-19,4.69112
2023-11-20,14.95587
2023-11-21,15.23455
2023-11-22,11.24013
2023-11-23,10.77566
2023-11-24,17.60334
2023-11-25,6.03808
2023-11-26,8.59266
2023-11-27,16.53506
2023-11-28,16.81374
2023-11-29,11.51881
2023-11-30,11.93683
2023-12-01,14.07338
2023-12-02,3.76219
2023-12-03,5.10915
2023-12-04,13.60891
2023-12-05,12.72642
2023-12-06,13.70181
2023-12-07,9.47515
2023-12-08,7.84951
2023-12-09,4.08732
2023-12-10,4.2731
2023-12-11,10.31119
2023-12-12,16.72085
2023-12-13,18.53228
2023-12-14,14.44496
2023-12-15,10.8221
2023-12-16,5.0627
2023-12-17,5.24849
2023-12-18,9.80027
2023-12-19,8.12819
2023-12-20,10.31119
2023-12-21,8.45332
2023-12-22,14.25917
2023-12-23,5.29493
2023-12-24,5.7594
2023-12-25,4.18021
2023-12-26,9.47515
2023-12-27,6.78123
2023-12-28,7.19925
2023-12-29,5.24849
2023-12-30,4.13376
2023-12-31,3.76219
2024-01-01,6.22387
2024-01-02,14.77008
2024-01-03,13.42313
2024-01-04,14.77008
2024-01-05,11.70459
2024-01-06,5.10915
2024-01-07,6.13098
2024-01-08,11.84393
2024-01-09,13.42313
2024-01-10,15.32745
2024-01-11,13.42313
2024-01-12,11.37947
2024-01-13,7.15281
2024-01-14,9.10357
2024-01-15,20.71528
2024-01-16,22.80538
2024-01-17,19.18253
2024-01-18,17.18532
2024-01-19,11.28657
2024-01-20,6.96702
2024-01-21,10.45053
2024-01-22,19.27542
2024-01-23,17.41755
2024-01-24,22.80538
2024-01-25,20.01857
2024-01-26,23.13051
2024-01-27,9.52159
2024-01-28,10.49698
2024-01-29,18.43938
2024-01-30,11.84393
2024-01-31,10.96144
2024-02-01,14.72364
2024-02-02,12.58708
2024-02-03,5.57361
2024-02-04,8.77844
2024-02-05,17.37111
2024-02-06,13.74825
2024-02-07,9.47515
2024-02-08,10.35764
2024-02-09,6.549
2024-02-10,4.87691
2024-02-11,7.80306
2024-02-12,9.61449
2024-02-13,28.56479
2024-02-14,27.03204
2024-02-15,20.01857
2024-02-16,16.44217
2024-02-17,6.22387
2024-02-18,7.89595
2024-02-19,14.81653
2024-02-20,10.915
2024-02-21,11.65815
2024-02-22,12.35485
2024-02-23,12.02972
2024-02-24,5.34138
2024-02-25,6.68834
2024-02-26,12.95866
2024-02-27,12.91221
2024-02-28,9.89317
2024-02-29,8.6391
2024-03-01,4.31955
2024-03-02,3.62285
2024-03-03,3.20483
2024-03-04,12.81932
2024-03-05,11.28657
2024-03-06,10.77566
2024-03-07,9.84672
2024-03-08,5.71295
2024-03-09,2.64746
2024-03-10,4.83046
2024-03-11,8.91778
2024-03-12,10.35764
2024-03-13,13.23734
2024-03-14,8.87134
2024-03-15,9.10357
2024-03-16,2.22944
2024-03-17,2.69391
2024-03-18,7.9424
2024-03-19,8.45332
2024-03-20,7.43149
