date,비트코인가격
2023-05-29,8.22942
2023-05-30,8.63226
2023-05-31,7.27028
2023-06-01,6.29196
2023-06-02,6.08095
2023-06-03,5.17935
2023-06-04,6.48379
2023-06-05,7.28946
2023-06-06,12.00844
2023-06-07,9.97506
2023-06-08,8.01841
2023-06-09,8.57471
2023-06-10,12.69902
2023-06-11,11.03011
2023-06-12,10.05179
2023-06-13,9.18856
2023-06-14,9.28448
2023-06-15,10.8191
2023-06-16,8.65144
2023-06-17,7.19355
2023-06-18,6.84826
2023-06-19,7.32783
2023-06-20,7.82658
2023-06-21,11.41377
2023-06-22,13.86917
2023-06-23,9.95587
2023-06-24,12.00844
2023-06-25,10.10934
2023-06-26,9.20774
2023-06-27,9.34202
2023-06-28,9.07347
2023-06-29,9.91751
2023-06-30,9.0351
2023-07-01,7.65394
2023-07-02,6.59888
2023-07-03,8.42125
2023-07-04,9.16938
2023-07-05,8.03759
2023-07-06,8.45962
2023-07-07,7.44293
2023-07-08,6.04258
2023-07-09,5.56301
2023-07-10,7.98004
2023-07-11,8.84327
2023-07-12,7.71149
2023-07-13,7.55802
2023-07-14,9.57222
2023-07-15,7.61557
2023-07-16,6.94417
2023-07-17,7.63475
2023-07-18,7.78822
2023-07-19,7.6923
2023-07-20,7.15518
2023-07-21,6.84826
2023-07-22,5.7932
2023-07-23,4.83406
2023-07-24,7.90331
2023-07-25,7.65394
2023-07-26,7.88413
2023-07-27,7.8074
2023-07-28,7.65394
2023-07-29,6.08095
2023-07-30,5.40955
2023-07-31,6.73316
2023-08-01,7.09764
2023-08-02,8.88164
2023-08-03,8.38288
2023-08-04,7.34701
2023-08-05,7.78822
2023-08-06,8.61308
2023-08-07,8.17187
2023-08-08,8.45962
2023-08-09,11.04929
2023-08-10,8.63226
2023-08-11,8.72817
2023-08-12,7.21273
2023-08-13,7.2511
2023-08-14,8.86245
2023-08-15,6.90581
2023-08-16,9.26529
2023-08-17,9.53385
2023-08-18,13.02512
2023-08-19,10.39708
2023-08-20,8.07596
2023-08-21,9.38039
2023-08-22,8.40207
2023-08-23,8.40207
2023-08-24,8.40207
2023-08-25,8.32534
2023-08-26,6.94417
2023-08-27,5.9083
2023-08-28,8.38288
2023-08-29,9.16938
2023-08-30,10.9342
2023-08-31,9.87914
2023-09-01,7.96086
2023-09-02,6.48379
2023-09-03,6.10013
2023-09-04,9.11183
2023-09-05,7.67312
2023-09-06,7.04009
2023-09-07,7.0209
2023-09-08,6.54133
2023-09-09,4.54632
2023-09-10,5.00671
2023-09-11,7.0209
2023-09-12,7.36619
2023-09-13,6.73316
2023-09-14,7.44293
2023-09-15,6.6948
2023-09-16,5.73566
2023-09-17,4.87243
2023-09-18,6.21523
2023-09-19,6.38787
2023-09-20,6.65643
2023-09-21,7.07845
2023-09-22,5.48628
2023-09-23,4.73815
2023-09-24,5.08344
2023-09-25,5.85075
2023-09-26,5.4671
2023-09-27,4.73815
2023-09-28,3.79819
2023-09-29,4.04757
2023-09-30,3.77901
2023-10-01,4.48877
2023-10-02,6.86744
2023-10-03,5.73566
2023-10-04,7.84577
2023-10-05,6.86744
2023-10-06,6.10013
2023-10-07,4.87243
2023-10-08,5.62056
2023-10-09,7.15518
2023-10-10,7.48129
2023-10-11,7.2511
2023-10-12,6.88662
2023-10-13,6.06176
2023-10-14,5.37118
2023-10-15,4.91079
2023-10-16,8.61308
2023-10-17,10.20525
2023-10-18,8.76654
2023-10-19,8.51716
2023-10-20,10.01342
2023-10-21,8.21024
2023-10-22,9.55304
2023-10-23,15.6148
2023-10-24,28.98522
2023-10-25,20.71743
2023-10-26,23.05774
2023-10-27,15.40379
2023-10-28,9.84078
2023-10-29,8.72817
2023-10-30,14.42547
2023-10-31,14.75158
2023-11-01,15.71072
2023-11-02,16.53558
2023-11-03,15.94091
2023-11-04,9.80241
2023-11-05,10.47381
2023-11-06,14.061
2023-11-07,12.43046
2023-11-08,12.18108
2023-11-09,20.44887
2023-11-10,20.92844
2023-11-11,15.42298
2023-11-12,14.27201
2023-11-13,16.38212
2023-11-14,15.59562
2023-11-15,15.59562
2023-11-16,22.78918
2023-11-17,18.79915
2023-11-18,13.31287
2023-11-19,11.66314
2023-11-20,16.53558
2023-11-21,16.93842
2023-11-22,15.25033
2023-11-23,18.05102
2023-11-24,14.31037
2023-11-25,12.91003
2023-11-26,11.12603
2023-11-27,14.15691
2023-11-28,12.92921
2023-11-29,14.5022
2023-11-30,13.14022
2023-12-01,14.08018
2023-12-02,13.31287
2023-12-03,15.34624
2023-12-04,37.59831
2023-12-05,34.95108
2023-12-06,45.751
2023-12-07,34.85516
2023-12-08,24.76501
2023-12-09,20.35296
2023-12-10,17.24534
2023-12-11,26.05025
2023-12-12,24.47726
2023-12-13,18.91425
2023-12-14,22.30961
2023-12-15,15.88336
2023-12-16,11.06848
2023-12-17,10.704
2023-12-18,15.34624
2023-12-19,15.49971
2023-12-20,15.67235
2023-12-21,15.845
2023-12-22,15.57644
2023-12-23,11.43295
2023-12-24,9.43794
2023-12-25,11.72069
2023-12-26,14.25282
2023-12-27,13.23614
2023-12-28,15.38461
2023-12-29,14.57893
2023-12-30,11.9317
2023-12-31,10.45463
2024-01-01,12.92921
2024-01-02,21.65739
2024-01-03,22.32879
2024-01-04,18.31958
2024-01-05,15.19278
2024-01-06,12.46882
2024-01-07,10.20525
2024-01-08,14.63648
2024-01-09,24.68827
2024-01-10,29.61826
2024-01-11,82.39017
2024-01-12,45.02206
2024-01-13,24.36217
2024-01-14,22.82754
2024-01-15,25.34049
2024-01-16,22.13696
2024-01-17,19.70074
2024-01-18,16.53558
2024-01-19,18.12775
2024-01-20,14.08018
2024-01-21,10.8191
2024-01-22,14.52138
2024-01-23,17.70573
2024-01-24,18.20448
2024-01-25,13.56224
2024-01-26,12.73738
2024-01-27,10.55054
2024-01-28,10.09015
2024-01-29,13.23614
2024-01-30,15.19278
2024-01-31,14.15691
2024-02-01,12.66065
2024-02-02,12.1619
2024-02-03,8.55553
2024-02-04,8.4788
2024-02-05,10.91502
2024-02-06,10.60809
2024-02-07,9.7065
2024-02-08,11.77824
2024-02-09,12.77575
2024-02-10,13.33205
2024-02-11,13.06349
2024-02-12,14.96259
2024-02-13,26.91348
2024-02-14,23.26875
2024-02-15,37.11874
2024-02-16,29.06196
2024-02-17,18.33876
2024-02-18,17.85919
2024-02-19,24.8801
2024-02-20,20.56397
2024-02-21,19.73911
2024-02-22,20.04603
2024-02-23,15.96009
2024-02-24,12.29618
2024-02-25,13.04431
2024-02-26,16.43967
2024-02-27,46.94034
2024-02-28,55.26568
2024-02-29,79.26338
2024-03-01,39.42067
2024-03-02,36.6008
2024-03-03,32.66832
2024-03-04,50.6618
2024-03-05,90.04412
2024-03-06,85.47861
2024-03-07,61.69192
2024-03-08,49.35737
2024-03-09,43.44906
2024-03-10,41.18549
2024-03-11,100.0
2024-03-12,89.2768
2024-03-13,72.30001
2024-03-14,66.90964
2024-03-15,70.70784
2024-03-16,43.77517
2024-03-17,49.28064
2024-03-18,51.8895
2024-03-19,54.55591
2024-03-20,60.79033
