date,네이처셀주가
2023-05-30,9.15725
2023-05-31,8.9248
2023-06-01,7.61122
2023-06-02,8.53559
2023-06-03,1.16222
2023-06-04,0.78923
2023-06-05,7.49229
2023-06-06,1.16763
2023-06-07,7.4977
2023-06-08,7.51932
2023-06-09,8.11395
2023-06-10,0.91356
2023-06-11,0.8595
2023-06-12,11.93037
2023-06-13,11.64387
2023-06-14,9.34645
2023-06-15,7.89231
2023-06-16,8.81669
2023-06-17,0.97302
2023-06-18,0.8541
2023-06-19,11.30871
2023-06-20,16.66576
2023-06-21,10.34109
2023-06-22,11.75739
2023-06-23,9.7735
2023-06-24,0.92977
2023-06-25,0.7676
2023-06-26,8.70857
2023-06-27,7.60041
2023-06-28,7.99502
2023-06-29,7.95718
2023-06-30,9.10319
2023-07-01,1.07573
2023-07-02,0.80544
2023-07-03,8.38423
2023-07-04,6.90307
2023-07-05,31.89361
2023-07-06,12.13038
2023-07-07,8.82209
2023-07-08,0.84869
2023-07-09,0.73517
2023-07-10,8.76804
2023-07-11,7.81123
2023-07-12,8.30315
2023-07-13,8.34639
2023-07-14,7.54094
2023-07-15,0.82707
2023-07-16,0.7676
2023-07-17,7.27606
2023-07-18,6.39494
2023-07-19,6.69765
2023-07-20,7.17876
2023-07-21,6.54089
2023-07-22,0.98924
2023-07-23,0.87572
2023-07-24,7.27066
2023-07-25,7.022
2023-07-26,6.82199
2023-07-27,8.21666
2023-07-28,7.64365
2023-07-29,0.87031
2023-07-30,0.75139
2023-07-31,7.88691
2023-08-01,7.17336
2023-08-02,6.23276
2023-08-03,7.27606
2023-08-04,6.38953
2023-08-05,0.60543
2023-08-06,0.59462
2023-08-07,6.50305
2023-08-08,5.58408
2023-08-09,6.43818
2023-08-10,6.71928
2023-08-11,6.37331
2023-08-12,1.02167
2023-08-13,0.71895
2023-08-14,7.82745
2023-08-15,1.24871
2023-08-16,5.91923
2023-08-17,6.58954
2023-08-18,5.503
2023-08-19,0.69733
2023-08-20,0.53516
2023-08-21,6.52467
2023-08-22,6.4598
2023-08-23,5.44353
2023-08-24,5.28677
2023-08-25,4.89215
2023-08-26,0.71895
2023-08-27,0.51354
2023-08-28,5.43272
2023-08-29,5.93545
2023-08-30,5.69219
2023-08-31,7.24363
2023-09-01,5.66517
2023-09-02,0.73517
2023-09-03,0.72976
2023-09-04,5.74085
2023-09-05,5.83274
2023-09-06,5.56246
2023-09-07,5.63273
2023-09-08,5.84355
2023-09-09,0.99464
2023-09-10,0.63787
2023-09-11,7.8761
2023-09-12,9.65457
2023-09-13,9.26536
2023-09-14,7.85447
2023-09-15,7.91394
2023-09-16,1.46494
2023-09-17,1.20547
2023-09-18,7.73555
2023-09-19,6.75712
2023-09-20,6.51927
2023-09-21,5.96248
2023-09-22,5.65435
2023-09-23,0.75679
2023-09-24,0.60003
2023-09-25,5.33001
2023-09-26,5.18406
2023-09-27,5.36785
2023-09-28,0.75679
2023-09-29,0.40542
2023-09-30,0.46488
2023-10-01,0.49191
2023-10-02,0.68111
2023-10-03,0.60543
2023-10-04,5.14081
2023-10-05,5.10838
2023-10-06,5.13541
2023-10-07,0.73517
2023-10-08,0.39461
2023-10-09,0.77301
2023-10-10,5.92464
2023-10-11,5.91923
2023-10-12,5.92464
2023-10-13,4.53538
2023-10-14,0.53516
2023-10-15,0.44326
2023-10-16,4.35158
2023-10-17,4.47051
2023-10-18,4.184
2023-10-19,4.60024
2023-10-20,4.38942
2023-10-21,0.64327
2023-10-22,0.45407
2023-10-23,4.5624
2023-10-24,4.77323
2023-10-25,4.58403
2023-10-26,4.11914
2023-10-27,4.65971
2023-10-28,0.62165
2023-10-29,0.52975
2023-10-30,4.21644
2023-10-31,4.0867
2023-11-01,4.6543
2023-11-02,5.17865
2023-11-03,4.42186
2023-11-04,0.50272
2023-11-05,0.4757
2023-11-06,6.47062
2023-11-07,5.18406
2023-11-08,4.4651
2023-11-09,4.3678
2023-11-10,3.75695
2023-11-11,0.60003
2023-11-12,0.44867
2023-11-13,4.16238
2023-11-14,4.50835
2023-11-15,4.66511
2023-11-16,4.40564
2023-11-17,3.71371
2023-11-18,0.70274
2023-11-19,0.4811
2023-11-20,12.56284
2023-11-21,7.99502
2023-11-22,7.10849
2023-11-23,6.86523
2023-11-24,5.81112
2023-11-25,0.79463
2023-11-26,0.72436
2023-11-27,5.84355
2023-11-28,5.42191
2023-11-29,5.11919
2023-11-30,4.62727
2023-12-01,4.23266
2023-12-02,0.64327
2023-12-03,0.51354
2023-12-04,4.81107
2023-12-05,4.42726
2023-12-06,4.86512
2023-12-07,4.60024
2023-12-08,4.76241
2023-12-09,0.80004
2023-12-10,0.62706
2023-12-11,4.83809
2023-12-12,4.67052
2023-12-13,4.20563
2023-12-14,4.82188
2023-12-15,4.76241
2023-12-16,0.81626
2023-12-17,0.59462
2023-12-18,5.14081
2023-12-19,4.82728
2023-12-20,7.18417
2023-12-21,5.43272
2023-12-22,5.2219
2023-12-23,1.01086
2023-12-24,0.82166
2023-12-25,0.91896
2023-12-26,5.49759
2023-12-27,5.84896
2023-12-28,5.63273
2023-12-29,2.45959
2023-12-30,0.72436
2023-12-31,0.54597
2024-01-01,0.573
2024-01-02,7.50851
2024-01-03,6.90307
2024-01-04,5.39488
2024-01-05,5.10838
2024-01-06,0.82166
2024-01-07,0.60003
2024-01-08,4.557
2024-01-09,5.16244
2024-01-10,4.28131
2024-01-11,4.88675
2024-01-12,3.67587
2024-01-13,0.61084
2024-01-14,0.56219
2024-01-15,4.07049
2024-01-16,4.41645
2024-01-17,3.31369
2024-01-18,3.74614
2024-01-19,3.84345
2024-01-20,0.58381
2024-01-21,0.37299
2024-01-22,4.35699
2024-01-23,4.12454
2024-01-24,3.81642
2024-01-25,3.86507
2024-01-26,4.16238
2024-01-27,0.68111
2024-01-28,0.5784
2024-01-29,4.35158
2024-01-30,3.85426
2024-01-31,5.84355
2024-02-01,7.13011
2024-02-02,6.38953
2024-02-03,0.98383
2024-02-04,0.71355
2024-02-05,5.16244
2024-02-06,4.03805
2024-02-07,3.80561
2024-02-08,3.57316
2024-02-09,0.64327
2024-02-10,0.47029
2024-02-11,0.58922
2024-02-12,0.64327
2024-02-13,4.21644
2024-02-14,3.96237
2024-02-15,3.98399
2024-02-16,4.11914
2024-02-17,0.58381
2024-02-18,0.47029
2024-02-19,4.04346
2024-02-20,3.8975
2024-02-21,3.94615
2024-02-22,3.77858
2024-02-23,3.50289
2024-02-24,0.48651
2024-02-25,0.41623
2024-02-26,3.71371
2024-02-27,3.84885
2024-02-28,4.33536
2024-02-29,3.86507
2024-03-01,0.65408
2024-03-02,0.49191
2024-03-03,0.4757
2024-03-04,4.22184
2024-03-05,3.94075
2024-03-06,4.15698
2024-03-07,4.11373
2024-03-08,5.14081
2024-03-09,0.69733
2024-03-10,0.55678
2024-03-11,4.78944
2024-03-12,4.25968
2024-03-13,4.47591
2024-03-14,4.04346
2024-03-15,3.76236
2024-03-16,0.50272
2024-03-17,0.573
2024-03-18,8.43288
2024-03-19,5.47056
2024-03-20,5.81653
