date,창업부업지원센터
2023-05-31,52.12121
2023-06-01,49.0909
2023-06-02,48.48484
2023-06-03,24.84848
2023-06-04,17.57575
2023-06-05,53.93939
2023-06-06,45.45454
2023-06-07,36.36363
2023-06-08,67.27272
2023-06-09,41.81818
2023-06-10,20.0
2023-06-11,22.42424
2023-06-12,63.0303
2023-06-13,42.42424
2023-06-14,55.15151
2023-06-15,60.60606
2023-06-16,41.81818
2023-06-17,20.0
2023-06-18,29.0909
2023-06-19,25.45454
2023-06-20,24.24242
2023-06-21,30.30303
2023-06-22,18.18181
2023-06-23,14.54545
2023-06-25,10.30303
2023-06-26,16.96969
2023-06-27,21.81818
2023-06-28,27.27272
2023-06-29,30.90909
2023-06-30,36.36363
2023-07-01,10.30303
2023-07-02,12.12121
2023-07-03,20.0
2023-07-04,26.66666
2023-07-05,32.12121
2023-07-06,28.48484
2023-07-07,33.33333
2023-07-08,23.63636
2023-07-09,22.42424
2023-07-10,30.30303
2023-07-11,29.0909
2023-07-12,43.63636
2023-07-13,40.0
2023-07-14,32.72727
2023-07-15,24.84848
2023-07-16,18.18181
2023-07-17,30.30303
2023-07-18,30.90909
2023-07-19,29.0909
2023-07-20,35.15151
2023-07-21,29.69696
2023-07-22,23.0303
2023-07-23,33.93939
2023-07-24,36.96969
2023-07-25,45.45454
2023-07-26,47.27272
2023-07-27,36.36363
2023-07-28,27.87878
2023-07-29,12.12121
2023-07-30,16.96969
2023-07-31,43.0303
2023-08-01,33.93939
2023-08-02,35.75757
2023-08-03,19.39393
2023-08-04,30.90909
2023-08-05,20.0
2023-08-06,32.12121
2023-08-07,36.96969
2023-08-08,26.0606
2023-08-09,33.33333
2023-08-10,24.84848
2023-08-11,40.0
2023-08-12,9.69696
2023-08-13,20.0
2023-08-14,24.24242
2023-08-15,15.15151
2023-08-16,30.30303
2023-08-17,25.45454
2023-08-18,17.57575
2023-08-19,12.72727
2023-08-20,13.93939
2023-08-21,24.24242
2023-08-22,38.18181
2023-08-23,24.24242
2023-08-24,21.81818
2023-08-25,25.45454
2023-08-26,11.51515
2023-08-27,15.15151
2023-08-28,22.42424
2023-08-29,34.54545
2023-08-30,41.81818
2023-08-31,40.60606
2023-09-01,26.0606
2023-09-02,20.0
2023-09-03,20.60606
2023-09-04,44.84848
2023-09-05,31.51515
2023-09-06,34.54545
2023-09-07,36.36363
2023-09-08,27.87878
2023-09-09,13.33333
2023-09-10,17.57575
2023-09-11,35.75757
2023-09-12,35.15151
2023-09-13,36.36363
2023-09-14,36.36363
2023-09-15,30.30303
2023-09-16,25.45454
2023-09-17,18.18181
2023-09-18,36.36363
2023-09-19,26.66666
2023-09-20,29.69696
2023-09-21,38.18181
2023-09-22,32.12121
2023-09-23,20.0
2023-09-24,23.63636
2023-09-25,24.84848
2023-09-26,23.63636
2023-09-27,13.93939
2023-09-28,8.48484
2023-09-29,6.66666
2023-09-30,10.90909
2023-10-01,11.51515
2023-10-02,16.96969
2023-10-03,15.75757
2023-10-04,35.15151
2023-10-05,26.66666
2023-10-06,14.54545
2023-10-07,10.30303
2023-10-08,10.30303
2023-10-09,19.39393
2023-10-10,25.45454
2023-10-11,26.66666
2023-10-12,23.63636
2023-10-13,27.87878
2023-10-14,12.12121
2023-10-15,13.33333
2023-10-16,16.36363
2023-10-17,22.42424
2023-10-18,30.30303
2023-10-19,32.12121
2023-10-20,16.36363
2023-10-21,6.0606
2023-10-22,5.45454
2023-10-23,22.42424
2023-10-24,19.39393
2023-10-25,22.42424
2023-10-26,23.63636
2023-10-27,11.51515
2023-10-28,10.90909
2023-10-29,12.12121
2023-10-30,36.96969
2023-10-31,15.75757
2023-11-01,21.21212
2023-11-02,21.21212
2023-11-03,19.39393
2023-11-04,13.33333
2023-11-05,17.57575
2023-11-06,26.66666
2023-11-07,23.0303
2023-11-08,38.18181
2023-11-09,22.42424
2023-11-10,13.93939
2023-11-11,10.90909
2023-11-12,10.90909
2023-11-13,22.42424
2023-11-14,22.42424
2023-11-15,13.33333
2023-11-16,29.0909
2023-11-17,16.36363
2023-11-18,9.0909
2023-11-19,10.30303
2023-11-20,21.81818
2023-11-21,32.12121
2023-11-22,18.78787
2023-11-23,32.72727
2023-11-24,23.0303
2023-11-25,18.78787
2023-11-26,24.24242
2023-11-27,36.36363
2023-11-28,46.66666
2023-11-29,37.57575
2023-11-30,26.0606
2023-12-01,34.54545
2023-12-02,13.33333
2023-12-03,30.30303
2023-12-04,37.57575
2023-12-05,33.93939
2023-12-06,40.0
2023-12-07,36.96969
2023-12-08,32.12121
2023-12-09,20.0
2023-12-10,29.0909
2023-12-11,36.36363
2023-12-12,43.63636
2023-12-13,50.90909
2023-12-14,49.0909
2023-12-15,43.63636
2023-12-16,33.33333
2023-12-17,26.66666
2023-12-18,53.93939
2023-12-19,53.93939
2023-12-20,48.48484
2023-12-21,47.87878
2023-12-22,32.12121
2023-12-23,23.0303
2023-12-24,40.60606
2023-12-25,28.48484
2023-12-26,57.57575
2023-12-27,55.75757
2023-12-28,60.0
2023-12-29,33.93939
2023-12-30,21.21212
2023-12-31,28.48484
2024-01-01,40.0
2024-01-02,63.0303
2024-01-03,48.48484
2024-01-04,64.84848
2024-01-05,61.21212
2024-01-06,32.12121
2024-01-07,49.0909
2024-01-08,48.48484
2024-01-09,58.78787
2024-01-10,61.21212
2024-01-11,74.54545
2024-01-12,46.0606
2024-01-13,31.51515
2024-01-14,47.27272
2024-01-15,63.0303
2024-01-16,54.54545
2024-01-17,64.24242
2024-01-18,47.27272
2024-01-19,58.18181
2024-01-20,38.78787
2024-01-21,63.63636
2024-01-22,48.48484
2024-01-23,52.72727
2024-01-24,63.63636
2024-01-25,58.78787
2024-01-26,38.18181
2024-01-27,43.63636
2024-01-28,46.0606
2024-01-29,59.39393
2024-01-30,75.75757
2024-01-31,49.0909
2024-02-01,61.21212
2024-02-02,43.63636
2024-02-03,31.51515
2024-02-04,24.24242
2024-02-05,32.72727
2024-02-06,52.72727
2024-02-07,38.78787
2024-02-08,35.15151
2024-02-09,27.87878
2024-02-10,23.63636
2024-02-11,39.39393
2024-02-12,37.57575
2024-02-13,61.21212
2024-02-14,55.15151
2024-02-15,72.72727
2024-02-16,50.30303
2024-02-17,33.33333
2024-02-18,35.15151
2024-02-19,51.51515
2024-02-20,48.48484
2024-02-21,41.21212
2024-02-22,60.0
2024-02-23,42.42424
2024-02-24,27.27272
2024-02-25,24.84848
2024-02-26,48.48484
2024-02-27,45.45454
2024-02-28,53.33333
2024-02-29,38.18181
2024-03-01,24.84848
2024-03-02,29.69696
2024-03-03,33.33333
2024-03-04,34.54545
2024-03-05,47.27272
2024-03-06,38.18181
2024-03-07,43.63636
2024-03-08,46.66666
2024-03-09,29.69696
2024-03-10,22.42424
2024-03-11,47.87878
2024-03-12,41.81818
2024-03-13,37.57575
2024-03-14,39.39393
2024-03-15,35.15151
2024-03-16,18.78787
2024-03-17,28.48484
2024-03-18,34.54545
2024-03-19,39.39393
2024-03-20,36.96969
