date,비트코인선물거래
2023-12-25,6.88042
2023-12-26,10.02004
2023-12-27,9.48563
2023-12-28,8.95123
2023-12-29,9.15163
2023-12-30,7.08082
2023-12-31,6.27922
2024-01-01,5.81162
2024-01-02,8.95123
2024-01-03,10.75484
2024-01-04,10.95524
2024-01-05,11.95724
2024-01-06,10.82164
2024-01-07,8.21643
2024-01-08,12.62525
2024-01-09,11.55644
2024-01-10,14.22845
2024-01-11,23.98129
2024-01-12,21.57648
2024-01-13,15.83166
2024-01-14,15.23046
2024-01-15,14.96325
2024-01-16,12.35804
2024-01-17,11.28924
2024-01-18,9.35203
2024-01-19,10.75484
2024-01-20,9.75283
2024-01-21,7.61523
2024-01-22,10.22044
2024-01-23,13.22645
2024-01-24,8.95123
2024-01-25,7.94923
2024-01-26,10.15364
2024-01-27,7.01402
2024-01-28,7.34802
2024-01-29,8.41683
2024-01-30,9.81963
2024-01-31,6.68002
2024-02-01,6.94722
2024-02-02,7.14762
2024-02-03,7.14762
2024-02-04,6.01202
2024-02-05,7.74883
2024-02-06,6.68002
2024-02-07,6.41282
2024-02-08,7.28122
2024-02-09,6.81362
2024-02-10,6.61322
2024-02-11,6.41282
2024-02-12,8.75083
2024-02-13,14.02805
2024-02-14,12.89245
2024-02-15,14.76285
2024-02-16,9.88643
2024-02-17,12.55845
2024-02-18,8.28323
2024-02-19,10.22044
2024-02-20,8.95123
2024-02-21,11.42284
2024-02-22,8.95123
2024-02-23,8.95123
2024-02-24,6.74682
2024-02-25,6.94722
2024-02-26,10.48764
2024-02-27,17.63527
2024-02-28,20.10688
2024-02-29,33.73413
2024-03-01,19.43887
2024-03-02,17.90247
2024-03-03,17.36806
2024-03-04,25.9185
2024-03-05,36.60654
2024-03-06,31.46292
2024-03-07,19.83967
2024-03-08,21.77688
2024-03-09,24.51569
2024-03-10,20.04008
2024-03-11,33.06613
2024-03-12,35.53774
2024-03-13,41.41616
2024-03-14,47.89579
2024-03-15,41.81696
2024-03-16,25.8517
2024-03-17,23.24649
2024-03-18,22.91249
2024-03-19,28.72411
2024-03-20,29.99331
