date,세금계산서발행
2023-05-30,58.72891
2023-05-31,69.04668
2023-06-01,59.00353
2023-06-02,51.62808
2023-06-03,13.57395
2023-06-04,11.96547
2023-06-05,43.50725
2023-06-06,17.26167
2023-06-07,53.23656
2023-06-08,52.29501
2023-06-09,64.96665
2023-06-10,23.22479
2023-06-11,16.32012
2023-06-12,63.82895
2023-06-13,42.64417
2023-06-14,39.89799
2023-06-15,39.7803
2023-06-16,34.95488
2023-06-17,10.55315
2023-06-18,11.25931
2023-06-19,43.62495
2023-06-20,44.84111
2023-06-21,41.70262
2023-06-22,42.52648
2023-06-23,37.42644
2023-06-24,10.31777
2023-06-25,10.63162
2023-06-26,49.19576
2023-06-27,53.1581
2023-06-28,50.765
2023-06-29,51.74578
2023-06-30,62.96586
2023-07-01,18.75245
2023-07-02,15.22165
2023-07-03,72.34209
2023-07-04,66.18281
2023-07-05,66.57512
2023-07-06,59.12122
2023-07-07,59.00353
2023-07-08,18.36014
2023-07-09,19.34091
2023-07-10,89.64299
2023-07-11,58.41506
2023-07-12,52.37347
2023-07-13,50.17653
2023-07-14,44.72342
2023-07-15,15.73165
2023-07-16,15.06473
2023-07-17,55.51196
2023-07-18,58.17967
2023-07-19,48.21498
2023-07-20,52.56963
2023-07-21,45.15496
2023-07-22,15.26088
2023-07-23,13.37779
2023-07-24,57.86582
2023-07-25,54.68811
2023-07-26,40.21184
2023-07-27,40.408
2023-07-28,39.34876
2023-07-29,10.357
2023-07-30,11.69085
2023-07-31,60.92585
2023-08-01,54.64888
2023-08-02,48.05806
2023-08-03,45.5865
2023-08-04,41.11416
2023-08-05,12.31855
2023-08-06,12.55394
2023-08-07,56.96351
2023-08-08,54.57041
2023-08-09,53.86426
2023-08-10,55.47273
2023-08-11,35.93566
2023-08-12,9.92546
2023-08-13,8.86622
2023-08-14,30.67869
2023-08-15,12.78932
2023-08-16,39.1526
2023-08-17,37.34797
2023-08-18,32.36563
2023-08-19,10.27854
2023-08-20,10.16084
2023-08-21,40.72185
2023-08-22,38.25029
2023-08-23,38.72106
2023-08-24,36.99489
2023-08-25,40.05492
2023-08-26,12.59317
2023-08-27,11.84778
2023-08-28,62.18124
2023-08-29,59.23891
2023-08-30,58.49352
2023-08-31,71.12593
2023-09-01,72.06747
2023-09-02,17.1832
2023-09-03,13.92703
2023-09-04,79.99215
2023-09-05,68.65437
2023-09-06,61.47508
2023-09-07,58.49352
2023-09-08,67.47744
2023-09-09,20.204
2023-09-10,23.14633
2023-09-11,75.99058
2023-09-12,54.76657
2023-09-13,42.13417
2023-09-14,40.60415
2023-09-15,40.80031
2023-09-16,12.75009
2023-09-17,9.80776
2023-09-18,48.41114
2023-09-19,47.15574
2023-09-20,49.90192
2023-09-21,44.64495
2023-09-22,45.54727
2023-09-23,13.22087
2023-09-24,11.02393
2023-09-25,58.92506
2023-09-26,60.02353
2023-09-27,46.7242
2023-09-28,9.37622
2023-09-29,6.43389
2023-09-30,8.04236
2023-10-01,9.61161
2023-10-02,12.27932
2023-10-03,14.59395
2023-10-04,71.28285
2023-10-05,63.82895
2023-10-06,61.04354
2023-10-07,16.79089
2023-10-08,12.35778
2023-10-09,24.1271
2023-10-10,91.40839
2023-10-11,61.2397
2023-10-12,46.17497
2023-10-13,40.01569
2023-10-14,10.27854
2023-10-15,10.16084
2023-10-16,47.19497
2023-10-17,45.42958
2023-10-18,42.84032
2023-10-19,41.85955
2023-10-20,39.11337
2023-10-21,10.20007
2023-10-22,9.2193
2023-10-23,47.2342
2023-10-24,45.31188
2023-10-25,46.05727
2023-10-26,43.70341
2023-10-27,37.46567
2023-10-28,11.18085
2023-10-29,12.16163
2023-10-30,53.62887
2023-10-31,68.96822
2023-11-01,56.88505
2023-11-02,52.49117
2023-11-03,46.84189
2023-11-04,14.00549
2023-11-05,12.75009
2023-11-06,55.23734
2023-11-07,51.86347
2023-11-08,50.01961
2023-11-09,53.55041
2023-11-10,59.16045
2023-11-11,13.22087
2023-11-12,10.31777
2023-11-13,48.9996
2023-11-14,42.36955
2023-11-15,41.38877
2023-11-16,37.03413
2023-11-17,35.07257
2023-11-18,9.92546
2023-11-19,9.2193
2023-11-20,46.01804
2023-11-21,46.48881
2023-11-22,42.25186
2023-11-23,46.41035
2023-11-24,37.42644
2023-11-25,11.73009
2023-11-26,11.14162
2023-11-27,48.96037
2023-11-28,49.39191
2023-11-29,49.6273
2023-11-30,57.90506
2023-12-01,51.43193
2023-12-02,13.49548
2023-12-03,11.76932
2023-12-04,57.23813
2023-12-05,60.57277
2023-12-06,54.06041
2023-12-07,53.19733
2023-12-08,57.39505
2023-12-09,17.14397
2023-12-10,21.73401
2023-12-11,72.42055
2023-12-12,46.2142
2023-12-13,42.84032
2023-12-14,44.13495
2023-12-15,37.54413
2023-12-16,11.69085
2023-12-17,9.76853
2023-12-18,44.01726
2023-12-19,46.7242
2023-12-20,48.76422
2023-12-21,46.33189
2023-12-22,43.35033
2023-12-23,12.24009
2023-12-24,8.39544
2023-12-25,11.18085
2023-12-26,58.45429
2023-12-27,61.00431
2023-12-28,61.16123
2023-12-29,56.76735
2023-12-30,19.61553
2023-12-31,16.32012
2024-01-01,15.81012
2024-01-02,68.34052
2024-01-03,63.94664
2024-01-04,60.65123
2024-01-05,56.72812
2024-01-06,17.96783
2024-01-07,16.6732
2024-01-08,56.68889
2024-01-09,71.79285
2024-01-10,88.03452
2024-01-11,52.5304
2024-01-12,43.54648
2024-01-13,15.22165
2024-01-14,13.7701
2024-01-15,55.35504
2024-01-16,55.11965
2024-01-17,45.97881
2024-01-18,51.31424
2024-01-19,45.93958
2024-01-20,16.6732
2024-01-21,14.31934
2024-01-22,55.15888
2024-01-23,52.92271
2024-01-24,53.55041
2024-01-25,48.84268
2024-01-26,35.03334
2024-01-27,10.20007
2024-01-28,10.20007
2024-01-29,44.72342
2024-01-30,46.84189
2024-01-31,57.35582
2024-02-01,51.70655
2024-02-02,45.35111
2024-02-03,14.04472
2024-02-04,12.90702
2024-02-05,53.35425
2024-02-06,53.98195
2024-02-07,51.86347
2024-02-08,51.9027
2024-02-09,14.51549
2024-02-10,13.10317
2024-02-11,10.63162
2024-02-12,16.24166
2024-02-13,65.59435
2024-02-14,44.09572
2024-02-15,40.52569
2024-02-16,35.89642
2024-02-17,10.82777
2024-02-18,10.00392
2024-02-19,40.05492
2024-02-20,39.97646
2024-02-21,36.09258
2024-02-22,35.54335
2024-02-23,34.17026
2024-02-24,10.27854
2024-02-25,10.20007
2024-02-26,43.1934
2024-02-27,44.9588
2024-02-28,42.44801
2024-02-29,49.70576
2024-03-01,15.5355
2024-03-02,11.22008
2024-03-03,11.69085
2024-03-04,52.96194
2024-03-05,52.25578
2024-03-06,47.66575
2024-03-07,46.76343
2024-03-08,50.92193
2024-03-09,15.84935
2024-03-10,16.63397
2024-03-11,55.98273
2024-03-12,41.46724
2024-03-13,38.21106
2024-03-14,38.0149
2024-03-15,35.34719
2024-03-16,11.29854
2024-03-17,8.5916
2024-03-18,38.48568
2024-03-19,38.44644
2024-03-20,36.32797
