date,거실그림액자
2023-05-30,22.9452
2023-05-31,17.80821
2023-06-01,23.9726
2023-06-02,23.63013
2023-06-03,20.89041
2023-06-04,33.9041
2023-06-05,17.12328
2023-06-06,37.67123
2023-06-07,21.9178
2023-06-08,19.17808
2023-06-09,19.52054
2023-06-10,17.12328
2023-06-11,30.47945
2023-06-12,26.02739
2023-06-13,17.80821
2023-06-14,24.31506
2023-06-15,19.52054
2023-06-16,25.0
2023-06-17,25.34246
2023-06-18,20.20547
2023-06-19,19.52054
2023-06-20,17.80821
2023-06-21,22.60273
2023-06-22,21.23287
2023-06-23,10.9589
2023-06-24,22.26027
2023-06-25,26.71232
2023-06-26,18.49315
2023-06-27,16.09589
2023-06-28,13.69863
2023-06-29,22.26027
2023-06-30,15.41095
2023-07-01,22.60273
2023-07-02,25.0
2023-07-03,15.41095
2023-07-04,22.26027
2023-07-05,13.69863
2023-07-06,14.38356
2023-07-07,15.06849
2023-07-08,26.36986
2023-07-09,22.26027
2023-07-10,26.71232
2023-07-11,22.9452
2023-07-12,17.12328
2023-07-13,16.78082
2023-07-14,19.52054
2023-07-15,15.75342
2023-07-16,26.71232
2023-07-17,17.46575
2023-07-18,20.89041
2023-07-19,22.26027
2023-07-20,22.60273
2023-07-21,12.32876
2023-07-22,19.52054
2023-07-23,28.42465
2023-07-24,22.26027
2023-07-25,25.0
2023-07-26,24.31506
2023-07-27,19.86301
2023-07-28,16.78082
2023-07-29,24.65753
2023-07-30,25.68493
2023-07-31,20.89041
2023-08-01,19.17808
2023-08-02,18.83561
2023-08-03,16.78082
2023-08-04,19.17808
2023-08-05,26.36986
2023-08-06,25.68493
2023-08-07,19.86301
2023-08-08,19.17808
2023-08-09,12.67123
2023-08-10,14.04109
2023-08-11,15.75342
2023-08-12,21.9178
2023-08-13,20.20547
2023-08-14,11.64383
2023-08-15,18.83561
2023-08-16,21.23287
2023-08-17,17.80821
2023-08-18,18.15068
2023-08-19,21.23287
2023-08-20,22.26027
2023-08-21,29.79452
2023-08-22,21.57534
2023-08-23,22.9452
2023-08-24,26.02739
2023-08-25,22.26027
2023-08-26,21.9178
2023-08-27,27.05479
2023-08-28,25.0
2023-08-29,23.63013
2023-08-30,24.31506
2023-08-31,18.15068
2023-09-01,16.09589
2023-09-02,32.19178
2023-09-03,38.01369
2023-09-04,25.34246
2023-09-05,20.89041
2023-09-06,21.57534
2023-09-07,15.75342
2023-09-08,19.52054
2023-09-09,25.0
2023-09-10,24.65753
2023-09-11,26.02739
2023-09-12,29.45205
2023-09-13,22.26027
2023-09-14,25.0
2023-09-15,22.26027
2023-09-16,27.05479
2023-09-17,27.39726
2023-09-18,21.9178
2023-09-19,14.38356
2023-09-20,13.35616
2023-09-21,17.46575
2023-09-22,10.61643
2023-09-23,23.28767
2023-09-24,33.9041
2023-09-25,12.67123
2023-09-26,15.75342
2023-09-27,10.61643
2023-09-28,11.9863
2023-09-29,14.72602
2023-09-30,13.35616
2023-10-01,12.67123
2023-10-02,24.65753
2023-10-03,17.80821
2023-10-04,13.01369
2023-10-05,14.72602
2023-10-06,15.75342
2023-10-07,11.64383
2023-10-08,21.57534
2023-10-09,22.60273
2023-10-10,15.75342
2023-10-11,16.43835
2023-10-12,20.54794
2023-10-13,15.75342
2023-10-14,20.54794
2023-10-15,18.49315
2023-10-16,12.32876
2023-10-17,12.32876
2023-10-18,18.15068
2023-10-19,16.43835
2023-10-20,17.46575
2023-10-21,14.04109
2023-10-22,22.60273
2023-10-23,17.80821
2023-10-24,16.09589
2023-10-25,16.78082
2023-10-26,18.83561
2023-10-27,22.26027
2023-10-28,19.52054
2023-10-29,15.06849
2023-10-30,16.09589
2023-10-31,16.43835
2023-11-01,22.26027
2023-11-02,19.17808
2023-11-03,14.72602
2023-11-04,19.17808
2023-11-05,19.17808
2023-11-06,24.65753
2023-11-07,24.31506
2023-11-08,17.80821
2023-11-09,14.72602
2023-11-10,22.26027
2023-11-11,15.41095
2023-11-12,23.28767
2023-11-13,18.15068
2023-11-14,25.0
2023-11-15,19.52054
2023-11-16,14.72602
2023-11-17,15.75342
2023-11-18,23.9726
2023-11-19,31.16438
2023-11-20,23.63013
2023-11-21,21.23287
2023-11-22,18.15068
2023-11-23,23.9726
2023-11-24,20.89041
2023-11-25,16.09589
2023-11-26,26.02739
2023-11-27,18.83561
2023-11-28,24.31506
2023-11-29,22.60273
2023-11-30,21.23287
2023-12-01,19.52054
2023-12-02,22.9452
2023-12-03,28.08219
2023-12-04,27.73972
2023-12-05,18.49315
2023-12-06,27.73972
2023-12-07,24.31506
2023-12-08,19.17808
2023-12-09,25.34246
2023-12-10,26.02739
2023-12-11,19.17808
2023-12-12,24.65753
2023-12-13,27.73972
2023-12-14,29.79452
2023-12-15,21.23287
2023-12-16,24.31506
2023-12-17,28.08219
2023-12-18,22.60273
2023-12-19,22.60273
2023-12-20,14.72602
2023-12-21,24.31506
2023-12-22,17.12328
2023-12-23,21.57534
2023-12-24,16.09589
2023-12-25,24.31506
2023-12-26,25.34246
2023-12-27,19.86301
2023-12-28,26.71232
2023-12-29,19.86301
2023-12-30,27.73972
2023-12-31,23.9726
2024-01-01,28.42465
2024-01-02,18.83561
2024-01-03,24.31506
2024-01-04,25.0
2024-01-05,24.65753
2024-01-06,29.79452
2024-01-07,48.28767
2024-01-08,32.19178
2024-01-09,21.9178
2024-01-10,20.89041
2024-01-11,16.43835
2024-01-12,25.0
2024-01-13,24.65753
2024-01-14,47.26027
2024-01-15,29.10958
2024-01-16,31.84931
2024-01-17,24.65753
2024-01-18,31.50684
2024-01-19,31.84931
2024-01-20,28.08219
2024-01-21,35.27397
2024-01-22,32.53424
2024-01-23,31.50684
2024-01-24,16.78082
2024-01-25,22.9452
2024-01-26,27.39726
2024-01-27,29.79452
2024-01-28,34.9315
2024-01-29,33.9041
2024-01-30,43.83561
2024-01-31,37.67123
2024-02-01,25.0
2024-02-02,38.01369
2024-02-03,24.65753
2024-02-04,40.41095
2024-02-05,33.9041
2024-02-06,34.58904
2024-02-07,19.17808
2024-02-08,28.76712
2024-02-09,27.73972
2024-02-10,23.9726
2024-02-11,23.28767
2024-02-12,43.83561
2024-02-13,32.87671
2024-02-14,32.53424
2024-02-15,34.58904
2024-02-16,20.54794
2024-02-17,33.21917
2024-02-18,36.9863
2024-02-19,33.9041
2024-02-20,38.69863
2024-02-21,41.78082
2024-02-22,31.16438
2024-02-23,21.9178
2024-02-24,31.50684
2024-02-25,26.71232
2024-02-26,26.71232
2024-02-27,25.34246
2024-02-28,26.02739
2024-02-29,27.05479
2024-03-01,31.50684
2024-03-02,32.53424
2024-03-03,38.69863
2024-03-04,34.58904
2024-03-05,35.9589
2024-03-06,25.0
2024-03-07,22.26027
2024-03-08,21.57534
2024-03-09,26.36986
2024-03-10,33.21917
2024-03-11,27.05479
2024-03-12,20.54794
2024-03-13,31.84931
2024-03-14,23.63013
2024-03-15,26.71232
2024-03-16,28.08219
2024-03-17,42.12328
2024-03-18,26.36986
2024-03-19,25.68493
2024-03-20,22.9452
