date,도지코인
2023-07-06,0.42076
2023-07-07,0.34961
2023-07-08,0.30735
2023-07-09,0.28333
2023-07-10,0.37796
2023-07-11,0.39476
2023-07-12,0.43214
2023-07-13,0.37146
2023-07-14,1.05823
2023-07-15,1.14744
2023-07-16,0.545
2023-07-17,0.6232
2023-07-18,0.60189
2023-07-19,0.58907
2023-07-20,0.82617
2023-07-21,1.34391
2023-07-22,0.77904
2023-07-23,0.5069
2023-07-24,2.3216
2023-07-25,2.50634
2023-07-26,2.31781
2023-07-27,1.15448
2023-07-28,0.83863
2023-07-29,0.5553
2023-07-30,0.68947
2023-07-31,0.69254
2023-08-01,0.62211
2023-08-02,0.6501
2023-08-03,0.74292
2023-08-04,0.6539
2023-08-05,0.64324
2023-08-06,0.53308
2023-08-07,0.58672
2023-08-08,0.58238
2023-08-09,0.79945
2023-08-10,0.61037
2023-08-11,0.53597
2023-08-12,0.76784
2023-08-13,0.61724
2023-08-14,0.9199
2023-08-15,0.72487
2023-08-16,1.00026
2023-08-17,0.83195
2023-08-18,1.03493
2023-08-19,0.59954
2023-08-20,0.52026
2023-08-21,0.61074
2023-08-22,0.53688
2023-08-23,0.54157
2023-08-24,0.50563
2023-08-25,0.51539
2023-08-26,0.40613
2023-08-27,0.33823
2023-08-28,0.45182
2023-08-29,0.4771
2023-08-30,0.79204
2023-08-31,0.60748
2023-09-01,0.5143
2023-09-02,0.39512
2023-09-03,0.40776
2023-09-04,0.53489
2023-09-05,0.57119
2023-09-06,0.52062
2023-09-07,0.44983
2023-09-08,0.40035
2023-09-09,0.31367
2023-09-10,0.37977
2023-09-11,0.58997
2023-09-12,0.53074
2023-09-13,0.42564
2023-09-14,0.41245
2023-09-15,0.39584
2023-09-16,0.31313
2023-09-17,0.28008
2023-09-18,0.38374
2023-09-19,0.37471
2023-09-20,0.37688
2023-09-21,0.38139
2023-09-22,0.29634
2023-09-23,0.23476
2023-09-24,0.23223
2023-09-25,0.33444
2023-09-26,0.30699
2023-09-27,0.28785
2023-09-28,0.2176
2023-09-29,0.25065
2023-09-30,0.24433
2023-10-01,0.26202
2023-10-02,0.35701
2023-10-03,0.29796
2023-10-04,0.37597
2023-10-05,0.33968
2023-10-06,0.29923
2023-10-07,0.22302
2023-10-08,0.21995
2023-10-09,0.34907
2023-10-10,0.45345
2023-10-11,0.38103
2023-10-12,0.38898
2023-10-13,0.33913
2023-10-14,0.2734
2023-10-15,0.29742
2023-10-16,0.36947
2023-10-17,0.37327
2023-10-18,0.37092
2023-10-19,0.35665
2023-10-20,0.38807
2023-10-21,0.31692
2023-10-22,0.32288
2023-10-23,0.78608
2023-10-24,1.27782
2023-10-25,0.75195
2023-10-26,1.87736
2023-10-27,0.95042
2023-10-28,0.55945
2023-10-29,0.48126
2023-10-30,0.63728
2023-10-31,0.6176
2023-11-01,0.66708
2023-11-02,0.74509
2023-11-03,0.53597
2023-11-04,0.426
2023-11-05,0.50256
2023-11-06,0.84712
2023-11-07,1.13841
2023-11-08,0.75105
2023-11-09,0.9199
2023-11-10,0.94807
2023-11-11,1.08206
2023-11-12,0.71692
2023-11-13,0.81064
2023-11-14,0.76062
2023-11-15,0.69146
2023-11-16,1.26969
2023-11-17,2.01876
2023-11-18,1.35294
2023-11-19,0.85796
2023-11-20,0.82437
2023-11-21,0.76622
2023-11-22,0.73064
2023-11-23,0.61814
2023-11-24,0.64776
2023-11-25,0.53868
2023-11-26,0.47024
2023-11-27,0.84821
2023-11-28,0.65353
2023-11-29,0.84387
2023-11-30,0.77435
2023-12-01,1.01218
2023-12-02,0.72775
2023-12-03,0.7906
2023-12-04,1.94021
2023-12-05,1.5384
2023-12-06,4.56231
2023-12-07,2.34634
2023-12-08,1.53226
2023-12-09,1.36631
2023-12-10,1.0548
2023-12-11,1.49651
2023-12-12,1.26897
2023-12-13,1.08965
2023-12-14,1.08622
2023-12-15,0.92423
2023-12-16,0.61633
2023-12-17,0.60351
2023-12-18,0.86608
2023-12-19,0.81769
2023-12-20,0.79547
2023-12-21,0.79349
2023-12-22,0.87367
2023-12-23,0.61561
2023-12-24,0.59304
2023-12-25,0.599
2023-12-26,0.73299
2023-12-27,0.72487
2023-12-28,0.69055
2023-12-29,0.62139
2023-12-30,0.52496
2023-12-31,0.46753
2024-01-01,0.57823
2024-01-02,0.86229
2024-01-03,0.90437
2024-01-04,0.87385
2024-01-05,0.69994
2024-01-06,0.56541
2024-01-07,0.58058
2024-01-08,0.89534
2024-01-09,1.02247
2024-01-10,0.92351
2024-01-11,2.17876
2024-01-12,1.28179
2024-01-13,0.74437
2024-01-14,0.66112
2024-01-15,0.74022
2024-01-16,0.69254
2024-01-17,0.66997
2024-01-18,0.59105
2024-01-19,0.57426
2024-01-20,0.42943
2024-01-21,1.93515
2024-01-22,0.95042
2024-01-23,0.81299
2024-01-24,0.71584
2024-01-25,0.56956
2024-01-26,0.53218
2024-01-27,0.48758
2024-01-28,0.44893
2024-01-29,0.68694
2024-01-30,0.62121
2024-01-31,0.51322
2024-02-01,0.48017
2024-02-02,0.47168
2024-02-03,0.36749
2024-02-04,0.35196
2024-02-05,0.46428
2024-02-06,0.41336
2024-02-07,0.37597
2024-02-08,0.42708
2024-02-09,0.49606
2024-02-10,0.46518
2024-02-11,0.42654
2024-02-12,0.45236
2024-02-13,0.89552
2024-02-14,0.75123
2024-02-15,1.45245
2024-02-16,1.04215
2024-02-17,0.65046
2024-02-18,0.57462
2024-02-19,0.90888
2024-02-20,1.26879
2024-02-21,0.95168
2024-02-22,0.7729
2024-02-23,0.68821
2024-02-24,0.54934
2024-02-25,0.53019
2024-02-26,0.62952
2024-02-27,2.024
2024-02-28,2.65713
2024-02-29,9.0607
2024-03-01,3.27365
2024-03-02,6.07164
2024-03-03,3.06652
2024-03-04,7.63768
2024-03-05,11.74456
2024-03-06,7.08599
2024-03-07,4.57874
2024-03-08,3.82805
2024-03-09,3.02968
2024-03-10,3.15753
2024-03-11,4.51391
2024-03-12,4.54064
2024-03-13,3.70164
2024-03-14,6.49403
2024-03-15,4.52348
2024-03-16,2.5663
2024-03-17,2.82453
2024-03-18,2.84097
2024-03-19,3.01162
2024-03-20,2.6546
