date,LS주가
2023-05-30,2.78032
2023-05-31,2.34303
2023-06-01,2.73713
2023-06-02,2.74793
2023-06-03,0.60465
2023-06-04,0.68023
2023-06-05,4.15699
2023-06-06,1.17151
2023-06-07,2.98007
2023-06-08,3.06105
2023-06-09,2.71554
2023-06-10,0.69643
2023-06-11,0.56146
2023-06-12,2.83431
2023-06-13,3.01786
2023-06-14,3.02326
2023-06-15,2.66695
2023-06-16,8.32478
2023-06-17,2.26745
2023-06-18,1.77077
2023-06-19,8.15742
2023-06-20,5.83058
2023-06-21,5.47427
2023-06-22,4.13539
2023-06-23,3.78988
2023-06-24,0.77741
2023-06-25,0.63164
2023-06-26,3.57393
2023-06-27,3.64951
2023-06-28,3.2986
2023-06-29,3.48215
2023-06-30,4.79943
2023-07-01,1.17691
2023-07-02,1.2309
2023-07-03,4.40533
2023-07-04,3.75749
2023-07-05,3.51994
2023-07-06,3.33639
2023-07-07,3.02866
2023-07-08,0.58305
2023-07-09,0.51287
2023-07-10,3.07185
2023-07-11,5.05317
2023-07-12,4.68066
2023-07-13,3.86546
2023-07-14,3.36338
2023-07-15,0.52907
2023-07-16,0.63164
2023-07-17,5.22053
2023-07-18,4.24877
2023-07-19,3.83847
2023-07-20,4.81563
2023-07-21,3.88705
2023-07-22,0.69643
2023-07-23,0.8098
2023-07-24,5.85758
2023-07-25,92.16109
2023-07-26,100.0
2023-07-27,40.22026
2023-07-28,29.35809
2023-07-29,6.33266
2023-07-30,5.30691
2023-07-31,36.95405
2023-08-01,28.43491
2023-08-02,50.386
2023-08-03,42.56329
2023-08-04,25.74636
2023-08-05,4.66986
2023-08-06,6.48922
2023-08-07,21.84311
2023-08-08,20.76877
2023-08-09,27.38217
2023-08-10,21.38422
2023-08-11,18.02083
2023-08-12,3.75749
2023-08-13,3.48215
2023-08-14,20.98472
2023-08-15,5.18274
2023-08-16,24.96895
2023-08-17,21.08189
2023-08-18,17.10306
2023-08-19,2.31064
2023-08-20,2.23505
2023-08-21,15.48885
2023-08-22,17.03287
2023-08-23,14.50089
2023-08-24,14.64125
2023-08-25,13.71268
2023-08-26,1.86254
2023-08-27,1.57101
2023-08-28,13.05943
2023-08-29,11.45602
2023-08-30,10.84597
2023-08-31,12.7895
2023-09-01,12.30902
2023-09-02,1.88954
2023-09-03,1.6304
2023-09-04,11.49921
2023-09-05,11.1213
2023-09-06,11.76915
2023-09-07,10.11175
2023-09-08,8.98342
2023-09-09,1.49003
2023-09-10,1.2147
2023-09-11,9.66906
2023-09-12,8.76207
2023-09-13,7.48258
2023-09-14,9.80942
2023-09-15,9.77163
2023-09-16,1.2093
2023-09-17,1.00955
2023-09-18,11.17529
2023-09-19,9.09679
2023-09-20,8.53533
2023-09-21,7.50958
2023-09-22,7.86049
2023-09-23,1.30108
2023-09-24,0.92857
2023-09-25,7.45559
2023-09-26,7.26664
2023-09-27,6.20849
2023-09-28,0.70183
2023-09-29,0.49128
2023-09-30,0.53447
2023-10-01,0.44269
2023-10-02,0.63164
2023-10-03,0.62084
2023-10-04,6.04653
2023-10-05,5.7712
2023-10-06,5.24753
2023-10-07,0.76661
2023-10-08,0.49667
2023-10-09,0.61545
2023-10-10,5.80899
2023-10-11,5.54445
2023-10-12,5.782
2023-10-13,6.42444
2023-10-14,1.18771
2023-10-15,0.8206
2023-10-16,5.91156
2023-10-17,5.59304
2023-10-18,5.48507
2023-10-19,5.23133
2023-10-20,4.25417
2023-10-21,0.90158
2023-10-22,1.40366
2023-10-23,5.16115
2023-10-24,5.11796
2023-10-25,4.34594
2023-10-26,3.90865
2023-10-27,4.20558
2023-10-28,0.71802
2023-10-29,0.57766
2023-10-30,4.9398
2023-10-31,5.66862
2023-11-01,5.17194
2023-11-02,5.41488
2023-11-03,4.67526
2023-11-04,0.58305
2023-11-05,0.61005
2023-11-06,8.50834
2023-11-07,5.63623
2023-11-08,4.73465
2023-11-09,4.25417
2023-11-10,4.03822
2023-11-11,0.60465
2023-11-12,0.50747
2023-11-13,3.88166
2023-11-14,4.43232
2023-11-15,4.62128
2023-11-16,4.36214
2023-11-17,3.48215
2023-11-18,0.48588
2023-11-19,0.43189
2023-11-20,4.90201
2023-11-21,5.63083
2023-11-22,6.05193
2023-11-23,5.06937
2023-11-24,4.64287
2023-11-25,0.83679
2023-11-26,0.70722
2023-11-27,4.67526
2023-11-28,4.9506
2023-11-29,5.11796
2023-11-30,5.13955
2023-12-01,4.1084
2023-12-02,0.78281
2023-12-03,0.65864
2023-12-04,6.47303
2023-12-05,5.12336
2023-12-06,5.24753
2023-12-07,4.5349
2023-12-08,4.30815
2023-12-09,0.69103
2023-12-10,0.62084
2023-12-11,4.63747
2023-12-12,5.79279
2023-12-13,5.39869
2023-12-14,6.96971
2023-12-15,7.45559
2023-12-16,1.16611
2023-12-17,0.93397
2023-12-18,5.82519
2023-12-19,5.782
2023-12-20,6.68898
2023-12-21,6.46763
2023-12-22,4.42152
2023-12-23,0.58845
2023-12-24,0.72342
2023-12-25,0.53986
2023-12-26,4.5349
2023-12-27,4.90741
2023-12-28,5.12875
2023-12-29,1.73837
2023-12-30,0.51827
2023-12-31,0.43189
2024-01-01,0.826
2024-01-02,4.24877
2024-01-03,3.7089
2024-01-04,4.01122
2024-01-05,4.28116
2024-01-06,0.62624
2024-01-07,0.51287
2024-01-08,3.41737
2024-01-09,4.01122
2024-01-10,3.42277
2024-01-11,3.86546
2024-01-12,3.304
2024-01-13,0.52907
2024-01-14,0.3779
2024-01-15,3.61172
2024-01-16,3.15283
2024-01-17,3.51454
2024-01-18,3.89785
2024-01-19,3.65491
2024-01-20,0.45888
2024-01-21,0.4049
2024-01-22,2.78572
2024-01-23,3.09345
2024-01-24,3.55234
2024-01-25,3.81147
2024-01-26,3.47675
2024-01-27,0.71802
2024-01-28,0.51827
2024-01-29,3.94644
2024-01-30,5.20434
2024-01-31,5.91156
2024-02-01,8.11963
2024-02-02,9.17777
2024-02-03,2.07309
2024-02-04,1.60881
2024-02-05,7.23964
2024-02-06,6.76996
2024-02-07,6.34346
2024-02-08,5.57145
2024-02-09,0.93937
2024-02-10,0.68563
2024-02-11,0.54526
2024-02-12,0.69643
2024-02-13,5.52826
2024-02-14,4.66986
2024-02-15,5.41488
2024-02-16,5.66322
2024-02-17,0.97716
2024-02-18,0.77201
2024-02-19,5.23673
2024-02-20,4.39453
2024-02-21,4.35674
2024-02-22,4.57809
2024-02-23,4.07061
2024-02-24,0.57766
2024-02-25,0.50207
2024-02-26,4.20558
2024-02-27,4.00043
2024-02-28,4.25417
2024-02-29,3.61172
2024-03-01,0.78281
2024-03-02,0.53447
2024-03-03,0.47508
2024-03-04,3.79528
2024-03-05,6.79155
2024-03-06,4.86422
2024-03-07,5.32311
2024-03-08,5.45268
2024-03-09,0.75041
2024-03-10,0.59385
2024-03-11,4.97219
2024-03-12,4.90201
2024-03-13,6.01954
2024-03-14,8.33018
2024-03-15,6.73756
2024-03-16,1.10673
2024-03-17,3.04486
2024-03-18,10.10635
2024-03-19,7.56356
2024-03-20,5.45268
