date,신용카드당일발급
2023-06-16,39.2405
2023-06-17,18.98734
2023-06-18,13.92405
2023-06-19,26.58227
2023-06-20,35.44303
2023-06-21,37.97468
2023-06-22,18.98734
2023-06-23,48.10126
2023-06-24,18.98734
2023-06-25,17.72151
2023-06-26,40.50632
2023-06-27,35.44303
2023-06-28,36.70886
2023-06-29,41.77215
2023-06-30,32.91139
2023-07-01,17.72151
2023-07-02,17.72151
2023-07-03,45.56962
2023-07-04,20.25316
2023-07-05,45.56962
2023-07-06,37.97468
2023-07-07,48.10126
2023-07-08,18.98734
2023-07-09,29.11392
2023-07-10,36.70886
2023-07-11,44.30379
2023-07-12,45.56962
2023-07-13,40.50632
2023-07-14,32.91139
2023-07-15,22.78481
2023-07-16,18.98734
2023-07-17,48.10126
2023-07-18,39.2405
2023-07-19,43.03797
2023-07-20,67.0886
2023-07-21,44.30379
2023-07-22,16.45569
2023-07-23,20.25316
2023-07-24,64.55696
2023-07-25,29.11392
2023-07-26,58.22784
2023-07-27,51.89873
2023-07-28,67.0886
2023-07-29,31.64556
2023-07-30,24.05063
2023-07-31,53.16455
2023-08-01,40.50632
2023-08-02,56.96202
2023-08-03,55.6962
2023-08-04,43.03797
2023-08-05,21.51898
2023-08-06,32.91139
2023-08-07,49.36708
2023-08-08,45.56962
2023-08-09,77.21518
2023-08-10,46.83544
2023-08-11,39.2405
2023-08-12,21.51898
2023-08-13,24.05063
2023-08-14,36.70886
2023-08-15,25.31645
2023-08-16,44.30379
2023-08-17,58.22784
2023-08-18,22.78481
2023-08-19,16.45569
2023-08-20,15.18987
2023-08-21,37.97468
2023-08-22,22.78481
2023-08-23,40.50632
2023-08-24,35.44303
2023-08-25,35.44303
2023-08-26,15.18987
2023-08-27,13.92405
2023-08-28,36.70886
2023-08-29,39.2405
2023-08-30,56.96202
2023-08-31,50.63291
2023-09-01,31.64556
2023-09-02,12.65822
2023-09-03,22.78481
2023-09-04,44.30379
2023-09-05,27.8481
2023-09-06,31.64556
2023-09-07,40.50632
2023-09-08,27.8481
2023-09-09,17.72151
2023-09-10,16.45569
2023-09-11,44.30379
2023-09-12,27.8481
2023-09-13,24.05063
2023-09-14,34.17721
2023-09-15,49.36708
2023-09-16,20.25316
2023-09-17,20.25316
2023-09-18,34.17721
2023-09-19,40.50632
2023-09-20,34.17721
2023-09-21,30.37974
2023-09-22,51.89873
2023-09-23,20.25316
2023-09-24,17.72151
2023-09-25,56.96202
2023-09-26,65.82278
2023-09-27,50.63291
2023-09-28,12.65822
2023-09-29,11.3924
2023-09-30,15.18987
2023-10-01,15.18987
2023-10-02,22.78481
2023-10-03,25.31645
2023-10-04,72.15189
2023-10-05,79.74683
2023-10-06,73.41772
2023-10-07,17.72151
2023-10-08,24.05063
2023-10-09,27.8481
2023-10-10,39.2405
2023-10-11,59.49367
2023-10-12,41.77215
2023-10-13,43.03797
2023-10-14,17.72151
2023-10-15,20.25316
2023-10-16,27.8481
2023-10-17,40.50632
2023-10-18,24.05063
2023-10-19,27.8481
2023-10-20,35.44303
2023-10-21,16.45569
2023-10-22,18.98734
2023-10-23,46.83544
2023-10-24,44.30379
2023-10-25,39.2405
2023-10-26,44.30379
2023-10-27,56.96202
2023-10-28,7.59493
2023-10-29,12.65822
2023-10-30,39.2405
2023-10-31,34.17721
2023-11-01,55.6962
2023-11-02,37.97468
2023-11-03,24.05063
2023-11-04,10.12658
2023-11-05,21.51898
2023-11-06,41.77215
2023-11-07,49.36708
2023-11-08,34.17721
2023-11-09,41.77215
2023-11-10,18.98734
2023-11-11,10.12658
2023-11-12,10.12658
2023-11-13,43.03797
2023-11-14,49.36708
2023-11-15,48.10126
2023-11-16,55.6962
2023-11-17,31.64556
2023-11-18,30.37974
2023-11-19,24.05063
2023-11-20,59.49367
2023-11-21,22.78481
2023-11-22,65.82278
2023-11-23,37.97468
2023-11-24,39.2405
2023-11-25,8.86075
2023-11-26,12.65822
2023-11-27,32.91139
2023-11-28,50.63291
2023-11-29,30.37974
2023-11-30,30.37974
2023-12-01,46.83544
2023-12-02,21.51898
2023-12-03,13.92405
2023-12-04,26.58227
2023-12-05,26.58227
2023-12-06,43.03797
2023-12-07,48.10126
2023-12-08,31.64556
2023-12-09,22.78481
2023-12-10,16.45569
2023-12-11,48.10126
2023-12-12,50.63291
2023-12-13,34.17721
2023-12-14,40.50632
2023-12-15,30.37974
2023-12-16,8.86075
2023-12-17,13.92405
2023-12-18,39.2405
2023-12-19,50.63291
2023-12-20,39.2405
2023-12-21,43.03797
2023-12-22,53.16455
2023-12-23,16.45569
2023-12-24,16.45569
2023-12-25,11.3924
2023-12-26,41.77215
2023-12-27,35.44303
2023-12-28,35.44303
2023-12-29,63.29113
2023-12-30,17.72151
2023-12-31,13.92405
2024-01-01,13.92405
2024-01-02,49.36708
2024-01-03,37.97468
2024-01-04,30.37974
2024-01-05,31.64556
2024-01-06,30.37974
2024-01-07,21.51898
2024-01-08,40.50632
2024-01-09,20.25316
2024-01-10,58.22784
2024-01-11,25.31645
2024-01-12,29.11392
2024-01-13,22.78481
2024-01-14,16.45569
2024-01-15,37.97468
2024-01-16,26.58227
2024-01-17,68.35443
2024-01-18,51.89873
2024-01-19,49.36708
2024-01-20,12.65822
2024-01-21,17.72151
2024-01-22,53.16455
2024-01-23,55.6962
2024-01-24,39.2405
2024-01-25,55.6962
2024-01-26,39.2405
2024-01-27,20.25316
2024-01-28,24.05063
2024-01-29,51.89873
2024-01-30,44.30379
2024-01-31,37.97468
2024-02-01,46.83544
2024-02-02,56.96202
2024-02-03,10.12658
2024-02-04,20.25316
2024-02-05,44.30379
2024-02-06,51.89873
2024-02-07,46.83544
2024-02-08,50.63291
2024-02-09,12.65822
2024-02-10,11.3924
2024-02-11,6.32911
2024-02-12,10.12658
2024-02-13,40.50632
2024-02-14,41.77215
2024-02-15,35.44303
2024-02-16,35.44303
2024-02-17,20.25316
2024-02-18,17.72151
2024-02-19,55.6962
2024-02-20,44.30379
2024-02-21,31.64556
2024-02-22,29.11392
2024-02-23,50.63291
2024-02-24,20.25316
2024-02-25,22.78481
2024-02-26,53.16455
2024-02-27,56.96202
2024-02-28,59.49367
2024-02-29,37.97468
2024-03-01,12.65822
2024-03-02,15.18987
2024-03-03,13.92405
2024-03-04,31.64556
2024-03-05,26.58227
2024-03-06,16.45569
2024-03-07,39.2405
2024-03-08,35.44303
2024-03-09,17.72151
2024-03-10,8.86075
2024-03-11,31.64556
2024-03-12,44.30379
2024-03-13,48.10126
2024-03-14,35.44303
2024-03-15,41.77215
2024-03-16,16.45569
2024-03-17,17.72151
2024-03-18,32.91139
2024-03-19,40.50632
2024-03-20,20.25316
