date,복비계산기
2023-05-30,70.21716
2023-05-31,66.75284
2023-06-01,59.8759
2023-06-02,58.06618
2023-06-03,56.30816
2023-06-04,41.67528
2023-06-05,64.06411
2023-06-06,63.9607
2023-06-07,66.64943
2023-06-08,65.04653
2023-06-09,61.99586
2023-06-10,55.7394
2023-06-11,41.52016
2023-06-12,65.71871
2023-06-13,66.02895
2023-06-14,60.59979
2023-06-15,64.52947
2023-06-16,63.59875
2023-06-17,57.29058
2023-06-18,40.64115
2023-06-19,67.32161
2023-06-20,63.34022
2023-06-21,64.83971
2023-06-22,59.30713
2023-06-23,62.3061
2023-06-24,55.48086
2023-06-25,38.5729
2023-06-26,67.01137
2023-06-27,67.78697
2023-06-28,64.788
2023-06-29,65.51189
2023-06-30,67.63185
2023-07-01,60.49638
2023-07-02,42.81282
2023-07-03,66.64943
2023-07-04,63.44364
2023-07-05,68.0972
2023-07-06,61.68562
2023-07-07,63.49534
2023-07-08,57.65253
2023-07-09,43.22647
2023-07-10,67.73526
2023-07-11,60.65149
2023-07-12,65.04653
2023-07-13,61.27197
2023-07-14,57.65253
2023-07-15,59.82419
2023-07-16,41.57187
2023-07-17,67.32161
2023-07-18,60.91003
2023-07-19,64.52947
2023-07-20,66.18407
2023-07-21,59.41054
2023-07-22,55.17063
2023-07-23,38.36608
2023-07-24,70.99276
2023-07-25,67.47673
2023-07-26,62.87487
2023-07-27,60.13443
2023-07-28,62.97828
2023-07-29,50.77559
2023-07-30,36.9183
2023-07-31,62.92657
2023-08-01,62.09927
2023-08-02,60.49638
2023-08-03,59.51396
2023-08-04,58.11789
2023-08-05,53.82626
2023-08-06,37.22854
2023-08-07,64.94312
2023-08-08,61.16856
2023-08-09,59.56566
2023-08-10,57.49741
2023-08-11,55.7911
2023-08-12,56.46328
2023-08-13,41.93381
2023-08-14,68.30403
2023-08-15,61.42709
2023-08-16,65.04653
2023-08-17,64.83971
2023-08-18,60.54808
2023-08-19,57.23888
2023-08-20,44.57083
2023-08-21,73.8366
2023-08-22,65.46018
2023-08-23,63.08169
2023-08-24,66.70113
2023-08-25,65.97724
2023-08-26,58.37642
2023-08-27,42.19234
2023-08-28,70.47569
2023-08-29,67.37331
2023-08-30,68.97621
2023-08-31,67.52843
2023-09-01,62.82316
2023-09-02,61.27197
2023-09-03,44.3123
2023-09-04,73.68148
2023-09-05,65.87383
2023-09-06,67.06308
2023-09-07,62.3578
2023-09-08,61.22026
2023-09-09,61.27197
2023-09-10,41.62357
2023-09-11,71.61323
2023-09-12,69.80351
2023-09-13,62.97828
2023-09-14,61.01344
2023-09-15,63.1334
2023-09-16,56.72182
2023-09-17,38.77973
2023-09-18,67.2182
2023-09-19,65.09824
2023-09-20,61.11685
2023-09-21,57.96277
2023-09-22,55.94622
2023-09-23,49.01758
2023-09-24,39.55532
2023-09-25,62.61633
2023-09-26,54.65356
2023-09-27,44.20889
2023-09-28,21.61323
2023-09-29,18.30403
2023-09-30,17.47673
2023-10-01,24.04343
2023-10-02,37.84901
2023-10-03,47.41468
2023-10-04,70.06204
2023-10-05,68.97621
2023-10-06,66.54601
2023-10-07,56.77352
2023-10-08,37.33195
2023-10-09,56.67011
2023-10-10,70.42399
2023-10-11,68.66597
2023-10-12,68.0455
2023-10-13,66.02895
2023-10-14,54.08479
2023-10-15,41.10651
2023-10-16,70.01034
2023-10-17,67.42502
2023-10-18,66.75284
2023-10-19,63.02998
2023-10-20,60.08273
2023-10-21,55.37745
2023-10-22,44.46742
2023-10-23,71.09617
2023-10-24,66.59772
2023-10-25,66.49431
2023-10-26,61.06514
2023-10-27,64.16752
2023-10-28,52.4819
2023-10-29,43.79524
2023-10-30,73.37125
2023-10-31,72.28541
2023-11-01,64.42605
2023-11-02,62.66804
2023-11-03,60.75491
2023-11-04,54.49844
2023-11-05,41.62357
2023-11-06,63.85729
2023-11-07,59.35884
2023-11-08,66.33919
2023-11-09,58.37642
2023-11-10,58.68665
2023-11-11,49.01758
2023-11-12,38.21096
2023-11-13,64.0124
2023-11-14,64.83971
2023-11-15,64.42605
2023-11-16,59.35884
2023-11-17,54.9638
2023-11-18,46.7425
2023-11-19,39.45191
2023-11-20,67.63185
2023-11-21,63.54705
2023-11-22,63.9607
2023-11-23,56.6184
2023-11-24,57.75594
2023-11-25,47.10444
2023-11-26,43.53671
2023-11-27,65.25336
2023-11-28,63.34022
2023-11-29,61.42709
2023-11-30,65.71871
2023-12-01,60.59979
2023-12-02,50.67218
2023-12-03,39.96897
2023-12-04,61.99586
2023-12-05,62.09927
2023-12-06,64.27094
2023-12-07,58.68665
2023-12-08,59.61737
2023-12-09,55.48086
2023-12-10,45.9152
2023-12-11,66.80455
2023-12-12,69.13133
2023-12-13,62.04756
2023-12-14,60.7032
2023-12-15,60.44467
2023-12-16,55.37745
2023-12-17,39.55532
2023-12-18,60.03102
2023-12-19,64.58117
2023-12-20,61.01344
2023-12-21,56.15305
2023-12-22,56.04963
2023-12-23,49.06928
2023-12-24,26.42192
2023-12-25,31.12719
2023-12-26,63.9607
2023-12-27,63.65046
2023-12-28,64.89141
2023-12-29,64.21923
2023-12-30,52.11995
2023-12-31,34.85005
2024-01-01,32.62668
2024-01-02,71.19958
2024-01-03,67.2182
2024-01-04,70.32057
2024-01-05,71.30299
2024-01-06,71.87176
2024-01-07,48.34539
2024-01-08,70.63081
2024-01-09,69.90692
2024-01-10,79.98965
2024-01-11,74.92244
2024-01-12,73.16442
2024-01-13,72.02688
2024-01-14,55.63598
2024-01-15,83.14374
2024-01-16,80.19648
2024-01-17,72.85418
2024-01-18,70.83764
2024-01-19,71.3547
2024-01-20,72.182
2024-01-21,53.46432
2024-01-22,84.85005
2024-01-23,79.42088
2024-01-24,78.43846
2024-01-25,80.09307
2024-01-26,82.21302
2024-01-27,79.5243
2024-01-28,61.42709
2024-01-29,89.91726
2024-01-30,83.6608
2024-01-31,84.64322
2024-02-01,76.57704
2024-02-02,77.61116
2024-02-03,76.16339
2024-02-04,51.24095
2024-02-05,80.24819
2024-02-06,80.14477
2024-02-07,70.42399
2024-02-08,62.40951
2024-02-09,32.31644
2024-02-10,28.38676
2024-02-11,32.52326
2024-02-12,45.9669
2024-02-13,94.41571
2024-02-14,90.69286
2024-02-15,87.7456
2024-02-16,90.02068
2024-02-17,88.05584
2024-02-18,63.23681
2024-02-19,92.70941
2024-02-20,94.20889
2024-02-21,87.79731
2024-02-22,85.3154
2024-02-23,88.88314
2024-02-24,82.05791
2024-02-25,60.80661
2024-02-26,100.0
2024-02-27,90.12409
2024-02-28,88.10754
2024-02-29,83.35056
2024-03-01,71.50982
2024-03-02,66.18407
2024-03-03,54.49844
2024-03-04,82.73009
2024-03-05,79.576
2024-03-06,79.83453
2024-03-07,72.28541
2024-03-08,77.30093
2024-03-09,76.62874
2024-03-10,55.27404
2024-03-11,81.54084
2024-03-12,80.45501
2024-03-13,72.28541
2024-03-14,69.7001
2024-03-15,72.07859
2024-03-16,71.19958
2024-03-17,50.25853
2024-03-18,74.92244
2024-03-19,73.8366
2024-03-20,70.99276
