date,위메이드주가
2023-05-30,8.73685
2023-05-31,8.23621
2023-06-01,6.82206
2023-06-02,8.05578
2023-06-03,1.15895
2023-06-04,0.95414
2023-06-05,6.32466
2023-06-06,1.24347
2023-06-07,6.60262
2023-06-08,7.14877
2023-06-09,6.80743
2023-06-10,0.99803
2023-06-11,0.84198
2023-06-12,6.77492
2023-06-13,6.48396
2023-06-14,6.58636
2023-06-15,6.66276
2023-06-16,7.20241
2023-06-17,0.92326
2023-06-18,0.85011
2023-06-19,6.59612
2023-06-20,5.87766
2023-06-21,5.72975
2023-06-22,5.70861
2023-06-23,5.01292
2023-06-24,0.75258
2023-06-25,0.57216
2023-06-26,5.21285
2023-06-27,5.0308
2023-06-28,4.99829
2023-06-29,4.7886
2023-06-30,7.955
2023-07-01,1.46128
2023-07-02,0.95902
2023-07-03,8.37112
2023-07-04,6.19788
2023-07-05,5.49243
2023-07-06,5.54932
2023-07-07,4.97716
2023-07-08,0.74121
2023-07-09,0.64693
2023-07-10,5.52331
2023-07-11,5.89717
2023-07-12,5.62409
2023-07-13,5.47292
2023-07-14,5.17546
2023-07-15,0.6453
2023-07-16,0.60467
2023-07-17,4.79348
2023-07-18,4.88776
2023-07-19,4.35786
2023-07-20,4.95603
2023-07-21,4.65694
2023-07-22,0.60954
2023-07-23,0.64855
2023-07-24,4.7821
2023-07-25,4.91376
2023-07-26,5.43879
2023-07-27,6.0906
2023-07-28,4.9349
2023-07-29,0.71357
2023-07-30,0.63555
2023-07-31,4.93164
2023-08-01,5.09582
2023-08-02,10.60288
2023-08-03,8.10129
2023-08-04,6.13449
2023-08-05,0.80135
2023-08-06,0.67944
2023-08-07,5.52656
2023-08-08,5.64035
2023-08-09,6.46608
2023-08-10,9.73326
2023-08-11,7.3162
2023-08-12,0.97202
2023-08-13,0.80135
2023-08-14,5.99957
2023-08-15,1.28899
2023-08-16,5.78176
2023-08-17,4.86175
2023-08-18,4.66507
2023-08-19,0.67131
2023-08-20,0.50551
2023-08-21,4.82111
2023-08-22,4.30747
2023-08-23,5.18684
2023-08-24,4.92514
2023-08-25,4.5968
2023-08-26,0.6518
2023-08-27,0.62417
2023-08-28,4.14817
2023-08-29,4.14817
2023-08-30,4.44888
2023-08-31,4.31234
2023-09-01,3.9775
2023-09-02,0.55915
2023-09-03,0.58028
2023-09-04,3.9011
2023-09-05,3.71092
2023-09-06,3.71092
2023-09-07,3.92386
2023-09-08,3.44272
2023-09-09,0.59979
2023-09-10,0.47138
2023-09-11,3.7158
2023-09-12,4.64719
2023-09-13,3.97587
2023-09-14,4.08153
2023-09-15,3.53212
2023-09-16,0.57378
2023-09-17,0.42587
2023-09-18,8.79699
2023-09-19,6.3458
2023-09-20,6.74728
2023-09-21,26.05614
2023-09-22,8.18907
2023-09-23,1.29386
2023-09-24,1.55231
2023-09-25,10.59963
2023-09-26,6.38156
2023-09-27,4.75609
2023-09-28,0.59004
2023-09-29,0.40473
2023-09-30,0.42912
2023-10-01,0.50064
2023-10-02,0.5559
2023-10-03,0.64855
2023-10-04,4.4944
2023-10-05,4.19856
2023-10-06,4.1758
2023-10-07,0.53477
2023-10-08,0.34784
2023-10-09,0.52014
2023-10-10,3.94987
2023-10-11,4.09778
2023-10-12,3.87509
2023-10-13,3.44272
2023-10-14,0.43399
2023-10-15,0.3576
2023-10-16,3.85884
2023-10-17,3.90923
2023-10-18,3.65403
2023-10-19,3.50449
2023-10-20,3.70605
2023-10-21,0.77697
2023-10-22,0.66156
2023-10-23,3.89623
2023-10-24,6.18325
2023-10-25,6.07759
2023-10-26,4.77397
2023-10-27,4.62606
2023-10-28,0.71845
2023-10-29,0.73958
2023-10-30,5.70374
2023-10-31,5.92155
2023-11-01,5.312
2023-11-02,5.299
2023-11-03,5.83215
2023-11-04,1.28573
2023-11-05,1.37026
2023-11-06,10.27779
2023-11-07,8.2931
2023-11-08,36.83295
2023-11-09,25.18001
2023-11-10,15.11841
2023-11-11,2.61049
2023-11-12,2.37642
2023-11-13,12.84764
2023-11-14,10.29079
2023-11-15,12.06092
2023-11-16,10.12012
2023-11-17,9.45855
2023-11-18,1.74899
2023-11-19,1.46941
2023-11-20,7.29019
2023-11-21,6.87895
2023-11-22,6.03858
2023-11-23,7.43485
2023-11-24,6.17187
2023-11-25,1.06792
2023-11-26,0.88587
2023-11-27,6.51809
2023-11-28,6.23689
2023-11-29,8.45239
2023-11-30,7.17153
2023-12-01,15.23869
2023-12-02,3.66216
2023-12-03,3.9011
2023-12-04,28.09609
2023-12-05,16.51468
2023-12-06,14.91198
2023-12-07,19.1203
2023-12-08,19.59168
2023-12-09,3.54025
2023-12-10,3.05424
2023-12-11,12.74199
2023-12-12,16.79101
2023-12-13,12.71923
2023-12-14,11.58141
2023-12-15,9.71538
2023-12-16,1.72298
2023-12-17,1.53768
2023-12-18,8.57918
2023-12-19,8.80024
2023-12-20,8.89127
2023-12-21,8.90427
2023-12-22,15.03226
2023-12-23,5.02592
2023-12-24,2.68526
2023-12-25,2.09684
2023-12-26,9.40491
2023-12-27,7.57627
2023-12-28,6.86269
2023-12-29,2.33741
2023-12-30,0.82898
2023-12-31,1.00616
2024-01-01,1.11831
2024-01-02,6.84156
2024-01-03,9.01318
2024-01-04,7.6104
2024-01-05,6.26777
2024-01-06,1.01103
2024-01-07,0.78022
2024-01-08,5.64847
2024-01-09,8.48653
2024-01-10,7.18616
2024-01-11,11.3766
2024-01-12,8.48653
2024-01-13,1.40277
2024-01-14,1.0793
2024-01-15,5.97357
2024-01-16,5.61434
2024-01-17,6.00607
2024-01-18,5.61434
2024-01-19,5.80452
2024-01-20,1.12969
2024-01-21,0.92976
2024-01-22,5.97357
2024-01-23,6.13286
2024-01-24,5.20147
2024-01-25,5.05355
2024-01-26,4.83899
2024-01-27,0.87449
2024-01-28,0.68594
2024-01-29,5.04055
2024-01-30,5.36077
2024-01-31,4.34485
2024-02-01,4.40499
2024-02-02,5.28762
2024-02-03,0.92001
2024-02-04,0.74608
2024-02-05,4.74147
2024-02-06,5.44854
2024-02-07,6.01908
2024-02-08,6.17025
2024-02-09,1.0923
2024-02-10,0.76884
2024-02-11,0.76234
2024-02-12,0.92651
2024-02-13,7.03824
2024-02-14,7.75019
2024-02-15,9.47643
2024-02-16,6.20763
2024-02-17,1.00128
2024-02-18,0.9005
2024-02-19,5.27949
2024-02-20,5.30387
2024-02-21,5.91667
2024-02-22,5.95894
2024-02-23,5.32988
2024-02-24,0.77859
2024-02-25,0.77209
2024-02-26,5.13158
2024-02-27,5.03242
2024-02-28,5.81102
2024-02-29,5.3185
2024-03-01,0.85824
2024-03-02,0.96714
2024-03-03,1.09881
2024-03-04,7.87373
2024-03-05,7.29506
2024-03-06,5.29575
2024-03-07,5.54282
2024-03-08,5.40465
2024-03-09,1.14107
2024-03-10,1.0793
2024-03-11,10.11199
2024-03-12,14.10412
2024-03-13,28.29277
2024-03-14,26.31946
2024-03-15,22.41511
2024-03-16,5.53307
2024-03-17,4.29446
2024-03-18,36.3128
2024-03-19,24.11696
2024-03-20,29.50862
