date,두산중공업주가
2023-05-29,0.53568
2023-05-30,3.35881
2023-05-31,2.81152
2023-06-01,2.86564
2023-06-02,3.18043
2023-06-03,0.33687
2023-06-04,0.26618
2023-06-05,3.57805
2023-06-06,0.54065
2023-06-07,3.90664
2023-06-08,3.97236
2023-06-09,5.11166
2023-06-10,0.59312
2023-06-11,0.41584
2023-06-12,4.00715
2023-06-13,4.44785
2023-06-14,3.82657
2023-06-15,3.88234
2023-06-16,4.18332
2023-06-17,0.51635
2023-06-18,0.36448
2023-06-19,4.14245
2023-06-20,4.61905
2023-06-21,4.04139
2023-06-22,3.82877
2023-06-23,3.34776
2023-06-24,0.37166
2023-06-25,0.25624
2023-06-26,3.46097
2023-06-27,3.66365
2023-06-28,3.26382
2023-06-29,3.14287
2023-06-30,3.21964
2023-07-01,0.36172
2023-07-02,0.23249
2023-07-03,3.51012
2023-07-04,2.97444
2023-07-05,3.06114
2023-07-06,2.90209
2023-07-07,2.72924
2023-07-08,0.3076
2023-07-09,0.2336
2023-07-10,3.26824
2023-07-11,4.17725
2023-07-12,3.80613
2023-07-13,4.05078
2023-07-14,3.93702
2023-07-15,0.44787
2023-07-16,0.30484
2023-07-17,3.33561
2023-07-18,3.01641
2023-07-19,3.21412
2023-07-20,2.99045
2023-07-21,2.69721
2023-07-22,0.28772
2023-07-23,0.25514
2023-07-24,2.77673
2023-07-25,3.11084
2023-07-26,3.06611
2023-07-27,3.36322
2023-07-28,3.24504
2023-07-29,0.38381
2023-07-30,0.27557
2023-07-31,3.43391
2023-08-01,3.22682
2023-08-02,3.40464
2023-08-03,2.98051
2023-08-04,2.77894
2023-08-05,0.31312
2023-08-06,0.24906
2023-08-07,2.81263
2023-08-08,2.76127
2023-08-09,2.68064
2023-08-10,2.47189
2023-08-11,2.56632
2023-08-12,0.29048
2023-08-13,0.20157
2023-08-14,2.34487
2023-08-15,0.40259
2023-08-16,2.34763
2023-08-17,2.35426
2023-08-18,2.30069
2023-08-19,0.24078
2023-08-20,0.1861
2023-08-21,2.43654
2023-08-22,2.30676
2023-08-23,2.63314
2023-08-24,2.58234
2023-08-25,2.23331
2023-08-26,0.27667
2023-08-27,0.19991
2023-08-28,2.9159
2023-08-29,2.7447
2023-08-30,2.91921
2023-08-31,3.6642
2023-09-01,3.10698
2023-09-02,0.30926
2023-09-03,0.20433
2023-09-04,2.72868
2023-09-05,2.36751
2023-09-06,2.23883
2023-09-07,2.22668
2023-09-08,2.2797
2023-09-09,0.26066
2023-09-10,0.19384
2023-09-11,3.34555
2023-09-12,2.50668
2023-09-13,2.32388
2023-09-14,2.39954
2023-09-15,2.57405
2023-09-16,0.25348
2023-09-17,0.16733
2023-09-18,2.29406
2023-09-19,3.00592
2023-09-20,2.44482
2023-09-21,2.20349
2023-09-22,2.06322
2023-09-23,0.21648
2023-09-24,0.1491
2023-09-25,1.92294
2023-09-26,1.78599
2023-09-27,1.7396
2023-09-28,0.18003
2023-09-29,0.13916
2023-09-30,0.11873
2023-10-01,0.1237
2023-10-02,0.19273
2023-10-03,0.16733
2023-10-04,1.86385
2023-10-05,1.9986
2023-10-06,1.88318
2023-10-07,0.19991
2023-10-08,0.11983
2023-10-09,0.1966
2023-10-10,1.99032
2023-10-11,2.11955
2023-10-12,2.00578
2023-10-13,1.91797
2023-10-14,0.22366
2023-10-15,0.15463
2023-10-16,1.85446
2023-10-17,1.95221
2023-10-18,1.90969
2023-10-19,1.73739
2023-10-20,1.79648
2023-10-21,0.1839
2023-10-22,0.13143
2023-10-23,1.90251
2023-10-24,1.91356
2023-10-25,1.90472
2023-10-26,1.839
2023-10-27,1.75009
2023-10-28,0.17561
2023-10-29,0.11321
2023-10-30,1.77991
2023-10-31,1.66449
2023-11-01,1.76334
2023-11-02,1.94062
2023-11-03,1.87987
2023-11-04,0.18113
2023-11-05,0.14966
2023-11-06,3.20086
2023-11-07,2.46857
2023-11-08,2.00854
2023-11-09,1.90306
2023-11-10,1.7037
2023-11-11,0.16788
2023-11-12,0.11376
2023-11-13,1.72248
2023-11-14,1.94172
2023-11-15,2.19244
2023-11-16,2.0704
2023-11-17,1.71143
2023-11-18,0.1607
2023-11-19,0.1226
2023-11-20,2.04168
2023-11-21,1.97044
2023-11-22,1.79648
2023-11-23,1.99419
2023-11-24,1.80752
2023-11-25,0.18334
2023-11-26,0.13475
2023-11-27,1.84673
2023-11-28,1.95
2023-11-29,1.74181
2023-11-30,1.86993
2023-12-01,1.75175
2023-12-02,0.185
2023-12-03,0.148
2023-12-04,2.08752
2023-12-05,2.10519
2023-12-06,2.19686
2023-12-07,1.78875
2023-12-08,1.8633
2023-12-09,0.20488
2023-12-10,0.15297
2023-12-11,1.90196
2023-12-12,2.08696
2023-12-13,1.80587
2023-12-14,2.17698
2023-12-15,2.07978
2023-12-16,0.1966
2023-12-17,0.1364
2023-12-18,1.88539
2023-12-19,1.70646
2023-12-20,2.17146
2023-12-21,1.75561
2023-12-22,1.8274
2023-12-23,0.19715
2023-12-24,0.14082
2023-12-25,0.14966
2023-12-26,1.78764
2023-12-27,1.81857
2023-12-28,1.99805
2023-12-29,1.01228
2023-12-30,0.18776
2023-12-31,0.14082
2024-01-01,0.14358
2024-01-02,2.08144
2024-01-03,1.80642
2024-01-04,1.72248
2024-01-05,1.69762
2024-01-06,0.17616
2024-01-07,0.1491
2024-01-08,1.617
2024-01-09,1.6794
2024-01-10,1.52311
2024-01-11,1.64074
2024-01-12,1.54134
2024-01-13,0.15242
2024-01-14,0.10216
2024-01-15,1.69486
2024-01-16,1.53361
2024-01-17,1.44524
2024-01-18,1.63743
2024-01-19,1.63577
2024-01-20,0.17837
2024-01-21,0.13254
2024-01-22,1.66118
2024-01-23,1.57226
2024-01-24,1.41818
2024-01-25,1.53471
2024-01-26,1.66338
2024-01-27,0.1491
2024-01-28,0.13585
2024-01-29,1.78654
2024-01-30,1.61313
2024-01-31,1.43586
2024-02-01,1.60871
2024-02-02,2.14716
2024-02-03,0.23305
2024-02-04,0.15352
2024-02-05,1.74236
2024-02-06,1.56287
2024-02-07,1.60761
2024-02-08,1.54355
2024-02-09,0.19163
2024-02-10,0.10713
2024-02-11,0.10879
2024-02-12,0.12149
2024-02-13,1.84342
2024-02-14,1.46126
2024-02-15,1.53195
2024-02-16,1.49992
2024-02-17,0.1607
2024-02-18,0.12701
2024-02-19,1.79814
2024-02-20,1.53471
2024-02-21,1.67774
2024-02-22,2.28025
2024-02-23,2.27086
2024-02-24,0.21537
2024-02-25,0.13972
2024-02-26,1.89975
2024-02-27,1.76279
2024-02-28,1.73297
2024-02-29,1.6192
2024-03-01,0.26342
2024-03-02,0.16401
2024-03-03,0.1353
2024-03-04,1.72358
2024-03-05,1.5198
2024-03-06,1.42205
2024-03-07,1.4215
2024-03-08,1.51483
2024-03-09,0.17561
2024-03-10,0.111
2024-03-11,2.48238
2024-03-12,2.2438
2024-03-13,2.58123
2024-03-14,3.09869
2024-03-15,2.44206
2024-03-16,0.21593
2024-03-17,0.16843
2024-03-18,2.22227
2024-03-19,2.29516
2024-03-20,2.07868
