date,오늘의코스피지수
2023-05-29,2.23305
2023-05-30,10.39527
2023-05-31,10.03593
2023-06-01,10.01026
2023-06-02,9.75359
2023-06-03,1.18069
2023-06-04,0.71868
2023-06-05,10.88295
2023-06-06,1.74537
2023-06-07,10.11293
2023-06-08,10.44661
2023-06-09,11.19096
2023-06-10,1.4117
2023-06-11,0.64168
2023-06-12,11.19096
2023-06-13,11.5503
2023-06-14,11.96098
2023-06-15,11.96098
2023-06-16,11.11396
2023-06-17,0.92402
2023-06-18,0.84702
2023-06-19,10.42094
2023-06-20,10.93429
2023-06-21,9.16324
2023-06-22,10.93429
2023-06-23,9.31724
2023-06-24,1.20636
2023-06-25,0.82135
2023-06-26,10.60061
2023-06-27,9.98459
2023-06-28,9.36858
2023-06-29,10.31827
2023-06-30,8.62422
2023-07-01,0.89835
2023-07-02,0.41067
2023-07-03,10.52361
2023-07-04,9.47125
2023-07-05,9.00924
2023-07-06,9.41991
2023-07-07,8.82956
2023-07-08,0.64168
2023-07-09,0.51334
2023-07-10,9.59958
2023-07-11,8.77823
2023-07-12,9.65092
2023-07-13,9.34291
2023-07-14,10.54928
2023-07-15,1.64271
2023-07-16,0.43634
2023-07-17,10.3696
2023-07-18,9.59958
2023-07-19,10.2156
2023-07-20,9.41991
2023-07-21,10.54928
2023-07-22,1.12936
2023-07-23,0.25667
2023-07-24,12.19199
2023-07-25,10.75462
2023-07-26,14.19404
2023-07-27,13.42402
2023-07-28,11.98665
2023-07-29,0.94969
2023-07-30,0.77002
2023-07-31,13.32135
2023-08-01,12.11498
2023-08-02,12.88501
2023-08-03,12.44866
2023-08-04,11.34496
2023-08-05,1.36036
2023-08-06,0.64168
2023-08-07,11.67864
2023-08-08,11.42197
2023-08-09,10.67761
2023-08-10,11.16529
2023-08-11,10.24127
2023-08-12,0.89835
2023-08-13,0.66735
2023-08-14,11.85831
2023-08-15,1.69404
2023-08-16,11.80698
2023-08-17,11.60164
2023-08-18,12.5
2023-08-19,1.12936
2023-08-20,0.61601
2023-08-21,11.08829
2023-08-22,10.08726
2023-08-23,11.44763
2023-08-24,11.3193
2023-08-25,9.67659
2023-08-26,1.10369
2023-08-27,0.56468
2023-08-28,10.08726
2023-08-29,9.57392
2023-08-30,9.47125
2023-08-31,11.16529
2023-09-01,10.67761
2023-09-02,1.05236
2023-09-03,0.51334
2023-09-04,9.85626
2023-09-05,10.01026
2023-09-06,9.72792
2023-09-07,9.70225
2023-09-08,10.67761
2023-09-09,1.07802
2023-09-10,0.61601
2023-09-11,10.70328
2023-09-12,9.80492
2023-09-13,11.85831
2023-09-14,9.67659
2023-09-15,11.3193
2023-09-16,1.28336
2023-09-17,0.84702
2023-09-18,10.72895
2023-09-19,10.31827
2023-09-20,10.88295
2023-09-21,11.08829
2023-09-22,10.98562
2023-09-23,0.79568
2023-09-24,0.51334
2023-09-25,10.52361
2023-09-26,11.29363
2023-09-27,9.06057
2023-09-28,0.84702
2023-09-29,0.66735
2023-09-30,0.59034
2023-10-01,0.33367
2023-10-02,1.00102
2023-10-03,0.94969
2023-10-04,11.5503
2023-10-05,9.77926
2023-10-06,9.00924
2023-10-07,1.00102
2023-10-08,0.51334
2023-10-09,0.79568
2023-10-10,10.16427
2023-10-11,10.16427
2023-10-12,9.95893
2023-10-13,8.62422
2023-10-14,1.05236
2023-10-15,0.48767
2023-10-16,8.93223
2023-10-17,10.03593
2023-10-18,9.0349
2023-10-19,10.49794
2023-10-20,11.19096
2023-10-21,1.15503
2023-10-22,0.53901
2023-10-23,11.3963
2023-10-24,12.26899
2023-10-25,12.08932
2023-10-26,13.7577
2023-10-27,12.06365
2023-10-28,0.84702
2023-10-29,0.41067
2023-10-30,11.29363
2023-10-31,12.808
2023-11-01,12.577
2023-11-02,12.08932
2023-11-03,11.4733
2023-11-04,1.07802
2023-11-05,0.77002
2023-11-06,15.0924
2023-11-07,15.2464
2023-11-08,12.34599
2023-11-09,13.93737
2023-11-10,11.06262
2023-11-11,0.87268
2023-11-12,0.74435
2023-11-13,11.75564
2023-11-14,10.3696
2023-11-15,11.72997
2023-11-16,12.85934
2023-11-17,10.1386
2023-11-18,1.00102
2023-11-19,0.53901
2023-11-20,10.83162
2023-11-21,11.70431
2023-11-22,10.78028
2023-11-23,11.08829
2023-11-24,9.72792
2023-11-25,1.05236
2023-11-26,0.41067
2023-11-27,11.37063
2023-11-28,10.57494
2023-11-29,11.26796
2023-11-30,10.39527
2023-12-01,10.75462
2023-12-02,0.59034
2023-12-03,0.69301
2023-12-04,10.85728
2023-12-05,10.75462
2023-12-06,11.62731
2023-12-07,9.34291
2023-12-08,10.44661
2023-12-09,0.97535
2023-12-10,0.79568
2023-12-11,11.62731
2023-12-12,10.95995
2023-12-13,11.70431
2023-12-14,12.44866
2023-12-15,12.44866
2023-12-16,1.36036
2023-12-17,0.97535
2023-12-18,13.50102
2023-12-19,10.98562
2023-12-20,12.11498
2023-12-21,12.91067
2023-12-22,12.654
2023-12-23,1.30903
2023-12-24,0.48767
2023-12-25,0.87268
2023-12-26,11.65297
2023-12-27,12.19199
2023-12-28,12.24332
2023-12-29,7.49486
2023-12-30,1.10369
2023-12-31,0.56468
2024-01-01,1.00102
2024-01-02,14.04004
2024-01-03,14.32238
2024-01-04,12.55133
2024-01-05,11.34496
2024-01-06,0.94969
2024-01-07,0.71868
2024-01-08,11.29363
2024-01-09,11.78131
2024-01-10,10.67761
2024-01-11,11.3963
2024-01-12,10.88295
2024-01-13,1.05236
2024-01-14,0.43634
2024-01-15,11.49897
2024-01-16,10.01026
2024-01-17,11.80698
2024-01-18,11.5503
2024-01-19,12.91067
2024-01-20,1.10369
2024-01-21,0.66735
2024-01-22,11.3963
2024-01-23,11.83264
2024-01-24,12.91067
2024-01-25,11.98665
2024-01-26,13.32135
2024-01-27,1.23203
2024-01-28,0.89835
2024-01-29,13.03901
2024-01-30,12.96201
2024-01-31,11.83264
2024-02-01,13.55236
2024-02-02,14.52772
2024-02-03,1.2577
2024-02-04,0.77002
2024-02-05,13.8347
2024-02-06,13.01334
2024-02-07,13.8347
2024-02-08,13.32135
2024-02-09,1.54004
2024-02-10,0.74435
2024-02-11,0.82135
2024-02-12,0.71868
2024-02-13,13.44969
2024-02-14,14.65605
2024-02-15,12.577
2024-02-16,13.39835
2024-02-17,1.2577
2024-02-18,0.87268
2024-02-19,14.50205
2024-02-20,14.65605
2024-02-21,15.22073
2024-02-22,14.50205
2024-02-23,12.91067
2024-02-24,1.30903
2024-02-25,0.84702
2024-02-26,12.83367
2024-02-27,12.52566
2024-02-28,14.11704
2024-02-29,12.39733
2024-03-01,1.64271
2024-03-02,0.89835
2024-03-03,0.53901
2024-03-04,12.14065
2024-03-05,12.37166
2024-03-06,11.62731
2024-03-07,12.34599
2024-03-08,12.19199
2024-03-09,1.4887
2024-03-10,0.71868
2024-03-11,12.19199
2024-03-12,13.29568
2024-03-13,15.0154
2024-03-14,14.70739
2024-03-15,15.88809
2024-03-16,1.23203
2024-03-17,0.77002
2024-03-18,15.91375
2024-03-19,15.47741
2024-03-20,16.09342
