date,테슬라주식
2023-05-31,3.34358
2023-06-01,2.88231
2023-06-02,3.37225
2023-06-03,2.42364
2023-06-04,1.41509
2023-06-05,3.67194
2023-06-06,3.25758
2023-06-07,4.82643
2023-06-08,4.27134
2023-06-09,8.30814
2023-06-10,4.77431
2023-06-11,2.50703
2023-06-12,4.2531
2023-06-13,7.53674
2023-06-14,7.96414
2023-06-15,5.79849
2023-06-16,4.50328
2023-06-17,2.93443
2023-06-18,1.70697
2023-06-19,2.78588
2023-06-20,3.59376
2023-06-21,6.71062
2023-06-22,5.2851
2023-06-23,4.2531
2023-06-24,2.36891
2023-06-25,1.53236
2023-06-26,3.11946
2023-06-27,4.35734
2023-06-28,3.77879
2023-06-29,3.84134
2023-06-30,3.55467
2023-07-01,2.40539
2023-07-02,1.55842
2023-07-03,5.2434
2023-07-04,5.90274
2023-07-05,4.32867
2023-07-06,4.52934
2023-07-07,3.85697
2023-07-08,2.50182
2023-07-09,1.39945
2023-07-10,2.73376
2023-07-11,3.71364
2023-07-12,3.52861
2023-07-13,3.3957
2023-07-14,3.80485
2023-07-15,2.71812
2023-07-16,1.64442
2023-07-17,3.48431
2023-07-18,5.04795
2023-07-19,5.23558
2023-07-20,6.80444
2023-07-21,8.01626
2023-07-22,3.01261
2023-07-23,1.77733
2023-07-24,3.36703
2023-07-25,4.30522
2023-07-26,4.34952
2023-07-27,3.83352
2023-07-28,3.65891
2023-07-29,2.29073
2023-07-30,1.40206
2023-07-31,2.63733
2023-08-01,3.19764
2023-08-02,3.38267
2023-08-03,3.23412
2023-08-04,2.84843
2023-08-05,1.78776
2023-08-06,1.06066
2023-08-07,2.38976
2023-08-08,3.09861
2023-08-09,2.72594
2023-08-10,2.78067
2023-08-11,2.76243
2023-08-12,2.04315
2023-08-13,1.33691
2023-08-14,2.23339
2023-08-15,2.60867
2023-08-16,3.50255
2023-08-17,3.57291
2023-08-18,3.97946
2023-08-19,2.43146
2023-08-20,1.38382
2023-08-21,2.97091
2023-08-22,4.34431
2023-08-23,3.40612
2023-08-24,3.3514
2023-08-25,2.72855
2023-08-26,1.89461
2023-08-27,1.39163
2023-08-28,2.57218
2023-08-29,2.94485
2023-08-30,3.85437
2023-08-31,2.60867
2023-09-01,2.71812
2023-09-02,2.1083
2023-09-03,1.49327
2023-09-04,2.41321
2023-09-05,2.6217
2023-09-06,2.76243
2023-09-07,2.74158
2023-09-08,2.58261
2023-09-09,1.58709
2023-09-10,1.11279
2023-09-11,2.93703
2023-09-12,5.12092
2023-09-13,3.60158
2023-09-14,3.30188
2023-09-15,3.38267
2023-09-16,1.89721
2023-09-17,1.23788
2023-09-18,2.33242
2023-09-19,2.90576
2023-09-20,2.69467
2023-09-21,3.07255
2023-09-22,2.54873
2023-09-23,1.92588
2023-09-24,1.13103
2023-09-25,2.08224
2023-09-26,2.45491
2023-09-27,2.27509
2023-09-28,1.806
2023-09-29,1.75648
2023-09-30,1.51412
2023-10-01,1.05545
2023-10-02,1.41248
2023-10-03,1.92588
2023-10-04,2.47576
2023-10-05,2.91358
2023-10-06,2.43927
2023-10-07,2.14739
2023-10-08,1.04242
2023-10-09,1.37339
2023-10-10,2.56697
2023-10-11,2.47055
2023-10-12,2.55394
2023-10-13,2.30636
2023-10-14,1.42812
2023-10-15,1.03982
2023-10-16,1.88939
2023-10-17,2.46533
2023-10-18,2.41843
2023-10-19,4.84467
2023-10-20,5.74898
2023-10-21,3.24194
2023-10-22,1.60012
2023-10-23,3.21849
2023-10-24,3.64328
2023-10-25,3.08037
2023-10-26,3.80485
2023-10-27,3.47649
2023-10-28,2.59043
2023-10-29,1.5506
2023-10-30,3.27061
2023-10-31,8.27165
2023-11-01,5.38934
2023-11-02,5.01928
2023-11-03,4.72479
2023-11-04,3.24455
2023-11-05,1.56364
2023-11-06,3.84134
2023-11-07,4.13582
2023-11-08,3.64849
2023-11-09,3.2237
2023-11-10,4.15146
2023-11-11,2.34806
2023-11-12,1.44376
2023-11-13,2.20733
2023-11-14,3.956
2023-11-15,4.81601
2023-11-16,4.38079
2023-11-17,3.68497
2023-11-18,2.09267
2023-11-19,1.28218
2023-11-20,2.34546
2023-11-21,3.28103
2023-11-22,3.11946
2023-11-23,2.70509
2023-11-24,2.11091
2023-11-25,1.70957
2023-11-26,1.15188
2023-11-27,2.13436
2023-11-28,2.7103
2023-11-29,3.91952
2023-11-30,3.65631
2023-12-01,3.64588
2023-12-02,2.16042
2023-12-03,1.27957
2023-12-04,2.25164
2023-12-05,2.95788
2023-12-06,3.26279
2023-12-07,2.95267
2023-12-08,2.69988
2023-12-09,2.04836
2023-12-10,1.25351
2023-12-11,2.14218
2023-12-12,2.97352
2023-12-13,3.04649
2023-12-14,4.57625
2023-12-15,4.73782
2023-12-16,2.55133
2023-12-17,1.64703
2023-12-18,2.65037
2023-12-19,3.40612
2023-12-20,3.70582
2023-12-21,3.47909
2023-12-22,3.03606
2023-12-23,1.978
2023-12-24,1.07369
2023-12-25,1.31085
2023-12-26,2.13436
2023-12-27,2.98655
2023-12-28,3.24455
2023-12-29,2.70509
2023-12-30,2.04315
2023-12-31,1.24048
2024-01-01,1.462
2024-01-02,2.58
2024-01-03,3.30188
2024-01-04,3.11685
2024-01-05,2.72333
2024-01-06,1.86073
2024-01-07,1.16751
2024-01-08,2.05618
2024-01-09,2.74418
2024-01-10,2.66079
2024-01-11,2.90837
2024-01-12,3.6094
2024-01-13,2.55394
2024-01-14,1.47763
2024-01-15,2.29073
2024-01-16,2.80412
2024-01-17,3.34618
2024-01-18,3.02824
2024-01-19,3.23673
2024-01-20,2.21776
2024-01-21,1.3317
2024-01-22,2.1057
2024-01-23,3.24715
2024-01-24,3.44
2024-01-25,6.31971
2024-01-26,8.57135
2024-01-27,3.48431
2024-01-28,2.11612
2024-01-29,3.67455
2024-01-30,5.74637
2024-01-31,4.89419
2024-02-01,3.96643
2024-02-02,3.7814
2024-02-03,2.72594
2024-02-04,1.61315
2024-02-05,3.29146
2024-02-06,5.07922
2024-02-07,3.91431
2024-02-08,3.182
2024-02-09,2.7103
2024-02-10,2.7077
2024-02-11,1.66527
2024-02-12,2.15261
2024-02-13,3.83352
2024-02-14,3.12988
2024-02-15,3.30188
2024-02-16,4.18794
2024-02-17,2.34024
2024-02-18,1.3317
2024-02-19,2.09527
2024-02-20,2.65297
2024-02-21,3.11424
2024-02-22,3.12728
2024-02-23,3.33576
2024-02-24,2.0197
2024-02-25,1.4203
2024-02-26,2.29073
2024-02-27,3.29146
2024-02-28,3.16115
2024-02-29,3.1794
2024-03-01,2.43146
2024-03-02,2.11873
2024-03-03,1.19879
2024-03-04,2.40279
2024-03-05,5.31116
2024-03-06,5.00364
2024-03-07,5.05837
2024-03-08,4.0837
2024-03-09,2.78849
2024-03-10,1.70436
2024-03-11,3.06473
2024-03-12,3.9534
2024-03-13,3.93776
2024-03-14,5.38934
2024-03-15,5.2851
2024-03-16,3.10382
2024-03-17,1.98321
2024-03-18,3.46606
2024-03-19,4.37558
2024-03-20,3.60679
