date,신성델타테크주가
2023-08-17,100.0
2023-08-18,37.15405
2023-08-19,7.93204
2023-08-20,7.07872
2023-08-21,57.99661
2023-08-22,65.13683
2023-08-23,70.13222
2023-08-24,46.19464
2023-08-25,31.81273
2023-08-26,5.71494
2023-08-27,5.55196
2023-08-28,27.19249
2023-08-29,35.91789
2023-08-30,24.91851
2023-08-31,28.53628
2023-09-01,21.87115
2023-09-02,5.52429
2023-09-03,4.95848
2023-09-04,22.08025
2023-09-05,37.10024
2023-09-06,21.71894
2023-09-07,18.78228
2023-09-08,16.6313
2023-09-09,4.82779
2023-09-10,4.98769
2023-09-11,16.02552
2023-09-12,14.31426
2023-09-13,14.1559
2023-09-14,25.46586
2023-09-15,13.25799
2023-09-16,3.45787
2023-09-17,3.2503
2023-09-18,20.44741
2023-09-19,13.13345
2023-09-20,12.33087
2023-09-21,10.69341
2023-09-22,9.50953
2023-09-23,2.23093
2023-09-24,2.51845
2023-09-25,13.63314
2023-09-26,10.00153
2023-09-27,11.54212
2023-09-28,3.29028
2023-09-29,2.8075
2023-09-30,3.0535
2023-10-01,2.86439
2023-10-02,3.59778
2023-10-03,3.55934
2023-10-04,28.71771
2023-10-05,18.13653
2023-10-06,16.65897
2023-10-07,4.20356
2023-10-08,3.47632
2023-10-09,3.71463
2023-10-10,31.80811
2023-10-11,17.34624
2023-10-12,19.71248
2023-10-13,15.86408
2023-10-14,2.69065
2023-10-15,2.80289
2023-10-16,11.09932
2023-10-17,10.99015
2023-10-18,8.96678
2023-10-19,9.52337
2023-10-20,9.11746
2023-10-21,1.89268
2023-10-22,2.08179
2023-10-23,9.84932
2023-10-24,7.50615
2023-10-25,7.50153
2023-10-26,7.14483
2023-10-27,6.45602
2023-10-28,1.53444
2023-10-29,1.90036
2023-10-30,6.13161
2023-10-31,5.1845
2023-11-01,6.17619
2023-11-02,8.0781
2023-11-03,8.26414
2023-11-04,2.08794
2023-11-05,2.10178
2023-11-06,8.13499
2023-11-07,7.46617
2023-11-08,6.36377
2023-11-09,5.05227
2023-11-10,4.90928
2023-11-11,0.91943
2023-11-12,1.16389
2023-11-13,16.57287
2023-11-14,11.34225
2023-11-15,17.78751
2023-11-16,15.92404
2023-11-17,8.89452
2023-11-18,2.27091
2023-11-19,2.01875
2023-11-20,6.00553
2023-11-21,5.47201
2023-11-22,12.0618
2023-11-23,7.46002
2023-11-24,5.39514
2023-11-25,1.06088
2023-11-26,1.41605
2023-11-27,5.71186
2023-11-28,4.96156
2023-11-29,5.8733
2023-11-30,5.66881
2023-12-01,5.00307
2023-12-02,0.73493
2023-12-03,0.62423
2023-12-04,4.3404
2023-12-05,3.95141
2023-12-06,5.23216
2023-12-07,7.89667
2023-12-08,4.10824
2023-12-09,0.65344
2023-12-10,0.59963
2023-12-11,6.17927
2023-12-12,5.2706
2023-12-13,8.66543
2023-12-14,6.79735
2023-12-15,15.21217
2023-12-16,1.53905
2023-12-17,1.94341
2023-12-18,5.86562
2023-12-19,6.68819
2023-12-20,5.18911
2023-12-21,4.16974
2023-12-22,5.32441
2023-12-23,1.48985
2023-12-24,1.45756
2023-12-25,1.35916
2023-12-26,10.56119
2023-12-27,5.24753
2023-12-28,4.49723
2023-12-29,1.25
2023-12-30,0.75953
2023-12-31,0.81488
2024-01-01,0.861
2024-01-02,4.4757
2024-01-03,4.42343
2024-01-04,29.56488
2024-01-05,17.82749
2024-01-06,3.84378
2024-01-07,3.39329
2024-01-08,38.14575
2024-01-09,23.22724
2024-01-10,25.90098
2024-01-11,22.5738
2024-01-12,12.09102
2024-01-13,2.26476
2024-01-14,2.62146
2024-01-15,9.00676
2024-01-16,9.15897
2024-01-17,6.54827
2024-01-18,7.64913
2024-01-19,6.14391
2024-01-20,1.95879
2024-01-21,2.7337
2024-01-22,35.97017
2024-01-23,13.79151
2024-01-24,17.02029
2024-01-25,11.14544
2024-01-26,25.84102
2024-01-27,8.65159
2024-01-28,7.00184
2024-01-29,13.37792
2024-01-30,15.0369
2024-01-31,10.0369
2024-02-01,8.89452
2024-02-02,26.21771
2024-02-03,5.2706
2024-02-04,4.90313
2024-02-05,42.29243
2024-02-06,22.44003
2024-02-07,29.89237
2024-02-08,19.47878
2024-02-09,3.29182
2024-02-10,3.16728
2024-02-11,3.59009
2024-02-12,3.63776
2024-02-13,26.04089
2024-02-14,21.97109
2024-02-15,27.72908
2024-02-16,21.52982
2024-02-17,4.80012
2024-02-18,5.48892
2024-02-19,24.12669
2024-02-20,58.9837
2024-02-21,85.38437
2024-02-22,51.15774
2024-02-23,29.71248
2024-02-24,5.89483
2024-02-25,5.30289
2024-02-26,24.98616
2024-02-27,21.11623
2024-02-28,37.44618
2024-02-29,24.71402
2024-03-01,5.86869
2024-03-02,5.16451
2024-03-03,5.19833
2024-03-04,33.00276
2024-03-05,37.37084
2024-03-06,29.43419
2024-03-07,19.25276
2024-03-08,16.76814
2024-03-09,3.21033
2024-03-10,3.55934
2024-03-11,15.87945
2024-03-12,14.35885
2024-03-13,11.33148
2024-03-14,11.46217
2024-03-15,10.59809
2024-03-16,2.50461
2024-03-17,2.26168
2024-03-18,12.36777
2024-03-19,24.49723
2024-03-20,26.83579
