date,카카오게임즈주가
2023-07-13,0.70732
2023-07-14,0.62701
2023-07-15,0.08733
2023-07-16,0.06697
2023-07-17,0.58795
2023-07-18,0.52124
2023-07-19,0.45592
2023-07-20,0.44629
2023-07-21,0.40847
2023-07-22,0.0568
2023-07-23,0.05666
2023-07-24,0.44422
2023-07-25,0.53513
2023-07-26,0.56718
2023-07-27,0.56127
2023-07-28,0.48796
2023-07-29,0.08829
2023-07-30,0.08403
2023-07-31,0.60954
2023-08-01,0.69962
2023-08-02,0.55865
2023-08-03,0.48782
2023-08-04,0.43322
2023-08-05,0.06491
2023-08-06,0.05515
2023-08-07,0.46018
2023-08-08,0.42896
2023-08-09,0.44285
2023-08-10,0.4335
2023-08-11,0.41053
2023-08-12,0.05638
2023-08-13,0.04566
2023-08-14,0.36858
2023-08-15,0.06986
2023-08-16,0.36996
2023-08-17,0.39843
2023-08-18,0.37793
2023-08-19,0.05322
2023-08-20,0.05831
2023-08-21,0.43322
2023-08-22,0.38825
2023-08-23,0.34671
2023-08-24,0.38619
2023-08-25,0.32911
2023-08-26,0.04703
2023-08-27,0.04015
2023-08-28,0.34891
2023-08-29,0.35937
2023-08-30,0.37051
2023-08-31,0.35277
2023-09-01,0.32375
2023-09-02,0.04703
2023-09-03,0.04511
2023-09-04,0.36157
2023-09-05,0.31316
2023-09-06,0.31659
2023-09-07,0.32567
2023-09-08,0.31783
2023-09-09,0.06078
2023-09-10,0.04744
2023-09-11,0.3496
2023-09-12,0.33819
2023-09-13,0.32375
2023-09-14,0.34644
2023-09-15,0.32677
2023-09-16,0.05129
2023-09-17,0.04153
2023-09-18,0.29583
2023-09-19,0.33544
2023-09-20,0.33709
2023-09-21,0.35387
2023-09-22,0.31673
2023-09-23,0.05143
2023-09-24,0.12804
2023-09-25,0.29844
2023-09-26,0.27258
2023-09-27,0.25457
2023-09-28,0.04194
2023-09-29,0.02503
2023-09-30,0.02626
2023-10-01,0.0264
2023-10-02,0.0396
2023-10-03,0.04208
2023-10-04,0.32306
2023-10-05,0.29143
2023-10-06,0.2785
2023-10-07,0.03864
2023-10-08,0.02874
2023-10-09,0.04002
2023-10-10,0.29569
2023-10-11,0.32595
2023-10-12,0.29803
2023-10-13,0.25278
2023-10-14,0.03658
2023-10-15,0.03397
2023-10-16,0.25264
2023-10-17,0.28125
2023-10-18,0.31109
2023-10-19,0.33502
2023-10-20,0.34176
2023-10-21,0.08375
2023-10-22,0.05336
2023-10-23,0.42139
2023-10-24,0.41631
2023-10-25,0.33695
2023-10-26,0.31508
2023-10-27,0.29321
2023-10-28,0.05611
2023-10-29,0.0535
2023-10-30,0.2851
2023-10-31,0.30532
2023-11-01,0.30573
2023-11-02,0.3221
2023-11-03,0.41713
2023-11-04,0.07949
2023-11-05,0.0788
2023-11-06,0.616
2023-11-07,0.45757
2023-11-08,0.58492
2023-11-09,0.48934
2023-11-10,0.37353
2023-11-11,0.06092
2023-11-12,0.04359
2023-11-13,0.3496
2023-11-14,0.37078
2023-11-15,0.402
2023-11-16,0.38454
2023-11-17,0.31192
2023-11-18,0.05267
2023-11-19,0.04304
2023-11-20,0.37216
2023-11-21,0.49731
2023-11-22,0.41411
2023-11-23,0.37491
2023-11-24,0.32278
2023-11-25,0.04593
2023-11-26,0.0374
2023-11-27,0.36336
2023-11-28,0.45825
2023-11-29,0.37436
2023-11-30,0.41273
2023-12-01,0.35772
2023-12-02,0.05061
2023-12-03,0.04813
2023-12-04,0.3943
2023-12-05,0.31206
2023-12-06,0.31742
2023-12-07,0.34919
2023-12-08,0.36473
2023-12-09,0.06175
2023-12-10,0.04511
2023-12-11,0.32017
2023-12-12,0.29803
2023-12-13,0.30463
2023-12-14,0.50969
2023-12-15,0.39348
2023-12-16,0.05707
2023-12-17,0.04868
2023-12-18,0.34768
2023-12-19,0.30078
2023-12-20,0.33585
2023-12-21,0.30174
2023-12-22,0.34864
2023-12-23,0.06037
2023-12-24,0.03479
2023-12-25,0.03768
2023-12-26,0.32155
2023-12-27,0.34218
2023-12-28,0.3518
2023-12-29,0.13148
2023-12-30,0.04346
2023-12-31,0.03479
2024-01-01,0.0374
2024-01-02,0.38921
2024-01-03,0.33214
2024-01-04,0.31288
2024-01-05,0.30683
2024-01-06,0.03713
2024-01-07,0.04208
2024-01-08,0.3485
2024-01-09,0.41837
2024-01-10,0.343
2024-01-11,0.52468
2024-01-12,0.46458
2024-01-13,0.06023
2024-01-14,0.05446
2024-01-15,0.41204
2024-01-16,0.37133
2024-01-17,0.39485
2024-01-18,0.36762
2024-01-19,0.3507
2024-01-20,0.05968
2024-01-21,0.04511
2024-01-22,0.35414
2024-01-23,0.39856
2024-01-24,0.3386
2024-01-25,0.33035
2024-01-26,0.32595
2024-01-27,0.05487
2024-01-28,0.04332
2024-01-29,0.34781
2024-01-30,0.34589
2024-01-31,0.30188
2024-02-01,0.30587
2024-02-02,0.42249
2024-02-03,0.14936
2024-02-04,0.05872
2024-02-05,0.37491
2024-02-06,0.32031
2024-02-07,0.35002
2024-02-08,0.38701
2024-02-09,0.06491
2024-02-10,0.03933
2024-02-11,0.03493
2024-02-12,0.04291
2024-02-13,0.3778
2024-02-14,0.34396
2024-02-15,0.38949
2024-02-16,0.3397
2024-02-17,0.04868
2024-02-18,0.04277
2024-02-19,0.33846
2024-02-20,0.30752
2024-02-21,0.27231
2024-02-22,0.29954
2024-02-23,0.29198
2024-02-24,0.04469
2024-02-25,0.03768
2024-02-26,0.2862
2024-02-27,0.31316
2024-02-28,0.33337
2024-02-29,0.31907
2024-03-01,0.05831
2024-03-02,0.04964
2024-03-03,0.04717
2024-03-04,0.33062
2024-03-05,0.3049
2024-03-06,0.29253
2024-03-07,0.30463
2024-03-08,0.29982
2024-03-09,0.0546
2024-03-10,0.04552
2024-03-11,0.34823
2024-03-12,0.32375
2024-03-13,0.34465
2024-03-14,0.31714
2024-03-15,0.25292
2024-03-16,0.04662
2024-03-17,0.03768
2024-03-18,0.27795
2024-03-19,0.27107
2024-03-20,0.29349
