date,건축모형
2023-05-31,69.40298
2023-06-01,65.67164
2023-06-02,44.02985
2023-06-03,39.55223
2023-06-04,51.49253
2023-06-05,54.47761
2023-06-06,37.31343
2023-06-07,70.89552
2023-06-08,77.61194
2023-06-09,61.94029
2023-06-10,55.22388
2023-06-11,41.79104
2023-06-12,88.0597
2023-06-13,57.46268
2023-06-14,52.98507
2023-06-15,50.0
2023-06-16,49.25373
2023-06-17,29.10447
2023-06-18,32.08955
2023-06-19,40.2985
2023-06-20,55.97014
2023-06-21,44.02985
2023-06-22,32.83582
2023-06-23,38.80597
2023-06-24,14.92537
2023-06-25,20.89552
2023-06-26,33.58208
2023-06-27,21.64179
2023-06-28,40.2985
2023-06-29,21.64179
2023-06-30,33.58208
2023-07-01,21.64179
2023-07-02,20.14925
2023-07-03,34.32835
2023-07-04,32.83582
2023-07-05,27.61194
2023-07-06,28.3582
2023-07-07,26.86567
2023-07-08,14.1791
2023-07-09,17.91044
2023-07-10,32.83582
2023-07-11,45.52238
2023-07-12,30.59701
2023-07-13,53.73134
2023-07-14,25.37313
2023-07-15,26.1194
2023-07-16,17.16417
2023-07-17,28.3582
2023-07-18,23.13432
2023-07-19,18.65671
2023-07-20,20.89552
2023-07-21,26.1194
2023-07-22,12.68656
2023-07-23,13.43283
2023-07-24,30.59701
2023-07-25,24.62686
2023-07-26,30.59701
2023-07-27,23.88059
2023-07-28,36.56716
2023-07-29,13.43283
2023-07-30,16.41791
2023-07-31,20.14925
2023-08-01,14.1791
2023-08-02,22.38805
2023-08-03,29.85074
2023-08-04,11.19402
2023-08-05,8.95522
2023-08-06,10.44776
2023-08-07,28.3582
2023-08-08,25.37313
2023-08-09,25.37313
2023-08-10,26.86567
2023-08-11,24.62686
2023-08-12,14.1791
2023-08-13,14.1791
2023-08-14,17.16417
2023-08-15,23.13432
2023-08-16,28.3582
2023-08-17,26.86567
2023-08-18,26.86567
2023-08-19,15.67164
2023-08-20,20.89552
2023-08-21,28.3582
2023-08-22,36.56716
2023-08-23,45.52238
2023-08-24,38.0597
2023-08-25,42.53731
2023-08-26,29.85074
2023-08-27,26.1194
2023-08-28,41.04477
2023-08-29,37.31343
2023-08-30,69.40298
2023-08-31,32.83582
2023-09-01,39.55223
2023-09-02,21.64179
2023-09-03,20.89552
2023-09-04,32.83582
2023-09-05,40.2985
2023-09-06,29.85074
2023-09-07,39.55223
2023-09-08,43.28358
2023-09-09,20.89552
2023-09-10,17.16417
2023-09-11,35.82089
2023-09-12,33.58208
2023-09-13,31.34328
2023-09-14,33.58208
2023-09-15,33.58208
2023-09-16,26.86567
2023-09-17,17.91044
2023-09-18,36.56716
2023-09-19,30.59701
2023-09-20,41.04477
2023-09-21,43.28358
2023-09-22,31.34328
2023-09-23,16.41791
2023-09-24,21.64179
2023-09-25,30.59701
2023-09-26,27.61194
2023-09-27,31.34328
2023-09-28,10.44776
2023-09-29,10.44776
2023-09-30,20.14925
2023-10-01,19.40298
2023-10-02,20.89552
2023-10-03,45.52238
2023-10-04,38.0597
2023-10-05,48.50746
2023-10-06,37.31343
2023-10-07,29.10447
2023-10-08,22.38805
2023-10-09,23.13432
2023-10-10,44.02985
2023-10-11,40.2985
2023-10-12,34.32835
2023-10-13,39.55223
2023-10-14,33.58208
2023-10-15,19.40298
2023-10-16,43.28358
2023-10-17,43.28358
2023-10-18,55.22388
2023-10-19,34.32835
2023-10-20,27.61194
2023-10-21,17.91044
2023-10-22,22.38805
2023-10-23,53.73134
2023-10-24,47.01492
2023-10-25,35.82089
2023-10-26,35.07462
2023-10-27,41.04477
2023-10-28,16.41791
2023-10-29,20.89552
2023-10-30,36.56716
2023-10-31,43.28358
2023-11-01,44.77611
2023-11-02,38.80597
2023-11-03,42.53731
2023-11-04,24.62686
2023-11-05,13.43283
2023-11-06,28.3582
2023-11-07,50.0
2023-11-08,47.76119
2023-11-09,35.07462
2023-11-10,33.58208
2023-11-11,11.19402
2023-11-12,29.85074
2023-11-13,47.01492
2023-11-14,44.77611
2023-11-15,26.86567
2023-11-16,40.2985
2023-11-17,38.80597
2023-11-18,23.13432
2023-11-19,20.14925
2023-11-20,50.0
2023-11-21,39.55223
2023-11-22,44.77611
2023-11-23,38.80597
2023-11-24,34.32835
2023-11-25,14.92537
2023-11-26,29.10447
2023-11-27,50.0
2023-11-28,44.02985
2023-11-29,41.79104
2023-11-30,38.0597
2023-12-01,40.2985
2023-12-02,31.34328
2023-12-03,31.34328
2023-12-04,31.34328
2023-12-05,50.74626
2023-12-06,46.26865
2023-12-07,41.79104
2023-12-08,44.77611
2023-12-09,30.59701
2023-12-10,40.2985
2023-12-11,40.2985
2023-12-12,43.28358
2023-12-13,32.83582
2023-12-14,34.32835
2023-12-15,34.32835
2023-12-16,17.91044
2023-12-17,20.89552
2023-12-18,20.89552
2023-12-19,24.62686
2023-12-20,16.41791
2023-12-21,15.67164
2023-12-22,20.14925
2023-12-23,11.94029
2023-12-24,12.68656
2023-12-25,14.1791
2023-12-26,19.40298
2023-12-27,32.08955
2023-12-28,25.37313
2023-12-29,25.37313
2023-12-30,11.19402
2023-12-31,14.1791
2024-01-01,8.20895
2024-01-02,23.13432
2024-01-03,25.37313
2024-01-04,17.16417
2024-01-05,13.43283
2024-01-06,14.1791
2024-01-07,10.44776
2024-01-08,17.16417
2024-01-09,17.91044
2024-01-10,13.43283
2024-01-11,21.64179
2024-01-12,17.91044
2024-01-13,14.92537
2024-01-14,8.95522
2024-01-15,13.43283
2024-01-16,22.38805
2024-01-17,19.40298
2024-01-18,28.3582
2024-01-19,13.43283
2024-01-20,15.67164
2024-01-21,11.19402
2024-01-22,19.40298
2024-01-23,21.64179
2024-01-24,20.89552
2024-01-25,18.65671
2024-01-26,17.91044
2024-01-27,15.67164
2024-01-28,11.19402
2024-01-29,20.89552
2024-01-30,27.61194
2024-01-31,34.32835
2024-02-01,18.65671
2024-02-02,26.86567
2024-02-03,13.43283
2024-02-04,14.1791
2024-02-05,24.62686
2024-02-06,18.65671
2024-02-07,19.40298
2024-02-08,9.70149
2024-02-09,4.47761
2024-02-10,9.70149
2024-02-11,8.20895
2024-02-12,17.16417
2024-02-13,26.86567
2024-02-14,22.38805
2024-02-15,17.91044
2024-02-16,23.13432
2024-02-17,11.19402
2024-02-18,8.20895
2024-02-19,26.1194
2024-02-20,26.86567
2024-02-21,22.38805
2024-02-22,32.08955
2024-02-23,25.37313
2024-02-24,12.68656
2024-02-25,21.64179
2024-02-26,23.88059
2024-02-27,25.37313
2024-02-28,23.13432
2024-02-29,30.59701
2024-03-01,20.89552
2024-03-02,16.41791
2024-03-03,16.41791
2024-03-04,20.14925
2024-03-05,22.38805
2024-03-06,29.85074
2024-03-07,26.1194
2024-03-08,15.67164
2024-03-09,19.40298
2024-03-10,17.16417
2024-03-11,33.58208
2024-03-12,37.31343
2024-03-13,29.85074
2024-03-14,35.07462
2024-03-15,24.62686
2024-03-16,16.41791
2024-03-17,22.38805
2024-03-18,31.34328
2024-03-19,28.3582
2024-03-20,38.80597
