date,비갱신암보험
2023-06-03,10.11029
2023-06-04,8.27205
2023-06-05,19.11764
2023-06-06,13.05147
2023-06-07,28.30882
2023-06-08,21.875
2023-06-09,21.1397
2023-06-10,11.39705
2023-06-11,11.21323
2023-06-12,15.99264
2023-06-13,18.56617
2023-06-14,27.20588
2023-06-15,27.75735
2023-06-16,25.91911
2023-06-17,16.72794
2023-06-18,16.54411
2023-06-19,25.91911
2023-06-20,22.24264
2023-06-21,29.77941
2023-06-22,23.89705
2023-06-23,25.0
2023-06-24,11.7647
2023-06-25,18.19852
2023-06-26,21.50735
2023-06-27,29.04411
2023-06-28,21.69117
2023-06-29,24.63235
2023-06-30,25.18382
2023-07-01,13.78676
2023-07-02,13.23529
2023-07-03,17.46323
2023-07-04,24.63235
2023-07-05,24.81617
2023-07-06,22.97794
2023-07-07,22.97794
2023-07-08,14.15441
2023-07-09,9.55882
2023-07-10,20.03676
2023-07-11,21.50735
2023-07-12,17.83088
2023-07-13,23.89705
2023-07-14,22.05882
2023-07-15,9.55882
2023-07-16,14.52205
2023-07-17,23.89705
2023-07-18,22.97794
2023-07-19,32.16911
2023-07-20,34.19117
2023-07-21,25.18382
2023-07-22,16.91176
2023-07-23,20.03676
2023-07-24,25.36764
2023-07-25,30.14705
2023-07-26,29.96323
2023-07-27,24.44852
2023-07-28,19.66911
2023-07-29,9.19117
2023-07-30,10.29411
2023-07-31,18.38235
2023-08-01,20.95588
2023-08-02,23.71323
2023-08-03,22.42647
2023-08-04,28.30882
2023-08-05,13.97058
2023-08-06,12.31617
2023-08-07,28.86029
2023-08-08,32.72058
2023-08-09,24.2647
2023-08-10,29.04411
2023-08-11,23.52941
2023-08-12,13.97058
2023-08-13,13.78676
2023-08-14,26.28676
2023-08-15,11.58088
2023-08-16,34.92647
2023-08-17,29.04411
2023-08-18,25.73529
2023-08-19,15.44117
2023-08-20,14.15441
2023-08-21,28.86029
2023-08-22,41.36029
2023-08-23,39.33823
2023-08-24,37.13235
2023-08-25,30.5147
2023-08-26,20.22058
2023-08-27,17.09558
2023-08-28,33.45588
2023-08-29,41.91176
2023-08-30,37.86764
2023-08-31,34.55882
2023-09-01,25.91911
2023-09-02,17.64705
2023-09-03,12.13235
2023-09-04,29.41176
2023-09-05,34.55882
2023-09-06,28.67647
2023-09-07,34.55882
2023-09-08,32.16911
2023-09-09,19.85294
2023-09-10,11.94852
2023-09-11,25.73529
2023-09-12,33.08823
2023-09-13,36.58088
2023-09-14,31.61764
2023-09-15,25.0
2023-09-16,19.11764
2023-09-17,15.625
2023-09-18,29.04411
2023-09-19,39.33823
2023-09-20,40.625
2023-09-21,35.11029
2023-09-22,34.74264
2023-09-23,17.27941
2023-09-24,18.0147
2023-09-25,32.35294
2023-09-26,34.74264
2023-09-27,16.54411
2023-09-28,8.45588
2023-09-29,10.11029
2023-09-30,12.86764
2023-10-01,9.00735
2023-10-02,11.21323
2023-10-03,14.15441
2023-10-04,23.34558
2023-10-05,27.20588
2023-10-06,19.48529
2023-10-07,10.66176
2023-10-08,7.90441
2023-10-09,13.78676
2023-10-10,24.2647
2023-10-11,19.48529
2023-10-12,26.83823
2023-10-13,18.75
2023-10-14,11.7647
2023-10-15,12.86764
2023-10-16,20.95588
2023-10-17,32.35294
2023-10-18,28.49264
2023-10-19,26.10294
2023-10-20,23.16176
2023-10-21,12.13235
2023-10-22,15.25735
2023-10-23,28.67647
2023-10-24,37.31617
2023-10-25,43.75
2023-10-26,45.58823
2023-10-27,34.19117
2023-10-28,22.61029
2023-10-29,20.58823
2023-10-30,31.43382
2023-10-31,35.47794
2023-11-01,26.10294
2023-11-02,26.83823
2023-11-03,24.63235
2023-11-04,12.68382
2023-11-05,16.17647
2023-11-06,24.44852
2023-11-07,27.3897
2023-11-08,27.75735
2023-11-09,18.75
2023-11-10,18.75
2023-11-11,13.97058
2023-11-12,11.94852
2023-11-13,24.81617
2023-11-14,30.88235
2023-11-15,28.125
2023-11-16,22.97794
2023-11-17,24.44852
2023-11-18,12.86764
2023-11-19,11.7647
2023-11-20,26.65441
2023-11-21,29.77941
2023-11-22,24.08088
2023-11-23,23.52941
2023-11-24,19.66911
2023-11-25,10.84558
2023-11-26,9.19117
2023-11-27,23.89705
2023-11-28,28.30882
2023-11-29,30.69852
2023-11-30,24.81617
2023-12-01,16.91176
2023-12-02,11.94852
2023-12-03,11.7647
2023-12-04,28.86029
2023-12-05,21.50735
2023-12-06,29.04411
2023-12-07,29.41176
2023-12-08,21.875
2023-12-09,12.68382
2023-12-10,10.47794
2023-12-11,23.16176
2023-12-12,31.43382
2023-12-13,22.24264
2023-12-14,26.10294
2023-12-15,17.64705
2023-12-16,9.55882
2023-12-17,10.47794
2023-12-18,23.89705
2023-12-19,30.14705
2023-12-20,27.20588
2023-12-21,24.08088
2023-12-22,25.36764
2023-12-23,14.52205
2023-12-24,12.13235
2023-12-25,14.8897
2023-12-26,25.36764
2023-12-27,32.16911
2023-12-28,29.04411
2023-12-29,25.55147
2023-12-30,13.78676
2023-12-31,10.84558
2024-01-01,18.0147
2024-01-02,28.67647
2024-01-03,29.96323
2024-01-04,25.73529
2024-01-05,32.72058
2024-01-06,18.75
2024-01-07,12.68382
2024-01-08,25.55147
2024-01-09,32.35294
2024-01-10,32.53676
2024-01-11,31.80147
2024-01-12,22.79411
2024-01-13,16.17647
2024-01-14,14.70588
2024-01-15,28.30882
2024-01-16,31.06617
2024-01-17,34.55882
2024-01-18,43.75
2024-01-19,90.25735
2024-01-20,39.8897
2024-01-21,41.91176
2024-01-22,93.38235
2024-01-23,100.0
2024-01-24,87.13235
2024-01-25,84.19117
2024-01-26,88.41911
2024-01-27,48.16176
2024-01-28,50.91911
2024-01-29,93.0147
2024-01-30,86.7647
2024-01-31,93.75
2024-02-01,89.8897
2024-02-02,95.58823
2024-02-03,52.75735
2024-02-04,62.31617
2024-02-05,88.60294
2024-02-06,94.66911
2024-02-07,77.20588
2024-02-08,84.375
2024-02-09,44.30147
2024-02-10,40.625
2024-02-11,40.625
2024-02-12,43.19852
2024-02-13,72.05882
2024-02-14,76.65441
2024-02-15,89.15441
2024-02-16,88.05147
2024-02-17,41.72794
2024-02-18,64.15441
2024-02-19,89.33823
2024-02-20,99.63235
2024-02-21,97.24264
2024-02-22,95.58823
2024-02-23,84.92647
2024-02-24,46.32352
2024-02-25,59.19117
2024-02-26,95.77205
2024-02-27,93.93382
2024-02-28,94.48529
2024-02-29,81.61764
2024-03-01,45.03676
2024-03-02,48.89705
2024-03-03,49.81617
2024-03-04,85.29411
2024-03-05,92.46323
2024-03-06,98.71323
2024-03-07,93.38235
2024-03-08,91.17647
2024-03-09,49.2647
2024-03-10,54.41176
2024-03-11,88.78676
2024-03-12,100.0
2024-03-13,94.66911
2024-03-14,98.71323
2024-03-15,90.80882
2024-03-16,40.80882
2024-03-17,45.58823
2024-03-18,82.35294
2024-03-19,86.58088
2024-03-20,91.17647
