date,키네틱아트
2023-06-02,10.83333
2023-06-03,9.40476
2023-06-04,10.0
2023-06-05,14.40476
2023-06-06,11.90476
2023-06-07,16.30952
2023-06-08,18.80952
2023-06-09,18.69047
2023-06-10,11.78571
2023-06-11,10.47619
2023-06-12,17.73809
2023-06-13,18.21428
2023-06-14,20.11904
2023-06-15,25.23809
2023-06-16,15.71428
2023-06-17,12.97619
2023-06-18,10.95238
2023-06-19,17.61904
2023-06-20,19.28571
2023-06-21,15.83333
2023-06-22,19.5238
2023-06-23,13.92857
2023-06-24,8.80952
2023-06-25,9.88095
2023-06-26,12.38095
2023-06-27,12.14285
2023-06-28,11.07142
2023-06-29,10.71428
2023-06-30,11.19047
2023-07-01,7.97619
2023-07-02,12.97619
2023-07-03,11.30952
2023-07-04,10.0
2023-07-05,14.16666
2023-07-06,17.14285
2023-07-07,11.42857
2023-07-08,8.69047
2023-07-09,8.57142
2023-07-10,16.07142
2023-07-11,16.54761
2023-07-12,15.47619
2023-07-13,13.21428
2023-07-14,11.54761
2023-07-15,7.14285
2023-07-16,9.64285
2023-07-17,15.11904
2023-07-18,13.92857
2023-07-19,14.16666
2023-07-20,11.19047
2023-07-21,9.88095
2023-07-22,8.21428
2023-07-23,9.88095
2023-07-24,10.83333
2023-07-25,14.28571
2023-07-26,10.35714
2023-07-27,9.7619
2023-07-28,7.97619
2023-07-29,11.07142
2023-07-30,9.28571
2023-07-31,11.66666
2023-08-01,10.0
2023-08-02,17.73809
2023-08-03,18.80952
2023-08-04,18.80952
2023-08-05,22.5
2023-08-06,26.42857
2023-08-07,22.73809
2023-08-08,19.40476
2023-08-09,19.04761
2023-08-10,16.19047
2023-08-11,10.95238
2023-08-12,10.83333
2023-08-13,9.88095
2023-08-14,13.09523
2023-08-15,13.92857
2023-08-16,23.09523
2023-08-17,17.73809
2023-08-18,17.38095
2023-08-19,13.69047
2023-08-20,12.97619
2023-08-21,13.80952
2023-08-22,21.19047
2023-08-23,21.07142
2023-08-24,15.59523
2023-08-25,17.2619
2023-08-26,8.80952
2023-08-27,10.11904
2023-08-28,17.0238
2023-08-29,20.71428
2023-08-30,12.0238
2023-08-31,16.66666
2023-09-01,15.59523
2023-09-02,11.07142
2023-09-03,13.92857
2023-09-04,21.30952
2023-09-05,17.73809
2023-09-06,16.54761
2023-09-07,19.88095
2023-09-08,25.47619
2023-09-09,12.14285
2023-09-10,16.42857
2023-09-11,21.19047
2023-09-12,17.61904
2023-09-13,28.45238
2023-09-14,20.11904
2023-09-15,12.61904
2023-09-16,10.59523
2023-09-17,12.38095
2023-09-18,14.5238
2023-09-19,16.19047
2023-09-20,14.28571
2023-09-21,14.64285
2023-09-22,17.73809
2023-09-23,9.64285
2023-09-24,11.19047
2023-09-25,15.35714
2023-09-26,24.5238
2023-09-27,16.90476
2023-09-28,8.45238
2023-09-29,6.42857
2023-09-30,11.78571
2023-10-01,9.88095
2023-10-02,20.71428
2023-10-03,11.66666
2023-10-04,19.04761
2023-10-05,15.35714
2023-10-06,15.83333
2023-10-07,10.71428
2023-10-08,10.0
2023-10-09,12.2619
2023-10-10,23.45238
2023-10-11,21.19047
2023-10-12,17.73809
2023-10-13,16.42857
2023-10-14,11.66666
2023-10-15,9.64285
2023-10-16,20.47619
2023-10-17,18.45238
2023-10-18,17.38095
2023-10-19,18.45238
2023-10-20,13.21428
2023-10-21,9.88095
2023-10-22,12.5
2023-10-23,25.59523
2023-10-24,20.95238
2023-10-25,18.92857
2023-10-26,15.71428
2023-10-27,13.33333
2023-10-28,11.66666
2023-10-29,13.45238
2023-10-30,20.71428
2023-10-31,21.78571
2023-11-01,15.83333
2023-11-02,18.57142
2023-11-03,18.92857
2023-11-04,12.2619
2023-11-05,11.66666
2023-11-06,21.42857
2023-11-07,23.80952
2023-11-08,18.80952
2023-11-09,19.7619
2023-11-10,12.73809
2023-11-11,17.38095
2023-11-12,31.42857
2023-11-13,30.47619
2023-11-14,24.04761
2023-11-15,17.0238
2023-11-16,15.0
2023-11-17,12.85714
2023-11-18,10.83333
2023-11-19,13.09523
2023-11-20,20.47619
2023-11-21,19.16666
2023-11-22,19.64285
2023-11-23,20.23809
2023-11-24,22.85714
2023-11-25,13.09523
2023-11-26,10.83333
2023-11-27,18.45238
2023-11-28,17.14285
2023-11-29,17.85714
2023-11-30,19.88095
2023-12-01,13.45238
2023-12-02,12.5
2023-12-03,9.88095
2023-12-04,18.92857
2023-12-05,13.33333
2023-12-06,15.95238
2023-12-07,18.21428
2023-12-08,17.73809
2023-12-09,17.2619
2023-12-10,13.57142
2023-12-11,21.07142
2023-12-12,12.0238
2023-12-13,13.21428
2023-12-14,17.2619
2023-12-15,17.38095
2023-12-16,13.09523
2023-12-17,12.0238
2023-12-18,16.90476
2023-12-19,12.0238
2023-12-20,15.11904
2023-12-21,17.73809
2023-12-22,11.54761
2023-12-23,7.85714
2023-12-24,8.09523
2023-12-25,8.57142
2023-12-26,12.61904
2023-12-27,14.16666
2023-12-28,10.59523
2023-12-29,11.07142
2023-12-30,8.80952
2023-12-31,6.78571
2024-01-01,9.40476
2024-01-02,12.97619
2024-01-03,11.54761
2024-01-04,10.83333
2024-01-05,8.92857
2024-01-06,7.61904
2024-01-07,11.07142
2024-01-08,6.66666
2024-01-09,9.28571
2024-01-10,9.04761
2024-01-11,15.95238
2024-01-12,16.42857
2024-01-13,30.47619
2024-01-14,28.57142
2024-01-15,29.40476
2024-01-16,32.38095
2024-01-17,28.92857
2024-01-18,37.38095
2024-01-19,56.42857
2024-01-20,71.42857
2024-01-21,100.0
2024-01-22,49.16666
2024-01-23,57.14285
2024-01-24,41.66666
2024-01-25,44.16666
2024-01-26,36.66666
2024-01-27,35.23809
2024-01-28,32.38095
2024-01-29,17.73809
2024-01-30,18.33333
2024-01-31,14.40476
2024-02-01,19.28571
2024-02-02,16.19047
2024-02-03,14.5238
2024-02-04,20.47619
2024-02-05,21.19047
2024-02-06,17.73809
2024-02-07,17.38095
2024-02-08,11.07142
2024-02-09,9.16666
2024-02-10,8.45238
2024-02-11,15.0
2024-02-12,23.92857
2024-02-13,22.97619
2024-02-14,17.2619
2024-02-15,15.83333
2024-02-16,13.45238
2024-02-17,14.28571
2024-02-18,15.59523
2024-02-19,16.66666
2024-02-20,15.47619
2024-02-21,11.90476
2024-02-22,12.38095
2024-02-23,10.83333
2024-02-24,7.73809
2024-02-25,10.11904
2024-02-26,10.83333
2024-02-27,8.80952
2024-02-28,10.23809
2024-02-29,8.92857
2024-03-01,6.90476
2024-03-02,9.04761
2024-03-03,9.16666
2024-03-04,14.64285
2024-03-05,20.23809
2024-03-06,12.0238
2024-03-07,21.30952
2024-03-08,11.78571
2024-03-09,7.97619
2024-03-10,9.40476
2024-03-11,24.64285
2024-03-12,19.16666
2024-03-13,20.95238
2024-03-14,18.57142
2024-03-15,15.23809
2024-03-16,11.30952
2024-03-17,13.57142
2024-03-18,15.11904
2024-03-19,18.21428
2024-03-20,17.14285
