date,실내정원
2023-05-29,30.49645
2023-05-30,46.80851
2023-05-31,38.29787
2023-06-01,46.09929
2023-06-02,46.09929
2023-06-03,51.77304
2023-06-04,58.15602
2023-06-05,58.86524
2023-06-06,43.97163
2023-06-07,33.33333
2023-06-08,34.04255
2023-06-09,34.04255
2023-06-10,26.24113
2023-06-11,27.65957
2023-06-12,35.46099
2023-06-13,41.13475
2023-06-14,40.42553
2023-06-15,21.98581
2023-06-16,29.78723
2023-06-17,24.82269
2023-06-18,31.20567
2023-06-19,29.07801
2023-06-20,19.85815
2023-06-21,28.36879
2023-06-22,26.95035
2023-06-23,31.20567
2023-06-24,19.85815
2023-06-25,20.56737
2023-06-26,32.62411
2023-06-27,21.98581
2023-06-28,22.69503
2023-06-29,25.53191
2023-06-30,15.60283
2023-07-01,22.69503
2023-07-02,20.56737
2023-07-03,19.85815
2023-07-04,25.53191
2023-07-05,19.85815
2023-07-06,27.65957
2023-07-07,24.11347
2023-07-08,12.76595
2023-07-09,14.89361
2023-07-10,20.56737
2023-07-11,22.69503
2023-07-12,21.98581
2023-07-13,27.65957
2023-07-14,19.85815
2023-07-15,14.18439
2023-07-16,29.78723
2023-07-17,27.65957
2023-07-18,15.60283
2023-07-19,26.24113
2023-07-20,20.56737
2023-07-21,21.98581
2023-07-22,29.78723
2023-07-23,22.69503
2023-07-24,20.56737
2023-07-25,34.04255
2023-07-26,20.56737
2023-07-27,24.11347
2023-07-28,17.73049
2023-07-29,17.73049
2023-07-30,24.82269
2023-07-31,21.27659
2023-08-01,17.02127
2023-08-02,17.02127
2023-08-03,26.95035
2023-08-04,32.62411
2023-08-05,20.56737
2023-08-06,24.82269
2023-08-07,25.53191
2023-08-08,27.65957
2023-08-09,29.07801
2023-08-10,21.27659
2023-08-11,33.33333
2023-08-12,27.65957
2023-08-13,41.84397
2023-08-14,34.04255
2023-08-15,26.95035
2023-08-16,35.46099
2023-08-17,30.49645
2023-08-18,26.95035
2023-08-19,21.27659
2023-08-20,24.11347
2023-08-21,23.40425
2023-08-22,20.56737
2023-08-23,34.75177
2023-08-24,26.24113
2023-08-25,20.56737
2023-08-26,37.58865
2023-08-27,25.53191
2023-08-28,32.62411
2023-08-29,30.49645
2023-08-30,21.27659
2023-08-31,24.11347
2023-09-01,19.85815
2023-09-02,17.73049
2023-09-03,32.62411
2023-09-04,32.62411
2023-09-05,17.73049
2023-09-06,31.20567
2023-09-07,23.40425
2023-09-08,19.14893
2023-09-09,14.89361
2023-09-10,23.40425
2023-09-11,24.82269
2023-09-12,14.89361
2023-09-13,25.53191
2023-09-14,25.53191
2023-09-15,19.85815
2023-09-16,12.76595
2023-09-17,19.85815
2023-09-18,31.91489
2023-09-19,18.43971
2023-09-20,29.78723
2023-09-21,17.02127
2023-09-22,19.14893
2023-09-23,17.02127
2023-09-24,15.60283
2023-09-25,26.95035
2023-09-26,31.20567
2023-09-27,34.04255
2023-09-28,20.56737
2023-09-29,24.11347
2023-09-30,21.98581
2023-10-01,28.36879
2023-10-02,34.75177
2023-10-03,32.62411
2023-10-04,30.49645
2023-10-05,59.57446
2023-10-06,30.49645
2023-10-07,22.69503
2023-10-08,12.76595
2023-10-09,31.20567
2023-10-10,47.51773
2023-10-11,25.53191
2023-10-12,23.40425
2023-10-13,36.87943
2023-10-14,29.07801
2023-10-15,24.82269
2023-10-16,37.58865
2023-10-17,30.49645
2023-10-18,31.91489
2023-10-19,39.00709
2023-10-20,35.46099
2023-10-21,27.65957
2023-10-22,33.33333
2023-10-23,23.40425
2023-10-24,34.75177
2023-10-25,34.04255
2023-10-26,31.20567
2023-10-27,26.24113
2023-10-28,34.75177
2023-10-29,26.24113
2023-10-30,30.49645
2023-10-31,28.36879
2023-11-01,19.14893
2023-11-02,24.11347
2023-11-03,30.49645
2023-11-04,21.98581
2023-11-05,34.75177
2023-11-06,26.95035
2023-11-07,34.75177
2023-11-08,34.75177
2023-11-09,34.75177
2023-11-10,33.33333
2023-11-11,40.42553
2023-11-12,39.71631
2023-11-13,33.33333
2023-11-14,31.91489
2023-11-15,41.84397
2023-11-16,34.75177
2023-11-17,48.93617
2023-11-18,35.46099
2023-11-19,31.20567
2023-11-20,31.20567
2023-11-21,29.07801
2023-11-22,41.84397
2023-11-23,29.07801
2023-11-24,31.20567
2023-11-25,31.20567
2023-11-26,36.87943
2023-11-27,34.04255
2023-11-28,29.78723
2023-11-29,38.29787
2023-11-30,41.13475
2023-12-01,41.13475
2023-12-02,34.75177
2023-12-03,41.13475
2023-12-04,39.00709
2023-12-05,43.26241
2023-12-06,36.17021
2023-12-07,34.75177
2023-12-08,40.42553
2023-12-09,44.68085
2023-12-10,39.00709
2023-12-11,37.58865
2023-12-12,36.87943
2023-12-13,37.58865
2023-12-14,38.29787
2023-12-15,39.00709
2023-12-16,31.20567
2023-12-17,46.80851
2023-12-18,41.84397
2023-12-19,39.00709
2023-12-20,40.42553
2023-12-21,37.58865
2023-12-22,49.64539
2023-12-23,39.00709
2023-12-24,44.68085
2023-12-25,39.71631
2023-12-26,28.36879
2023-12-27,43.97163
2023-12-28,27.65957
2023-12-29,36.87943
2023-12-30,34.75177
2023-12-31,34.04255
2024-01-01,50.3546
2024-01-02,31.91489
2024-01-03,42.55319
2024-01-04,39.00709
2024-01-05,37.58865
2024-01-06,46.80851
2024-01-07,55.31914
2024-01-08,33.33333
2024-01-09,33.33333
2024-01-10,37.58865
2024-01-11,37.58865
2024-01-12,40.42553
2024-01-13,34.75177
2024-01-14,25.53191
2024-01-15,41.13475
2024-01-16,38.29787
2024-01-17,39.71631
2024-01-18,42.55319
2024-01-19,53.19148
2024-01-20,53.19148
2024-01-21,53.19148
2024-01-22,55.31914
2024-01-23,47.51773
2024-01-24,64.539
2024-01-25,58.86524
2024-01-26,55.31914
2024-01-27,61.70212
2024-01-28,61.70212
2024-01-29,41.13475
2024-01-30,50.3546
2024-01-31,55.31914
2024-02-01,55.31914
2024-02-02,55.31914
2024-02-03,56.02836
2024-02-04,51.06382
2024-02-05,52.48226
2024-02-06,60.28368
2024-02-07,46.80851
2024-02-08,48.93617
2024-02-09,43.26241
2024-02-10,67.37588
2024-02-11,64.539
2024-02-12,63.12056
2024-02-13,52.48226
2024-02-14,46.09929
2024-02-15,45.39007
2024-02-16,73.04964
2024-02-17,56.73758
2024-02-18,75.88652
2024-02-19,63.12056
2024-02-20,78.01418
2024-02-21,47.51773
2024-02-22,59.57446
2024-02-23,50.3546
2024-02-24,52.48226
2024-02-25,53.19148
2024-02-26,48.22695
2024-02-27,46.09929
2024-02-28,47.51773
2024-02-29,47.51773
2024-03-01,60.9929
2024-03-02,53.9007
2024-03-03,53.9007
2024-03-04,41.84397
2024-03-05,43.97163
2024-03-06,53.9007
2024-03-07,66.66666
2024-03-08,56.02836
2024-03-09,77.30496
2024-03-10,67.37588
2024-03-11,49.64539
2024-03-12,60.28368
2024-03-13,46.80851
2024-03-14,54.60992
2024-03-15,63.82978
2024-03-16,63.82978
2024-03-17,43.26241
2024-03-18,51.06382
2024-03-19,50.3546
2024-03-20,53.9007
