date,금팔때시세
2023-05-30,13.85525
2023-05-31,12.24105
2023-06-01,12.80602
2023-06-02,11.51466
2023-06-03,8.60909
2023-06-04,7.64057
2023-06-05,11.64917
2023-06-06,8.42076
2023-06-07,11.75679
2023-06-08,11.24562
2023-06-09,12.37557
2023-06-10,8.04412
2023-06-11,7.31772
2023-06-12,12.32176
2023-06-13,12.48318
2023-06-14,11.0304
2023-06-15,11.38014
2023-06-16,10.16949
2023-06-17,6.96798
2023-06-18,6.83346
2023-06-19,10.35781
2023-06-20,10.19639
2023-06-21,11.0842
2023-06-22,9.73903
2023-06-23,9.84665
2023-06-24,7.45224
2023-06-25,6.67204
2023-06-26,11.67608
2023-06-27,11.35324
2023-06-28,10.57304
2023-06-29,8.85122
2023-06-30,10.51923
2023-07-01,7.64057
2023-07-02,6.94108
2023-07-03,10.84207
2023-07-04,10.59994
2023-07-05,10.86898
2023-07-06,10.33091
2023-07-07,8.63599
2023-07-08,6.99488
2023-07-09,5.5421
2023-07-10,10.2502
2023-07-11,8.85122
2023-07-12,8.42076
2023-07-13,9.87355
2023-07-14,7.37153
2023-07-15,6.96798
2023-07-16,6.69895
2023-07-17,11.24562
2023-07-18,9.28167
2023-07-19,9.44309
2023-07-20,10.11568
2023-07-21,8.79741
2023-07-22,5.86494
2023-07-23,5.75733
2023-07-24,9.87355
2023-07-25,8.98574
2023-07-26,8.6629
2023-07-27,9.28167
2023-07-28,7.04869
2023-07-29,5.5421
2023-07-30,4.7888
2023-07-31,8.95883
2023-08-01,9.98116
2023-08-02,8.09792
2023-08-03,7.1294
2023-08-04,7.1294
2023-08-05,6.26849
2023-08-06,5.97255
2023-08-07,9.95426
2023-08-08,10.14258
2023-08-09,9.4969
2023-08-10,8.52838
2023-08-11,9.76594
2023-08-12,6.72585
2023-08-13,5.91875
2023-08-14,10.19639
2023-08-15,7.26392
2023-08-16,11.13801
2023-08-17,10.00807
2023-08-18,9.65832
2023-08-19,6.56443
2023-08-20,5.64971
2023-08-21,10.00807
2023-08-22,9.68523
2023-08-23,9.03954
2023-08-24,9.63142
2023-08-25,9.98116
2023-08-26,7.1563
2023-08-27,5.75733
2023-08-28,8.7167
2023-08-29,9.63142
2023-08-30,9.5238
2023-08-31,9.47
2023-09-01,8.60909
2023-09-02,7.04869
2023-09-03,5.91875
2023-09-04,9.92736
2023-09-05,11.00349
2023-09-06,8.36696
2023-09-07,9.01264
2023-09-08,9.36238
2023-09-09,7.64057
2023-09-10,7.31772
2023-09-11,11.70298
2023-09-12,10.68065
2023-09-13,9.06645
2023-09-14,8.6898
2023-09-15,9.17406
2023-09-16,6.80656
2023-09-17,6.61824
2023-09-18,11.13801
2023-09-19,9.81974
2023-09-20,8.63599
2023-09-21,10.70755
2023-09-22,9.06645
2023-09-23,7.58676
2023-09-24,5.83804
2023-09-25,11.56846
2023-09-26,8.77051
2023-09-27,8.39386
2023-09-28,4.70809
2023-09-29,4.60048
2023-09-30,4.89642
2023-10-01,5.38068
2023-10-02,6.02636
2023-10-03,7.9365
2023-10-04,12.83292
2023-10-05,11.11111
2023-10-06,9.4969
2023-10-07,6.24159
2023-10-08,5.5152
2023-10-09,6.86037
2023-10-10,11.40704
2023-10-11,10.304
2023-10-12,9.33548
2023-10-13,8.82432
2023-10-14,6.72585
2023-10-15,6.94108
2023-10-16,13.10196
2023-10-17,11.00349
2023-10-18,11.51466
2023-10-19,12.42937
2023-10-20,13.93596
2023-10-21,8.50147
2023-10-22,7.69437
2023-10-23,14.47403
2023-10-24,13.55932
2023-10-25,12.59079
2023-10-26,12.59079
2023-10-27,11.00349
2023-10-28,8.87812
2023-10-29,8.12483
2023-10-30,21.3344
2023-10-31,35.02824
2023-11-01,24.77804
2023-11-02,16.78773
2023-11-03,14.50094
2023-11-04,10.92278
2023-11-05,9.55071
2023-11-06,13.15577
2023-11-07,13.04815
2023-11-08,12.37557
2023-11-09,10.65375
2023-11-10,10.57304
2023-11-11,8.15173
2023-11-12,6.53753
2023-11-13,14.31261
2023-11-14,12.29486
2023-11-15,11.78369
2023-11-16,10.00807
2023-11-17,9.92736
2023-11-18,19.10142
2023-11-19,19.45117
2023-11-20,15.89991
2023-11-21,15.06591
2023-11-22,13.85525
2023-11-23,16.08824
2023-11-24,14.47403
2023-11-25,11.27253
2023-11-26,9.73903
2023-11-27,16.70702
2023-11-28,22.03389
2023-11-29,16.49179
2023-11-30,18.29432
2023-12-01,13.61312
2023-12-02,10.59994
2023-12-03,17.46031
2023-12-04,28.62523
2023-12-05,25.93489
2023-12-06,19.80091
2023-12-07,16.94915
2023-12-08,13.23648
2023-12-09,13.93596
2023-12-10,11.99892
2023-12-11,15.8192
2023-12-12,15.87301
2023-12-13,15.11972
2023-12-14,13.23648
2023-12-15,14.28571
2023-12-16,10.35781
2023-12-17,9.01264
2023-12-18,13.3979
2023-12-19,13.64003
2023-12-20,12.05273
2023-12-21,12.21415
2023-12-22,12.69841
2023-12-23,10.19639
2023-12-24,7.04869
2023-12-25,8.85122
2023-12-26,15.68469
2023-12-27,15.71159
2023-12-28,16.49179
2023-12-29,12.48318
2023-12-30,10.51923
2023-12-31,7.45224
2024-01-01,8.74361
2024-01-02,15.41565
2024-01-03,14.39332
2024-01-04,13.88216
2024-01-05,12.6715
2024-01-06,10.22329
2024-01-07,9.81974
2024-01-08,13.55932
2024-01-09,11.21872
2024-01-10,13.04815
2024-01-11,11.91821
2024-01-12,11.0842
2024-01-13,10.2502
2024-01-14,8.6629
2024-01-15,14.79687
2024-01-16,14.82378
2024-01-17,13.37099
2024-01-18,13.77454
2024-01-19,11.8644
2024-01-20,10.2502
2024-01-21,8.79741
2024-01-22,13.47861
2024-01-23,13.15577
2024-01-24,12.72531
2024-01-25,12.18724
2024-01-26,12.59079
2024-01-27,9.90045
2024-01-28,9.36238
2024-01-29,13.85525
2024-01-30,12.83292
2024-01-31,11.56846
2024-02-01,12.29486
2024-02-02,10.59994
2024-02-03,8.39386
2024-02-04,8.55528
2024-02-05,11.40704
2024-02-06,11.43395
2024-02-07,11.51466
2024-02-08,8.52838
2024-02-09,6.45682
2024-02-10,7.1294
2024-02-11,7.07559
2024-02-12,9.36238
2024-02-13,12.88673
2024-02-14,12.51008
2024-02-15,12.51008
2024-02-16,11.32633
2024-02-17,9.17406
2024-02-18,9.25477
2024-02-19,11.89131
2024-02-20,12.07963
2024-02-21,11.59537
2024-02-22,11.00349
2024-02-23,10.97659
2024-02-24,7.45224
2024-02-25,8.60909
2024-02-26,12.37557
2024-02-27,12.6715
2024-02-28,11.70298
2024-02-29,10.19639
2024-03-01,8.23244
2024-03-02,8.36696
2024-03-03,8.60909
2024-03-04,14.1781
2024-03-05,31.66532
2024-03-06,31.12725
2024-03-07,27.46838
2024-03-08,32.3379
2024-03-09,29.00188
2024-03-10,28.67904
2024-03-11,30.10492
2024-03-12,27.44148
2024-03-13,23.08313
2024-03-14,21.71105
2024-03-15,22.0608
2024-03-16,16.38418
2024-03-17,16.81463
2024-03-18,21.46892
2024-03-19,21.41511
2024-03-20,19.66639
