date,금한돈가격
2023-05-30,27.82073
2023-05-31,27.44845
2023-06-01,29.10939
2023-06-02,26.97594
2023-06-03,25.12886
2023-06-04,20.3465
2023-06-05,26.28865
2023-06-06,24.72794
2023-06-07,26.97594
2023-06-08,26.0166
2023-06-09,29.09507
2023-06-10,33.41924
2023-06-11,32.28808
2023-06-12,30.25486
2023-06-13,29.86827
2023-06-14,30.87056
2023-06-15,30.72737
2023-06-16,30.87056
2023-06-17,27.80641
2023-06-18,25.93069
2023-06-19,27.70618
2023-06-20,25.35796
2023-06-21,24.74226
2023-06-22,25.34364
2023-06-23,26.86139
2023-06-24,24.21248
2023-06-25,22.63745
2023-06-26,24.88545
2023-06-27,26.87571
2023-06-28,24.57044
2023-06-29,23.59679
2023-06-30,25.61569
2023-07-01,25.07159
2023-07-02,21.8213
2023-07-03,23.76861
2023-07-04,24.57044
2023-07-05,23.48224
2023-07-06,23.69702
2023-07-07,23.41065
2023-07-08,23.91179
2023-07-09,20.00286
2023-07-10,23.73997
2023-07-11,22.9095
2023-07-12,24.05498
2023-07-13,23.23883
2023-07-14,22.50859
2023-07-15,21.56357
2023-07-16,18.11282
2023-07-17,21.89289
2023-07-18,25.98797
2023-07-19,22.92382
2023-07-20,21.34879
2023-07-21,23.56815
2023-07-22,20.64719
2023-07-23,21.49198
2023-07-24,22.12199
2023-07-25,22.95246
2023-07-26,21.90721
2023-07-27,23.09564
2023-07-28,22.76632
2023-07-29,20.0315
2023-07-30,17.13917
2023-07-31,21.63516
2023-08-01,22.27949
2023-08-02,22.66609
2023-08-03,21.0481
2023-08-04,22.55154
2023-08-05,22.53722
2023-08-06,17.88373
2023-08-07,23.88316
2023-08-08,22.42268
2023-08-09,22.85223
2023-08-10,22.95246
2023-08-11,23.8402
2023-08-12,20.94788
2023-08-13,20.74742
2023-08-14,22.53722
2023-08-15,20.77605
2023-08-16,25.65864
2023-08-17,23.03837
2023-08-18,24.19816
2023-08-19,23.92611
2023-08-20,18.94329
2023-08-21,21.4347
2023-08-22,23.1386
2023-08-23,23.9977
2023-08-24,25.12886
2023-08-25,22.39404
2023-08-26,19.50171
2023-08-27,17.88373
2023-08-28,21.07674
2023-08-29,20.7331
2023-08-30,22.06471
2023-08-31,22.752
2023-09-01,23.46792
2023-09-02,22.35108
2023-09-03,21.17697
2023-09-04,23.08132
2023-09-05,24.47021
2023-09-06,23.43928
2023-09-07,25.35796
2023-09-08,25.1575
2023-09-09,21.79266
2023-09-10,19.93127
2023-09-11,25.4725
2023-09-12,22.92382
2023-09-13,21.47766
2023-09-14,22.13631
2023-09-15,21.92153
2023-09-16,21.63516
2023-09-17,18.65693
2023-09-18,20.87628
2023-09-19,23.16723
2023-09-20,19.58762
2023-09-21,19.27262
2023-09-22,20.86197
2023-09-23,19.45876
2023-09-24,16.55211
2023-09-25,26.2457
2023-09-26,22.42268
2023-09-27,20.10309
2023-09-28,20.56128
2023-09-29,21.76403
2023-09-30,21.10538
2023-10-01,19.53035
2023-10-02,21.19129
2023-10-03,21.9788
2023-10-04,26.76116
2023-10-05,26.34593
2023-10-06,26.97594
2023-10-07,22.22222
2023-10-08,17.69759
2023-10-09,21.49198
2023-10-10,28.25028
2023-10-11,26.91867
2023-10-12,25.71592
2023-10-13,24.59908
2023-10-14,23.19587
2023-10-15,19.11512
2023-10-16,26.11683
2023-10-17,23.82588
2023-10-18,24.78522
2023-10-19,29.79667
2023-10-20,30.61282
2023-10-21,23.31042
2023-10-22,19.61626
2023-10-23,24.48453
2023-10-24,23.73997
2023-10-25,23.22451
2023-10-26,26.26002
2023-10-27,26.66093
2023-10-28,23.31042
2023-10-29,21.13402
2023-10-30,38.71706
2023-10-31,61.65521
2023-11-01,53.45074
2023-11-02,38.5166
2023-11-03,37.29954
2023-11-04,30.91351
2023-11-05,25.83046
2023-11-06,32.07331
2023-11-07,30.02577
2023-11-08,30.88487
2023-11-09,29.02348
2023-11-10,27.59163
2023-11-11,24.65635
2023-11-12,20.44673
2023-11-13,28.85166
2023-11-14,25.93069
2023-11-15,24.79954
2023-11-16,23.39633
2023-11-17,25.24341
2023-11-18,38.2016
2023-11-19,32.04467
2023-11-20,29.76804
2023-11-21,29.46735
2023-11-22,26.4032
2023-11-23,33.79152
2023-11-24,32.96105
2023-11-25,28.92325
2023-11-26,24.45589
2023-11-27,33.19014
2023-11-28,42.66895
2023-11-29,36.75544
2023-11-30,40.2205
2023-12-01,33.40492
2023-12-02,31.45761
2023-12-03,45.00286
2023-12-04,64.77663
2023-12-05,61.31156
2023-12-06,44.73081
2023-12-07,39.27548
2023-12-08,37.24226
2023-12-09,48.23883
2023-12-10,34.96563
2023-12-11,39.14662
2023-12-12,35.38087
2023-12-13,32.78923
2023-12-14,32.71764
2023-12-15,37.39977
2023-12-16,28.90893
2023-12-17,27.19072
2023-12-18,31.14261
2023-12-19,28.30756
2023-12-20,26.83276
2023-12-21,27.46277
2023-12-22,29.88258
2023-12-23,25.28636
2023-12-24,23.76861
2023-12-25,26.89003
2023-12-26,17.81214
2023-12-27,29.48167
2023-12-28,37.95819
2023-12-29,36.08247
2023-12-30,38.02978
2023-12-31,26.27434
2024-01-01,37.68613
2024-01-02,33.80584
2024-01-03,32.77491
2024-01-04,36.19702
2024-01-05,39.1323
2024-01-06,34.57903
2024-01-07,28.46506
2024-01-08,28.90893
2024-01-09,29.41008
2024-01-10,29.43871
2024-01-11,30.99942
2024-01-12,30.74169
2024-01-13,27.57731
2024-01-14,28.17869
2024-01-15,32.77491
2024-01-16,30.94215
2024-01-17,30.89919
2024-01-18,31.15693
2024-01-19,33.37628
2024-01-20,27.94959
2024-01-21,26.41752
2024-01-22,29.8969
2024-01-23,29.48167
2024-01-24,28.98052
2024-01-25,27.80641
2024-01-26,30.25486
2024-01-27,27.1764
2024-01-28,26.71821
2024-01-29,28.69415
2024-01-30,29.53894
2024-01-31,28.39347
2024-02-01,28.88029
2024-02-02,28.95189
2024-02-03,25.24341
2024-02-04,28.92325
2024-02-05,26.81844
2024-02-06,29.49599
2024-02-07,27.39117
2024-02-08,24.0693
2024-02-09,24.42726
2024-02-10,31.19988
2024-02-11,26.99026
2024-02-12,28.16437
2024-02-13,31.82989
2024-02-14,32.5315
2024-02-15,29.81099
2024-02-16,29.7394
2024-02-17,27.09049
2024-02-18,28.33619
2024-02-19,31.71534
2024-02-20,29.88258
2024-02-21,30.441
2024-02-22,30.54123
2024-02-23,28.43642
2024-02-24,39.6764
2024-02-25,31.87285
2024-02-26,29.29553
2024-02-27,27.53436
2024-02-28,27.10481
2024-02-29,30.29782
2024-03-01,28.57961
2024-03-02,26.73253
2024-03-03,26.9473
2024-03-04,41.65234
2024-03-05,100.0
2024-03-06,80.95647
2024-03-07,65.54982
2024-03-08,70.07445
2024-03-09,67.46849
2024-03-10,64.40435
2024-03-11,67.58304
2024-03-12,58.73424
2024-03-13,46.70675
2024-03-14,42.85509
2024-03-15,45.0315
2024-03-16,38.83161
2024-03-17,39.79095
2024-03-18,40.30641
2024-03-19,42.28235
2024-03-20,40.10595
