date,채권투자방법
2023-05-30,31.14256
2023-05-31,27.70475
2023-06-01,26.39029
2023-06-02,23.66026
2023-06-03,14.91405
2023-06-04,16.17795
2023-06-05,25.42972
2023-06-06,20.62689
2023-06-07,22.14357
2023-06-08,24.82305
2023-06-09,24.67138
2023-06-10,20.42467
2023-06-11,18.60465
2023-06-12,31.85035
2023-06-13,32.00202
2023-06-14,37.41152
2023-06-15,41.15267
2023-06-16,30.23255
2023-06-17,22.14357
2023-06-18,27.09807
2023-06-19,30.58645
2023-06-20,31.90091
2023-06-21,34.47927
2023-06-22,31.59757
2023-06-23,29.42366
2023-06-24,20.62689
2023-06-25,25.42972
2023-06-26,25.93528
2023-06-27,25.17694
2023-06-28,23.66026
2023-06-29,26.79474
2023-06-30,25.07583
2023-07-01,15.87462
2023-07-02,17.03741
2023-07-03,23.05358
2023-07-04,24.62082
2023-07-05,25.17694
2023-07-06,23.91304
2023-07-07,23.35692
2023-07-08,16.5824
2023-07-09,18.09908
2023-07-10,24.26693
2023-07-11,27.50252
2023-07-12,23.66026
2023-07-13,22.3458
2023-07-14,24.92416
2023-07-15,16.73407
2023-07-16,17.3913
2023-07-17,18.6552
2023-07-18,21.68857
2023-07-19,19.76744
2023-07-20,20.32355
2023-07-21,19.0091
2023-07-22,11.6279
2023-07-23,13.95348
2023-07-24,20.728
2023-07-25,23.6097
2023-07-26,20.07077
2023-07-27,22.69969
2023-07-28,29.77755
2023-07-29,21.84024
2023-07-30,19.56521
2023-07-31,29.32254
2023-08-01,31.69868
2023-08-02,31.64812
2023-08-03,30.88978
2023-08-04,30.99089
2023-08-05,23.86248
2023-08-06,20.37411
2023-08-07,26.84529
2023-08-08,29.06976
2023-08-09,26.94641
2023-08-10,25.53083
2023-08-11,27.04752
2023-08-12,18.75631
2023-08-13,19.36299
2023-08-14,23.6097
2023-08-15,21.58746
2023-08-16,28.46309
2023-08-17,30.08088
2023-08-18,33.77148
2023-08-19,18.30131
2023-08-20,20.17189
2023-08-21,24.01415
2023-08-22,33.31648
2023-08-23,29.3731
2023-08-24,26.79474
2023-08-25,22.8008
2023-08-26,17.18907
2023-08-27,17.13852
2023-08-28,25.83417
2023-08-29,26.84529
2023-08-30,25.48028
2023-08-31,22.75025
2023-09-01,23.50859
2023-09-02,16.38018
2023-09-03,18.45298
2023-09-04,23.55915
2023-09-05,25.78361
2023-09-06,27.04752
2023-09-07,25.2275
2023-09-08,23.55915
2023-09-09,14.0546
2023-09-10,16.88574
2023-09-11,24.72194
2023-09-12,22.59858
2023-09-13,21.63801
2023-09-14,30.48533
2023-09-15,26.13751
2023-09-16,17.34074
2023-09-17,16.32962
2023-09-18,24.77249
2023-09-19,23.50859
2023-09-20,24.26693
2023-09-21,23.55915
2023-09-22,23.96359
2023-09-23,17.54297
2023-09-24,22.3458
2023-09-25,30.38422
2023-09-26,32.30535
2023-09-27,23.10414
2023-09-28,15.26794
2023-09-29,16.78463
2023-09-30,14.35793
2023-10-01,16.73407
2023-10-02,19.51466
2023-10-03,21.33468
2023-10-04,42.41658
2023-10-05,33.46814
2023-10-06,27.50252
2023-10-07,20.12133
2023-10-08,20.67745
2023-10-09,26.74418
2023-10-10,27.50252
2023-10-11,25.12639
2023-10-12,26.89585
2023-10-13,30.08088
2023-10-14,17.03741
2023-10-15,21.5369
2023-10-16,27.70475
2023-10-17,29.06976
2023-10-18,33.46814
2023-10-19,40.89989
2023-10-20,51.56723
2023-10-21,45.65217
2023-10-22,30.08088
2023-10-23,36.34984
2023-10-24,35.23761
2023-10-25,30.48533
2023-10-26,32.91203
2023-10-27,32.65925
2023-10-28,23.1547
2023-10-29,27.35085
2023-10-30,37.96764
2023-10-31,32.76036
2023-11-01,32.50758
2023-11-02,31.79979
2023-11-03,27.60364
2023-11-04,20.47522
2023-11-05,22.3458
2023-11-06,29.27199
2023-11-07,28.15975
2023-11-08,30.08088
2023-11-09,31.95146
2023-11-10,27.3003
2023-11-11,18.35187
2023-11-12,20.98078
2023-11-13,28.46309
2023-11-14,30.43478
2023-11-15,28.86754
2023-11-16,28.26086
2023-11-17,25.2275
2023-11-18,17.3913
2023-11-19,20.02022
2023-11-20,27.04752
2023-11-21,30.23255
2023-11-22,30.23255
2023-11-23,27.09807
2023-11-24,24.72194
2023-11-25,17.59352
2023-11-26,20.82912
2023-11-27,30.637
2023-11-28,24.82305
2023-11-29,27.04752
2023-11-30,29.01921
2023-12-01,25.17694
2023-12-02,19.96966
2023-12-03,21.28412
2023-12-04,29.77755
2023-12-05,25.98584
2023-12-06,26.44084
2023-12-07,25.17694
2023-12-08,25.83417
2023-12-09,90.24266
2023-12-10,37.36097
2023-12-11,38.32153
2023-12-12,32.65925
2023-12-13,38.92821
2023-12-14,45.34883
2023-12-15,34.52982
2023-12-16,23.55915
2023-12-17,27.95753
2023-12-18,29.8281
2023-12-19,34.27704
2023-12-20,28.1092
2023-12-21,28.5642
2023-12-22,28.66531
2023-12-23,25.48028
2023-12-24,24.16582
2023-12-25,24.57027
2023-12-26,30.28311
2023-12-27,51.36501
2023-12-28,36.45096
2023-12-29,40.24266
2023-12-30,42.26491
2023-12-31,28.41253
2024-01-01,31.69868
2024-01-02,46.3094
2024-01-03,47.87664
2024-01-04,46.25884
2024-01-05,59.45399
2024-01-06,81.49646
2024-01-07,61.47623
2024-01-08,57.83619
2024-01-09,52.88169
2024-01-10,47.82608
2024-01-11,45.80384
2024-01-12,40.04044
2024-01-13,29.77755
2024-01-14,28.41253
2024-01-15,34.3276
2024-01-16,35.08594
2024-01-17,35.74317
2024-01-18,31.4459
2024-01-19,30.68756
2024-01-20,23.55915
2024-01-21,25.98584
2024-01-22,34.7826
2024-01-23,30.94034
2024-01-24,35.69261
2024-01-25,32.65925
2024-01-26,34.27704
2024-01-27,25.12639
2024-01-28,24.8736
2024-01-29,35.03538
2024-01-30,35.74317
2024-01-31,31.95146
2024-02-01,36.80485
2024-02-02,33.31648
2024-02-03,23.25581
2024-02-04,25.93528
2024-02-05,31.79979
2024-02-06,33.87259
2024-02-07,29.52477
2024-02-08,24.92416
2024-02-09,18.95854
2024-02-10,18.25075
2024-02-11,22.14357
2024-02-12,25.6825
2024-02-13,35.23761
2024-02-14,37.36097
2024-02-15,35.23761
2024-02-16,29.72699
2024-02-17,23.71081
2024-02-18,23.91304
2024-02-19,33.61981
2024-02-20,35.94539
2024-02-21,37.46208
2024-02-22,38.52376
2024-02-23,36.65318
2024-02-24,25.07583
2024-02-25,26.99696
2024-02-26,33.11425
2024-02-27,38.97876
2024-02-28,33.26592
2024-02-29,31.09201
2024-03-01,22.44691
2024-03-02,23.81193
2024-03-03,26.59251
2024-03-04,32.00202
2024-03-05,36.8554
2024-03-06,37.56319
2024-03-07,37.41152
2024-03-08,35.08594
2024-03-09,24.72194
2024-03-10,24.11526
2024-03-11,27.09807
2024-03-12,32.76036
2024-03-13,28.31142
2024-03-14,28.61476
2024-03-15,28.76643
2024-03-16,19.56521
2024-03-17,20.02022
2024-03-18,28.66531
2024-03-19,40.44489
2024-03-20,35.74317
