date,비과세개인연금
2023-05-29,36.06138
2023-05-30,38.61892
2023-05-31,36.82864
2023-06-01,53.19693
2023-06-02,47.82608
2023-06-03,21.99488
2023-06-04,20.71611
2023-06-05,29.15601
2023-06-06,30.69053
2023-06-07,34.27109
2023-06-08,19.94884
2023-06-09,29.66751
2023-06-10,17.13554
2023-06-11,22.50639
2023-06-12,28.38874
2023-06-13,29.41176
2023-06-14,35.29411
2023-06-15,29.41176
2023-06-16,25.8312
2023-06-17,14.578
2023-06-18,19.69309
2023-06-19,27.62148
2023-06-20,24.04092
2023-06-21,35.80562
2023-06-22,25.06393
2023-06-23,26.34271
2023-06-24,16.11253
2023-06-25,19.18158
2023-06-26,26.08695
2023-06-27,27.62148
2023-06-28,26.08695
2023-06-29,28.38874
2023-06-30,25.31969
2023-07-01,17.90281
2023-07-02,24.04092
2023-07-03,28.38874
2023-07-04,25.57544
2023-07-05,30.69053
2023-07-06,51.91815
2023-07-07,54.4757
2023-07-08,26.85421
2023-07-09,30.69053
2023-07-10,29.92327
2023-07-11,31.9693
2023-07-12,36.31713
2023-07-13,30.94629
2023-07-14,31.71355
2023-07-15,17.3913
2023-07-16,22.50639
2023-07-17,26.85421
2023-07-18,26.34271
2023-07-19,27.10997
2023-07-20,56.52173
2023-07-21,35.54987
2023-07-22,22.76214
2023-07-23,20.46035
2023-07-24,31.20204
2023-07-25,35.03836
2023-07-26,27.87723
2023-07-27,34.52685
2023-07-28,32.99232
2023-07-29,16.62404
2023-07-30,18.41432
2023-07-31,23.52941
2023-08-01,24.55242
2023-08-02,24.04092
2023-08-03,29.41176
2023-08-04,18.15856
2023-08-05,13.04347
2023-08-06,20.97186
2023-08-07,31.9693
2023-08-08,23.0179
2023-08-09,24.29667
2023-08-10,23.0179
2023-08-11,21.99488
2023-08-12,15.60102
2023-08-13,39.13043
2023-08-14,27.36572
2023-08-15,31.4578
2023-08-16,32.99232
2023-08-17,30.17902
2023-08-18,29.92327
2023-08-19,24.80818
2023-08-20,21.73913
2023-08-21,29.41176
2023-08-22,30.17902
2023-08-23,31.9693
2023-08-24,27.36572
2023-08-25,25.57544
2023-08-26,22.25063
2023-08-27,20.46035
2023-08-28,31.20204
2023-08-29,29.92327
2023-08-30,34.01534
2023-08-31,25.8312
2023-09-01,31.4578
2023-09-02,21.73913
2023-09-03,21.48337
2023-09-04,31.9693
2023-09-05,33.75959
2023-09-06,26.34271
2023-09-07,27.10997
2023-09-08,24.55242
2023-09-09,19.18158
2023-09-10,20.2046
2023-09-11,30.43478
2023-09-12,24.29667
2023-09-13,26.08695
2023-09-14,19.69309
2023-09-15,19.43734
2023-09-16,17.13554
2023-09-17,19.18158
2023-09-18,21.22762
2023-09-19,20.2046
2023-09-20,28.90025
2023-09-21,23.52941
2023-09-22,16.87979
2023-09-23,16.87979
2023-09-24,16.11253
2023-09-25,25.06393
2023-09-26,23.0179
2023-09-27,19.94884
2023-09-28,13.81074
2023-09-29,15.60102
2023-09-30,13.81074
2023-10-01,19.94884
2023-10-02,19.43734
2023-10-03,18.67007
2023-10-04,27.62148
2023-10-05,25.8312
2023-10-06,17.90281
2023-10-07,12.78772
2023-10-08,26.85421
2023-10-09,23.27365
2023-10-10,31.9693
2023-10-11,29.41176
2023-10-12,40.15345
2023-10-13,28.13299
2023-10-14,14.32225
2023-10-15,21.99488
2023-10-16,27.36572
2023-10-17,24.04092
2023-10-18,22.25063
2023-10-19,23.52941
2023-10-20,29.41176
2023-10-21,19.43734
2023-10-22,15.85677
2023-10-23,22.76214
2023-10-24,25.8312
2023-10-25,29.15601
2023-10-26,40.92071
2023-10-27,32.99232
2023-10-28,17.64705
2023-10-29,24.04092
2023-10-30,34.52685
2023-10-31,29.41176
2023-11-01,23.52941
2023-11-02,25.31969
2023-11-03,35.03836
2023-11-04,19.18158
2023-11-05,18.67007
2023-11-06,22.76214
2023-11-07,27.36572
2023-11-08,26.59846
2023-11-09,30.17902
2023-11-10,20.46035
2023-11-11,15.85677
2023-11-12,12.27621
2023-11-13,29.92327
2023-11-14,29.66751
2023-11-15,29.41176
2023-11-16,42.96675
2023-11-17,27.10997
2023-11-18,19.69309
2023-11-19,20.2046
2023-11-20,26.59846
2023-11-21,35.29411
2023-11-22,29.41176
2023-11-23,27.36572
2023-11-24,30.94629
2023-11-25,22.76214
2023-11-26,27.10997
2023-11-27,35.03836
2023-11-28,30.17902
2023-11-29,39.38618
2023-11-30,29.66751
2023-12-01,28.6445
2023-12-02,22.25063
2023-12-03,39.13043
2023-12-04,35.29411
2023-12-05,37.08439
2023-12-06,31.71355
2023-12-07,41.43222
2023-12-08,38.36317
2023-12-09,27.62148
2023-12-10,25.57544
2023-12-11,41.94373
2023-12-12,41.43222
2023-12-13,41.94373
2023-12-14,50.89514
2023-12-15,31.4578
2023-12-16,26.34271
2023-12-17,21.73913
2023-12-18,36.06138
2023-12-19,35.80562
2023-12-20,39.89769
2023-12-21,43.73401
2023-12-22,40.92071
2023-12-23,31.20204
2023-12-24,24.04092
2023-12-25,32.99232
2023-12-26,47.31457
2023-12-27,44.50127
2023-12-28,48.59335
2023-12-29,35.03836
2023-12-30,32.22506
2023-12-31,24.29667
2024-01-01,29.41176
2024-01-02,39.89769
2024-01-03,34.7826
2024-01-04,36.31713
2024-01-05,38.61892
2024-01-06,26.85421
2024-01-07,30.43478
2024-01-08,28.38874
2024-01-09,40.4092
2024-01-10,38.10741
2024-01-11,34.52685
2024-01-12,36.31713
2024-01-13,26.59846
2024-01-14,22.76214
2024-01-15,48.8491
2024-01-16,49.36061
2024-01-17,57.80051
2024-01-18,58.56777
2024-01-19,44.24552
2024-01-20,38.61892
2024-01-21,37.85166
2024-01-22,56.26598
2024-01-23,57.80051
2024-01-24,59.33503
2024-01-25,63.93861
2024-01-26,55.49872
2024-01-27,37.08439
2024-01-28,44.75703
2024-01-29,56.77749
2024-01-30,54.21994
2024-01-31,50.63938
2024-02-01,53.96419
2024-02-02,44.50127
2024-02-03,31.71355
2024-02-04,40.15345
2024-02-05,49.10485
2024-02-06,41.17647
2024-02-07,38.87468
2024-02-08,32.22506
2024-02-09,29.66751
2024-02-10,30.94629
2024-02-11,32.73657
2024-02-12,39.64194
2024-02-13,59.33503
2024-02-14,59.84654
2024-02-15,58.31202
2024-02-16,41.43222
2024-02-17,28.13299
2024-02-18,29.41176
2024-02-19,44.75703
2024-02-20,45.78005
2024-02-21,53.70843
2024-02-22,51.40664
2024-02-23,48.08184
2024-02-24,35.29411
2024-02-25,29.15601
2024-02-26,41.68797
2024-02-27,36.57289
2024-02-28,33.75959
2024-02-29,37.5959
2024-03-01,26.08695
2024-03-02,20.2046
2024-03-03,30.43478
2024-03-04,43.73401
2024-03-05,37.08439
2024-03-06,48.8491
2024-03-07,42.71099
2024-03-08,34.01534
2024-03-09,19.94884
2024-03-10,24.04092
2024-03-11,35.03836
2024-03-12,30.94629
2024-03-13,34.27109
2024-03-14,29.92327
2024-03-15,32.22506
2024-03-16,17.3913
2024-03-17,23.52941
2024-03-18,27.62148
2024-03-19,36.82864
2024-03-20,34.01534
